Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2020-12-02,PegBio is a Chinese innovative drug developer.,PegBio,https://www.crunchbase.com/organization/pegbio,"Health Care, Pharmaceutical","Suzhou, Jiangsu, China, Asia",Private Equity Round - PegBio,https://www.crunchbase.com/funding_round/pegbio-private-equity--9f45545f,4,"BioVenture, Qianhai Fund of Funds, YF Capital, Yingke Capital",Private Equity,"Qianhai Fund of Funds, YF Capital, Yingke Capital",Private Equity,6,122000000,USD,122000000,,,,145102823,USD,145102823,Yes,,http://www.pegbio.com,$1M to $10M,Private Equity,1,"53,318"
2020-09-28,MEDx provides precision medicine solutions to improve clinical development.,MEDx,https://www.crunchbase.com/organization/medx-4234,"Biotechnology, Clinical Trials, Health Care, Medical, Precision Medicine","Suzhou, Jiangsu, China, Asia",Series B - MEDx,https://www.crunchbase.com/funding_round/medx-4234-series-b--3304364d,7,"Anjie Zhengjuan, Borun Capital, CTS Capital, Qiming Venture Partners, Qingsong Capital, Quan Capital, Sinopharm Capital",Early Stage Venture,Qiming Venture Partners,Series B,1,350000000,CNY,51380672,,,,350000000,CNY,51380672,Yes,,http://www.medxtmc.com/,,Early Stage Venture,1,"53,904"
2021-01-01,Elite Robots is a robotics company that offers automated machinery manufacturing services.,Elite Robots,https://www.crunchbase.com/organization/elite-robots,"Machinery Manufacturing, Manufacturing, Robotics","Pudong, Shandong, China, Asia",Series B - Elite Robots,https://www.crunchbase.com/funding_round/elite-robots-series-b--214ec46a,6,"Kunyan Capital, Lenovo Capital and Incubator Group (LCIG), Orient Securities Capital Investment, Qianhai Pengchen Investment, Smallville Capital, Zhangjiang Science & Technology Investment Corporation",Early Stage Venture,"Lenovo Capital and Incubator Group (LCIG), Zhangjiang Science & Technology Investment Corporation",Series B,2,100000000,CNY,15306903,,,,200000000,CNY,29074181,Yes,,https://www.elibot.com/,,,,"53,994"
2020-08-25,Bella Protocol suite allows users to simply deposit and enjoy high yield from sophisticated arbitrage strategies.,Bella Protocol,https://www.crunchbase.com/organization/bella-protocol,"Blockchain, Cryptocurrency","Beijing, Beijing, China, Asia",Seed Round - Bella Protocol,https://www.crunchbase.com/funding_round/bella-protocol-seed--4e61fbd1,18,"Alphabit Fund, AlphaCoin Fund, Amedeo Capital Limited, Arrington XRP Capital, Ben Gorlick, BitBlock Capital, BlueHill Asset Management, CGS Infotech Dubai, CoinBene, Consensus Lab, David J. Namdar, Force Partners, Koji Ventures, Laurenz Apiarius, N7 Labs, Roark Fund, RockX, Yunshan Capital Partners",Seed,Arrington XRP Capital,Seed,1,4000000,USD,4000000,,,,4000000,USD,4000000,Yes,,https://bella.fi,$1M to $10M,Seed,1,"55,840"
2021-01-08,Visen Pharmaceuticals is a biotech company focused on developing and commercializing innovative endocrine drugs.,Visen Pharmaceuticals,https://www.crunchbase.com/organization/visen-pharmaceuticals,"Biotechnology, Life Science, Pharmaceutical","Shanghai, Shanghai, China, Asia",Series B - Visen Pharmaceuticals,https://www.crunchbase.com/funding_round/visen-pharmaceuticals-series-b--abc212b0,11,"Ascendis Pharma, CDG Capital, Cormorant Asset Management, HBM Healthcare Investments, HSG, Logos Capital, OrbiMed, Pivotal bioVenture Partners China, Sherpa Healthcare Partners, Sofinnova Investments, Vivo Capital",Early Stage Venture,HSG,Series B,2,150000000,USD,150000000,,,,190000000,USD,190000000,Yes,,http://www.visenpharma.com/,$100M to $500M,IPO,4,"56,538"
2020-09-14,Sumgen Biotech is a Healthcare Start Up Based in Hangzhou.,Sumgen Biotech,https://www.crunchbase.com/organization/sumgen-biotech,"Biotechnology, Clinical Trials, Health Care, Medical","Hangzhou, Zhejiang, China, Asia",Series B - Sumgen Biotech,https://www.crunchbase.com/funding_round/sumgen-biotech-series-b--599722d1,6,"Addor Capital, Bank of Communications, Cowin Capital, Dynamic Capital, Shanghai Haoshuo Investment, Sinowisdom",Early Stage Venture,"Addor Capital, Cowin Capital, Sinowisdom",Series B,4,220000000,CNY,32303061,,,,270000000,CNY,39643373,Yes,,http://www.sumgenbio.com/,,Early Stage Venture,,"57,835"
2020-07-24,Haihe Biopharma is a biopharmaceutical company that develops cancer anti-tumour drugs.,Haihe Biopharma,https://www.crunchbase.com/organization/haihe-biopharma,"Biopharma, Biotechnology, Health Care, Medical, Pharmaceutical","Shanghai, Shanghai, China, Asia",Series B - Haihe Biopharma,https://www.crunchbase.com/funding_round/haihe-biopharma-series-b--4d7ef910,13,"3H Health Investment, ALAN AMC, Atlas Capital, BioTrack Capital, Chaos Investment, CICC, CMB International Capital Corporation, CSPC Pharmaceutical Group, Legend Capital, Shanghai STVC Group, Warburg Pincus, Winfast Holding, Yingke Capital",Early Stage Venture,Warburg Pincus,Series B,2,1200000000,CNY,171005942,,,,317605942,USD,317605942,Yes,,http://www.haihepharma.com/,$100M to $500M,Early Stage Venture,,"58,707"
2020-08-13,Lianlian is an e-commerce SAAS platform focused on offline scene traffic operations.,Lianlian,https://www.crunchbase.com/organization/lianlian,"E-Commerce, SaaS, Social Network","Yuhang, Zhejiang, China, Asia",Venture Round - Lianlian,https://www.crunchbase.com/funding_round/lianlian-series-unknown--61a1bd08,5,"Aqua Ventures, Cypress Capital Group, Fanchuang Capital, The Capital, Zhonghai Investment",,Fanchuang Capital,Venture - Series Unknown,5,,,,,,,13000000,CNY,1994333,Yes,,http://www.dface.cn/,,Early Stage Venture,2,"59,339"
2020-11-26,Vega Technology engages in the development of digital intelligent high-end special equipment.,Vega Technology,https://www.crunchbase.com/organization/vega-technology,"Electronics, Industrial, Machinery Manufacturing, Manufacturing, Product Research","Suzhou, Jiangsu, China, Asia",Venture Round - Vega Technology,https://www.crunchbase.com/funding_round/vega-technology-series-unknown--e307423e,2,"Boyuan Capital, Harvest Capital",,"Boyuan Capital, Harvest Capital",Venture - Series Unknown,2,100000000,CNY,15207738,,,,100000000,CNY,15207738,Yes,,http://www.vegacnc.cn,,,1,"59,916"
2020-09-04,Sunmnet specializes in providing smart education technology and solutions.,Sunmnet,https://www.crunchbase.com/organization/sunmnet,"EdTech, Education, Information Technology","Guangdong, Jilin, China, Asia",Series B - Sunmnet,https://www.crunchbase.com/funding_round/sunmnet-series-b--57570a42,4,"Gene Capital, SoftBank, Xueda, Zhaoheng Investment",Early Stage Venture,"SoftBank, Xueda",Series B,4,100000000,CNY,14614541,1000000000,CNY,146145415,100000000,CNY,14614541,Yes,,http://www.sunmnet.com/,,Early Stage Venture,,"61,416"
2020-07-01,CF PharmTech is a specialty pharmaceutical company that develops and manufactures inhalation products.,CF PharmTech,https://www.crunchbase.com/organization/cf-pharmtech,"Health Care, Manufacturing, Pharmaceutical","Suzhou, Jiangsu, China, Asia",Series F - CF PharmTech,https://www.crunchbase.com/funding_round/cf-pharmtech-series-f--61341199,9,"BioTrack Capital, CICC Qichen, CICC Qide, GP M&A Fund, Ningbo Meishan Baoshuigang Wosheng Touzi, Passion Capital, Peter Watson Investments, SAIC Venture Capital, YuanMing Capital",Late Stage Venture,BioTrack Capital,Series F,4,360000000,CNY,50910737,,,,206386380,USD,206386380,Yes,,http://www.cfpharmtech.com/,$1M to $10M,Late Stage Venture,1,"61,947"
2020-11-10,"WeCook Seafood is a seafood supply chain company focusing on ""live"" seafood and ‘live’ seafood home services.",WeCook Seafood,https://www.crunchbase.com/organization/wecook-cn,"E-Commerce, Food and Beverage, Seafood","Fengtai, Beijing, China, Asia",Series C - WeCook Seafood,https://www.crunchbase.com/funding_round/wecook-cn-series-c--3db4a295,4,"China Creation Ventures (CCV), DCM Ventures, Matrix Partners China, SIG China (SIG Asia Investments)",Late Stage Venture,"China Creation Ventures (CCV), DCM Ventures",Series C,2,,,,,,,,,,Yes,,http://www.wecook.cn,,Late Stage Venture,1,"62,979"
2020-12-22,"Wuhan InphiLight Communication Technology Co. designs, manufactures, and sells optical communication module products.",Wuhan InphiLight Communication Technology Co.,https://www.crunchbase.com/organization/wuhan-inphilight-communication-technology-co,"Electronics, Manufacturing, Product Design, Wholesale","Wuhan, Hubei, China, Asia",Series B - Wuhan InphiLight Communication Technology Co.,https://www.crunchbase.com/funding_round/wuhan-inphilight-communication-technology-co-series-b--654016bc,3,"Huagong Mingde, Hubei Provincial High Technology Industry Investment, TFTR Investment",Early Stage Venture,Huagong Mingde,Series B,1,10000000,CNY,1528281,,,,10000000,CNY,1528281,Yes,,http://www.inphilight.com,,Early Stage Venture,,"64,195"
2020-12-04,Nourse is a pet nutrition product supplier.,Nourse,https://www.crunchbase.com/organization/nourse,"Nutrition, Pet","Shanghai, Shanghai, China, Asia",Series B - Nourse,https://www.crunchbase.com/funding_round/nourse-series-b--4c8b3132,6,"Cathay Capital, Hony Capital, Huang Xueyi, Huaying Capital, Meridian Capital Asia, Vertex Ventures China",Early Stage Venture,Cathay Capital,Series B,1,200000000,CNY,30620369,,,,200000000,CNY,30620369,Yes,,,,Early Stage Venture,1,"64,646"
2020-10-12,Utmo Light develops and applies industrialization technology.,Utmo Light,https://www.crunchbase.com/organization/utmo-light,"Energy, Information Technology, Solar","Wuxi Shi, Jiangsu, China, Asia",Seed Round - Utmo Light,https://www.crunchbase.com/funding_round/utmo-light-seed--623c11c2,4,"CCB International, Country Garden, Jiuzhi Ziben, Wencheng Keji",Seed,"Country Garden, Jiuzhi Ziben",Seed,1,220000000,CNY,32611918,,,,220000000,CNY,32611918,Yes,,http://www.utmolight.com/,,Seed,,"65,041"
2020-12-17,XKool Technology is focuses on applying artificial intelligence solution to urban planning and architectural design.,XKool Technology,https://www.crunchbase.com/organization/xkool-technology,"Artificial Intelligence (AI), Information Technology, Machine Learning","Shenzhen, Guangdong, China, Asia",Venture Round - XKool Technology,https://www.crunchbase.com/funding_round/xkool-technology-series-unknown--f801ae2e,4,"5Y Capital, Oriental Fortune Capital, SIG China (SIG Asia Investments), Vision Knight Capital",,"5Y Capital, SIG China (SIG Asia Investments)",Venture - Series Unknown,3,,,,,,,14000000,USD,14000000,Yes,,https://www.xkool.ai,$1M to $10M,,,"65,319"
2020-11-27,Xbiome is a developer of microbial pharmaceuticals designed to treat microecological intestinal disorders.,Xbiome,https://www.crunchbase.com/organization/xbiome,"Artificial Intelligence (AI), Biotechnology, Medical, Pharmaceutical","Shenzhen, Guangdong, China, Asia",Series B - Xbiome,https://www.crunchbase.com/funding_round/xbiome-series-b--595900bb,6,"5Y Capital, Gaorong Capital, Legend Capital, Primavera Capital Group, Yael Capital Management Limited, Yimei Capital",Early Stage Venture,"Gaorong Capital, Primavera Capital Group",Series B,4,,,,,,,124209995,USD,124209995,Yes,,https://xbiome.cn/,$1M to $10M,Early Stage Venture,2,"65,375"
2020-11-01,Jizhibao is a SaaS software and cloud platform provider for engineering construction industry.,Jizhibao,https://www.crunchbase.com/organization/jizhibao,"Cloud Data Services, Cloud Infrastructure, Construction, SaaS","Fengtai, Beijing, China, Asia",Series B - Jizhibao,https://www.crunchbase.com/funding_round/jizhibao-series-b--d166d388,5,"Hillhouse Ventures, HSG, Innoangel Fund, NEEO FUND, Yonghua Capital",Early Stage Venture,HSG,Series B,1,100000000,CNY,14942769,,,,100000000,CNY,14942769,Yes,,https://www.jizhibao.com.cn/index,,Early Stage Venture,,"65,741"
2020-10-26,Hefu Noodle is a noodle restaurant chain operator.,Hefu Noodle,https://www.crunchbase.com/organization/hefu-noodle,"Food and Beverage, Restaurants","Shanghai, Shanghai, China, Asia",Series D - Hefu Noodle,https://www.crunchbase.com/funding_round/hefu-noodle-series-d--bd5e4761,5,"Huaying Capital, Longfor Group, Meridian Capital, Meridian Capital Asia, Tencent",Late Stage Venture,"Longfor Group, Tencent",Series D,6,450000000,CNY,67041104,,,,251059325,USD,251059325,Yes,,http://www.hefumian.com/,$10M to $50M,Late Stage Venture,,"65,767"
2020-08-17,Soocas is an internet technology company specialized in personal electrical products for healthcare.,Soocas,https://www.crunchbase.com/organization/soocas-shenzhen-technology,"Electronics, Health Care, Personal Branding, Product Design","Shenzhen, Guangdong, China, Asia",Series C - Soocas,https://www.crunchbase.com/funding_round/soocas-shenzhen-technology-series-c--6e895b1f,6,"Grand Flight Investment, Highlight Capital, Innolink Fund, Kinzon Capital, Yunmu Capital, ZSVC",Late Stage Venture,Grand Flight Investment,Series C,5,175000000,CNY,25241962,,,,475000000,CNY,70533279,Yes,,http://www.soocastech.com/,,Late Stage Venture,1,"65,985"
2020-09-17,KYEE is a provider of medical cloud products and services.,KYEE,https://www.crunchbase.com/organization/kyee,"Health Care, Information Technology, Medical","Xuhui, Shanghai, China, Asia",Series D - KYEE,https://www.crunchbase.com/funding_round/kyee-series-d--b535c11b,5,"Dyee Capital, Jiaxing Guangrun Guquan Touzi Jijin Guanli Youxian Gongsi, Longmen Capital, Royal Sea Capital, Tencent",Late Stage Venture,Tencent,Series D,6,64000000,USD,64000000,,,,138424675,USD,138424675,Yes,,http://www.kyee.com.cn/,,Late Stage Venture,,"66,073"
2020-08-17,Galixir is an artificial intelligence technology to promote the research and development of new drugs.,Galixir,https://www.crunchbase.com/organization/galixir,"Artificial Intelligence (AI), Biotechnology, Cloud Computing, Product Research","Shenzhen, Guangdong, China, Asia",Seed Round - Galixir,https://www.crunchbase.com/funding_round/galixir-seed--6020bdc9,5,"5Y Capital, DCM Ventures, Gaorong Capital, Source Code Capital, Taihill Venture",Seed,"DCM Ventures, Source Code Capital",Seed,2,10000000,USD,10000000,,,,10000000,USD,10000000,Yes,,http://www.galixir.com/,$1M to $10M,Early Stage Venture,3,"67,081"
2020-10-28,"VanTop is an Internet technology company that faces the world, insists on independent research and focuses on product innovation.",VanTop,https://www.crunchbase.com/organization/vantop,"Information Technology, Internet, Product Research","Shenzhen, Guangdong, China, Asia",Series A - VanTop,https://www.crunchbase.com/funding_round/vantop-series-a--f113160d,3,"Galaxy Capital, HSG, UpHonest Capital",Early Stage Venture,"Galaxy Capital, HSG",Series A,1,300000000,CNY,44583148,,,,300000000,CNY,44583148,Yes,,https://www.vantopgroup.com/,,Early Stage Venture,,"67,333"
2020-11-05,"Farfetch China offers fashion luxury industry, aiming to closely connect brands.",Farfetch China,https://www.crunchbase.com/organization/farfetch-china,"E-Commerce, Fashion","Shanghai, Shanghai, China, Asia",Corporate Round - Farfetch China,https://www.crunchbase.com/funding_round/farfetch-china-corporate-round--ed748580,2,"Alibaba Group, Richemont",,"Alibaba Group, Richemont",Corporate Round,1,500000000,USD,500000000,1500000000,USD,1500000000,500000000,USD,500000000,Yes,,https://www.farfetch.com/cn/,$1B to $10B,,,"70,091"
2020-12-01,"Founded in 2009, Cloudwise is a leading full-stack Artificial Intelligence for IT Operations (AIOps) solution provider in China.",Cloudwise,https://www.crunchbase.com/organization/cloudwise,"Artificial Intelligence (AI), Cloud Computing, DevOps, Software","Beijing, Beijing, China, Asia",Series D - Cloudwise,https://www.crunchbase.com/funding_round/cloudwise-series-d--789d8c83,7,"CICC Capital, CPE, Guangzhou Yuexiu Industrial Investment Fund, HSG, Lianxing Capital, V Fund Management, Zhongnan Capital",Late Stage Venture,"CICC Capital, CPE, Guangzhou Yuexiu Industrial Investment Fund, HSG, Lianxing Capital, V Fund Management, Zhongnan Capital",Series D,8,60000000,USD,60000000,,,,301000000,USD,301000000,Yes,,https://www.cloudwise.sg,$10M to $50M,Late Stage Venture,,"73,369"
2020-12-14,Runtai New Materials is into manfacting and developing water-based coating film formers,Runtai New Materials,https://www.crunchbase.com/organization/runtai-new-materials,"Industrial, Manufacturing","Taizhou, Jiangsu, China, Asia",Series C - Runtai New Materials,https://www.crunchbase.com/funding_round/runtai-new-materials-series-c--aab6c810,4,"Addor Capital, Chongning Capital, Qianhai Huarui Investment Management, Rich Land Capital",Late Stage Venture,,Series C,1,166000000,CNY,25340416,,,,166000000,CNY,25340416,Yes,,http://www.runtaichem.com/index.html,,Late Stage Venture,,"73,636"
2020-10-20,BioNova Pharma biopharmaceutical company that develops treatments for cancer.,BioNova Pharma,https://www.crunchbase.com/organization/bionova-pharma,Biotechnology,"Shanghai, Shanghai, China, Asia",Series B - BioNova Pharma,https://www.crunchbase.com/funding_round/bionova-pharma-series-b--951589a6,7,"BioTrack Capital, Hanne Capital, Hillhouse Investment, Med-Fine Capital, OrbiMed, Taifu Capital, Yinglian Health Fund",Early Stage Venture,Hanne Capital,Series B,2,25000000,USD,25000000,,,,25000000,USD,25000000,Yes,,http://www.bionovapharma.com/,,Early Stage Venture,,"73,654"
2020-11-01,Zhaochi Supply Chain	is an automobile logistics service company.,Zhaochi Supply Chain,https://www.crunchbase.com/organization/zhaochi-supply-chain,"Automotive, Information Technology, Logistics","Beijing, Beijing, China, Asia",Series A - Zhaochi Supply Chain,https://www.crunchbase.com/funding_round/zhaochi-supply-chain-series-a--d62ebb7a,2,"Qingsong Fund, Watere Capital",Early Stage Venture,Qingsong Fund,Series A,2,,,,,,,2910000,USD,2910000,Yes,,https://zc-scs.com/,,Early Stage Venture,1,"73,721"
2020-11-26,"Biostar Technologies focuses in medical design, transfer of technology, and tech support advising for anti-tumor small chemicals drugs.",Biostar Technologies,https://www.crunchbase.com/organization/biostar-technologies,"Biotechnology, Life Science, Medical, Pharmaceutical","Beijing, Beijing, China, Asia",Series E - Biostar Technologies,https://www.crunchbase.com/funding_round/biostar-technologies-series-e--159a41f5,6,"CCB International, Chengdu Biocity, EFung Capital, Matrix Partners China, Sinopharm Capital, Tianchuang Capital",Late Stage Venture,"EFung Capital, Matrix Partners China",Series E,4,890000000,USD,890000000,,,,890000000,USD,890000000,Yes,,http://www.biostar-pharm.com/,,IPO,,"74,614"
2020-09-18,Yue Shen AI Yuwen is an artificial intelligence company serving the education sector.,Yue Shen AI Yuwen,https://www.crunchbase.com/organization/yue-shen-ai-yuwen,"Artificial Intelligence (AI), EdTech, Education, Machine Learning","Haidian, Beijing, China, Asia",Angel Round - Yue Shen AI Yuwen,https://www.crunchbase.com/funding_round/yue-shen-ai-yuwen-angel--fffd5e73,3,"Fi Capital, Leyan Technologies, Potential Capital",Seed,Leyan Technologies,Angel,2,,,,,,,3000000,CNY,422916,Yes,,https://portal.yueshenai.com,,Seed,,"75,013"
