Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2021-05-18,Zhongxuegao is an ice cream and dairy products manufacturing company.,Zhongxuegao,https://www.crunchbase.com/organization/zhongxuegao,"Consumer Goods, Food and Beverage, Food Processing, Manufacturing","Shanghai, Shanghai, China, Asia",Series A - Zhongxuegao,https://www.crunchbase.com/funding_round/zhongxuegao-series-a--2abc1732,5,"Genesis Capital, H. Capital, Puhua Capital, Wanwu Capital, Yuansheng Capital",Early Stage Venture,"Genesis Capital, H. Capital, Wanwu Capital, Yuansheng Capital",Series A,3,200000000,CNY,31127436,,,,200000000,CNY,31127436,Yes,,http://www.zhongxuegao.com,$10M to $50M,Early Stage Venture,,"49,144"
2021-03-22,EpimAb Biotherapeutics is a privately owned biopharmaceutical R&D company.,EpimAb Biotherapeutics,https://www.crunchbase.com/organization/epimab-biotherapeutics,"Biopharma, Biotechnology, Health Care, Therapeutics","Shanghai, Shanghai, China, Asia",Series C - EpimAb Biotherapeutics,https://www.crunchbase.com/funding_round/epimab-biotherapeutics-series-c--71289db0,12,"Adrian Cheng, CMB International Capital Corporation, Cormorant Asset Management, Decheng Capital, Hidragon Capital, Hony Capital, MiraeAsset Financial Group, Octagon Capital Advisors, SDIC Fund Management, Shangbay Capital, Sherpa Healthcare Partners, Yanchuang Capital",Late Stage Venture,"CMB International Capital Corporation, MiraeAsset Financial Group",Series C,3,120000000,USD,120000000,,,,219000000,USD,219000000,Yes,,http://www.epimab.com/,,Late Stage Venture,2,"49,219"
2021-05-28,Ningbo Jenscare Scientific is a medical device company.,Jenscare Biotech,https://www.crunchbase.com/organization/jenscare-biotech,"Biotechnology, Health Care","Ningbo, Zhejiang, China, Asia",Venture Round - Jenscare Biotech,https://www.crunchbase.com/funding_round/jenscare-biotech-series-unknown--b1506a3b,13,"ABC International, CD Capital, China Asset Management, China Life Healthcare Fund, CICC, Cormorant Asset Management, Forebright Capital, FutureX Capital, GL Ventures LLC, GP Healthcare Capital, PICC Capital Investment Management, Primavera Capital Group, Proxima Ventures Ltd",,"GL Ventures LLC, Primavera Capital Group",Venture - Series Unknown,3,,,,,,,,,,Yes,,http://www.jenscare.com,,,,"50,062"
2021-06-24,Triastek is a 3D printing technology startup.,Triastek,https://www.crunchbase.com/organization/triastek,"3D Printing, Manufacturing, Pharmaceutical","Nanjing, Jiangsu, China, Asia",Series B - Triastek,https://www.crunchbase.com/funding_round/triastek-series-b--2eb3ac07,7,"CPE, Dalton Venture, Matrix Partners China, Morningside, Shanghai Sci-Tech Innovation Center Capital, TriWise Capital, Yunqi Partners",Early Stage Venture,"CPE, Matrix Partners China, TriWise Capital",Series B,6,330000000,CNY,50988875,,,,680000000,CNY,102401798,Yes,,https://www.triastek.com,$1M to $10M,Late Stage Venture,4,"50,111"
2021-07-12,VirtAI Tech focuses on providing global data center class AI accelerator virtualization and resource management software and solutions.,VirtAI Tech,https://www.crunchbase.com/organization/virtai-tech,"Artificial Intelligence (AI), Machine Learning, Software","Haidian, Beijing, China, Asia",Series B - VirtAI Tech,https://www.crunchbase.com/funding_round/virtai-tech-series-b--9a99601e,8,"China Development Bank Capital, CMB International's Telecom Fund., Hillhouse Investment, Oriza Holdings, Prosperity7 Ventures, Shunwei Capital, Vision Knight Capital, Xicheng Zhiyuan",Early Stage Venture,"China Development Bank Capital, Prosperity7 Ventures",Series B,4,10000000,USD,10000000,,,,30000000,USD,30000000,Yes,,https://virtaitech.com/,,Early Stage Venture,4,"51,447"
2021-07-28,"Joyo Pharma focuses on the research and development of drugs for the treatment of tumors, autoimmunity, metabolism, and infectious diseases.",Joyo Pharma,https://www.crunchbase.com/organization/joyo-pharma,"Biotechnology, Health Care, Medical, Pharmaceutical","Guangzhou, Guangdong, China, Asia",Series B - Joyo Pharma,https://www.crunchbase.com/funding_round/joyo-pharma-series-b--28368421,4,"HSG, LC Ventures, Sangel Capital, SDIC Venture Capital",Early Stage Venture,"HSG, SDIC Venture Capital",Series B,2,300000000,CNY,46218552,,,,400000000,CNY,60244191,Yes,,,,Late Stage Venture,3,"51,881"
2021-06-08,Speedaf Express is dedicated to optimizing China-Africa end-to-end logistics costs and providing stable and recognized logistics services.,Speedaf Express,https://www.crunchbase.com/organization/speedaf-express,"Freight Service, Logistics","Shenzhen, Guangdong, China, Asia",Series A - Speedaf Express,https://www.crunchbase.com/funding_round/speedaf-express-series-a--5e32e862,3,"Northern Light Venture Capital, Trustbridge Partners, Vision Plus Capital",Early Stage Venture,"Northern Light Venture Capital, Trustbridge Partners, Vision Plus Capital",Series A,1,,,,,,,,,,Yes,,https://www.speedaf.com/,,Early Stage Venture,2,"51,935"
2021-07-05,InRoad is a digital software system that provide solutions to the chemical industry.,InRoad,https://www.crunchbase.com/organization/inroad-8103,"Chemical, Information Technology, Software","Minhang, Shanghai, China, Asia",Series B - InRoad,https://www.crunchbase.com/funding_round/inroad-8103-series-b--464b4f79,3,"Cowin Capital, Longwater Investment, Matrix Partners China",Early Stage Venture,"Cowin Capital, Longwater Investment",Series B,1,100000000,CNY,15470776,,,,100000000,CNY,15470776,Yes,,https://www.in-road.com,,Early Stage Venture,2,"53,048"
2021-04-19,GenomePrecision is a national economic and technological development zone.,GenomePrecision,https://www.crunchbase.com/organization/genomeprecision,"Biotechnology, Health Diagnostics","Beijing, Beijing, China, Asia",Series C - GenomePrecision,https://www.crunchbase.com/funding_round/genomeprecision-series-c--7592f149,6,"Galaxy Yuanhui Investment, Guiyang Venture Capital, Juren Capital, Oriental Fortune Capital, Sunland Fund, Zhongguancun Collaborative Innovation Fund",Late Stage Venture,"Sunland Fund, Zhongguancun Collaborative Innovation Fund",Series C,3,200000000,CNY,30720551,,,,300000000,CNY,45499022,Yes,,http://www.genomeprecision.com/,,Late Stage Venture,3,"54,088"
2021-05-06,Just Medical is an artificial orthopedic implant device and system developer.,Just Medical,https://www.crunchbase.com/organization/just-medical,Health Care,"Nankai, Tianjin, China, Asia",Series B - Just Medical,https://www.crunchbase.com/funding_round/just-medical-series-b--308ee787,6,"Fangyuan Capital, LYFE Capital, Qiming Venture Partners, State Development & Investment Corporation, Tasly Capital, YuanSheng Ventures",Early Stage Venture,"Qiming Venture Partners, State Development & Investment Corporation",Series B,2,220000000,CNY,34033600,,,,220000000,CNY,34033600,Yes,,http://www.justmedical.cn,,Early Stage Venture,3,"55,419"
2021-05-31,Shiyue Daotian is a producer and seller of agriculture products.,Shiyue Daotian,https://www.crunchbase.com/organization/shiyue-daotian,"Agriculture, Farming","Wuchang, Heilongjiang, China, Asia",Series B - Shiyue Daotian,https://www.crunchbase.com/funding_round/shiyue-daotian-series-b--5d7e1749,6,"CMC Capital Group, GenBridge Capital, HSG, Qicheng Ziben, Taihe Capital, YF Capital",Early Stage Venture,"HSG, YF Capital",Series B,1,1450000000,CNY,227629513,,,,1450000000,CNY,227629513,Yes,,https://www.shiyuedaotian.com/,,Early Stage Venture,3,"55,584"
2021-06-09,Oriental Space is an aerospace company that manufactures large solid rockets.,Oriental Space,https://www.crunchbase.com/organization/oriental-space,"Aerospace, Manufacturing, Space Travel","Shanghai, Shanghai, China, Asia",Angel Round - Oriental Space,https://www.crunchbase.com/funding_round/oriental-space-angel--20473145,8,"HSG, Legend Star, Matrix Partners China, Sany Group, SEE Fund, Turing Ventures, Z&H Investment, ZhenFund",Seed,"HSG, Matrix Partners China",Angel,1,400000000,CNY,62622309,,,,400000000,CNY,62622309,Yes,,,,Seed,,"56,923"
2021-03-26,HiNa Battery is a manufacturing company that specializes in the development and manufacturing of sodium-ion batteries.,HiNa Battery,https://www.crunchbase.com/organization/hina-battery,"Battery, Electric Vehicle, Energy, Manufacturing","Liyang, Jiangsu, China, Asia",Series A - HiNa Battery,https://www.crunchbase.com/funding_round/hina-battery-series-a--6866982b,1,Phoenix Tree Capital Partners,Early Stage Venture,Phoenix Tree Capital Partners,Series A,2,100000000,CNY,15287014,,,,100000000,CNY,15287014,Yes,,https://www.hinabattery.com/en/,$1M to $10M,Early Stage Venture,1,"57,108"
2021-07-01,Thoth Medical develops medical wearables integrating biomedical sensor technology.,Thoth Medical,https://www.crunchbase.com/organization/thoth-medical,"Health Care, Medical, Sensor, Wearables","Suzhou, Jiangsu, China, Asia",Series C - Thoth Medical,https://www.crunchbase.com/funding_round/thoth-medical-series-c--ac15defc,11,"China Growth Capital | CGC, CMB International Capital Corporation, Dark Horse Ventures, FR Capital, Hangzhou Financial Investment, JB Capital, Mangrove Capital Partners, Orchid Asia Group Management, Oriental Fortune Capital, Potential Capital, Xiangyu Capital",Late Stage Venture,,Series C,7,,,,,,,,,,Yes,,https://www.thoth-health.com/cn/,,Late Stage Venture,,"57,162"
2021-05-26,Lilysilk is a professional maker of Mulberry silk bedding & sleepwear. We aim to bring the ancient craft of Chinese silk to the world.,Lily Silk Bedding,https://www.crunchbase.com/organization/lily-silk-bedding,"E-Commerce, Manufacturing","Nanjing, Jiangsu, China, Asia",Series A - Lily Silk Bedding,https://www.crunchbase.com/funding_round/lily-silk-bedding-series-a--d7460a47,2,"Capital Nuts Investment Management Ltd, Next Capital",Early Stage Venture,"Capital Nuts Investment Management Ltd, Next Capital",Series A,1,,,,,,,,,,Yes,,http://www.lilysilk.com,$1M to $10M,Early Stage Venture,,"57,535"
2021-07-23,Quadtalent Technology is a provider of digital transformation and enterprise AI solutions.,Quadtalent Technology,https://www.crunchbase.com/organization/quadtalent,"Artificial Intelligence (AI), Information Services, Information Technology","Nanshanqu, Guangdong, China, Asia",Series A - Quadtalent Technology,https://www.crunchbase.com/funding_round/quadtalent-series-a--c908d221,1,ByteDance,Early Stage Venture,ByteDance,Series A,2,12000000,USD,12000000,,,,32000000,USD,32000000,Yes,,http://www.quadtalent.com/,,Early Stage Venture,,"57,712"
2021-03-30,Genki Forest is a beverage company with Internet genes which specializes in making sugar-free and low-calorie products.,Genki Forest,https://www.crunchbase.com/organization/genki-forest,Food and Beverage,"Beijing, Beijing, China, Asia",Series C - Genki Forest,https://www.crunchbase.com/funding_round/genki-forest-series-c--f9c2214f,6,"Gaorong Capital, HSG, L Catterton, Longfor Group, Temasek Holdings, Warburg Pincus",Late Stage Venture,"HSG, L Catterton, Warburg Pincus",Series C,5,500000000,USD,500000000,5500000000,USD,5500000000,721309542,USD,721309542,Yes,,http://www.yuanqisenlin.com,$100M to $500M,,,"57,785"
2021-03-09,Cool College is a SaaS enterprise intelligent & digital management learning platform for corporate and employee training services.,Cool Academy,https://www.crunchbase.com/organization/cool-college,"Corporate Training, Employment, SaaS, Software, Training","Beijing, Beijing, China, Asia",Series B - Cool Academy,https://www.crunchbase.com/funding_round/cool-college-series-b--e180829f,6,"Cathay Capital, Puhua Capital, Qiming Venture Partners, Source Code Capital, Toutoushidao Capital, Yunqi Partners",Early Stage Venture,"Cathay Capital, Source Code Capital",Series B,4,123000000,CNY,18904463,,,,223000000,CNY,33881922,Yes,,http://www.coolcollege.cn,,Early Stage Venture,1,"57,795"
2021-03-10,Thousand Oaks Biopharmaceuticals is a developer of biopharmaceutical technologies intended to produce protein and vaccine compounds.,Thousand Oaks Biopharmaceuticals,https://www.crunchbase.com/organization/thousand-oaks-biopharmaceuticals,"Biopharma, Biotechnology, Health Care","Haimen, Guangdong, China, Asia",Series C - Thousand Oaks Biopharmaceuticals,https://www.crunchbase.com/funding_round/thousand-oaks-biopharmaceuticals-series-c--7318c26d,9,"CDH Investments, China State-Owned Capital Venture Investment Fund, CICC Healthcare Investment Fund, Fosun Health Capital, GL Ventures LLC, Hillhouse Ventures, Honghui Capital, Jinshi Investment, U.S.-China Green Fund",Late Stage Venture,"China State-Owned Capital Venture Investment Fund, GL Ventures LLC",Series C,7,400000000,CNY,61482654,,,,2200000000,CNY,340623688,Yes,,http://www.tobiopharm.com/,,,,"58,271"
2021-03-09,Arctic Vision is focused on the development and commercialization of innovative ophthalmology therapies.,Arctic Vision,https://www.crunchbase.com/organization/arctic-vision,"Biotechnology, Health Care, Life Science","Shanghai, Shanghai, China, Asia",Series B - Arctic Vision,https://www.crunchbase.com/funding_round/arctic-vision-series-b--929f1d29,8,"Adrian Cheng, Dingfeng Capital, Loyal Valley Capital, Morningside, Nan Fung Life Sciences, Octagon Capital Advisors, Pivotal bioVenture Partners China, Tencent",Early Stage Venture,Loyal Valley Capital,Series B,2,100000000,USD,100000000,,,,132000000,USD,132000000,Yes,,http://www.arcticvision.com/,$1M to $10M,Early Stage Venture,4,"58,360"
2021-04-16,"Shanghai Chuangmi Technology Co., Ltd. specializes in smart home security systems, utilizing IoT and AI technologies.",Chongqing Chuangmi Technology,https://www.crunchbase.com/organization/chongqing-chuangmi-technology,,"Chongqing, Heilongjiang, China, Asia",Series B - Chongqing Chuangmi Technology,https://www.crunchbase.com/funding_round/chongqing-chuangmi-technology-series-b--078ca7e9,4,"CITIC Securities Investment, Cowin Capital, Fortune Venture Capital, Xiaomiao Langcheng",Early Stage Venture,Fortune Venture Capital,Series B,1,,,,,,,,,,Yes,,https://www.chuangmikeji.com/,,Early Stage Venture,,"58,569"
2021-07-01,Reprobiotech is a developer of reproductive medicine technology.,Reprobiotech,https://www.crunchbase.com/organization/reprobiotech,"Health Care, Manufacturing, Medical","Liaocheng, Shandong, China, Asia",Series A - Reprobiotech,https://www.crunchbase.com/funding_round/reprobiotech-series-a--ee51f3c7,3,"Chongqing Dianshi Medical Equipment Fund, Jianmu Investment, Shanghai Creation Investment",Early Stage Venture,Chongqing Dianshi Medical Equipment Fund,Series A,1,,,,,,,,,,Yes,,http://www.reprobiotech.com/,,Early Stage Venture,1,"59,188"
2021-05-14,Bloks Group uses innovative technology to create the ultimate product experience and create long-term value for users.,Bloks Technology Group,https://www.crunchbase.com/organization/bruco-group,"Animation, Children, EdTech, Education, Information Technology","Minhang, Shanghai, China, Asia",Series B - Bloks Technology Group,https://www.crunchbase.com/funding_round/bruco-group-series-b--bcb3fb1f,4,"Gaorong Capital, Legend Capital, Source Code Capital, YF Capital",Early Stage Venture,"Legend Capital, YF Capital",Series B,2,600000000,CNY,93209675,,,,930000000,CNY,143747211,Yes,,https://www.bloks.com,,IPO,1,"60,020"
2021-02-22,ABclonal is a biotechnology company that is a supplier of global antibody and molecular enzyme reagents.,ABclonal,https://www.crunchbase.com/organization/abclonal,"Biometrics, Biopharma, Biotechnology","Wuhan, Hubei, China, Asia",Series C - ABclonal,https://www.crunchbase.com/funding_round/abclonal-series-c--1749ddea,8,"Fenghe Capital, HSG, JinHe Ziben, Kinghall Ventures, Lucion, LYFE Capital, Oriza Fund of Funds, Sigma Square Capital",Late Stage Venture,"HSG, LYFE Capital",Series C,2,93000000,USD,93000000,,,,282134238,USD,282134238,Yes,,https://abclonal.com/,,Late Stage Venture,,"60,114"
2021-03-01,Lansus Technologies is a radio frequency chip manufacturing company.,Lansus Technologies,https://www.crunchbase.com/organization/lansus-technologies,"Finance, Telecommunications","Nanshan, Hunan, China, Asia",Private Equity Round - Lansus Technologies,https://www.crunchbase.com/funding_round/lansus-technologies-private-equity--cb11eee4,4,"Innolink Fund, Origin Fund, Panorama Capital, Yunhao Capital",Private Equity,Yunhao Capital,Private Equity,2,,,,,,,100000000,CNY,14272054,Yes,,http://www.lansus.com.cn,$10M to $50M,Private Equity,,"60,095"
2021-03-08,MetaX is a integrated circuit design company.,MetaX,https://www.crunchbase.com/organization/metax-5209,"Artificial Intelligence (AI), Hardware, Metaverse, Semiconductor","Shanghai, Shanghai, China, Asia",Seed Round - MetaX,https://www.crunchbase.com/funding_round/metax-5209-seed--c430652f,4,"CTC Capital, HSG, Lightspeed Venture Partners, Matrix Partners China",Seed,"HSG, Lightspeed Venture Partners, Matrix Partners China",Seed,3,,,,,,,2000000000,CNY,303337807,Yes,,http://www.metax-tech.com/,,Early Stage Venture,,"60,603"
2021-07-12,Juventas is a provider and developer of innovative immune cell therapeutic drugs.,Juventas,https://www.crunchbase.com/organization/juventas-8705,"Biotechnology, Health Care, Pharmaceutical","Chaoyang, Liaoning, China, Asia",Series C - Juventas,https://www.crunchbase.com/funding_round/juventas-8705-series-c--17cc8a6d,8,"CICC, Dalton Venture, Delian Capital, Ding Xiang Capital, Haisong Capital, Jiadao Capital, Redhill Capital, Tianchuang Zhixing (Beijing) Touzi Guanli Zixun Youxian Gongsi",Late Stage Venture,"CICC, Haisong Capital",Series C,4,410000000,CNY,63314596,,,,101572069,USD,101572069,Yes,,http://www.juventas.cn,$1M to $10M,Late Stage Venture,2,"60,785"
2021-04-21,VivaVision Biotech is a clinical-stage R&D biopharmaceutical company that is developing novel medicines to treat topical diseases.,VivaVision Biotech,https://www.crunchbase.com/organization/vivavision-biotech,Biotechnology,"Shanghai, Shanghai, China, Asia",Series D - VivaVision Biotech,https://www.crunchbase.com/funding_round/vivavision-biotech-series-d--32cacb5f,8,"Beida Biomedical Industry Fund, Cenova, CFS Capital, FengHe Fund Management, HSG, Shanghai Pudong Science and Technology Investment, ShenZhen GTJA Investment Group, Xiamen Changrong Investment Management",Late Stage Venture,HSG,Series D,5,300000000,CNY,46217840,,,,431000000,CNY,65398898,Yes,,http://www.vivavisionbio.com/en/index.php?a=lists&catid=6,$1M to $10M,Late Stage Venture,,"60,880"
2021-04-19,Venmedtech is a manufacturer of medical devices.,Venmedtech,https://www.crunchbase.com/organization/venmedtech,"Clinical Trials, Medical Device, Technical Support","Suzhou, Jiangsu, China, Asia",Series B - Venmedtech,https://www.crunchbase.com/funding_round/venmedtech-series-b--4c1513b7,6,"Greenriver Investment, Guolian Group, Lotus Lake Ventures, Ningbo Kangtuo, Purple Bull Startups, SND Ventures Group",Early Stage Venture,,Series B,1,,,,,,,,,,Yes,,https://c66443.qxw18.com,,Early Stage Venture,,"61,206"
2021-05-19,AkroStar is a semiconductor firm specializing in advanced semiconductor IP R&D and services.,AkroStar,https://www.crunchbase.com/organization/akrostar,Semiconductor,"Zhuhai, Guangdong, China, Asia",Series A - AkroStar,https://www.crunchbase.com/funding_round/akrostar-series-a--de5dbc74,10,"Gaorong Capital, GL Ventures LLC, HSG, Lanpu Venture, Matrix Partners China, Mecau university of technology and science, Panorama Capital, University of Macau Development Foundation, V Fund Management, Zhuhai Da Heng Qin",Early Stage Venture,Gaorong Capital,Series A,2,500000000,CNY,77700078,,,,900000000,CNY,139647392,Yes,,http://www.akrostar-tech.com/,,Early Stage Venture,,"61,479"
2021-02-23,Lyvgen Biopharma is a Healthcare Company.,Lyvgen Biopharma,https://www.crunchbase.com/organization/lyvgen-biopharma,"Biopharma, Health Care, Medical","Shanghai, Shanghai, China, Asia",Series C - Lyvgen Biopharma,https://www.crunchbase.com/funding_round/lyvgen-biopharma-series-c--b351925f,7,"5Y Capital, 6 Dimensions Capital, Chengwei Capital, FTZ Fund, IDG Capital, Longmen Capital, ShenZhen GTJA Investment Group",Late Stage Venture,IDG Capital,Series C,2,10000000,USD,10000000,,,,40000000,USD,40000000,Yes,,http://lyvgen.com,Less than $1M,Late Stage Venture,1,"61,909"
2021-04-22,YRobot is a cutting-edge wearable robotics company founded by PhDs and masters from Harvard and MIT.,YRobot,https://www.crunchbase.com/organization/yrobot,"Information Technology, Robotics","Suzhou, Jiangsu, China, Asia",Series A - YRobot,https://www.crunchbase.com/funding_round/yrobot-series-a--cec0946f,5,"Baidu Ventures, Chobe Capital, Country Garden Venture Capital, GL Ventures LLC, Linear Capital",Early Stage Venture,"Chobe Capital, Country Garden Venture Capital",Series A,1,10000000,USD,10000000,,,,10000000,USD,10000000,Yes,,https://www.yrobot.com/index.html,$1M to $10M,Early Stage Venture,,"62,980"
