Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2021-09-27,"Shanghai Hongji Information Technology Co., Ltd provides application delivery platform for customer businesses.","Shanghai Hongji Information Technology Co., Ltd",https://www.crunchbase.com/organization/shanghai-hongji-information-technology-co-ltd,"Cloud Computing, Enterprise Applications, Information Technology, SaaS","Pudong, Shandong, China, Asia","Series B - Shanghai Hongji Information Technology Co., Ltd",https://www.crunchbase.com/funding_round/shanghai-hongji-information-technology-co-ltd-series-b--faedfe00,5,"Ally Capital, Harvest Capital, Oriza Prior, Security Capital, Yongsheng Capital",Early Stage Venture,"Oriza Prior, Security Capital",Series B,2,200000000,CNY,30974137,,,,230000000,CNY,35387459,Yes,,https://www.horizon-adn.com,,Early Stage Venture,,"50,591"
2021-10-13,Hydrogen New Energy is a fuel cell developer.,Hydrogen New Energy,https://www.crunchbase.com/organization/qingchen-xinnengyuan,,"Shanghai, Shanghai, China, Asia",Series A - Hydrogen New Energy,https://www.crunchbase.com/funding_round/qingchen-xinnengyuan-series-a--12ed1cfe,5,"Beijing Jingneng Power, FTZ Fund, IDG Capital, Keyuan Industry Fund, Yinan Capital",Early Stage Venture,"Beijing Jingneng Power, FTZ Fund, IDG Capital",Series A,2,,,,,,,,,,Yes,,https://www.h-rise.com,,Early Stage Venture,,"50,682"
2021-11-29,Ablaze Pharmaceuticals is a clinical-stage pharmaceutical company.,Ablaze Pharmaceuticals,https://www.crunchbase.com/organization/ablaze-pharmaceuticals,"Biotechnology, Medical, Pharmaceutical","Jingan, Shanghai, China, Asia",Series A - Ablaze Pharmaceuticals,https://www.crunchbase.com/funding_round/ablaze-pharmaceuticals-series-a--bbfd0b67,8,"Advantech Capital, Nan Fung Life Sciences, Pivotal bioVenture Partners China, RAYZ Investments, Samsara BioCapital, venBio Partners, Venrock Healthcare Capital Partners, Vivo Capital",Early Stage Venture,"Advantech Capital, Vivo Capital",Series A,1,75000000,USD,75000000,,,,75000000,USD,75000000,Yes,,http://www.ablazepharma.com/,,Early Stage Venture,4,"51,485"
2021-10-25,Yingmai Medical is a medical device platform company.,Yingmai Medical,https://www.crunchbase.com/organization/yingmai-medical,"Medical, Medical Device, Product Research","Shanghai, Shanghai, China, Asia",Series B - Yingmai Medical,https://www.crunchbase.com/funding_round/yingmai-medical-series-b--84d4a584,5,"Haisong Capital, Huimei Capital, Qianhai Fund of Funds, SDIC Venture Capital, ZhenFund",Early Stage Venture,"Haisong Capital, Qianhai Fund of Funds, SDIC Venture Capital",Series B,3,,,,,,,,,,Yes,,http://enlight-medical.com/,,Early Stage Venture,,"51,888"
2021-12-01,"ITabMed's aim of ""Innovating for Life"" continues, with a focus on the discovery and development of cancer immunotherapy treatments.",ITabMed,https://www.crunchbase.com/organization/itabmed,"Biopharma, Biotechnology, Health Care, Therapeutics","Shanghai, Shanghai, China, Asia",Series A - ITabMed,https://www.crunchbase.com/funding_round/itabmed-series-a--9341b62c,4,"3E Bioventures, Binhai Capital, Regent Capital, Yongjin Group",Early Stage Venture,"3E Bioventures, Regent Capital, Yongjin Group",Series A,1,20000000,USD,20000000,,,,20000000,USD,20000000,Yes,,http://www.itabmed.com/,$1M to $10M,Early Stage Venture,1,"51,901"
2021-10-07,"Danniao is a company that provides logistics services, including delivery services to regional and local areas.",Danniao,https://www.crunchbase.com/organization/danniao,"Delivery Service, Logistics, Supply Chain Management","Xinxiang, Henan, China, Asia",Private Equity Round - Danniao,https://www.crunchbase.com/funding_round/danniao-private-equity--538e3d05,1,Alibaba Group,Private Equity,Alibaba Group,Private Equity,2,,,,,,,,,,Yes,,http://www.danniao.com/,,Private Equity,,"51,996"
2021-12-01,Beijing Sudo Technology provides privacy protection technical services from the perspective of systematic comprehensive engineering.,Beijing Sudo Technology,https://www.crunchbase.com/organization/beijing-sudo-technology,Privacy,"Haidian, Beijing, China, Asia",Series A - Beijing Sudo Technology,https://www.crunchbase.com/funding_round/beijing-sudo-technology-series-a--1db4774a,8,"Ally Capital, GGV Capital, HSG, Huagai Capital, Jiangmen Venture Capital, Lingang Science and Technology Innovation, Shanghai Artificial Intelligence Industry Equity Investment Fund, Shenzhen Capital Group",Early Stage Venture,"GGV Capital, Shanghai Artificial Intelligence Industry Equity Investment Fund, Shenzhen Capital Group",Series A,1,308000000,CNY,48364556,,,,308000000,CNY,48364556,Yes,,https://www.sudoprivacy.com/,,Early Stage Venture,,"53,060"
2021-11-15,VelaVigo is a start-up company engaged in macromolecular biopharmaceutical.,VelaVigo,https://www.crunchbase.com/organization/velavigo,"Biopharma, Biotechnology, Health Care, Therapeutics","Shanghai, Shanghai, China, Asia",Angel Round - VelaVigo,https://www.crunchbase.com/funding_round/velavigo-angel--f1a48698,5,"Honghui Capital, Panacea Venture, Power Capital, Sany Innovation Investment, Vertex Ventures China",Seed,"Honghui Capital, Vertex Ventures China",Angel,2,50000000,USD,50000000,,,,50000000,USD,50000000,Yes,,https://www.velavigo.com/,,Seed,1,"53,604"
2021-08-23,New Nuclear Cloud is a cloud ERP system development company.,XinHeYun,https://www.crunchbase.com/organization/xinheyun,Software,"Nanyuan, Beijing, China, Asia",Series C - XinHeYun,https://www.crunchbase.com/funding_round/xinheyun-series-c--f592bf36,4,"Cowin Capital, Northern Light Venture Capital, Shunwei Capital, Xiaomi",Late Stage Venture,"Shunwei Capital, Xiaomi",Series C,4,200000000,CNY,30857055,,,,350000000,CNY,54193552,Yes,,https://www.xinheyun.com/web/index.php?c=template&a=index&,$1M to $10M,Late Stage Venture,,"54,955"
2021-09-29,Vision X is a solutions provider for medical equipment in the field of ophthalmology and optometry.,Vision X,https://www.crunchbase.com/organization/vision-x-ff01,Health Care,"Zhuhai, Guangdong, China, Asia",Series B - Vision X,https://www.crunchbase.com/funding_round/vision-x-ff01-series-b--d3429911,8,"3H Health Investment, BioVenture, Green Pine Capital Partners, Highlight Capital, HSG, Lake Bleu Capital, Sherpa Healthcare Partners, Temasek Holdings",Early Stage Venture,"Lake Bleu Capital, Temasek Holdings",Series B,1,,,,,,,,,,Yes,,http://www.visionxmed.com/,,Early Stage Venture,,"55,539"
2021-09-24,Sunyur provides digital procurement solutions.,Sunyur,https://www.crunchbase.com/organization/sunyur,"Enterprise, Procurement","Haidian, Beijing, China, Asia",Series B - Sunyur,https://www.crunchbase.com/funding_round/sunyur-series-b--182e7ac7,8,"HSG, Qiming Venture Partners, Saiyi Industry Fund, Shanghai Artificial Intelligence Industry Equity Investment Fund, Shenjian Capital, The Hina Group, Vision Plus Capital, Yi Capital",Early Stage Venture,"Qiming Venture Partners, Shanghai Artificial Intelligence Industry Equity Investment Fund",Series B,4,102000000,CNY,15773115,,,,35617027,USD,35617027,Yes,,https://www.sunyur.com/,,Early Stage Venture,3,"55,662"
2021-11-01,ESSE specializes in the production of environmentally functional materials using industrial solid waste recycling technology.,ESSE,https://www.crunchbase.com/organization/esse-f35a,"Manufacturing, Recycling","Beijing, Beijing, China, Asia",Venture Round - ESSE,https://www.crunchbase.com/funding_round/esse-f35a-series-unknown--8e49157d,8,"China Soft Capital, Guangdong Guangsheng Financial Holdings, Guohua Capital, Keyuan Industry Fund, Polestar Capital Partners, Puhua Capital, Yuhua Capital, Zhihui Qianchao",,,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://www.esse.org.cn/,,,,"55,769"
2021-10-01,KemaTek specializes in the production of ceramic materials and components.,KemaTek,https://www.crunchbase.com/organization/kematek,"Industrial, Industrial Manufacturing, Semiconductor","Suzhou, Jiangsu, China, Asia",Venture Round - KemaTek,https://www.crunchbase.com/funding_round/kematek-series-unknown--42bab36e,11,"Beijing Integrated Circuit Equipment Industry Investment, China Fortune-Tech Capital, CICC Capital, Huaye Tiancheng Capital, Innoangel Fund, Juntong Capital, MultiGo Capital, Pudong Science and Technology Innovation, Rich Land Capital, Shenzhen Guozhong Venture Capital Management, Su Gaoxin Rongxiang Venture Capital",,,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.kematek.com/,,,,"55,775"
2021-11-19,Zbeetle is a robotics innovation company engaged in producing cleaning robots.,Zbeetle,https://www.crunchbase.com/organization/zbeetle,"Artificial Intelligence (AI), Electronics, Robotics","Shenzhen, Guangdong, China, Asia",Seed Round - Zbeetle,https://www.crunchbase.com/funding_round/zbeetle-seed--62091af8,5,"Cathay Capital, INCE Capital, Maison Capital, Wanwu Capital, Zoo Capital",Seed,"Cathay Capital, Maison Capital, Wanwu Capital",Seed,1,100000000,CNY,15656313,,,,100000000,CNY,15656313,Yes,,http://www.zbeetle.com,$10M to $50M,Seed,1,"55,928"
2021-08-09,Space Transportation designs and manufactures space transport systems intended to reduce space exploration costs.,Space Transportation,https://www.crunchbase.com/organization/space-transportation,"Industrial Design, Industrial Engineering, Industrial Manufacturing, Manufacturing, Space Travel, Transportation","Beijing, Beijing, China, Asia",Series A - Space Transportation,https://www.crunchbase.com/funding_round/space-transportation-series-a--d5a4a013,10,"Dawu Venture Capital, Guosheng Group, Keli Venture Capital, Matrix Partners China, Oriza Seed Capital (Oriza Yuandian), SilkRoad GoldenBridge Capital, Source Code Capital, Summitview Capital, Volcanics Venture, Zhencheng Capital",Early Stage Venture,Matrix Partners China,Series A,3,46300000,USD,46300000,,,,60591227,USD,60591227,Yes,,https://www.spacetransportation.com.cn,,Early Stage Venture,,"56,488"
2021-11-30,MiDIVI develops intelligent medical technology solutions.,MiDIVI,https://www.crunchbase.com/organization/midivi,"Health Care, Information Technology, Medical","Jintan, Jiangsu, China, Asia",Venture Round - MiDIVI,https://www.crunchbase.com/funding_round/midivi-series-unknown--65bd3005,4,"Chang Corporation, Probe Capital, Shangyuan Capital, Weilin Capital",,"Shangyuan Capital, Weilin Capital",Venture - Series Unknown,2,,,,,,,10000000,CNY,1420596,Yes,,https://midivi.cn,,,4,"57,109"
2021-09-01,XINYI Information Technology Ltd is an IoT chip start-up company that focuses on R&D and sales of IoT communication chips.,XINYI Information Technology Ltd,https://www.crunchbase.com/organization/xinyi-information-technology-ltd,"Communication Hardware, Internet of Things, Network Hardware","Shanghai, Shanghai, China, Asia",Series B - XINYI Information Technology Ltd,https://www.crunchbase.com/funding_round/xinyi-information-technology-ltd-series-b--ddead466,5,"China Merchants Venture Capital, CICC Alpha, CMB International Capital Corporation, Dongfang Jiafu, SeptWolves",Early Stage Venture,"CICC Alpha, CMB International Capital Corporation",Series B,6,500000000,CNY,77399381,,,,1043000000,CNY,155565394,Yes,,http://www.xinyisemi.com/,,Late Stage Venture,1,"57,524"
2021-10-21,Miaoru Technology is an IT firm offers distributed edge cloud infrastructure solutions.,Miaoru Technology,https://www.crunchbase.com/organization/miaoru-technology,"Cloud Infrastructure, Information Services, Open Source, Software","Haidian, Beijing, China, Asia",Seed Round - Miaoru Technology,https://www.crunchbase.com/funding_round/miaoru-technology-seed--ad725fe3,3,"China Merchants Venture Capital, Fi Capital, Hillhouse Investment",Seed,"China Merchants Venture Capital, Hillhouse Investment",Seed,2,,,,,,,,,,Yes,,http://www.lnjoying.com/,,Seed,1,"57,630"
2021-11-16,Huiyi is a provider of medical insurance services.,Huiyi,https://www.crunchbase.com/organization/huiyi,"Health Care, Health Insurance, Insurance","Wuqing, Tianjin, China, Asia",Seed Round - Huiyi,https://www.crunchbase.com/funding_round/huiyi-seed--43f74fbd,1,Matrix Partners China,Seed,Matrix Partners China,Seed,1,,,,,,,,,,Yes,,https://www.huiyihealth.com/,,Seed,,"57,646"
2021-09-28,iSmartWare is a chip solution provider.,iSmartWare,https://www.crunchbase.com/organization/ismartware,"Battery, Electronics, Manufacturing, Wireless","Zhuhai, Guangdong, China, Asia",Venture Round - iSmartWare,https://www.crunchbase.com/funding_round/ismartware-series-unknown--62c465ac,6,"Anker Innovations, Delta Capital, Hua Ventures, Long Capital, Teda Venture Capital, Zhuhai Science & Technology Venture Capital",,"Delta Capital, Hua Ventures",Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.ismartware.com/,,,,"58,118"
2021-11-29,"Mill Medical Technology is a provider of laser medical surgery equipment, supporting auxiliary products, and system-level solution services",Mill Medical Technology,https://www.crunchbase.com/organization/mill-medical-technology,"Health Care, Laser, Manufacturing, Medical, Medical Device","Shenzhen, Guangdong, China, Asia",Seed Round - Mill Medical Technology,https://www.crunchbase.com/funding_round/mill-medical-technology-seed--ec1d4fba,4,"Beijing E-town International Investment & Development, Oriental Fortune Capital, Ruiyi Investment, Yizhuang Venture Capital",Seed,"Beijing E-town International Investment & Development, Yizhuang Venture Capital",Seed,1,,,,,,,,,,Yes,,https://www.milmedtech.cn/,,Seed,3,"59,004"
2021-11-26,Quanzhi Technology is a data security provider of knowledge-application data and API risk monitoring systems of enterprise data security.,Quanzhi Technology,https://www.crunchbase.com/organization/quanzhi-technology,"Cyber Security, Data Storage, Security","Hangzhou, Zhejiang, China, Asia",Series B - Quanzhi Technology,https://www.crunchbase.com/funding_round/quanzhi-technology-series-b--8df90571,5,"F&G Venture, GGV Capital, HSG, Lenovo Capital and Incubator Group (LCIG), Volcanic Stone Investment",Early Stage Venture,"GGV Capital, HSG",Series B,2,,,,,,,10000000,CNY,1587352,Yes,,https://www.data-sec.com/,,Early Stage Venture,2,"59,100"
2021-12-10,"Planck Innovation is a researcher, developer, producer, and seller of luminescent nanomaterials and micro-nano equipment.",Planck Innovation,https://www.crunchbase.com/organization/planck-innovation,"Consumer Electronics, Electronics, Hardware, Manufacturing, Semiconductor","Shenzhen, Guangdong, China, Asia",Series A - Planck Innovation,https://www.crunchbase.com/funding_round/planck-innovation-series-a--3dce3f19,4,"BAIC Capital, CAS Star, Dongfang Jiafu, Topping Capital",Early Stage Venture,"CAS Star, Dongfang Jiafu, Topping Capital",Series A,1,,,,,,,,,,Yes,,http://u108660.iyz168.com/,,Early Stage Venture,,"59,642"
2021-10-14,Creative Biosciences is a biomedical technology company.,Creative Biosciences,https://www.crunchbase.com/organization/creative-biosciences,"Biopharma, Biotechnology, Health Care","Guangzhou, Guangdong, China, Asia",Series D - Creative Biosciences,https://www.crunchbase.com/funding_round/creative-biosciences-series-d--5c064a7d,8,"Agricultural Bank of China, Alibaba Group, BioVenture, Co-Stone Venture Capital, CTS Capital, Henglu Assets, Huaxing Growth Capital, IDG Capital",Late Stage Venture,Alibaba Group,Series D,5,560000000,CNY,86956522,,,,230912138,USD,230912138,Yes,,http://www.kangliming.com/,$100M to $500M,Late Stage Venture,1,"59,726"
2021-08-31,Etern is developing small molecule innovative drugs for oncology therapies.,Etern,https://www.crunchbase.com/organization/etern,"Biopharma, Biotechnology","Shanghai, Shanghai, China, Asia",Series B - Etern,https://www.crunchbase.com/funding_round/etern-series-b--a136a9f0,9,"5Y Capital, 5Y Capital, Apricot Capital, AstraZeneca-CICC Venture Capital, CICC, GL Ventures LLC, Hillhouse Investment, Shanghai Nuokai Investment Management, TF Capital",Early Stage Venture,"AstraZeneca-CICC Venture Capital, GL Ventures LLC",Series B,2,,,,,,,,,,Yes,,https://www.eterntx.com/cn/,$10M to $50M,Early Stage Venture,,"59,805"
