Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2017-11-07,Phoenix Travel Worldwide is a China-based travel services provider.,Phoenix Travel Worldwide,https://www.crunchbase.com/organization/phoenix-travel-group,"Leisure, Tourism, Travel, Travel Agency","Beijing, Beijing, China, Asia",Series C - Phoenix Travel Worldwide,https://www.crunchbase.com/funding_round/phoenix-travel-group-series-c--d04f7e37,7,"CITIC Capital Holdings, Haier Capital, Juyuan Capital, Legend Capital, Legend Holdings, Silk Road Huachuang, Yonghua Capital",Late Stage Venture,"CITIC Capital Holdings, Haier Capital, Legend Capital, Legend Holdings",Series C,3,700000000,CNY,105410574,,,,800000000,CNY,121322453,Yes,,http://www.51tour.com/,,Late Stage Venture,,"189,352"
2017-10-19,"Adhering to the ‘Retail + Technology’ strategy, Meituan commits to its mission that 'We help people eat better, live better'.",Meituan,https://www.crunchbase.com/organization/meituan,"Consumer, E-Commerce, Food Delivery, Group Buying, Internet, Local Business","Beijing, Beijing, China, Asia",Series F - Meituan,https://www.crunchbase.com/funding_round/meituan-series-f--99fa34d5,12,"Alanda Capital Management, Booking Holdings, Capital Group, Coatue, CPP Investments, GIC, Glade Brook Capital Partners, HSG, IDG Capital, Tencent, Trustbridge Partners, Wendi Murdoch",Late Stage Venture,"Booking Holdings, Tencent",Series F,14,4000000000,USD,4000000000,26000000000,USD,26000000000,20858000000,USD,20858000000,Yes,,https://www.meituan.com/en-US/about-us,$10B+,M&A,,"191,814"
2017-10-18,Edianyun is an enterprise IT and office desktop leasing company.,Edianyun,https://www.crunchbase.com/organization/edianzu,"Enterprise, Information Technology, Internet","Beijing, Beijing, China, Asia",Series B - Edianyun,https://www.crunchbase.com/funding_round/edianzu-series-b--22ee45b5,4,"Hongtai Capital Holdings, Lakala, Matrix Partners China, Shunwei Capital",Early Stage Venture,"Hongtai Capital Holdings, Lakala, Matrix Partners China, Shunwei Capital",Series B,9,18000000,USD,18000000,,,,202382092,USD,202382092,Yes,,http://www.edianzu.cn/,$100M to $500M,Late Stage Venture,,"194,124"
2017-11-20,"CloudWalk Technology is an AI platform that provides facial recognition services for the financial, public security, and aviation sectors.",CloudWalk Technology,https://www.crunchbase.com/organization/cloudwalk-technology,"Artificial Intelligence (AI), Facial Recognition, Information Technology, Machine Learning","Beijing, Beijing, China, Asia",Series B - CloudWalk Technology,https://www.crunchbase.com/funding_round/cloudwalk-technology-series-b--6ad2f830,8,"Galaxy Holding Group, Guangzhou Yuexiu Industrial Investment Fund, Oriza Holdings, Puhua Capital, Shenzhen Qianhai Xingwang Investment, Shunwei Capital, Yuexiu Group, ZJ Innopark (Zhangjiang Hi-Tech Park)",Early Stage Venture,"Oriza Holdings, Puhua Capital, Shunwei Capital",Series B,8,500000000,CNY,75371582,,,,5560000000,CNY,804747563,Yes,,https://www.cloudwalk.com/,$500M to $1B,IPO,,"195,652"
2017-12-15,ThinkForce is a Shanghai-based artificial intelligence chip maker.,ThinkForce,https://www.crunchbase.com/organization/thinkforce,"Artificial Intelligence (AI), Information Technology, Semiconductor","Shanghai, Shanghai, China, Asia",Series A - ThinkForce,https://www.crunchbase.com/funding_round/thinkforce-series-a--82dd0a22,4,"Hillhouse Investment, HSG, YF Capital, Yitu Technology",Early Stage Venture,"Hillhouse Investment, HSG, Yitu Technology",Series A,1,450000000,CNY,68069401,,,,450000000,CNY,68069401,Yes,,http://www.think-force.com/,$1M to $10M,Early Stage Venture,1,"195,725"
2017-11-07,Longmao Data specializes in offering data services intended for artificial intelligence platforms.,Longmao Data,https://www.crunchbase.com/organization/longmao-data,"Artificial Intelligence (AI), Big Data, Database","Beijing, Beijing, China, Asia",Series A - Longmao Data,https://www.crunchbase.com/funding_round/longmao-data-series-a--162bf4ba,4,"Cloud Angel Fund, GSR Ventures, UnityVC, Zhenshun Jijin",Early Stage Venture,GSR Ventures,Series A,2,5000000,USD,5000000,,,,9711257,USD,9711257,Yes,,https://www.longmaosoft.com,$1M to $10M,Early Stage Venture,,"195,723"
2017-10-12,Xishan is a surgical equipment and consumables manufacturing company.,Xishan,https://www.crunchbase.com/organization/xishan,"Health Care, Manufacturing, Medical Device","Chongqing Shi, Chongqing, China, Asia",Post-IPO Equity - Xishan,https://www.crunchbase.com/funding_round/xishan-post-ipo-equity--c3fef0db,2,"Minghui Jijin, Xinyu Huize Touzi Qiye (Youxian Hehuo)",,,Post-IPO Equity,6,,,,,,,131500000,CNY,20689996,Yes,,http://www.xishantech.com.cn/,$1M to $10M,IPO,,"197,007"
2017-11-08,"Jinying Technology operates Du Yao, a book and movie review mobile application, and Huoxing Xiaoshuo.",Jinying Technology,https://www.crunchbase.com/organization/jinying-technology,"News, Social Media","Beijing, Beijing, China, Asia",Series B - Jinying Technology,https://www.crunchbase.com/funding_round/jinying-technology-series-b--98c7ebaf,4,"Fosun International, SIG China (SIG Asia Investments), Xiaomi, YF Capital",Early Stage Venture,"Xiaomi, YF Capital",Series B,2,40000000,USD,40000000,,,,50012434,USD,50012434,Yes,,https://www.hotread.com,,Early Stage Venture,3,"201,996"
2017-09-30,Logistics SaaS,lecarlink,https://www.crunchbase.com/organization/lecarlink,SaaS,"Beijing, Beijing, China, Asia",Series A - lecarlink,https://www.crunchbase.com/funding_round/lecarlink-series-a--4397d13b,4,"Deppon Logistics, K2VC, Plum Ventures, Sky9 Capital",Early Stage Venture,,Series A,3,,,,,,,,,,Yes,,http://www.lecarlink.com,,Early Stage Venture,,"203,183"
2017-12-04,EasyRetailPro Tech provides Social CRM + Marketing Cloud SaaS for retail brands Precise Touchpoint + Target marketing.,Easyretailpro,https://www.crunchbase.com/organization/easyretailpro,"Cloud Computing, CRM, E-Commerce, Marketing, SaaS, Social CRM","Shanghai, Shanghai, China, Asia",Series B - Easyretailpro,https://www.crunchbase.com/funding_round/easyretailpro-series-b--668ccd2c,5,"DCM Ventures, JD.com, Tencent, Vertex Ventures, Vertex Ventures China",Early Stage Venture,"JD.com, Tencent",Series B,2,20000000,USD,20000000,,,,20000000,USD,20000000,Yes,,http://www.ezrpro.com,,Early Stage Venture,1,"206,268"
2017-10-09,Tujia operates as a vacation rental booking platform.,Tujia,https://www.crunchbase.com/organization/tujia,"Apps, Customer Service, Internet, Tourism, Travel","Beijing, Beijing, China, Asia",Series E - Tujia,https://www.crunchbase.com/funding_round/tujia-series-e--269a361f,4,"All-Stars Investment, G Street Capital, Glade Brook Capital Partners, Trip.com",Late Stage Venture,"All-Stars Investment, Trip.com",Series E,5,300000000,USD,300000000,1200000000,USD,1200000000,755000000,USD,755000000,Yes,,http://tujia.com,$1B to $10B,Late Stage Venture,2,"207,640"
2017-10-30,New Tranx Information Technology is a Chinese artificial intelligence-powered translation company.,New Tranx Information Technology,https://www.crunchbase.com/organization/tranx-information-technology,"Artificial Intelligence (AI), Information Services, Information Technology, Software","Beijing, Beijing, China, Asia",Seed Round - New Tranx Information Technology,https://www.crunchbase.com/funding_round/tranx-information-technology-seed--470af8c6,6,"Bojiang Capital, Kaitai Capital, Leaguer Venture Capital, Meiya Pico, Qianhai Wutong Mergers and Acquisitions Funds, Xiamen Meiya Wutong Investment Management",Seed,"Bojiang Capital, Kaitai Capital",Seed,1,50000000,CNY,7526210,,,,50000000,CNY,7526210,Yes,,http://www.newtranx.com/,,Seed,,"207,667"
2017-10-31,Changingedu is a Shanghai-based online education service app maker.,Changingedu,https://www.crunchbase.com/organization/changingedu,"E-Learning, EdTech, Education, Mobile","Xuhui, Shanghai, China, Asia",Series D - Changingedu,https://www.crunchbase.com/funding_round/changingedu-series-d--c28fcd92,6,"ClearVue Partners, Frees Fund, IDG Capital, Sequoia Capital, TAL Education Group, Trustbridge Partners",Late Stage Venture,"ClearVue Partners, TAL Education Group",Series D,5,55000000,USD,55000000,,,,188000000,USD,188000000,Yes,,https://www.changingedu.com/,Less than $1M,Late Stage Venture,,"207,708"
2017-10-10,Tongdun Technology is an artificial intelligence-based decision-making intelligence platform.,TrustDecision,https://www.crunchbase.com/organization/tongdun-technology,"FinTech, Internet, Network Security, Software","Shenzhen, Guangdong, China, Asia",Series C - TrustDecision,https://www.crunchbase.com/funding_round/tongdun-technology-series-c--4f9a0d2d,3,"China Cinda Asset Management, Temasek Holdings, Tiantu Capital",Late Stage Venture,"China Cinda Asset Management, Temasek Holdings, Tiantu Capital",Series C,6,78200000,USD,78200000,922000000,USD,922000000,251836983,USD,251836983,Yes,,https://www.tongdun.cn,$10M to $50M,Late Stage Venture,,"209,433"
2017-11-13,A Chinese web drama and online movie producer.,Tmeng.cn,https://www.crunchbase.com/organization/tmeng-cn,"Film, Film Production, Internet, Video, Video Streaming","Beijing, Beijing, China, Asia",Series B - Tmeng.cn,https://www.crunchbase.com/funding_round/tmeng-cn-series-b--800c6447,3,"DT Capital Partners, Meridian Capital Asia, SAIF Partners",Early Stage Venture,"DT Capital Partners, Meridian Capital Asia, SAIF Partners",Series B,3,13500000,USD,13500000,,,,19876433,USD,19876433,Yes,,http://www.tmeng.cn/,$1M to $10M,Late Stage Venture,,"212,099"
2017-12-13,"Kingsoft Cloud is a platform for businesses and developers, providing online cloud storage and cloud distribution services.",Kingsoft Cloud,https://www.crunchbase.com/organization/kingsoft-cloud,"Cloud Computing, Cloud Infrastructure, Internet, Web Hosting","Beijing, Beijing, China, Asia",Series D - Kingsoft Cloud,https://www.crunchbase.com/funding_round/kingsoft-cloud-series-d--593da880,3,"China Minsheng Investment Group, Kingsoft, Liyue Investment",Late Stage Venture,"China Minsheng Investment Group, Kingsoft, Liyue Investment",Series D,10,300000000,USD,300000000,1600000000,USD,1600000000,968480000,USD,968480000,Yes,,http://en.ksyun.com/,$1B to $10B,IPO,,"212,145"
2017-09-28,Plum is an authentic e-commerce platform for second-hand fashion products.,Plum,https://www.crunchbase.com/organization/plum-8,"Customer Service, E-Commerce, E-Commerce Platforms, Fashion, Trading Platform","Beijing, Beijing, China, Asia",Series A - Plum,https://www.crunchbase.com/funding_round/plum-8-series-a--eda29440,3,"IDG Capital, K2VC, Matrix Partners China",Early Stage Venture,"IDG Capital, K2VC, Matrix Partners China",Series A,8,,,,,,,158885498,USD,158885498,Yes,,http://www.aplum.com,$100M to $500M,M&A,,"212,136"
2017-10-24,Super SOCO is an electric motorcycle developer based in Shanghai.,Super SOCO,https://www.crunchbase.com/organization/super-soco,"Electric Vehicle, Innovation Management","Shanghai, Shanghai, China, Asia",Series A - Super SOCO,https://www.crunchbase.com/funding_round/super-soco-series-a--e4130069,3,"KYMCO Capital, Shunwei Capital, Xiaomi",Early Stage Venture,"Shunwei Capital, Xiaomi",Series A,1,,,,,,,,,,Yes,,http://www.supersoco.com/,,Early Stage Venture,,"213,519"
2017-10-26,Shanghai Youhug Media is a Shanghai-based media and entertainment management company.,Shanghai Youhug Media,https://www.crunchbase.com/organization/shanghai-youhug-media,"Management Consulting, Media and Entertainment","Shanghai, Shanghai, China, Asia",Venture Round - Shanghai Youhug Media,https://www.crunchbase.com/funding_round/shanghai-youhug-media-series-unknown--b11bf07d,5,"Far East Horizon, Real Power Capital, Shenzhen Guozhong Venture Capital Management, Tencent, YF Capital",,YF Capital,Venture - Series Unknown,2,,,,,,,,,,Yes,,http://www.youhugmedia.com/,,,,"213,591"
2017-12-12,Mafengwo is a Chinese travel SNS website that enables users to share travel experiences with each other.,Mafengwo,https://www.crunchbase.com/organization/mafengwo,"Internet, Public Transportation, Transportation, Travel","Beijing, Beijing, China, Asia",Series D - Mafengwo,https://www.crunchbase.com/funding_round/mafengwo-series-d--c0b123df,7,"Capital Today, General Atlantic, Hillhouse Investment, HOPU Investment Management Company, Ocean Link, Qiming Venture Partners, Temasek Holdings",Late Stage Venture,"General Atlantic, Temasek Holdings",Series D,6,133000000,USD,133000000,,,,503000000,USD,503000000,Yes,,http://www.mafengwo.cn,$1M to $10M,,2,"214,317"
2017-11-03,Annoroad is leading developer and marketer on genomic innovation technologies for research and clinical market.,Annoroad,https://www.crunchbase.com/organization/annoroad,"Alternative Medicine, Biotechnology, Health Care, Life Science, Medical","Beijing, Beijing, China, Asia",Series C - Annoroad,https://www.crunchbase.com/funding_round/annoroad-series-c--2f613dfe,4,"Ping An Ventures, SAIF Partners, SBCVC, ShenZhen GTJA Investment Group",Late Stage Venture,"Ping An Ventures, ShenZhen GTJA Investment Group",Series C,4,700000000,CNY,105497155,,,,700000000,CNY,105497155,Yes,,http://www.annoroad.com/,$1M to $10M,Late Stage Venture,,"215,071"
2017-11-15,DARE ONE is an online marketplace that provides casual women's lingerie products.,DARE ONE,https://www.crunchbase.com/organization/dare-one,"E-Commerce, Fashion, Women's","Beijing, Beijing, China, Asia",Series A - DARE ONE,https://www.crunchbase.com/funding_round/dare-one-series-a--b3ced232,4,"Capital Today, Huiqiu Touzi, Pros Partners, Telescope Investment",Early Stage Venture,"Capital Today, Telescope Investment",Series A,2,30000000,CNY,4529943,,,,33000000,CNY,4965376,Yes,,http://www.dareone.com.cn,,Early Stage Venture,,"215,131"
2017-10-12,COMMCHINA offers intelligent cloud communication services.,COMMCHINA,https://www.crunchbase.com/organization/commchina,"Cloud Computing, Telecommunications","Beijing, Beijing, China, Asia",Post-IPO Equity - COMMCHINA,https://www.crunchbase.com/funding_round/commchina-post-ipo-equity--871eaf4c,7,"Chongqing Wenhua Chuangtou, Everbright Capital, Funcity Capital, LD Captial Culture Investment, Rongze Tongyuan, Unicom Venture Capital, ZSVC",,"Everbright Capital, Unicom Venture Capital",Post-IPO Equity,4,100000000,CNY,15179114,,,,165000000,CNY,24953660,Yes,,https://commchina.net/,$100M to $500M,M&A,,"217,522"
2017-12-06,Asia's Leading Digital Twin Technology Company,51WORLD,https://www.crunchbase.com/organization/51wofang,"3D Technology, Artificial Intelligence (AI), Autonomous Vehicles, Cloud Computing, Information Technology, PaaS, Simulation","Beijing, Beijing, China, Asia",Series B - 51WORLD,https://www.crunchbase.com/funding_round/51wofang-series-b--c12d27c2,8,"Green Living equity investment fund, Green Pine Capital Partners, Lightspeed China Partners, Moma, SenseTime, Shanghai Pudong Development Bank, Silicon Valley Bank, StarVC",Early Stage Venture,"Moma, SenseTime",Series B,4,32000000,USD,32000000,,,,72913468,USD,72913468,Yes,,https://www.51world.com.cn,,,,"218,302"
2017-10-18, Chinese pop-up store operator based in Shanghai.,Putiandi,https://www.crunchbase.com/organization/putiandi,"Apps, Commercial, Internet, Marketing, Rental","Shanghai, Shanghai, China, Asia",Series A - Putiandi,https://www.crunchbase.com/funding_round/putiandi-series-a--20efd24f,3,"Eastern Bell Capital, GoHigh Fund, Meridian Capital Asia",Early Stage Venture,"Eastern Bell Capital, Meridian Capital Asia",Series A,1,13600000,USD,13600000,,,,13600000,USD,13600000,Yes,,https://www.putiandi.com,,Early Stage Venture,,"218,706"
2017-11-01,Juooo is a ticket transaction service provider.,Juooo,https://www.crunchbase.com/organization/juooo,"Concerts, Media and Entertainment, Ticketing","Shenzhen, Guangdong, China, Asia",Venture Round - Juooo,https://www.crunchbase.com/funding_round/juooo-series-unknown--ca151f78,9,"Chord Capital, Haier, Hanfor (Beijing) Capital Management, Hongkun Yirun Investment, Jason Investment, Orient Securities Capital Investment, Relayi Hao, StarVC, Xidi Huixin Asset Management",,Haier,Venture - Series Unknown,5,200000000,CNY,30301423,,,,550000000,CNY,84551570,Yes,,http://www.juooo.com,,,,"221,184"
2017-11-20,Shouqi Limousine & Chauffeur is a Chinese limo booking app and offshoot of the state-owned Shouqi Group.,Shouqi Limousine & Chauffeur,https://www.crunchbase.com/organization/shouqi-limousine-chauffeur,"Mobile, Mobile Apps, Transportation","Beijing, Beijing, China, Asia",Series B - Shouqi Limousine & Chauffeur,https://www.crunchbase.com/funding_round/shouqi-limousine-chauffeur-series-b--791cc42b,3,"Baidu, NIO Capital, Silk Road Huachuang",Early Stage Venture,"Baidu, NIO Capital",Series B,4,700000000,CNY,105520215,,,,139520215,USD,139520215,Yes,,https://www.01zhuanche.com/,,,4,"222,397"
2017-11-07,AnchorDx  is a precision medicine firm.,AnchorDx,https://www.crunchbase.com/organization/anchordx,"Biotechnology, Emergency Medicine, Pharmaceutical, Precision Medicine","Guangzhou, Guangdong, China, Asia",Series B - AnchorDx,https://www.crunchbase.com/funding_round/anchordx-series-b--f67911ee,6,"6 Dimensions Capital, ARCH Venture Partners, KingMed Diagnostics, Marathon Venture Partners, Sijia Jianxin Fund, WuXi AppTec",Early Stage Venture,"6 Dimensions Capital, Sijia Jianxin Fund",Series B,3,28000000,USD,28000000,,,,68000000,USD,68000000,Yes,,http://www.anchordx.com/,$10M to $50M,Late Stage Venture,1,"222,628"
2017-11-01,"Megvii builds AI Engine, a core fundamental technology powering various AI application.",MEGVII,https://www.crunchbase.com/organization/megvii-technology,"Artificial Intelligence (AI), Facial Recognition, Image Recognition, Machine Learning, Mobile, Robotics, Software","Beijing, Beijing, China, Asia",Series C - MEGVII,https://www.crunchbase.com/funding_round/megvii-technology-series-c--19a5b1c1,6,"Ant Group, China Reform Holdings Corporation, Foxconn Technology Group, Russia-China Investment Fund, SK Group, Sunshine Insurance Group",Late Stage Venture,"Ant Group, Foxconn Technology Group",Series C,8,460000000,USD,460000000,,,,1357000000,USD,1357000000,Yes,,https://www.megvii.com/,$500M to $1B,,1,"222,561"
2017-10-20,Ninebot specializes in autopilot and personal transportation.,Ninebot,https://www.crunchbase.com/organization/ninebot,"Electric Vehicle, Manufacturing, Mechanical Design, Robotics, Transportation","Beijing, Beijing, China, Asia",Series C - Ninebot,https://www.crunchbase.com/funding_round/ninebot-series-c--eb4fda48,2,"China Mobile Innovation Industry Fund, SDIC Fund Management",Late Stage Venture,"China Mobile Innovation Industry Fund, SDIC Fund Management",Series C,4,100000000,USD,100000000,,,,247000000,USD,247000000,Yes,,http://ninebot.com,$1M to $10M,Late Stage Venture,,"223,063"
