Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2018-10-25,Xgene Pharmaceutical is a pharmaceutical company.,Xgene Pharmaceutical,https://www.crunchbase.com/organization/xgene-pharmaceutical,"Biotechnology, Health Care, Pharmaceutical","Shanghai, Shanghai, China, Asia",Series B - Xgene Pharmaceutical,https://www.crunchbase.com/funding_round/xgene-pharmaceutical-series-b--6fa10d8f,4,"Morningside, Ping An Ventures, TF Capital, Zhongtai Investment",Early Stage Venture,Ping An Ventures,Series B,4,20000000,USD,20000000,,,,60000000,USD,60000000,Yes,,https://xgenepharm.com,$10M to $50M,Early Stage Venture,1,"89,805"
2018-11-21,"Geek+ develops autonomous mobile robots for warehouse, factory, and supply chain management.",Geek+,https://www.crunchbase.com/organization/geek,"Industrial Automation, Logistics, Robotics, Supply Chain Management, Warehouse Automation, Warehousing","Beijing, Beijing, China, Asia",Series B - Geek+,https://www.crunchbase.com/funding_round/geek-series-b--b843b652,4,"Vertex Ventures, Vertex Ventures China, Volcanics Venture, Warburg Pincus",Early Stage Venture,Warburg Pincus,Series B,9,150000000,USD,150000000,850000000,USD,850000000,539441286,USD,539441286,Yes,,https://www.geekplus.com,$1M to $10M,Late Stage Venture,3,"90,696"
2018-11-22,Data Grand is a semantic analysis solution developer.,Data Grand,https://www.crunchbase.com/organization/data-grand,"Natural Language Processing, Q&A, Robotic Process Automation (RPA)","Shanghai, Shanghai, China, Asia",Series B - Data Grand,https://www.crunchbase.com/funding_round/data-grand-series-b--3d624cc1,4,"Eastern Bell Capital, Legend Star, Mount Morning Capital, Oriza Prior",Early Stage Venture,Mount Morning Capital,Series B,5,160000000,CNY,23081029,,,,1070000000,CNY,161690660,Yes,,http://www.datagrand.com/,Less than $1M,Late Stage Venture,,"114,274"
2018-09-07,JuLive.com is a Real Estate company.,JuLive.com,https://www.crunchbase.com/organization/julive-com,"Information Technology, Real Estate","Beijing, Beijing, China, Asia",Series B - JuLive.com,https://www.crunchbase.com/funding_round/julive-com-series-b--cc8e2d67,4,"Eight Roads Ventures, Source Code Capital, Vertex Ventures, Vertex Ventures China",Early Stage Venture,Eight Roads Ventures,Series B,5,20000000,USD,20000000,,,,102596267,USD,102596267,Yes,,http://www.julive.com,,Early Stage Venture,,"116,339"
2018-09-04,Jianke is anonline B2C pharmacy and healthcare services platform.,Jianke,https://www.crunchbase.com/organization/jianke,"Health Care, Pharmaceutical","Guangzhou, Guangdong, China, Asia",Series B - Jianke,https://www.crunchbase.com/funding_round/jianke-series-b--2153ed9f,3,"Crescent Group (Crescent Point), HBM Healthcare Investments, ShenZhen GTJA Investment Group",Early Stage Venture,ShenZhen GTJA Investment Group,Series B,4,130000000,USD,130000000,470000000,USD,470000000,281000000,USD,281000000,Yes,,https://www.jianke.com/,$1M to $10M,Late Stage Venture,,"119,474"
2018-10-08,GV20 Therapeutics is a healthcare company committed to developing better cancer drugs at a faster and lower cost.,GV20 Therapeutics,https://www.crunchbase.com/organization/gv20-oncotherapy,"Big Data, Health Care","Shanghai, Shanghai, China, Asia",Angel Round - GV20 Therapeutics,https://www.crunchbase.com/funding_round/gv20-oncotherapy-angel--c7b5a2ba,3,"IDG Capital, Linear Venture, Peter Watson Investments",Seed,IDG Capital,Angel,2,2899181,USD,2899181,,,,2899181,USD,2899181,Yes,,http://bioxbh.com/,$1M to $10M,Early Stage Venture,,"119,795"
2018-09-13,Banma Information Technology is an Internet car startup that opens up its AliOS in-car operating system to developers and carmakers.,Banma Network Technologies,https://www.crunchbase.com/organization/banma-network-technologies,"Automotive, Autonomous Vehicles, Internet","Shanghai, Shanghai, China, Asia",Series A - Banma Network Technologies,https://www.crunchbase.com/funding_round/banma-network-technologies-series-a--ff0589fd,3,"SAIC Venture Capital, SDIC Fund Management, YF Capital",Early Stage Venture,SDIC Fund Management,Series A,2,233000000,USD,233000000,767000000,USD,767000000,696743025,USD,696743025,Yes,,https://www.ebanma.com/,$10M to $50M,,,"120,622"
2018-09-29,Ykccn.com is a professional company that operates and replaces the operation and maintenance of new energy vehicles.,Ykccn.com,https://www.crunchbase.com/organization/ykccn-com,"Automotive, Energy, Logistics, Renewable Energy, Solar, Transportation, Travel","Nanjing, Jiangsu, China, Asia",Series A - Ykccn.com,https://www.crunchbase.com/funding_round/ykccn-com-series-a--ee092c4b,2,"G2link, GLP",Early Stage Venture,GLP,Series A,4,100000000,CNY,14558160,,,,100000000,CNY,14558160,Yes,,http://www.ykccn.com/,,Early Stage Venture,,"125,620"
2018-10-29,Youfanba is an advertising and marketing company.,Youfenba.com,https://www.crunchbase.com/organization/youfenba-com,"Advertising, Marketing","Hangzhou, Zhejiang, China, Asia",Series A - Youfenba.com,https://www.crunchbase.com/funding_round/youfenba-com-series-a--60432dd8,1,Evershine Capital,Early Stage Venture,Evershine Capital,Series A,2,2877491,USD,2877491,,,,12877491,USD,12877491,Yes,,http://www.youfenba.com/,,Early Stage Venture,,"132,180"
2018-11-28,Fuya Intelligent is a developer of industrial drone products used in various industries.,Fuya Intelligent,https://www.crunchbase.com/organization/foyoung-drone,"Farming, Robotics","Shanghai, Shanghai, China, Asia",Seed Round - Fuya Intelligent,https://www.crunchbase.com/funding_round/foyoung-drone-seed--01f4f92d,1,Shanghai Zhongfu Equity Investment Management,Seed,Shanghai Zhongfu Equity Investment Management,Seed,4,1440000,USD,1440000,,,,11440000,USD,11440000,Yes,,https://www.foiadrone.com,,Early Stage Venture,,"131,469"
2018-09-14,Going-Link is an Enterprise services company.,ZhenYun Information Technology,https://www.crunchbase.com/organization/going-link,"Enterprise, Information Technology, SaaS, Software","Shanghai, Shanghai, China, Asia",Series A - ZhenYun Information Technology,https://www.crunchbase.com/funding_round/going-link-series-a--9f851cbb,3,"JD.com, Shanghai Angel Capital Guiding Fund, Zhongmi Capital",Early Stage Venture,,Series A,2,150000000,CNY,21831837,,,,800000000,CNY,123505543,Yes,,https://www.going-link.com/,,Late Stage Venture,,"136,562"
2018-09-01,Duckbill is a logistics startup that provides container trucking transportation services.,Duckbill,https://www.crunchbase.com/organization/duckbill,"Freight Service, Logistics, Transportation","Shanghai, Shanghai, China, Asia",Series A - Duckbill,https://www.crunchbase.com/funding_round/duckbill-series-a--4d66bb6a,3,"Ants VC, Eminence Ventures, Zhuopu Capital",Early Stage Venture,,Series A,4,4360000,USD,4360000,,,,133239475,USD,133239475,Yes,,https://m.yazuishou.com/,,Late Stage Venture,,"159,436"
2018-10-25,ByteDance is a technology company that develops content creation platforms and services.,ByteDance,https://www.crunchbase.com/organization/bytedance,"Content, Data Mining, Internet, Social Media","Beijing, Beijing, China, Asia",Series E - ByteDance,https://www.crunchbase.com/funding_round/bytedance-series-e--1a521d12,12,"Base Partners, CPP Investments, General Atlantic, K3 Ventures, Kohlberg Kravis Roberts, Korea Investment Corp, Loyal Valley Capital, Next Play Capital, Primavera Capital Group, SoftBank Vision Fund, TCV, Wendi Murdoch",Late Stage Venture,"General Atlantic, Kohlberg Kravis Roberts, Primavera Capital Group, SoftBank Vision Fund",Series E,14,3000000000,USD,3000000000,72000000000,USD,72000000000,9505000000,USD,9505000000,Yes,,http://bytedance.com,$10B+,Private Equity,3,"159,516"
2018-11-19,Yaoyanshe is a CRO technology platform that focuses on providing innovative clinical research services for the medical industry.,Yaoyanshe,https://www.crunchbase.com/organization/yaoyanshe,"Artificial Intelligence (AI), Biotechnology, Clinical Trials, Health Care, Pharmaceutical","Shanghai, Shanghai, China, Asia",Series B - Yaoyanshe,https://www.crunchbase.com/funding_round/yaoyanshe-series-b--46a2f36e,3,"Genesis Capital, Matrix Partners China, Vision Plus Capital",Early Stage Venture,,Series B,6,,,,,,,900000000,CNY,128779459,Yes,,https://www.yaoyanshe.com/,$1M to $10M,Late Stage Venture,,"160,737"
2018-09-12,Zhiyi Tech offers artificial intelligence technology services in the apparel industry.,ZHIYI TECH,https://www.crunchbase.com/organization/zhiyi-tech-d631,"Apparel, Artificial Intelligence (AI), Fashion, Image Recognition","Xiaoshan, Zhejiang, China, Asia",Series A - ZHIYI TECH,https://www.crunchbase.com/funding_round/zhiyi-tech-d631-series-a--3bc3f471,2,"Kuaishou Technology, Legend Capital",Early Stage Venture,,Series A,3,10000000,CNY,1457556,,,,101931879,USD,101931879,Yes,,http://www.zhiyitech.cn,,Early Stage Venture,,"163,021"
2018-11-30,AiMall develops artificial intelligence technology designed to transform the traditional mall.,AiMall,https://www.crunchbase.com/organization/aimall,"Artificial Intelligence (AI), Brand Marketing, Intelligent Systems, Software","Shenzhen, Guangdong, China, Asia",Angel Round - AiMall,https://www.crunchbase.com/funding_round/aimall-angel--fe151186,2,"Huatai Securities, Yixun Ziben",Seed,,Angel,2,23000000,CNY,3305073,,,,23000000,CNY,3305073,Yes,,http://www.mall-ai.com/,,Early Stage Venture,,"164,362"
2018-09-19,"VETRESKA is a people pet brand, aiming to push the boundaries of imagination on pet products.",VETRESKA,https://www.crunchbase.com/organization/the-vetreska-pet-lifestyle-company,"Fashion, Lifestyle, Pet","Shanghai, Shanghai, China, Asia",Series A - VETRESKA,https://www.crunchbase.com/funding_round/the-vetreska-pet-lifestyle-company-series-a--0318463c,2,"Hejun Capital, IDG Capital",Early Stage Venture,IDG Capital,Series A,4,2913668,USD,2913668,,,,60425218,USD,60425218,Yes,,https://vetreskanyc.com,$1M to $10M,,,"165,049"
2018-11-19,"AOE Network Technology is an input method developer, focusing on the research and development of overseas global multilingual input methods.",Shenzhen AOE Network Technology,https://www.crunchbase.com/organization/shenzhen-aoe-network-technology,"Apps, Gaming, Language Learning, Online Portals","Shenzhen, Guangdong, China, Asia",Seed Round - Shenzhen AOE Network Technology,https://www.crunchbase.com/funding_round/shenzhen-aoe-network-technology-seed--0ae96e76,1,Hongfan Capital,Seed,,Seed,4,,,,,,,,,,Yes,,http://www.aoemo.com,$1M to $10M,Early Stage Venture,,"166,268"
2018-10-19,S.Engine is a specialty coffee chain brand.,S.Engine,https://www.crunchbase.com/organization/s-engine,"Coffee, Food and Beverage","Huangpu, Shanghai, China, Asia",Venture Round - S.Engine,https://www.crunchbase.com/funding_round/s-engine-series-unknown--f4b6903a,1,Co-Share capital,,,Venture - Series Unknown,7,50000000,CNY,7215424,,,,100000000,CNY,14716237,Yes,,http://www.senginecoffee.com/,,,,"166,674"
2018-10-25,VIPidea is an online education platform combining english teaching and arts for children.,VIPidea,https://www.crunchbase.com/organization/vipidea,"Children, E-Learning, Education","Beijing, Beijing, China, Asia",Angel Round - VIPidea,https://www.crunchbase.com/funding_round/vipidea-angel--e26ecd4f,1,Sinovation Ventures,Seed,,Angel,2,3000000,CNY,431716,,,,13000000,CNY,1844684,Yes,,http://www.lnart.com/,,Seed,,"170,594"
2018-09-03,Ekeguan.com is Online financial skills development and training platform based in Beijing.,Ekeguan.com,https://www.crunchbase.com/organization/ekeguan-com,"Financial Services, Training","Beijing, Beijing, China, Asia",Series A - Ekeguan.com,https://www.crunchbase.com/funding_round/ekeguan-com-series-a--7aa1ce67,1,Redpoint Ventures China,Early Stage Venture,,Series A,3,1466684,USD,1466684,,,,16466684,USD,16466684,Yes,,http://www.ekeguan.com/,$1M to $10M,Early Stage Venture,,"168,687"
2018-10-23,Yunxuetang is a comprehensive training platform for enterprise training.,Yunxuetang,https://www.crunchbase.com/organization/yunxuetang,"Corporate Training, Professional Services, Software","Suzhou, Jiangsu, China, Asia",Series C - Yunxuetang,https://www.crunchbase.com/funding_round/yunxuetang-series-c--4623e898,2,"SIG China (SIG Asia Investments), YF Capital",Late Stage Venture,YF Capital,Series C,8,50000000,USD,50000000,,,,389035685,USD,389035685,Yes,,http://www.yxt.com/,$10M to $50M,IPO,,"172,065"
2018-10-08,"CloudWalk Technology is an AI platform that provides facial recognition services for the financial, public security, and aviation sectors.",CloudWalk Technology,https://www.crunchbase.com/organization/cloudwalk-technology,"Artificial Intelligence (AI), Facial Recognition, Information Technology, Machine Learning","Beijing, Beijing, China, Asia",Series B - CloudWalk Technology,https://www.crunchbase.com/funding_round/cloudwalk-technology-series-b--189096c6,6,"Atlas Capital, Bohai Leasing, China Reform Fund Management, Guangdong Technology Financial Group, SFund International, Shengshijing",Early Stage Venture,,Series B,8,1000000000,CNY,144283488,22000000000,CNY,3174236740,5560000000,CNY,804747563,Yes,,https://www.cloudwalk.com/,$500M to $1B,IPO,,"179,852"
2018-10-15,Zhizhangyi is a developing Internet security products for smartphones.,Zhizhangyi,https://www.crunchbase.com/organization/zhizhangyi,"Internet, Mobile, Network Security, Technical Support","Beijing, Beijing, China, Asia",Series B - Zhizhangyi,https://www.crunchbase.com/funding_round/zhizhangyi-series-b--7fdda8eb,3,"Apple Funds, Chang'an Capital, Gaocheng Capital",Early Stage Venture,Gaocheng Capital,Series B,6,200000000,CNY,28914687,,,,510000000,CNY,75894967,Yes,,https://www.zhizhangyi.com,,Early Stage Venture,,"181,399"
2018-11-02,Waterdrop is a leading technology platform dedicated to insurance and healthcare service with a positive social impact.,Waterdrop,https://www.crunchbase.com/organization/shuidihuzhu,"Health Care, Health Insurance, Insurance, InsurTech, Medical","Beijing, Beijing, China, Asia",Series B - Waterdrop,https://www.crunchbase.com/funding_round/shuidihuzhu-series-b--d76239d0,1,ZhenFund,Early Stage Venture,,Series B,9,810759,CNY,117658,,,,631702660,USD,631702660,Yes,,https://www.waterdrop-inc.com/,$50M to $100M,IPO,,"189,138"
2018-11-20,Xiaoqule is a Chinese community-focused e-commerce platform.,Xiaoqule,https://www.crunchbase.com/organization/xiaoqule,"E-Commerce, Retail, Social Entrepreneurship","Hangzhou, Zhejiang, China, Asia",Series A - Xiaoqule,https://www.crunchbase.com/funding_round/xiaoqule-series-a--55aae302,8,"GF Xinde Investment Management, GGV Capital, Ping An Ventures, Qianhai Zhongwei Capital, Shunwei Capital, SIG China (SIG Asia Investments), Vertex Ventures, ZhenFund",Early Stage Venture,"GGV Capital, SIG China (SIG Asia Investments), Vertex Ventures",Series A,2,108000000,USD,108000000,,,,108000000,USD,108000000,Yes,,http://www.xiaoqule.com/,,Early Stage Venture,1,"190,087"
2018-09-30,Pharmaceutical technology company based in Nanjing.,F&S Pharmatech,https://www.crunchbase.com/organization/f-s-pharmatech,"Chemical, Health Care, Manufacturing, Pharmaceutical","Nanjing, Jiangsu, China, Asia",Series A - F&S Pharmatech,https://www.crunchbase.com/funding_round/f-s-pharmatech-series-a--6d78a31a,3,"BGI Group, Dynamic Balance Capital, Kaitai Capital",Early Stage Venture,Kaitai Capital,Series A,3,7280140,USD,7280140,,,,9680140,USD,9680140,Yes,,http://www.fshpharm.com,$1M to $10M,Early Stage Venture,,"192,407"
2018-10-30,Biotheus is a biotech company that focuses on the discovery and development of antibody-based therapeutics.,Biotheus,https://www.crunchbase.com/organization/biotheus,"Biotechnology, Health Care, Life Science, Medical","Zhuhai, Guangdong, China, Asia",Series A - Biotheus,https://www.crunchbase.com/funding_round/biotheus-series-a--c9268803,2,"Highlight Capital, Zhuhai Huajin Asset",Early Stage Venture,"Highlight Capital, Zhuhai Huajin Asset",Series A,4,180000000,CNY,25834601,,,,145369273,USD,145369273,Yes,,http://www.biotheus.com,$10M to $50M,M&A,,"194,207"
2018-09-30,WeShare is a Chinese financial services provider.,WeShare,https://www.crunchbase.com/organization/weshare-b67b,"Financial Services, FinTech","Shenzhen, Guangdong, China, Asia",Series B - WeShare,https://www.crunchbase.com/funding_round/weshare-b67b-series-b--faf10f4d,10,"BAI capital, CCB Trust, CITIC Capital Holdings, DT Capital Partners, Huasheng Capital, ICBC International, Loyal Valley Capital, Mangrove Capital, Tencent, Welight Capital",Early Stage Venture,"CITIC Capital Holdings, Huasheng Capital, Loyal Valley Capital",Series B,1,90000000,USD,90000000,,,,90000000,USD,90000000,Yes,,https://www.weshareholdings.com,,Early Stage Venture,,"194,233"
2018-09-06,Missfresh is an e-commerce platform that provides fresh food.,Missfresh,https://www.crunchbase.com/organization/missfresh-e-commerce,"Consumer Goods, E-Commerce, Food and Beverage, Grocery, Mobile Apps","Beijing, Beijing, China, Asia",Series D - Missfresh,https://www.crunchbase.com/funding_round/missfresh-e-commerce-series-d--63708b5d,9,"China Renaissance, Davis Advisors, Glade Brook Capital Partners, Goldman Sachs, Jeneration Capital, Poly Capital, Sofina, Tencent, Tiger Global Management",Late Stage Venture,"Glade Brook Capital Partners, Goldman Sachs, Tencent",Series D,13,450000000,USD,450000000,,,,1719258606,USD,1719258606,Yes,,http://www.missfresh.cn,$100M to $500M,IPO,,"197,177"
2018-10-08,"Meicai sells agricultural products online that aims to change agriculture, rural areas, and farmers through the Internet.",Meicai,https://www.crunchbase.com/organization/meicai,"Agriculture, E-Commerce, Food and Beverage","Beijing, Beijing, China, Asia",Series F - Meicai,https://www.crunchbase.com/funding_round/meicai-series-f--d65c40e2,3,"Hillhouse Investment, Shunwei Capital, Tiger Global Management",Late Stage Venture,"Hillhouse Investment, Shunwei Capital, Tiger Global Management",Series F,8,800000000,USD,800000000,6200000000,USD,6200000000,1453352805,USD,1453352805,Yes,,http://www.meicai.cn/,$100M to $500M,Late Stage Venture,1,"197,408"
2018-10-10,Xiaozhu.com is a platform for online communication and transactions for landlords and tenants.,Xiaozhu.com,https://www.crunchbase.com/organization/xiaozhu-com,"Internet, Real Estate, Rental","Beijing, Beijing, China, Asia",Series F - Xiaozhu.com,https://www.crunchbase.com/funding_round/xiaozhu-com-series-f--a4ecb7e8,6,"5Y Capital, Advantech Capital, Capital Today, GIC, Joy Capital, YF Capital",Late Stage Venture,"Advantech Capital, YF Capital",Series F,8,300000000,USD,300000000,,,,571599827,USD,571599827,Yes,,http://www.xiaozhu.com/,$50M to $100M,Late Stage Venture,4,"199,007"
2018-09-27,A Chinese medical contract research organization.,Bellen,https://www.crunchbase.com/organization/bellen,"Biotechnology, Chemical, Medical, Pharmaceutical, Product Research","Beijing, Beijing, China, Asia",Series C - Bellen,https://www.crunchbase.com/funding_round/bellen-series-c--5cae2027,6,"Apricot Capital, CMB International Capital Corporation, Junlian Yikang, QianHai Equity Investment, Qianhai Fund of Funds, Zhongjin Qichen",Late Stage Venture,"Apricot Capital, CMB International Capital Corporation, Qianhai Fund of Funds",Series C,3,30000000,USD,30000000,,,,67911817,USD,67911817,Yes,,http://bellenchem.com/,$1B to $10B,Late Stage Venture,,"199,825"
2018-10-18,Momenta is a developer of autonomous driving technology designed to improve efficiency.,Momenta,https://www.crunchbase.com/organization/momenta-ai,"Artificial Intelligence (AI), Autonomous Vehicles, Computer Vision, Mapping Services, Software","Beijing, Beijing, China, Asia",Venture Round - Momenta,https://www.crunchbase.com/funding_round/momenta-ai-series-unknown--fb8e3815,6,"CCB International, China Merchants Group, InnoVen Capital, NIO Capital, Pagoda Investment, Tencent",,"InnoVen Capital, NIO Capital, Pagoda Investment",Venture - Series Unknown,10,120000000,USD,120000000,880000000,USD,880000000,1203150880,USD,1203150880,Yes,,https://www.momenta.cn,$10M to $50M,Late Stage Venture,,"203,618"
2018-10-19,NASN Automotive Electronics is a manufactures automotive electronics and driving related core technology products.,NASN Automotive Electronics,https://www.crunchbase.com/organization/nasa-automotive-electronics,"Automotive, Electronics, Manufacturing","Shanghai, Shanghai, China, Asia",Series A - NASN Automotive Electronics,https://www.crunchbase.com/funding_round/nasa-automotive-electronics-series-a--bfce381a,2,"GP Capital, Qiming Venture Partners",Early Stage Venture,"GP Capital, Qiming Venture Partners",Series A,6,100000000,CNY,14430847,,,,233989246,USD,233989246,Yes,,http://www.nasn-auto.com,$10M to $50M,Late Stage Venture,1,"204,608"
2018-10-18,Geework is a real estate and construction company that provides building management services.,Geework.cn,https://www.crunchbase.com/organization/geework-cn,"Construction, Real Estate","Shanghai, Shanghai, China, Asia",Series A - Geework.cn,https://www.crunchbase.com/funding_round/geework-cn-series-a--61ed6849,2,"36Kr, New Potential Energy Fund",Early Stage Venture,New Potential Energy Fund,Series A,2,2882634,USD,2882634,,,,2882634,USD,2882634,Yes,,https://geework.cn,Less than $1M,Early Stage Venture,,"207,241"
2018-09-27,"Yunshan is a leading Software-Defined Networking and IBN service provider, focuses on software-defined data center networking innovation.",Yunshan Networks,https://www.crunchbase.com/organization/yunshan-networks,"Cloud Computing, Data Center Automation, Network Security, Private Cloud, Software","Beijing, Beijing, China, Asia",Series B - Yunshan Networks,https://www.crunchbase.com/funding_round/yunshan-networks-series-b--2526b20f,5,"China Growth Capital | CGC, Lenovo Capital and Incubator Group (LCIG), Matrix Partners China, Northern Light Venture Capital, Redpoint Ventures China",Early Stage Venture,"China Growth Capital | CGC, Lenovo Capital and Incubator Group (LCIG)",Series B,4,11000000,USD,11000000,,,,26000000,USD,26000000,Yes,,http://www.yunshan.net,$10M to $50M,Early Stage Venture,,"211,199"
