Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2019-10-28,Smartbi provides business intelligence and data analysis software service.,Smartbi,https://www.crunchbase.com/organization/smartbi,"Analytics, Big Data, Business Intelligence, Customer Service, Information Technology, Software","Guangzhou, Guangdong, China, Asia",Series B - Smartbi,https://www.crunchbase.com/funding_round/smartbi-series-b--18872779,2,"Ambrum Capital, Gaocheng Capital",Early Stage Venture,"Ambrum Capital, Gaocheng Capital",Series B,3,100000000,CNY,14148674,,,,20548674,USD,20548674,Yes,,http://www.smartbi.com.cn,Less than $1M,Late Stage Venture,,"86,427"
2019-09-27,A1Food is a food and snacks brand which mainly sells nuts and pastry.,A1Food,https://www.crunchbase.com/organization/a1food,"Food and Beverage, Snack Food","Xiamen, Fujian, China, Asia",Series B - A1Food,https://www.crunchbase.com/funding_round/a1food-series-b--784be052,2,"Capital Today, Dyee Capital",Early Stage Venture,"Capital Today, Dyee Capital",Series B,4,100000000,CNY,14039212,,,,57989396,USD,57989396,Yes,,http://www.a1food.cn,$1M to $10M,,,"86,332"
2019-08-29,Timekettle is committed to building a global brand of AI translator so immersive that it disappears into the experience.,Timekettle,https://www.crunchbase.com/organization/timekettle,"Artificial Intelligence (AI), Communication Hardware, Language Learning, Machine Learning, Translation Service, Wearables","Shenzhen, Guangdong, China, Asia",Seed Round - Timekettle,https://www.crunchbase.com/funding_round/timekettle-seed--bcbaa124,2,"Huaruixin, Jinxi Venture Capital Management",Seed,"Huaruixin, Jinxi Venture Capital Management",Seed,2,10000000,CNY,1399678,,,,10000000,CNY,1399678,Yes,,http://www.timekettle.co,$1M to $10M,Early Stage Venture,,"86,339"
2019-09-26,Space Trek is an aerospace product manufacturer.,Space Trek,https://www.crunchbase.com/organization/space-trek,"Manufacturing, Space Travel, Transportation","Beijing, Beijing, China, Asia",Seed Round - Space Trek,https://www.crunchbase.com/funding_round/space-trek-seed--60faa04d,2,"Guosen H&S Investments, Tongfang Venture Capital",Seed,"Guosen H&S Investments, Tongfang Venture Capital",Seed,2,,,,,,,10000000,USD,10000000,Yes,,http://www.spacetrek.cn,$10M to $50M,Early Stage Venture,,"86,406"
2019-08-07,Mantis Technology is an education industry marketing solution provider.,Mantis Technology,https://www.crunchbase.com/organization/mantis-technology,"Advertising, Education, Information Technology, Software","Beijing, Beijing, China, Asia",Seed Round - Mantis Technology,https://www.crunchbase.com/funding_round/mantis-technology-seed--4f6c8825,2,"Guiyang Venture Capital, Xinyi Capital",Seed,"Guiyang Venture Capital, Xinyi Capital",Seed,2,,,,,,,,,,Yes,,http://www.bjmantis.com/,,Early Stage Venture,,"86,363"
2019-10-25,bosie is a genderless clothing brand.,bosie,https://www.crunchbase.com/organization/bosie,"E-Commerce, Fashion","Beijing, Beijing, China, Asia",Series A - bosie,https://www.crunchbase.com/funding_round/bosie-series-a--8d5e0ead,2,"Cyanhill Capital, Iteration Capital",Early Stage Venture,Cyanhill Capital,Series A,4,,,,,,,17492454,USD,17492454,Yes,,http://www.hellobosie.com,$1M to $10M,Early Stage Venture,,"87,074"
2019-09-04,VIPThink is a STEM learning platform that focuses on teaching children aged 3-8 to think and solve problems.,VIPThink,https://www.crunchbase.com/organization/vipthink,"Children, E-Learning, Education","Guangzhou, Guangdong, China, Asia",Series B - VIPThink,https://www.crunchbase.com/funding_round/vipthink-series-b--e798b201,5,"DCM Ventures, Enlight Growth Partners, New Oriental Education & Technology Group, Sinovation Ventures, Ximalaya FM",Early Stage Venture,New Oriental Education & Technology Group,Series B,3,,,,,,,215000000,USD,215000000,Yes,,https://web.vipthink.cn,$100M to $500M,Late Stage Venture,2,"87,433"
2019-12-30,"DTStack help enterprises build a data sharing competence center, realize data landing and accelerate the release of data value.",DTStack,https://www.crunchbase.com/organization/dtstack,"Big Data, Cloud Computing, Cloud Data Services, Data Center","Xihu, Jiangxi, China, Asia",Series B - DTStack,https://www.crunchbase.com/funding_round/dtstack-series-b--da6c6a25,3,"Hangzhou Financial Investment, SDIC Venture Capital, Shenzhen Capital Group",Early Stage Venture,SDIC Venture Capital,Series B,2,,,,,,,,,,Yes,,https://www.dtstack.com/,,Late Stage Venture,,"89,932"
2019-08-16,Delta Medical is a Orthopedic instruments supplier.,Delta Medical,https://www.crunchbase.com/organization/delta-medical,"Health Care, Manufacturing, Medical","Beijing, Beijing, China, Asia",Series C - Delta Medical,https://www.crunchbase.com/funding_round/delta-medical-series-c--5b380e10,3,"Hengxu Capital, Insight Capital, Qiming Venture Partners",Late Stage Venture,Qiming Venture Partners,Series C,4,50000000,CNY,7099348,,,,180000000,CNY,27205135,Yes,,https://www.deltamedical.cn,,Late Stage Venture,2,"100,002"
2019-09-30,"Beijing Gene+, also known as Beijing Gene Plus, provides gene testing services for cancer prevention",Beijing Gene+ Technology,https://www.crunchbase.com/organization/beijing-gene-technology,"Health Care, Life Science, Medical","Changping, Beijing, China, Asia",Series B - Beijing Gene+ Technology,https://www.crunchbase.com/funding_round/beijing-gene-technology-series-b--47f47278,6,"BGI Group, Co-Stone Venture Capital, Desun Investments, Green Pine Capital Partners, UEC Group, Volcanics Venture",Early Stage Venture,Co-Stone Venture Capital,Series B,4,28000000,USD,28000000,,,,181294796,USD,181294796,Yes,,http://www.geneplus.org.cn,,Late Stage Venture,,"100,214"
2019-11-01,lanniao.com is a flexible employment platform that focuses on part-time and outsourcing in service industry.,lanniao.com,https://www.crunchbase.com/organization/lanniao-com,"Employment, Software","Xihu, Jiangxi, China, Asia",Series A - lanniao.com,https://www.crunchbase.com/funding_round/lanniao-com-series-a--570bc514,1,Cyanhill Capital,Early Stage Venture,Cyanhill Capital,Series A,3,,,,,,,,,,Yes,,https://www.lanniao.com/,,Early Stage Venture,,"110,584"
2019-11-14,iQIYI Smart Technology is a virtual reality technology that provides incubated within iQIYI and independently operated.,iQIYI Smart Technology,https://www.crunchbase.com/organization/iqiyi-smart-technology,"TV, Video Games, Virtual Reality","Beijing, Beijing, China, Asia",Series A - iQIYI Smart Technology,https://www.crunchbase.com/funding_round/iqiyi-smart-technology-series-a--2fb27764,1,Addor Capital,Early Stage Venture,Addor Capital,Series A,3,100000000,CNY,14243391,,,,500000000,CNY,73601140,Yes,,https://www.iqiyismart.com,,Late Stage Venture,,"112,152"
2019-12-11,MoreSec is a company in the field of enterprise services.,MoreSec,https://www.crunchbase.com/organization/meran-technology,Enterprise,"Hangzhou, Zhejiang, China, Asia",Series B - MoreSec,https://www.crunchbase.com/funding_round/meran-technology-series-b--3f98c451,4,"Ambrum Capital, Maintrend Capital, Oriental Fortune Capital, Qianhai Fund of Funds",Early Stage Venture,Oriental Fortune Capital,Series B,4,28000000,USD,28000000,,,,79620676,USD,79620676,Yes,,https://www.moresec.cn/,,Late Stage Venture,,"116,211"
2019-12-05,A Japanese-style ramen brand,Ramen talk,https://www.crunchbase.com/organization/ramen-talk,"Food and Beverage, Snack Food, Wholesale","Shanghai, Shanghai, China, Asia",Series B - Ramen talk,https://www.crunchbase.com/funding_round/ramen-talk-series-b--cedc9904,2,"Vertex Ventures China, ZhenFund",Early Stage Venture,ZhenFund,Series B,4,46122448,CNY,6547020,,,,161673106,CNY,23210560,Yes,,http://www.minxinspn.cn/,,Early Stage Venture,1,"116,343"
2019-08-28,Horen is an IoT-driven packaging company for recyclable logistics.,Horen,https://www.crunchbase.com/organization/horen,"Internet of Things, Packaging Services, Recycling","Shanghai, Shanghai, China, Asia",Series C - Horen,https://www.crunchbase.com/funding_round/horen-series-c--8ef2eacb,1,U.S.-China Green Fund,Late Stage Venture,U.S.-China Green Fund,Series C,6,,,,,,,358000000,CNY,51656661,Yes,,https://www.xiangxiang.com/,,Late Stage Venture,1,"116,765"
2019-11-29,"CISINFO is a supplier and service provider of MES, LIMS and industrial cloud platform.",CISINFO,https://www.crunchbase.com/organization/cisinfo,"Enterprise Resource Planning (ERP), Industrial, Information Technology","Haidian, Beijing, China, Asia",Series A - CISINFO,https://www.crunchbase.com/funding_round/cisinfo-series-a--90b7a6ba,3,"Fibonacci VC, Xinhe Capital, Zero2IPO",Early Stage Venture,Fibonacci VC,Series A,2,25000000,USD,25000000,,,,25000000,USD,25000000,Yes,,http://www.cisinfo.cn/,,Early Stage Venture,,"118,335"
2019-10-23,"VETRESKA offers pet supplies, accessories and food.",VETRESKA,https://www.crunchbase.com/organization/vetreska,"Animal Feed, Food and Beverage, Pet","Changning, Shanghai, China, Asia",Series A - VETRESKA,https://www.crunchbase.com/funding_round/vetreska-series-a--4896d8ad,2,"ClearVue Partners, Susquehanna International Group",Early Stage Venture,Susquehanna International Group,Series A,5,6000000,USD,6000000,,,,13353519,USD,13353519,Yes,,http://www.wearevetreska.com/,,Early Stage Venture,,"118,547"
2019-11-29,JYBD provides a comprehensive service platform for the entire industry chain of the O2O deep integration of the automotive aftermarket.,JYBD,https://www.crunchbase.com/organization/jybd-cn,"Logistics, Shipping, Space Travel, Transportation, Travel","Beijing, Beijing, China, Asia",Series B - JYBD,https://www.crunchbase.com/funding_round/jybd-cn-series-b--79c27543,3,"Full Truck Alliance, Shanghai GuoHe Capital, Sino-Ocean Group",Early Stage Venture,Sino-Ocean Group,Series B,3,50000000,USD,50000000,,,,126829108,USD,126829108,Yes,,https://jybd.cn/,$50M to $100M,Early Stage Venture,,"120,406"
2019-09-04,Pet’em is a pet service provider that provides and customize exclusive service mode for pet friends.,Pet’em,https://www.crunchbase.com/organization/pet-em,Consumer,"Beijing, Beijing, China, Asia",Series B - Pet’em,https://www.crunchbase.com/funding_round/pet-em-series-b--0f22b4fa,2,"Panda Capital, Shanghai Pigu Capital",Early Stage Venture,Shanghai Pigu Capital,Series B,3,100000000,CNY,13993647,,,,325000000,CNY,45396339,Yes,,http://www.ichongwujia.com/,,Late Stage Venture,1,"120,298"
2019-09-18,Supremind is a Chinese AI-based video big data analysis company.,Supremind,https://www.crunchbase.com/organization/supremind,"Analytics, Artificial Intelligence (AI), Computer, Robotics","Shanghai, Shanghai, China, Asia",Angel Round - Supremind,https://www.crunchbase.com/funding_round/supremind-angel--b2087bcf,3,"Linear Venture, Redpoint Ventures China, Shanghai International Group (SIG)",Seed,Linear Venture,Angel,3,58000000,CNY,8185154,,,,81420719,USD,81420719,Yes,,https://www.supremind.com,$1M to $10M,Late Stage Venture,,"120,461"
2019-08-19,XiaoBangGuiHua is an intelligent investment advisory service platform that provides financial management and risk education services.,XiaoBangGuiHua,https://www.crunchbase.com/organization/xiaobangguihua,"Advice, Financial Services, FinTech, Wealth Management","Beijing, Beijing, China, Asia",Series B - XiaoBangGuiHua,https://www.crunchbase.com/funding_round/xiaobangguihua-series-b--95419475,3,"HSG, Reinsurance Group Of America, Tencent",Early Stage Venture,Tencent,Series B,3,200000000,CNY,28365978,,,,30365978,USD,30365978,Yes,,https://www.xiaobangguihua.com,,Early Stage Venture,,"120,819"
2019-10-28,OnQuality Pharmaceuticals involves in development and commercialization of innovative drugs and drug delivery systems.,OnQuality Pharmaceuticals,https://www.crunchbase.com/organization/onquality-pharmaceuticals,"Biopharma, Biotechnology, Health Care, Pharmaceutical, Therapeutics","Shanghai, Shanghai, China, Asia",Series A - OnQuality Pharmaceuticals,https://www.crunchbase.com/funding_round/onquality-pharmaceuticals-series-a--0cfe61df,3,"BioTrack Capital, CASH Capital, Matrix Partners China",Early Stage Venture,"BioTrack Capital, Matrix Partners China",Series A,2,15000000,USD,15000000,,,,35000000,USD,35000000,Yes,,https://www.onqualityrx.com,$1M to $10M,Early Stage Venture,,"120,873"
2019-11-01,Feihu 365 is an interactive video + AI + RPA technology for providing financial institutions with means of digital customer operation.,Flying Tiger Interactive,https://www.crunchbase.com/organization/flying-tiger-interactive,"Artificial Intelligence (AI), Customer Service, Finance, FinTech, Video Streaming","Haidian, Beijing, China, Asia",Series A - Flying Tiger Interactive,https://www.crunchbase.com/funding_round/flying-tiger-interactive-series-a--bdcf1400,1,Winreal Investment,Early Stage Venture,Winreal Investment,Series A,2,,,,,,,100000000,CNY,15642598,Yes,,https://www.feihu365.com/,,Early Stage Venture,,"120,958"
2019-10-01,BACKER provides supply chain technology services.,BACKER,https://www.crunchbase.com/organization/backer,"Freight Service, Logistics, Supply Chain Management","Shanghai, Shanghai, China, Asia",Angel Round - BACKER,https://www.crunchbase.com/funding_round/backer-angel--7fc53328,2,"Shanghai Huiyang Ziben, Transfar Capital",Seed,Transfar Capital,Angel,2,20000000,CNY,2797868,,,,40000000,CNY,5615166,Yes,,http://www.humanbacker.com/,,Early Stage Venture,,"124,011"
2019-09-10,SandStar is an artificial intelligence platform that provides computer vision technology to the retail industry.,SandStar,https://www.crunchbase.com/organization/yi-tunnel,"Artificial Intelligence (AI), Computer Vision, Information Technology, Machine Learning, Retail, Software","Beijing, Beijing, China, Asia",Series B - SandStar,https://www.crunchbase.com/funding_round/yi-tunnel-series-b--3c25e2fc,2,"Guopeng Capital, Mobai Capital",Early Stage Venture,Guopeng Capital,Series B,4,100000000,CNY,14059179,,,,110000000,CNY,15576647,Yes,,http://www.sandstar.com/,$10M to $50M,Early Stage Venture,,"126,476"
2019-10-10,Xinsheng Intelligence is an AI chip design company that develops AI chips and algorithms for the field of intelligent speech recognition.,ccvui.com,https://www.crunchbase.com/organization/ccvui-com,"Artificial Intelligence (AI), Machine Learning, Robotics","Hangzhou, Zhejiang, China, Asia",Seed Round - ccvui.com,https://www.crunchbase.com/funding_round/ccvui-com-seed--5816f65b,2,"ECC Capital, Hangzhou Oushi Investment Management",Seed,ECC Capital,Seed,2,,,,,,,,,,Yes,,http://www.ccvui.com/,,Early Stage Venture,,"125,906"
2019-09-05,Leyue Health provides commercial health insurance intelligent risk control and claims settlement services.,Leyue Health,https://www.crunchbase.com/organization/leyue-health,"Commercial Insurance, FinTech, Health Insurance, InsurTech","Beijing, Beijing, China, Asia",Series B - Leyue Health,https://www.crunchbase.com/funding_round/leyue-health-series-b--ac6f2e5f,2,"CAS Investment Management, Cowin Capital",Early Stage Venture,Cowin Capital,Series B,2,115000000,CNY,16086841,,,,115000000,CNY,16086841,Yes,,http://leyue100.com,$10M to $50M,Early Stage Venture,,"126,916"
2019-11-29,ZifiSense China is a telecommunications company.,ZifiSense China,https://www.crunchbase.com/organization/zifisense-china,Telecommunications,"Shanghai, Shanghai, China, Asia",Series B - ZifiSense China,https://www.crunchbase.com/funding_round/zifisense-china-series-b--8e92ab79,2,"Huihe Capital, Vinno Capital",Early Stage Venture,Huihe Capital,Series B,2,80000000,CNY,11375594,,,,80000000,CNY,11375594,Yes,,https://www.zifisense.com,,Early Stage Venture,,"126,134"
2019-09-10,Nanjing Qiuya Information Technology develops big data analysis solutions for the energy and power industry.,Nanjing Qiuya Information Technology,https://www.crunchbase.com/organization/nanjing-qiuya-information-technology,"Analytics, Big Data, Energy, Information Technology, Productivity Tools","Nanjing, Jiangsu, China, Asia",Seed Round - Nanjing Qiuya Information Technology,https://www.crunchbase.com/funding_round/nanjing-qiuya-information-technology-seed--f9061d4e,1,Lenovo Capital and Incubator Group (LCIG),Seed,,Seed,2,20000000,CNY,2811836,,,,20000000,CNY,2811836,Yes,,http://www.qiuya.info,,Private Equity,1,"127,485"
2019-11-21,Credit Life specializes in providing full-process technology enabling services for regional banking retail business.,Credit Life,https://www.crunchbase.com/organization/credit-life,Financial Services,"Guangzhou, Guangdong, China, Asia",Seed Round - Credit Life,https://www.crunchbase.com/funding_round/credit-life-seed--a0dfc6ca,1,Hygoal Capital,Seed,Hygoal Capital,Seed,3,,,,,,,,,,Yes,,http://www.wecreditlife.com/,,Early Stage Venture,,"131,331"
2019-08-17,Dynasty Gene is a Developer of synthetic biology technology and provider of biotechnology consulting services.,Dynasty Gene,https://www.crunchbase.com/organization/dynasty-gene,"Biotechnology, Consulting, Health Care","Qingpu, Shanghai, China, Asia",Series A - Dynasty Gene,https://www.crunchbase.com/funding_round/dynasty-gene-series-a--888f31fc,1,Volcanics Venture,Early Stage Venture,Volcanics Venture,Series A,3,,,,,,,100000000,CNY,15636728,Yes,,http://www.dynastygene.com,,,,"132,200"
2019-11-11,Gogbuy.com is an online shopping website for consumer goods.,Gogbuy.com,https://www.crunchbase.com/organization/gogbuy-com,"Consumer Goods, E-Commerce, Grocery","Guiyang, Guizhou, China, Asia",Series A - Gogbuy.com,https://www.crunchbase.com/funding_round/gogbuy-com-series-a--323ae431,1,Guixin Ruihe,Early Stage Venture,Guixin Ruihe,Series A,2,10000000,CNY,1426411,,,,10000000,CNY,1426411,Yes,,https://www.gogbuy.com/,,Early Stage Venture,,"132,560"
2019-12-30, New3S is a Intelligent geospatial information service provider.,New3S,https://www.crunchbase.com/organization/new3s,Information Services,"Beijing, Beijing, China, Asia",Series A - New3S,https://www.crunchbase.com/funding_round/new3s-series-a--353e5059,1,ASBV,Early Stage Venture,ASBV,Series A,3,,,,,,,,,,Yes,,http://www.new3s.com.cn/,,Early Stage Venture,,"131,312"
2019-09-01,D.Y. Innovations provides automated transportation inspection products and unmanned solutions.,D.Y. Innovations,https://www.crunchbase.com/organization/d-y-innovations,"Aerospace, Internet of Things, Transportation","Shenzhen, Guangdong, China, Asia",Venture Round - D.Y. Innovations,https://www.crunchbase.com/funding_round/d-y-innovations-series-unknown--9d14d70b,1,MiraclePlus,,MiraclePlus,Venture - Series Unknown,3,50000000,CNY,6986460,,,,12209439,USD,12209439,Yes,,http://www.dyinnovations.com/,,,,"131,392"
2019-11-01,Zshield is the first high-tech company in China.,Zshield,https://www.crunchbase.com/organization/zshield,"Big Data, Cloud Computing, Risk Management","Haidian, Beijing, China, Asia",Series B - Zshield,https://www.crunchbase.com/funding_round/zshield-series-b--efc0c07f,4,"Delta Capital, Northern Light Venture Capital, Oceanpine Capital, Youshan Capital",Early Stage Venture,,Series B,5,,,,,,,,,,Yes,,http://www.zshield.net/,$1M to $10M,Late Stage Venture,,"132,831"
2019-12-26,Qdama is a fresh agricultural product service provider that focuses on the operation of the fresh meat market.,Qdama,https://www.crunchbase.com/organization/qiandama,"Agriculture, Food and Beverage, Retail","Guangzhou, Guangdong, China, Asia",Series D - Qdama,https://www.crunchbase.com/funding_round/qiandama-series-d--922ba298,6,"Co-Stone Venture Capital, GenBridge Capital, Immensus Capital, JG Investment, Lighthouse Capital Management, Taikang Asset",Late Stage Venture,,Series D,5,142000000,USD,142000000,,,,142000000,USD,142000000,Yes,,http://www.qdama.cn/index.html#/,$1B to $10B,Late Stage Venture,,"133,622"
2019-11-18,Telrobot provides enterprises with artificial intelligence call center services.,Telrobot,https://www.crunchbase.com/organization/telrobot-net,"Call Center, CRM","Nanjing, Jiangsu, China, Asia",Angel Round - Telrobot,https://www.crunchbase.com/funding_round/telrobot-net-angel--f93d723f,1,MiraclePlus,Seed,,Angel,2,3000000,CNY,426985,,,,13000000,CNY,1882271,Yes,,http://www.telrobot.top/,,Early Stage Venture,,"134,818"
2019-10-16,"Nervos Network is the Multi-asset, Store of Value Blockchain.",Nervos Network,https://www.crunchbase.com/organization/nervos,"Blockchain, Information Services, Information Technology","Hangzhou, Zhejiang, China, Asia",Initial Coin Offering - Nervos Network,https://www.crunchbase.com/funding_round/nervos-initial-coin-offering--c68e54d1,6,"Blockchain Capital, China Merchants Bank, Distributed Global, HashKey Capital, Multicoin Capital, Polychain",,,Initial Coin Offering,7,72000000,USD,72000000,,,,128000000,USD,128000000,Yes,,https://www.nervos.org/,$1M to $10M,,,"137,682"
2019-11-12,Anovent Pharmaceutical is a pharmaceutical company that develops affordable inhalation medicines.,Anovent Pharmaceutical,https://www.crunchbase.com/organization/anovent-pharmaceutical,"Health Care, Hospital, Pharmaceutical","Shanghai, Shanghai, China, Asia",Venture Round - Anovent Pharmaceutical,https://www.crunchbase.com/funding_round/anovent-pharmaceutical-series-unknown--24acdc8b,3,"Hajiang Investment, HSG, Tasly Holding Group",,,Venture - Series Unknown,6,,,,,,,,,,Yes,,http://anovent.com,,Early Stage Venture,,"145,855"
2019-10-01,Innoscience is an 8-inch Integrated Device Manufacture (IDM) that focuses on GaN technology.,Innoscience,https://www.crunchbase.com/organization/innoscience-9ba8,"Industrial Manufacturing, Manufacturing, Semiconductor","Zhuhai, Guangdong, China, Asia",Series B - Innoscience,https://www.crunchbase.com/funding_round/innoscience-9ba8-series-b--cea00f8c,11,"Arm Holdings, CMB International's Telecom Fund., Everest Venture Capital, Huaye Tiancheng Capital, Instant Technology, Jinxin Microelectronics, National Venture Capital, SK China, Tongchuang Excellence, Xindong Venture Capital, Zhongtian Huifu",Early Stage Venture,,Series B,8,1500000000,CNY,209840102,,,,1034406223,USD,1034406223,Yes,,https://www.innoscience.com/,$500M to $1B,IPO,,"146,714"
