Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2016-05-27,Wing Cafe is an urban retail restaurant chain for coffee.,WING CAFE,https://www.crunchbase.com/organization/wing-cafe,"Coffee, Customer Service, Restaurants","Beijing, Beijing, China, Asia",Series A - WING CAFE,https://www.crunchbase.com/funding_round/wing-cafe-series-a--0f4a1333,1,Zhenshun Jijin,Early Stage Venture,Zhenshun Jijin,Series A,3,10000000,CNY,1523661,,,,113000000,CNY,16930034,Yes,,http://www.wing-cafe.com/,,IPO,,"180,151"
2016-06-12,Huqing Yutang is a manufacturer of medicine.,Huqing Yutang,https://www.crunchbase.com/organization/huqing-yutang,"Health Care, Manufacturing, Medical","Hangzhou, Zhejiang, China, Asia",Series C - Huqing Yutang,https://www.crunchbase.com/funding_round/huqing-yutang-series-c--c4316e9b,3,"Hangzhou Industrial Investment Group, Sinowisdom, Xinchang Yuanjin Jiankang Chanye Touzi Hehuo Qiye (Youxian Hehuo)",Late Stage Venture,,Series C,5,30000000,CNY,4571172,,,,273000000,CNY,42679606,Yes,,http://www.hqyt.net/,,,,"182,089"
2016-06-01,"Hefei Metalforming Intelligent Manufacturing develops, manufactures, and sells hydraulic and mechanic presses.",Hefei Metalforming Intelligent Manufacturing,https://www.crunchbase.com/organization/hefei-metalforming-intelligent-manufacturing,"Automotive, Machinery Manufacturing, Manufacturing","Hefei, Anhui, China, Asia",Post-IPO Equity - Hefei Metalforming Intelligent Manufacturing,https://www.crunchbase.com/funding_round/hefei-metalforming-intelligent-manufacturing-post-ipo-equity--12515cc2,1,Hefei City Construction and Investment Holding Group,,,Post-IPO Equity,3,,,,,,,441000000,CNY,69328722,Yes,,http://www.hfpress.com,,IPO,,"185,756"
2016-05-16,Taobao Movie is an online ticketing platform founded by Alibaba and acquired by Alibaba Pictures Group.,Taobao Movie,https://www.crunchbase.com/organization/taobao-movie,"E-Commerce, Film, Ticketing, Web Browsers","Hangzhou, Zhejiang, China, Asia",Series A - Taobao Movie,https://www.crunchbase.com/funding_round/taobao-movie-series-a--cc0c0050,5,"Ant Group, Bona Film Group, CDH Investments, Huace Film & TV, SINA Corporation",Early Stage Venture,"Ant Group, CDH Investments, SINA Corporation",Series A,1,1700000000,CNY,260476958,12000000000,CNY,1838660879,1700000000,CNY,260476958,Yes,,https://dianying.taobao.com/,$500M to $1B,M&A,,"195,710"
2016-05-10,Ping99.com is an online e-commerce platform for artworks.,Ping99.com,https://www.crunchbase.com/organization/ping99-com,"Art, E-Commerce, Social","Haidian, Beijing, China, Asia",Series A - Ping99.com,https://www.crunchbase.com/funding_round/ping99-com-series-a--c18aae95,3,"010v.com, Huake Caifu Touzi, Meisheng Cultural & Creative",Early Stage Venture,"010v.com, Huake Caifu Touzi, Meisheng Cultural & Creative",Series A,2,20000000,CNY,3068949,,,,23000000,CNY,3552831,Yes,,http://ping99.com/,Less than $1M,Early Stage Venture,,"199,888"
2016-06-15,"Didi is a mobility technology platform that offers ride hailing, taxi hailing, food delivery, and financial services.",Didi,https://www.crunchbase.com/organization/didi-dache,"Artificial Intelligence (AI), InsurTech, Mobile Apps, Public Transportation, Ride Sharing, Transportation","Haidian, Beijing, China, Asia",Debt Financing - Didi,https://www.crunchbase.com/funding_round/didi-dache-debt-financing--f1a0691a,2,"China Life Insurance, China Merchants Bank",,"China Life Insurance, China Merchants Bank",Debt Financing,24,2800000000,USD,2800000000,,,,23397719538,USD,23397719538,No,,https://www.didiglobal.com,$10B+,IPO,,"199,913"
2016-05-01,ViaX provides online research-based mentor services and project-based academic courses.,ViaX,https://www.crunchbase.com/organization/viax-cf7a,"E-Learning, Education, Training","Beijing, Beijing, China, Asia",Seed Round - ViaX,https://www.crunchbase.com/funding_round/viax-cf7a-seed--392f4a3a,2,"Blue Elephant Capital, EdBeta Fund",Seed,,Seed,7,,,,,,,11092890,USD,11092890,Yes,,https://www.viax.org/,,Early Stage Venture,,"205,338"
2016-07-06,Epigenetic-based Cancer Diagnostics and Prognostics,Epican Technology Hongkong Limited,https://www.crunchbase.com/organization/epican-technology-hongkong-limited,Health Care,"Shanghai, Shanghai, China, Asia",Series A - Epican Technology Hongkong Limited,https://www.crunchbase.com/funding_round/epican-technology-hongkong-limited-series-a--0169f664,3,"JMCR Partners, Viva BioInnovator, Viva Ventures Biotech Fund",Early Stage Venture,"JMCR Partners, Viva Ventures Biotech Fund",Series A,1,35290000,CNY,5277052,,,,35290000,CNY,5277052,Yes,,http://www.epican.cn/,,Early Stage Venture,,"213,212"
2016-06-17,"Beibei is a maternal and infant product e-commerce platform that offers discounted children’s clothes, shoes, toys and other supplies.",BeiBei,https://www.crunchbase.com/organization/beibei,"E-Commerce, Fashion, Shopping","Hangzhou, Zhejiang, China, Asia",Series D - BeiBei,https://www.crunchbase.com/funding_round/beibei-series-d--c5eeebce,4,"Capital Today, Gaorong Capital, New Horizon Capital, Northern Light Venture Capital",Late Stage Venture,"New Horizon Capital, Northern Light Venture Capital",Series D,4,100000000,USD,100000000,900000000,USD,900000000,224300000,USD,224300000,Yes,,http://beibei.com,,Late Stage Venture,,"215,120"
2016-05-06,Chuchujie is a Chinese mobile e-commerce platform that offers individuals with product deals from around the web.,Chuchujie,https://www.crunchbase.com/organization/chuchujie,"Apps, E-Commerce, Mobile Apps","Beijing, Beijing, China, Asia",Series C - Chuchujie,https://www.crunchbase.com/funding_round/chuchujie-series-c--252e3bb9,4,"Co-Stone Venture Capital, Eastern Bell Capital, New Horizon Capital, SBCVC",Late Stage Venture,"New Horizon Capital, SBCVC",Series C,3,1000000000,CNY,153875153,,,,1000000000,CNY,153875153,Yes,,http://www.chuchujie.com,,Late Stage Venture,,"215,231"
2016-05-27,360 Haoyao is an online pharmacy marketplace.,360 Haoyao,https://www.crunchbase.com/organization/360-haoyao,"Health Care, Internet, Marketplace, Mobile, Pharmaceutical, Security, Smart Home","Shanghai, Shanghai, China, Asia",Series A - 360 Haoyao,https://www.crunchbase.com/funding_round/360-haoyao-series-a--6d0494bb,2,"Lilly Asia Ventures, SBCVC",Early Stage Venture,"Lilly Asia Ventures, SBCVC",Series A,1,15240000,USD,15240000,,,,15240000,USD,15240000,Yes,,http://www.360haoyao.com/,$10M to $50M,Early Stage Venture,,"224,136"
2016-06-13,Ximalaya is a service website that enables users to share audio and personal radio stations.,Ximalaya FM,https://www.crunchbase.com/organization/ximalaya,"Audio, Internet Radio, Mobile","Shanghai, Shanghai, China, Asia",Series C - Ximalaya FM,https://www.crunchbase.com/funding_round/ximalaya-series-c--d057816d,13,"Bright Venture Capital, CVCC Zhongshi Capital, FX Capital, JD Digits, Kaipan Assets, Pagoda Investment, Puhua Capital, Qingdao Citymedia Co., Shenzhen Jinguanbang Investment Management Co., LTD, Shenzhen Qianhai Xingwang Investment, Xiaomi, Zendai Group, Zhaoren Touzi",Late Stage Venture,Qingdao Citymedia Co.,Series C,10,60000000,USD,60000000,,,,703737134,USD,703737134,Yes,,http://ximalaya.com,$10M to $50M,,,"225,893"
2016-07-15,iCarbonX is a China-based artificial intelligence platform for health data company.,iCarbonX,https://www.crunchbase.com/organization/icarbonx,"Artificial Intelligence (AI), Biotechnology, Health Care, Machine Learning","Shenzhen, Guangdong, China, Asia",Series A - iCarbonX,https://www.crunchbase.com/funding_round/icarbonx-series-a--93efb930,3,"China Bridge Capital, ProCapital, Share Capital",Early Stage Venture,China Bridge Capital,Series A,2,45000000,USD,45000000,1155000000,USD,1155000000,200000000,USD,200000000,Yes,,https://www.icarbonx.com/,$10M to $50M,Early Stage Venture,,"230,023"
2016-05-31,"Codoon is a sports and wellness service provider offering products that monitor users' sport, sleeping and other physical conditions.",Codoon,https://www.crunchbase.com/organization/codoon,"Health Care, Sports, Wellness","Chengdu, Sichuan, China, Asia",Series C - Codoon,https://www.crunchbase.com/funding_round/codoon-series-c--e29910fc,4,"Focus Media, FountainVest Partners, SBCVC, SIG China (SIG Asia Investments)",Late Stage Venture,"Focus Media, FountainVest Partners",Series C,6,50000000,USD,50000000,,,,131304532,USD,131304532,Yes,,http://codoon.com,$1M to $10M,,1,"231,836"
2016-06-06,WeBank is a private commercial bank with an online focus that utilizes facial recognition security software.,WeBank,https://www.crunchbase.com/organization/webank,"Banking, Finance, Financial Services, Online Portals","Shenzhen, Guangdong, China, Asia",Venture Round - WeBank,https://www.crunchbase.com/funding_round/webank-series-unknown--7b4d2c80,3,"CPE, Huagai Capital, Tencent",,Tencent,Venture - Series Unknown,1,1200000000,CNY,182789180,5000000000,USD,5000000000,1200000000,CNY,182789180,Yes,,https://www.webank.com/en/,$1B to $10B,,,"235,232"
2016-06-23,Chunyu Yisheng is an application that offers mobile internet medical care and online health consultation services.,Chunyu Yisheng,https://www.crunchbase.com/organization/chunyu,"Apps, Health Care, InsurTech, Personal Health, Q&A, Software","Beijing, Beijing, China, Asia",Series D - Chunyu Yisheng,https://www.crunchbase.com/funding_round/chunyu-series-d--cfe2dc6c,1,CICC,Late Stage Venture,CICC,Series D,6,1200000000,CNY,182356770,,,,272946268,USD,272946268,Yes,,http://www.chunyuyisheng.com,$10M to $50M,,,"238,287"
2016-06-01,IDCloudbase Technology is a cyberspace infrastructure company that offers data center and network hosting services.,IDCloudbase Technology,https://www.crunchbase.com/organization/idcloudbase-technology,"Cloud Computing, Cloud Data Services, Cloud Infrastructure, Data Center","Guangzhou, Guangdong, China, Asia",Angel Round - IDCloudbase Technology,https://www.crunchbase.com/funding_round/idcloudbase-technology-angel--80e2c456,1,Huaye Tiancheng Capital,Seed,Huaye Tiancheng Capital,Angel,1,,,,,,,,,,Yes,,https://www.idcloudbase.com/,,Seed,,"238,955"
2016-05-16,Keep is a mobile fitness community that offers a variety of training programs for different groups of people.,Keep,https://www.crunchbase.com/organization/keep-3,"Fitness, Mobile Apps, Training, Wellness","Beijing, Beijing, China, Asia",Series C - Keep,https://www.crunchbase.com/funding_round/keep-3-series-c--ae0cb8c8,3,"BAI capital, GGV Capital, Morningside",Late Stage Venture,"GGV Capital, Morningside",Series C,8,32000000,USD,32000000,,,,614000000,USD,614000000,Yes,,http://www.gotokeep.com/,Less than $1M,Late Stage Venture,1,"240,304"
2016-07-14,OK Car Insurance is a third-party service provider that helps consumers buy auto insurance online.,OK Car Insurance,https://www.crunchbase.com/organization/ok-car-insurance,"Financial Services, FinTech, Insurance","Shanghai, Shanghai, China, Asia",Series A - OK Car Insurance,https://www.crunchbase.com/funding_round/ok-car-insurance-series-a--e590d981,4,"Ideate Investments, IDG Capital, JD.com, Yunqi Partners",Early Stage Venture,Yunqi Partners,Series A,3,80000000,CNY,11969517,,,,95000000,CNY,14354219,Yes,,http://www.okchexian.com/,Less than $1M,Early Stage Venture,,"240,433"
2016-06-17,51Shebao offers social security services in China.,51Shebao,https://www.crunchbase.com/organization/51shebao,"Computer, Internet, Network Security","Chaoyang, Liaoning, China, Asia",Series B - 51Shebao,https://www.crunchbase.com/funding_round/51shebao-series-b--1aca1092,2,"CBC Capital, Zhubajie",Early Stage Venture,Zhubajie,Series B,2,10000000,USD,10000000,,,,14000000,USD,14000000,Yes,,http://www.51shebao.com/,$10M to $50M,Early Stage Venture,1,"242,536"
2016-05-01,"Deep View Technology is a motion capture and AR, VR application company.",Deep View Technology,https://www.crunchbase.com/organization/deep-view-technology,"3D Technology, Augmented Reality, Virtual Reality","Haidian, Beijing, China, Asia",Angel Round - Deep View Technology,https://www.crunchbase.com/funding_round/deep-view-technology-angel--59745773,1,Galaxy Internet,Seed,,Angel,2,3000000,USD,3000000,,,,3000000,USD,3000000,Yes,,http://www.deepviewtech.com/,,Early Stage Venture,,"242,842"
2016-05-25,Panda New Energy provides customers with customized new energy vehicles and supporting service solutions.,Panda New Energy,https://www.crunchbase.com/organization/panda-new-energy,"Automotive, Electric Vehicle, Energy, Service Industry","Yanqing, Beijing, China, Asia",Series A - Panda New Energy,https://www.crunchbase.com/funding_round/panda-new-energy-series-a--d61861a1,2,"Century Golden Resources Group, Fengyun Capital",Early Stage Venture,Century Golden Resources Group,Series A,1,20000000,CNY,3050577,,,,20000000,CNY,3050577,Yes,,http://www.panda-newenergy.com/,,Early Stage Venture,,"243,427"
2016-07-16,VFine Music is a commercial distribution platform for musicians and composers.,VFine Music,https://www.crunchbase.com/organization/vfine-music,"Internet, Media and Entertainment, Music","Beijing, Beijing, China, Asia",Angel Round - VFine Music,https://www.crunchbase.com/funding_round/vfine-music-angel--91e1e234,5,"ALLIANCE, Sky Saga Capital, Taiyou Fund, Tsinghua Capital, ZhenFund",Seed,Sky Saga Capital,Angel,2,6000000,CNY,897080,,,,7800000,CNY,1181092,Yes,,https://vfinemusic.com/#/,,Seed,,"245,524"
2016-06-01,"Alfilo Brands is a consumer products company that holds licensing rights to art, cultural, fashion, and entertainment properties.",Alfilo Brands,https://www.crunchbase.com/organization/alfilo,"Art, Consulting, Consumer Goods, Marketing, Retail","Shanghai, Shanghai, China, Asia",Seed Round - Alfilo Brands,https://www.crunchbase.com/funding_round/alfilo-seed--9e33b25b,2,"Peeli Ventures, Sinofaith intellectual Property",Seed,"Peeli Ventures, Sinofaith intellectual Property",Seed,3,,,,,,,23600000,USD,23600000,Yes,,http://www.alfilo.com,$10M to $50M,Early Stage Venture,,"246,052"
2016-06-22,Jam is a content platform for music and pop culture.,Jam,https://www.crunchbase.com/organization/jam-f8cb,"Content Creators, Media and Entertainment, Music","Nanjing, Jiangsu, China, Asia",Series A - Jam,https://www.crunchbase.com/funding_round/jam-f8cb-series-a--1a978a5c,3,"Ant Group, Qiyi Capital, Yinxinggu Capital",Early Stage Venture,"Qiyi Capital, Yinxinggu Capital",Series A,3,20000000,CNY,3040521,,,,38000000,CNY,5686750,Yes,,https://www.jammyfm.com/,,Early Stage Venture,,"247,775"
2016-05-25,ViaX provides online research-based mentor services and project-based academic courses.,ViaX,https://www.crunchbase.com/organization/viax-cf7a,"E-Learning, Education, Training","Beijing, Beijing, China, Asia",Angel Round - ViaX,https://www.crunchbase.com/funding_round/viax-cf7a-angel--bc13991e,3,"Dahe Ventures, Innoangel Fund, Magic Capital",Seed,,Angel,7,3000000,CNY,457587,,,,11092890,USD,11092890,Yes,,https://www.viax.org/,,Early Stage Venture,,"248,990"
2016-06-15,"Didi is a mobility technology platform that offers ride hailing, taxi hailing, food delivery, and financial services.",Didi,https://www.crunchbase.com/organization/didi-dache,"Artificial Intelligence (AI), InsurTech, Mobile Apps, Public Transportation, Ride Sharing, Transportation","Haidian, Beijing, China, Asia",Private Equity Round - Didi,https://www.crunchbase.com/funding_round/didi-dache-private-equity--3a3f949f,7,"Alibaba Group, Ant Group, Apple, China Life Insurance, China Merchants Bank, SoftBank, Tencent",Private Equity,Apple,Private Equity,24,4500000000,USD,4500000000,23500000000,USD,23500000000,23397719538,USD,23397719538,Yes,,https://www.didiglobal.com,$10B+,IPO,1,"249,385"
2016-07-20,Babytree is an online website and platform where parents can share valuable experience on parenting.,Babytree,https://www.crunchbase.com/organization/babytree,"Child Care, E-Commerce, Internet, Parenting, Social Media","Beijing, Beijing, China, Asia",Series D - Babytree,https://www.crunchbase.com/funding_round/babytree-series-d--308abd57,8,"CMW Asset Management, Danfu Investment, Fosun International, Matrix Partners China, Mount Morning Capital, Qianhe Capital, TAL Education Group, Zhaojin",Late Stage Venture,Fosun International,Series D,8,3000000000,CNY,449085191,,,,1003756821,USD,1003756821,Yes,,http://www.babytree.com/,,IPO,1,"251,597"
2016-05-12,China-based facial beautification for video calls platform,ChatGame,https://www.crunchbase.com/organization/chatgame,"Internet, Mobile, Video Chat","Beijing, Beijing, China, Asia",Venture Round - ChatGame,https://www.crunchbase.com/funding_round/chatgame-series-unknown--f3850954,4,"Li Shaowen, Lin Zhen, Su Liang, Zhu Ying",,Li Shaowen,Venture - Series Unknown,1,14000000,USD,14000000,,,,14000000,USD,14000000,Yes,,http://www.chatgame.me,,,,"253,538"
2016-05-01,"Geek+ develops autonomous mobile robots for warehouse, factory, and supply chain management.",Geek+,https://www.crunchbase.com/organization/geek,"Industrial Automation, Logistics, Robotics, Supply Chain Management, Warehouse Automation, Warehousing","Beijing, Beijing, China, Asia",Series A - Geek+,https://www.crunchbase.com/funding_round/geek-series-a--3e815b1e,2,"Banyan Capital Partners, Volcanics Venture",Early Stage Venture,"Banyan Capital Partners, Volcanics Venture",Series A,9,50000000,CNY,7723395,,,,539441286,USD,539441286,Yes,,https://www.geekplus.com,$1M to $10M,Late Stage Venture,,"255,267"
2016-05-25,Wines & Spirits is a Chinese  e-commerce liquor retailer.,1919 Wines & Spirits,https://www.crunchbase.com/organization/1919-wines-spirits,"Brewing, E-Commerce, Wine And Spirits","Chengdu, Sichuan, China, Asia",Post-IPO Equity - 1919 Wines & Spirits,https://www.crunchbase.com/funding_round/1919-wines-spirits-post-ipo-equity--4fa321d1,2,"CITIC Securities, CMW Asset Management",,"CITIC Securities, CMW Asset Management",Post-IPO Equity,2,151000000,USD,151000000,,,,439279978,USD,439279978,Yes,,https://www.1919.cn/,$1B to $10B,IPO,,"255,650"
2016-07-01,Baturu is an online auto parts transaction platform.,Baturu Information Technology,https://www.crunchbase.com/organization/baturu-information-technology,"Automotive, B2B, Information Technology","Guangzhou, Guangdong, China, Asia",Series B - Baturu Information Technology,https://www.crunchbase.com/funding_round/baturu-information-technology-series-b--d3e40c74,2,"China Growth Capital | CGC, Eastern Bell Capital",Early Stage Venture,"China Growth Capital | CGC, Eastern Bell Capital",Series B,4,100000000,CNY,15028902,,,,123100003,USD,123100003,Yes,,http://www.batulu.cn/,,Late Stage Venture,,"256,651"
2016-05-01,Shengong Zhongzhi Science & Technology Company is home furnishing service provider,Shengong Zhongzhi Science & Technology Company,https://www.crunchbase.com/organization/shengong-zhongzhi-science-technology-company,Home Services,"Zhongzhi, Shandong, China, Asia",Series B - Shengong Zhongzhi Science & Technology Company,https://www.crunchbase.com/funding_round/shengong-zhongzhi-science-technology-company-series-b--36dfe284,2,"5Y Capital, Shunwei Capital",Early Stage Venture,"5Y Capital, Shunwei Capital",Series B,3,15000000,USD,15000000,,,,50000000,USD,50000000,Yes,,,,Late Stage Venture,,"255,966"
2016-06-22,Ucommune offers co-working space solutions to small-to-medium enterprises.,Ucommune,https://www.crunchbase.com/organization/ucommune,"Coworking, Facility Management, Sharing Economy, Virtual Workforce","Beijing, Beijing, China, Asia",Series A - Ucommune,https://www.crunchbase.com/funding_round/ucommune-series-a--8826ac58,2,"Yintai Group, Zhongrong International Trust",Early Stage Venture,"Yintai Group, Zhongrong International Trust",Series A,13,46000000,USD,46000000,,,,802263368,USD,802263368,Yes,,https://www.ucommune.com,$100M to $500M,IPO,,"256,257"
2016-07-08,Shenzhen Greatland Electrics engages in the technical research and development of motor control systems.,Shenzhen Greatland Electrics Inc.,https://www.crunchbase.com/organization/shenzhen-greatland-electrics-inc,"Automotive, Manufacturing, Service Industry","Shenzhen, Guangdong, China, Asia",Post-IPO Equity - Shenzhen Greatland Electrics Inc.,https://www.crunchbase.com/funding_round/shenzhen-greatland-electrics-inc-post-ipo-equity--c1f0e373,10,"BAIC Capital, Baoying Fund, China Baoan Group, CITIC Securities, Huatai Securities, Industrial Securities, Orient Securities, Xingye Caifu, Xinlongmai Capital, Zhongguan Anying",,,Post-IPO Equity,3,198000000,CNY,29605449,,,,243860000,CNY,36463991,Yes,,http://www.glelec.com/,$1M to $10M,IPO,,"258,335"
2016-07-13,iGPSPORT is engaged in developing intelligent hardware and data services for sports.,iGPSPORT,https://www.crunchbase.com/organization/igpsport,"Hardware, Sporting Goods, Sports","Wuhan, Hubei, China, Asia",Series A - iGPSPORT,https://www.crunchbase.com/funding_round/igpsport-series-a--bd8ec2d8,3,"Blackbirdsport, Eagles Fund, Thunderstorm VC",Early Stage Venture,Eagles Fund,Series A,2,3000000,CNY,448654,,,,6000000,CNY,917470,Yes,,http://www.igpsport.com,$10M to $50M,Early Stage Venture,,"262,015"
2016-06-01,TrioPen Studio is a broadcast media and animation dubbing studio.,TrioPen Studio,https://www.crunchbase.com/organization/triopen-studio,"Animation, Broadcasting, Media and Entertainment","Beijing, Beijing, China, Asia",Angel Round - TrioPen Studio,https://www.crunchbase.com/funding_round/triopen-studio-angel--1db3b4bb,2,"Grains Valley Venture Capital, Leyo Capital",Seed,Grains Valley Venture Capital,Angel,1,10000000,CNY,1519993,,,,10000000,CNY,1519993,Yes,,http://www.triopen.com/,,Seed,,"262,258"
2016-06-22,Meijiabang offers nail care products for customers.,Meijiabang,https://www.crunchbase.com/organization/meijiabang,"Beauty, Consumer, E-Commerce, Women's","Guanzhou, Guangdong, China, Asia",Series B - Meijiabang,https://www.crunchbase.com/funding_round/meijiabang-series-b--d875e99c,3,"DianLiang Capitals, Matrix Partners China, Meituan",Early Stage Venture,Meituan,Series B,3,20000000,USD,20000000,,,,23000000,USD,23000000,Yes,,http://meijiabang.cn,,Early Stage Venture,,"262,704"
2016-07-01,huojutech.com provides financial technology and investment consulting service.,huojutech.com,https://www.crunchbase.com/organization/huojutech-com,"Finance, Financial Services, FinTech","Hangzhou, Zhejiang, China, Asia",Angel Round - huojutech.com,https://www.crunchbase.com/funding_round/huojutech-com-angel--34617b3e,3,"Cybernaut Venture Capital, Hakim Unique Internet, Tunlan Investment",Seed,Cybernaut Venture Capital,Angel,1,6000000,CNY,901734,,,,6000000,CNY,901734,Yes,,http://www.huojutech.com/,,Seed,,"263,447"
2016-07-01,SmartMi International Limited is a Chinese manufacturer of smart home appliances.,SmartMi International Limited,https://www.crunchbase.com/organization/smartmi-international-limited,"Home Appliances, Home Improvement, Manufacturing, Smart Building, Smart Home","Beijing, Beijing, China, Asia",Series B - SmartMi International Limited,https://www.crunchbase.com/funding_round/smartmi-international-limited-series-b--d3e4dd14,2,"5Y Capital, GIC",Early Stage Venture,GIC,Series B,2,50000000,USD,50000000,1000000000,USD,1000000000,50000000,USD,50000000,Yes,,http://smartmi.com.cn,$100M to $500M,Early Stage Venture,1,"264,012"
