Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2015-03-12,Dazhong Dianping is a local consumption platform.,Dazhong Dianping,https://www.crunchbase.com/organization/dazhong-dianping,"Consumer, Consumer Applications, Mobile Apps, Social Media","Changning, Shanghai, China, Asia",Series E - Dazhong Dianping,https://www.crunchbase.com/funding_round/dazhong-dianping-series-e--9e0dcabb,7,"Fosun International, FountainVest Partners, GIC, Temasek Holdings, Tengxun Touzi, WANDA Group, Xiaomi",Late Stage Venture,"FountainVest Partners, Temasek Holdings",Series E,8,850000000,USD,850000000,3200000000,USD,3200000000,1161000000,USD,1161000000,Yes,,http://www.dianping.com,,M&A,,"202,648"
2015-05-27,China Securities Credit Investment is a credit technology service providing company.,China Securities Credit Investment,https://www.crunchbase.com/organization/china-securities-credit-investment,"Finance, Financial Services, Security","Futian, Guangdong, China, Asia",Angel Round - China Securities Credit Investment,https://www.crunchbase.com/funding_round/china-securities-credit-investment-angel--3e826e0e,20,"CITIC Securities, CSC Group, East Money Information, Essence Securities, Everbright Securities, GF Securities, Guotai Junan Securities, Guoyuan Securities, Haitong Securities, Hongda Holdings Group, Industrial Securities, Orient Securities, Picc Group, Qianhai Financial Holdings, SooChow Securities, Tiantu Capital, Xinbi Maoyi, Yichuang Touzi, Zhongtai Securities, Zhongxin Qiye",Seed,,Angel,1,3000000,CNY,485253,,,,3000000,CNY,485253,Yes,,https://www.chinacsci.com/,,Seed,,"205,489"
2015-02-01,SKIO Matrix is a leading clean energy travel group company in China.,SKIO Matrix,https://www.crunchbase.com/organization/skio-matrix,"Automotive, Autonomous Vehicles, Electric Vehicle, Transportation","Hangzhou, Zhejiang, China, Asia",Series B - SKIO Matrix,https://www.crunchbase.com/funding_round/skio-matrix-series-b--8e6e91a8,3,"Dingcang Capital, Heaven-Sent Capital Management, Meridian Capital Asia",Early Stage Venture,"Dingcang Capital, Heaven-Sent Capital Management, Meridian Capital Asia",Series B,4,800000000,CNY,128300655,6200000000,CNY,994330073,1872000000,CNY,299133563,Yes,,http://www.skio.cn/,,,,"212,092"
2015-02-02,Ichuanyi offers a platform that enables women to match and buy clothes and accessories.,Ichuanyi,https://www.crunchbase.com/organization/ichuanyi,"E-Commerce, Internet, Retail","Shanghai, Shanghai, China, Asia",Series B - Ichuanyi,https://www.crunchbase.com/funding_round/ichuanyi-series-b--2e999599,4,"JD.com, Meridian Capital Asia, Vertex Ventures, Vertex Ventures China",Early Stage Venture,"JD.com, Vertex Ventures",Series B,2,10000000,USD,10000000,45000000,USD,45000000,11631647,USD,11631647,Yes,,http://ichuanyi.com/,,Early Stage Venture,,"215,035"
2015-03-30,Yuantiku is a Chinese online education product launched by Beijing Fenbi Lantian Technology Company Ltd.,Yuantiku,https://www.crunchbase.com/organization/yuantiku,"Apps, EdTech, Education","Wangjing, Beijing, China, Asia",Series D - Yuantiku,https://www.crunchbase.com/funding_round/yuantiku-series-d--603b5fa1,4,"CMC Capital Group, IDG Capital, Matrix Partners China, New Horizon Capital",Late Stage Venture,CMC Capital Group,Series D,1,60000000,USD,60000000,,,,60000000,USD,60000000,Yes,,http://yuantiku.com,,Late Stage Venture,,"219,866"
2015-04-03,FinVolution Group is a Chinese online platform for peer-to-peer small unsecured loans.,FinVolution Group,https://www.crunchbase.com/organization/ppdai,"Finance, Financial Services, FinTech, Peer to Peer","Shanghai, Shanghai, China, Asia",Series C - FinVolution Group,https://www.crunchbase.com/funding_round/ppdai-series-c--1cdf568b,5,"HSG, Legend Capital, Lightspeed China Partners, SIG China (SIG Asia Investments), VMS Asset Management",Late Stage Venture,"Legend Capital, SIG China (SIG Asia Investments)",Series C,5,46700000,USD,46700000,,,,86900000,USD,86900000,Yes,,http://ir.finvgroup.com/,$1B to $10B,IPO,2,"222,581"
2015-05-25,Magilm Pictures is a film production and marketing company.,Magilm Pictures,https://www.crunchbase.com/organization/magilm-pictures,"Advertising, Digital Entertainment, Film Production, Marketing","Beijing, Beijing, China, Asia",Series C - Magilm Pictures,https://www.crunchbase.com/funding_round/magilm-pictures-series-c--fe7ef8ee,7,"Alpha Group, Changcheng Zhangfu Touzi, Huayi Fangying, Red Banyan Capital, Ruer Touzi, TFTR Investment, Weilun Touzi",Late Stage Venture,"Alpha Group, TFTR Investment",Series C,5,100000000,CNY,16175948,,,,350000000,CNY,53296462,Yes,,http://www.magilm.com/,,Late Stage Venture,,"222,654"
2015-03-31,"Carradine for the majority of owners to provide high-quality, convenient and secure on-site car maintenance services.",Kalading,https://www.crunchbase.com/organization/kalading,"Automotive, Security, Service Industry","Beijing, Beijing, China, Asia",Series A - Kalading,https://www.crunchbase.com/funding_round/kalading-series-a--1f7a3304,5,"01vc, CBC Capital, China Equity, Geek Ventures, Gobi Partners",Early Stage Venture,CBC Capital,Series A,1,10000000,USD,10000000,,,,10000000,USD,10000000,Yes,,http://kalading.com/,,Early Stage Venture,,"225,326"
2015-05-04,"Le Sports, the sports arm of China's leading online video provider, LeEco",Le Sports,https://www.crunchbase.com/organization/le-sports,"Gaming, Sports, Video","Beijing, Beijing, China, Asia",Series A - Le Sports,https://www.crunchbase.com/funding_round/le-sports-series-a--8c4f7ba8,5,"Fortune Link, Jianqing Wang, Prometheus Capital, WANDA Group, YF Capital",Early Stage Venture,"WANDA Group, YF Capital",Series A,3,800000000,CNY,129278387,2000000000,CNY,323195969,8800000000,CNY,1358776506,Yes,,http://www.lesports.com/,$1M to $10M,Early Stage Venture,,"228,762"
2015-04-15,Ninebot specializes in autopilot and personal transportation.,Ninebot,https://www.crunchbase.com/organization/ninebot,"Electric Vehicle, Manufacturing, Mechanical Design, Robotics, Transportation","Beijing, Beijing, China, Asia",Venture Round - Ninebot,https://www.crunchbase.com/funding_round/ninebot-series-unknown--f555db50,4,"HSG, Shunwei Foundation, WestSummit Capital, Xiaomi",,"HSG, Xiaomi",Venture - Series Unknown,4,80000000,USD,80000000,,,,247000000,USD,247000000,Yes,,http://ninebot.com,$1M to $10M,Late Stage Venture,1,"233,246"
2015-05-07,Iwjw operates an online platform offering online to offline house rental services.,Iwjw,https://www.crunchbase.com/organization/iwjw-iwjw,"Internet, Real Estate, Rental","Shanghai, Shanghai, China, Asia",Series D - Iwjw,https://www.crunchbase.com/funding_round/iwjw-iwjw-series-d--8328f2d0,4,"Gaorong Capital, GGV Capital, Morningside, Shunwei Capital",Late Stage Venture,"GGV Capital, Morningside",Series D,6,120000000,USD,120000000,880000000,USD,880000000,305000000,USD,305000000,Yes,,http://www.iwjw.com/,,,1,"233,447"
2015-04-01,Chipscreen is a integrated biotech company specialized in discovery and development of novel small molecule pharmaceuticals.,Chipscreen,https://www.crunchbase.com/organization/chipscreen,"Biotechnology, Health Care, Medical, Pharmaceutical, Therapeutics","Shenzhen, Guangdong, China, Asia",Venture Round - Chipscreen,https://www.crunchbase.com/funding_round/chipscreen-series-unknown--b228b510,3,"LYZZ Capital, Vertex Ventures, Vertex Ventures China",,"LYZZ Capital, Vertex Ventures",Venture - Series Unknown,2,7700000,USD,7700000,176000000,USD,176000000,7700000,USD,7700000,Yes,,http://www.chipscreen.com,$50M to $100M,IPO,1,"235,587"
2015-03-01,Blackbirdsport is an application for recording and sharing riding.,Blackbirdsport,https://www.crunchbase.com/organization/blackbirdsport,"Apps, Mobile Apps, Software, Sports","Haidian, Beijing, China, Asia",Angel Round - Blackbirdsport,https://www.crunchbase.com/funding_round/blackbirdsport-angel--d14e30db,4,"Dahe Ventures, Eagles Fund, Innoangel Fund, Yitai Hetian Tiyu Wenhua",Seed,"Eagles Fund, Innoangel Fund",Angel,2,3000000,CNY,480209,,,,13000000,CNY,2024338,Yes,,http://blackbirdsport.com,,Early Stage Venture,,"239,021"
2015-04-01,Kuaijin Data is the operator of a logistics information service platform designed to provide e commerce enterprise solutions.,Kuaijin Data,https://www.crunchbase.com/organization/kuaijin-data,"E-Commerce, Logistics","Shenzhen, Guangdong, China, Asia",Angel Round - Kuaijin Data,https://www.crunchbase.com/funding_round/kuaijin-data-angel--fbaaaa39,4,"Oriental Fortune Capital, Shenzhenshi Longbang Shunhuoyun Daili Youxian Gongsi, Zhicheng Ziben, Zhitengda",Seed,"Oriental Fortune Capital, Zhicheng Ziben",Angel,4,3000000,CNY,485298,,,,53000000,CNY,7923123,Yes,,http://www.kdniao.com/,,Early Stage Venture,,"240,006"
2015-02-16,Zheng Yi Wireless Science and Technology is a domestic high-tech company that is focused on the development of mobile internet applications.,Zheng Yi Wireless Science and Technology,https://www.crunchbase.com/organization/zheng-yi-wireless-beijing-science-and-technology-limited-company,"Internet, Mobile Apps","Haidian, Beijing, China, Asia",Series B - Zheng Yi Wireless Science and Technology,https://www.crunchbase.com/funding_round/zheng-yi-wireless-beijing-science-and-technology-limited-company-series-b--b12a5a41,2,"Lianchuang Yongxuan Investment, Vangoo Investment Partners",Early Stage Venture,Lianchuang Yongxuan Investment,Series B,2,100000000,CNY,16057855,,,,17687404,USD,17687404,Yes,,http://www.appcan.cn,,Early Stage Venture,,"240,941"
2015-03-01,Xingkeduo is a modern hair salon brand that utilizes the technology to optimize the haircut journey.,Xingkeduo,https://www.crunchbase.com/organization/xingkeduo,"Beauty, Internet, Service Industry","Beijing, Beijing, China, Asia",Seed Round - Xingkeduo,https://www.crunchbase.com/funding_round/xingkeduo-seed--c61100c2,3,"AngelCrunch, FutureCap, Sinovation Ventures",Seed,"FutureCap, Sinovation Ventures",Seed,4,,,,,,,130000000,CNY,19263450,Yes,,https://www.xingkeduo.com/,$10M to $50M,M&A,,"242,635"
2015-03-03,9F Group is a digital platform integrating and personalizing financial services.,9F Group,https://www.crunchbase.com/organization/9f-fintech-holdings-group,"Financial Services, FinTech","Beijing, Beijing, China, Asia",Series B - 9F Group,https://www.crunchbase.com/funding_round/9f-fintech-holdings-group-series-b--9a1a2b00,3,"IDG Capital, Ping An Ventures, SIG China (SIG Asia Investments)",Early Stage Venture,"IDG Capital, SIG China (SIG Asia Investments)",Series B,6,700000000,CNY,111959533,900000000,USD,900000000,601235830,USD,601235830,Yes,,https://www.9fgroup.com/,$100M to $500M,IPO,,"246,768"
2015-04-01,Xiaozhan Education offers online English training courses.,Xiaozhan Jiaoyu,https://www.crunchbase.com/organization/zhan-com,"Education, Knowledge Management, Training","Shanghai, Shanghai, China, Asia",Series B - Xiaozhan Jiaoyu,https://www.crunchbase.com/funding_round/zhan-com-series-b--2bedcbd9,2,"GGV Capital, Shunwei Capital",Early Stage Venture,"GGV Capital, Shunwei Capital",Series B,4,29000000,USD,29000000,,,,90599827,USD,90599827,Yes,,http://www.zhan.com/,Less than $1M,,1,"247,366"
2015-02-03,Changingedu is a Shanghai-based online education service app maker.,Changingedu,https://www.crunchbase.com/organization/changingedu,"E-Learning, EdTech, Education, Mobile","Xuhui, Shanghai, China, Asia",Series B - Changingedu,https://www.crunchbase.com/funding_round/changingedu-series-b--b4b0e8ea,3,"HSG, IDG Capital, Trustbridge Partners",Early Stage Venture,"HSG, Trustbridge Partners",Series B,5,15000000,USD,15000000,,,,188000000,USD,188000000,Yes,,https://www.changingedu.com/,Less than $1M,Late Stage Venture,,"246,868"
2015-03-02,Jia.com is an interior designing platform that focuses mainly on home decoration.,Jia.com,https://www.crunchbase.com/organization/jia-com,"E-Commerce, Home Decor, Interior Design","Shanghai, Shanghai, China, Asia",Series B - Jia.com,https://www.crunchbase.com/funding_round/jia-com-series-b--97edd36a,3,"Jianxin Capital, Orchid Asia Group Management, Oriza Holdings",Early Stage Venture,"Orchid Asia Group Management, Oriza Holdings",Series B,4,128600000,USD,128600000,450000000,USD,450000000,192390090,USD,192390090,Yes,,http://www.jia.com,$100M to $500M,Private Equity,,"246,936"
2015-02-09,Lantern is a research and development company of cosmetics and personal care products.,Lantern,https://www.crunchbase.com/organization/lantern-6104,"Beauty, Cosmetics, Manufacturing","Pingshan, Guangdong, China, Asia",Venture Round - Lantern,https://www.crunchbase.com/funding_round/lantern-6104-series-unknown--1ad819c1,15,"Central China Securities, Century Securities, China Fortune Securities, CSC Group, Dingfeng Asset, Essence Securities, Haitong Securities, Hengtai Securities, Huafu Securities Co., Ltd., Industrial Securities, Shanghai Minority Asset Management, Shanxi Securities, Shienbi Investment, Xingquan Ruizhong Asset Management, Yisheng Trading",,,Venture - Series Unknown,2,64400000,CNY,10339449,,,,112400000,CNY,17370781,Yes,,http://www.sz-lantern.com/,,,,"248,446"
2015-05-19,Niu Technologies is an electric scooter manufacturing company that provides smart urban mobility solutions.,Niu Technologies,https://www.crunchbase.com/organization/niu-com,"Automotive, Electric Vehicle, Manufacturing, Transportation","Changping, Beijing, China, Asia",Series A - Niu Technologies,https://www.crunchbase.com/funding_round/niu-com-series-a--7c124bfb,5,"GGV Capital, GoldenSand Capital, GSR United Capital, Plum Ventures, ZhenFund",Early Stage Venture,GGV Capital,Series A,3,499999,CNY,80847,,,,105580847,USD,105580847,Yes,,http://www.niu.com/,$1B to $10B,IPO,1,"248,528"
2015-03-05,Music and Art online education,Yusi,https://www.crunchbase.com/organization/yusi,"Art, Education, Music","Shanghai, Shanghai, China, Asia",Seed Round - Yusi,https://www.crunchbase.com/funding_round/yusi-seed--234e2bc2,2,"ASBV, Headline Asia (formerly Infinity Ventures)",Seed,Headline Asia (formerly Infinity Ventures),Seed,1,6556023,USD,6556023,,,,6556023,USD,6556023,Yes,,,,Seed,,"248,590"
2015-03-01,DataEye is a big data company that specializes in mobile advertising information analysis.,DataEye,https://www.crunchbase.com/organization/dataeye,"Advertising, Analytics, Big Data","Nanshanqu, Guangdong, China, Asia",Series A - DataEye,https://www.crunchbase.com/funding_round/dataeye-series-a--c92a935c,2,"ABC Capital, Shenzhen Capital Group",Early Stage Venture,"ABC Capital, Shenzhen Capital Group",Series A,4,50000000,CNY,8003488,,,,230000000,CNY,35369224,Yes,,https://www.dataeye.com/,,Late Stage Venture,,"249,960"
2015-05-06,eDaijia is a mobile platform that enables consumers to find and hire temporary drivers.,eDaijia,https://www.crunchbase.com/organization/edaijia,"Automotive, Consumer, Transportation","Beijing, Beijing, China, Asia",Series D - eDaijia,https://www.crunchbase.com/funding_round/edaijia-series-d--3916f8c8,3,"Lightspeed China Partners, Matrix Partners China, Warburg Pincus",Late Stage Venture,Warburg Pincus,Series D,3,100000000,USD,100000000,700000000,USD,700000000,130000000,USD,130000000,Yes,,http://www.edaijia.cn/,,Late Stage Venture,1,"252,865"
2015-04-21,Jimubox is a Chinese marketplace lending platform that facilitates SME loans and individual consumption loans for Chinese Borrowers.,Jimubox,https://www.crunchbase.com/organization/jimubox,"Consumer Lending, Financial Services, FinTech, Lending, Marketplace, Micro Lending","Beijing, Beijing, China, Asia",Series C - Jimubox,https://www.crunchbase.com/funding_round/jimubox-series-c--213036f4,8,"Investec, Mandra Capital, Matrix Partners China, MSA Capital, Shunwei Capital, Ventech China, Xiaomi, Zhong Capital Fund",Late Stage Venture,Investec,Series C,4,84000000,USD,84000000,,,,131190000,USD,131190000,Yes,,http://www.jimubox.com,$1M to $10M,Late Stage Venture,,"254,215"
2015-05-28,GMobile is a mobile advertising and marketing platform.,GMobile,https://www.crunchbase.com/organization/gmobile,"Advertising, Information Technology, Marketing, Mobile Advertising","Xian Shi, Shaanxi, China, Asia",Series B - GMobile,https://www.crunchbase.com/funding_round/gmobile-series-b--aeb12080,2,"DFJ DragonFund, Tianxing Capital",Early Stage Venture,"DFJ DragonFund, Tianxing Capital",Series B,5,20000000,CNY,3234207,,,,71100000,CNY,11206106,Yes,,http://www.gmgm.io/,,Late Stage Venture,,"255,354"
2015-03-25,AIMan offers services in the fields of language processing and data mining.,AIMan,https://www.crunchbase.com/organization/aiman,"Artificial Intelligence (AI), Data Mining, Information Technology, Software","Beijing, Beijing, China, Asia",Series A - AIMan,https://www.crunchbase.com/funding_round/aiman-series-a--16e8302f,2,"Cretrend Capital, Ronglian Chuangfu",Early Stage Venture,"Cretrend Capital, Ronglian Chuangfu",Series A,4,60000000,CNY,9686628,,,,120780000,CNY,19050726,Yes,,http://www.iminer.com/,,IPO,,"255,312"
2015-04-08,Xinshang is a Chinese customer to customer(C2C) marketplace for secondhand luxury goods.,Xinshang,https://www.crunchbase.com/organization/xinshang,"E-Commerce, Internet, Marketplace, Retail, Secondhand Goods","Beijing, Beijing, China, Asia",Series A - Xinshang,https://www.crunchbase.com/funding_round/xinshang-series-a--b2a9e40e,2,"Joy Capital, Sky Saga Capital",Early Stage Venture,"Joy Capital, Sky Saga Capital",Series A,3,,,,,,,50000000,USD,50000000,Yes,,http://91xinshang.com/,,Late Stage Venture,,"256,761"
2015-04-28,Beijing Weiying Technology is a Chinese ticketing application.,Beijing Weiying Technology,https://www.crunchbase.com/organization/beijing-weiying-technology,"Customer Service, E-Commerce, Film, Media and Entertainment, Ticketing","Beijing, Beijing, China, Asia",Series B - Beijing Weiying Technology,https://www.crunchbase.com/funding_round/beijing-weiying-technology-series-b--6a7fd285,2,"Tencent, WANDA Group",Early Stage Venture,"Tencent, WANDA Group",Series B,5,105000000,USD,105000000,,,,801981178,USD,801981178,Yes,,http://www.wepiao.com/,,M&A,,"256,311"
