Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2018-03-31,Rebecca Med is committed to the application of MEMS radio frequency technology in clinical disease control and rehabilitation.,Rebbeca Med,https://www.crunchbase.com/organization/rebecca-med,"Biotechnology, Medical Device","Hangzhou, Zhejiang, China, Asia",Series A - Rebbeca Med,https://www.crunchbase.com/funding_round/rebecca-med-series-a--a901dd0e,3,"CentreGold Capital, Huagai Capital, ZhenFund",Early Stage Venture,Huagai Capital,Series A,3,15000000,CNY,2385989,,,,80000000,CNY,11539629,Yes,,http://www.rebeccamed.com,,Early Stage Venture,1,"116,338"
2018-03-25,"Dmall is Asia's leading retail cloud solution provider, providing a cloud-based, end-to-end SaaS platform for the local retail industry.",DMALL,https://www.crunchbase.com/organization/dmall,"E-Commerce, Food Delivery, Point of Sale, Retail, SaaS, Software, Supply Chain Management, Warehousing","Haidian, Beijing, China, Asia",Series B - DMALL,https://www.crunchbase.com/funding_round/dmall-series-b--89035643,2,"Gage Finance, Shenzhen Investment Holdings",Early Stage Venture,Shenzhen Investment Holdings,Series B,4,50000000,CNY,7908890,,,,527820305,USD,527820305,Yes,,https://www.dmall.com,$1M to $10M,Late Stage Venture,,"118,343"
2018-04-02,Jiu Zong is a tech company that engaged in optical vision inspection and 3D measurement technology.,Jiu Zong,https://www.crunchbase.com/organization/jiu-zong,"Electronics, Machinery Manufacturing, Manufacturing, Test and Measurement","Ningbo, Zhejiang, China, Asia",Series A - Jiu Zong,https://www.crunchbase.com/funding_round/jiu-zong-series-a--c5567589,2,"IDG Capital, Xinyu Zhangfushi Touzi",Early Stage Venture,,Series A,4,10000000,CNY,1592306,,,,13000000,CNY,2054992,Yes,,http://www.jiuzongnb.com/,,Early Stage Venture,,"122,659"
2018-03-22,Second-hand car trading platform based in Shenzhen.,YouCKU.com,https://www.crunchbase.com/organization/youcku-com,"Automotive, Leasing","Shenzhen, Guangdong, China, Asia",Seed Round - YouCKU.com,https://www.crunchbase.com/funding_round/youcku-com-seed--ff3fbb50,1,Buhuo Ventures,Seed,Buhuo Ventures,Seed,3,3200000,USD,3200000,,,,10649949,USD,10649949,Yes,,http://youcku.com,,Early Stage Venture,,"123,739"
2018-04-11,"Yidianling is an online psychological counselling platform that provides free questions and answers, psychological tests & expert services.",Yidianling,https://www.crunchbase.com/organization/yidianling,"Health Care, Psychology","Shanghai, Shanghai, China, Asia",Series A - Yidianling,https://www.crunchbase.com/funding_round/yidianling-series-a--ba4ea168,2,"Proxima Ventures Ltd, Yueyin Venture Capital",Early Stage Venture,Proxima Ventures Ltd,Series A,4,,,,,,,34321281,USD,34321281,Yes,,http://www.yidianling.com/,,Early Stage Venture,,"126,207"
2018-04-24,Regenex Corporation engages in the reproductive health drug development business.,Regenex Corporation,https://www.crunchbase.com/organization/regenex-corporation,"Biotechnology, Health Care, Medical, Pharmaceutical","Guangzhou, Guangdong, China, Asia",Series B - Regenex Corporation,https://www.crunchbase.com/funding_round/regenex-corporation-series-b--af8bc8e1,1,Taizhou Huaxin Venture Capital Management,Early Stage Venture,,Series B,4,20000000,CNY,3171583,,,,133000000,CNY,19152920,Yes,,http://www.regenex.com.cn,$1M to $10M,Late Stage Venture,,"128,121"
2018-05-01,Syoo offers development solutions for restaurant industry.,Syoo,https://www.crunchbase.com/organization/syoo,"Food Delivery, Information Technology, Restaurants","Jiading, Shanghai, China, Asia",Seed Round - Syoo,https://www.crunchbase.com/funding_round/syoo-seed--d0d74fe2,2,"Huaying Capital, Weimob",Seed,Huaying Capital,Seed,2,,,,,,,,,,Yes,,https://www.syoo.cn/,,Early Stage Venture,,"129,714"
2018-03-06,Animation and comic studio based in Beijing.,Shengying Animation,https://www.crunchbase.com/organization/shengying-animation,Animation,"Beijing, Beijing, China, Asia",Series A - Shengying Animation,https://www.crunchbase.com/funding_round/shengying-animation-series-a--6ec0600f,1,Toutiao,Early Stage Venture,Toutiao,Series A,2,,,,,,,,,,Yes,,http://www.sy3t.com,$1M to $10M,,,"130,035"
2018-04-08,Ling Mou Zhineng is an AI technology company that focuses on retail scenarios and provides intelligent solutions through machine vision.,Ling Mou Zhineng,https://www.crunchbase.com/organization/ling-mou-zhineng,"Artificial Intelligence (AI), Information Technology, Machine Learning, Retail","Xuhui, Shanghai, China, Asia",Angel Round - Ling Mou Zhineng,https://www.crunchbase.com/funding_round/ling-mou-zhineng-angel--01800842,4,"Green Pine Capital Partners, Huaying Capital, Meridian Capital Asia, Tsing Ventures",Seed,,Angel,4,60000000,CNY,9508942,,,,151000000,CNY,23371104,Yes,,http://www.lingmouai.com,,Early Stage Venture,,"136,918"
2018-05-01,ImageDT is an enterprise services company.,ImageDT,https://www.crunchbase.com/organization/imagedt,Enterprise,"Guangzhou, Guangdong, China, Asia",Seed Round - ImageDT,https://www.crunchbase.com/funding_round/imagedt-seed--5ea52184,3,"Eminence Ventures, Sinovation Ventures, ZhenFund",Seed,,Seed,4,,,,,,,11500000,USD,11500000,Yes,,https://www.imagedt.com/,,Early Stage Venture,,"145,867"
2018-03-16,Aante is a comprehensive supplier of FA factory automation components.,Aante,https://www.crunchbase.com/organization/aante,"Automotive, Manufacturing","Harbin, Heilongjiang, China, Asia",Series B - Aante,https://www.crunchbase.com/funding_round/aante-series-b--5d21e565,3,"Buhuo Ventures, Cowin Capital, Shenzhen Capital Group",Early Stage Venture,Cowin Capital,Series B,2,,,,,,,,,,Yes,,https://www.ant-fa.com/,,,,"160,700"
2018-04-23,AW Education International is an overseas education consulting company.,AW Education International,https://www.crunchbase.com/organization/aw-education-international,"E-Learning, Education, Hotel","Beijing, Beijing, China, Asia",Series A - AW Education International,https://www.crunchbase.com/funding_round/aw-education-international-series-a--b7a6dd1b,2,"Chunxiao Capital, Yonghua Capital",Early Stage Venture,,Series A,2,9500000,USD,9500000,,,,37500000,USD,37500000,Yes,,http://www.meishiedu.com/,$1M to $10M,Early Stage Venture,,"164,327"
2018-04-28,AKTE is food safety blockchain laboratory.,AKTE,https://www.crunchbase.com/organization/akte,Agriculture,"Shanghai, Shanghai, China, Asia",Seed Round - AKTE,https://www.crunchbase.com/funding_round/akte-seed--4915eaf6,2,"23Seed, KeyRoyal Capital",Seed,,Seed,2,,,,,,,1600000,USD,1600000,Yes,,,,Seed,,"164,411"
2018-03-26,Custouch is a cloud-based marketing management platform.,Custouch,https://www.crunchbase.com/organization/custouch,"Advertising, Cloud Data Services, Marketing","Shanghai, Shanghai, China, Asia",Series B - Custouch,https://www.crunchbase.com/funding_round/custouch-series-b--10cb4c71,1,Elitesland,Early Stage Venture,,Series B,6,20000000,CNY,3188216,,,,93000000,CNY,13905171,Yes,,http://www.custouch.com/,$1M to $10M,Early Stage Venture,,"166,993"
2018-04-17,Inspir.ai creates cross-industry artificial intelligence platforms for use in decision-making and gaming.,inspir.ai,https://www.crunchbase.com/organization/inspir-ai,"Artificial Intelligence (AI), Cloud Computing, Internet","Haidian, Beijing, China, Asia",Angel Round - inspir.ai,https://www.crunchbase.com/funding_round/inspir-ai-angel--a64441df,1,Gaorong Capital,Seed,,Angel,2,20000000,CNY,3183852,,,,320000000,CNY,49511605,Yes,,http://www.inspirai.com/,$1M to $10M,Early Stage Venture,,"170,703"
2018-02-19,Bianli24 is a convenience store brand.,Bianli24,https://www.crunchbase.com/organization/peanut-ai,Consumer,"Beijing, Beijing, China, Asia",Seed Round - Bianli24,https://www.crunchbase.com/funding_round/peanut-ai-seed--fcacb72a,2,"HSG, SkyChee Ventures",Seed,"HSG, SkyChee Ventures",Seed,1,10000000,USD,10000000,,,,10000000,USD,10000000,Yes,,https://www.bianli24.com,,Seed,,"182,742"
2018-04-27,VIPKid connects teachers in North America with children around the world for real-time English immersion learning online,VIPKID,https://www.crunchbase.com/organization/vipkid,"E-Learning, Education, Internet, Online Portals, Primary Education","Beijing, Beijing, China, Asia",Series D - VIPKID,https://www.crunchbase.com/funding_round/vipkid-series-d--04fe83a4,8,"Bryant Stibel Investments, Coatue, HSG, Learn Capital, Northern Light Venture Capital, Sinovation Ventures, Tencent, YF Capital",Late Stage Venture,"Coatue, HSG, Tencent, YF Capital",Series D,10,500000000,USD,500000000,2500000000,USD,2500000000,1055077215,USD,1055077215,Yes,,https://www.vipkid.com.cn,$500M to $1B,Late Stage Venture,4,"184,548"
2018-03-16,Keydom is the provider of smart card industry application solution services.,Keydom,https://www.crunchbase.com/organization/keydom,"Data Center, Information Technology, Security","Chengdu, Sichuan, China, Asia",Post-IPO Equity - Keydom,https://www.crunchbase.com/funding_round/keydom-post-ipo-equity--100573c6,3,"CASIC, Cheng Chuangtou, Ledao He Chuangtou",,,Post-IPO Equity,3,70020000,CNY,11058816,,,,198580000,CNY,30967817,Yes,,http://www.jingkingsmart.com/,,IPO,,"186,694"
2018-04-16,"MiningLamp helps clients to build their own knowledge graphs and apply AI to their business, and finally transform data into insights.",MiningLamp,https://www.crunchbase.com/organization/mininglamp,"Analytics, Artificial Intelligence (AI), Big Data, Machine Learning, Software","Beijing, Beijing, China, Asia",Series C - MiningLamp,https://www.crunchbase.com/funding_round/mininglamp-series-c--106f639d,5,"China Creation Ventures (CCV), China Renaissance, Huasheng Capital, Starquest Capital, Tencent",Late Stage Venture,"China Renaissance, Huasheng Capital, Tencent",Series C,6,1154403600,CNY,183924735,,,,841824740,USD,841824740,Yes,,https://www.mininglamp.com/,$50M to $100M,Late Stage Venture,1,"188,267"
2018-04-25,Yimidida is an online logistics network platform that provides crowd-sourced delivery services.,Yimidida,https://www.crunchbase.com/organization/yimidida,"Cloud Data Services, Logistics, Productivity Tools, Supply Chain Management","Shanghai, Shanghai, China, Asia",Series C - Yimidida,https://www.crunchbase.com/funding_round/yimidida-series-c--b42038c2,4,"GLP, HOPU Investment Management Company, Sino-Ocean Group, Source Code Capital",Late Stage Venture,"HOPU Investment Management Company, Sino-Ocean Group",Series C,6,79000000,USD,79000000,,,,543605513,USD,543605513,Yes,,http://www.yimidida.com,,Late Stage Venture,,"191,829"
2018-03-06,Huilianyi is a business travel and expense reimbursement system developer based in China.,Huilianyi,https://www.crunchbase.com/organization/huilianyi,Travel,"Putuo, Shanghai, China, Asia",Series B - Huilianyi,https://www.crunchbase.com/funding_round/huilianyi-series-b--029b7ff7,3,"Blue Lake Capital, SBCVC, Zhongmi Capital",Early Stage Venture,,Series B,3,7900000,USD,7900000,,,,64681736,USD,64681736,Yes,,https://www.huilianyi.com/,$1M to $10M,Late Stage Venture,,"192,648"
2018-03-28,DataCanvas is a data analysis service platform.,DataCanvas,https://www.crunchbase.com/organization/datacanvas,"Analytics, Information Technology","Beijing, Beijing, China, Asia",Series B - DataCanvas,https://www.crunchbase.com/funding_round/datacanvas-series-b--91374064,4,"Oriental Fortune Capital, Qianhai Fund of Funds, Redpoint Ventures China, Xianghe Capital",Early Stage Venture,"Oriental Fortune Capital, Qianhai Fund of Funds, Redpoint Ventures China, Xianghe Capital",Series B,8,,,,,,,120852721,USD,120852721,Yes,,http://www.zetyun.com/,,Late Stage Venture,,"194,680"
2018-04-01,Innoscience is an 8-inch Integrated Device Manufacture (IDM) that focuses on GaN technology.,Innoscience,https://www.crunchbase.com/organization/innoscience-9ba8,"Industrial Manufacturing, Manufacturing, Semiconductor","Zhuhai, Guangdong, China, Asia",Venture Round - Innoscience,https://www.crunchbase.com/funding_round/innoscience-9ba8-series-unknown--dbbd0c93,3,"Jiaxing Jinhu, Ningbo Meishan Free Trade Port Zone Yuanlong Investment Management, Zhongtian Huifu",,"Jiaxing Jinhu, Ningbo Meishan Free Trade Port Zone Yuanlong Investment Management",Venture - Series Unknown,8,55000000,CNY,8753362,,,,1034406223,USD,1034406223,Yes,,https://www.innoscience.com/,$500M to $1B,IPO,,"195,193"
2018-03-07,JW Therapeutics is a developer of cell-based therapy technologies created to revolutionize cancer treatment.,JW Therapeutics,https://www.crunchbase.com/organization/jw-therapeutics,"Biotechnology, Health Care, Oncology, Therapeutics","Shanghai, Shanghai, China, Asia",Series A - JW Therapeutics,https://www.crunchbase.com/funding_round/jw-therapeutics-series-a--a9e1754f,8,"AVICT Global Holdings, HSG, Juno Therapeutics, Kington Capital, Oriza Seed Capital (Oriza Yuandian), Temasek Holdings, WuXi AppTec, YuanMing Capital",Early Stage Venture,"HSG, Temasek Holdings, YuanMing Capital",Series A,3,90000000,USD,90000000,,,,190000000,USD,190000000,Yes,,http://www.jwtherapeutics.com/,$10M to $50M,IPO,,"199,424"
2018-03-20,NOX is a smart entertainment distribution network that offers digital entertainment products for global users.,NOX,https://www.crunchbase.com/organization/nox-193d,"Apps, Digital Entertainment, Information Technology","Beijing, Beijing, China, Asia",Series B - NOX,https://www.crunchbase.com/funding_round/nox-193d-series-b--9f3c4123,3,"Everest Venture Capital, Sea, Y&R Capital",Early Stage Venture,"Everest Venture Capital, Sea, Y&R Capital",Series B,3,200000000,CNY,31576621,,,,240000000,CNY,37710367,Yes,,https://www.noxgroup.com/,$1M to $10M,Early Stage Venture,,"199,875"
2018-03-01,Wecash was founded in October of 2013 and is reshaping the way customers around the world interact with finance.,Wecash,https://www.crunchbase.com/organization/wecash,"Big Data, Finance, Financial Services, FinTech","Beijing, Beijing, China, Asia",Series D - Wecash,https://www.crunchbase.com/funding_round/wecash-series-d--0a81787c,7,"Forebright Capital, Hongdao Capital, Lingfeng Capital, ORIX Asia Capital, Sagamore Investments, Sea, SIG Ventures",Late Stage Venture,"ORIX Asia Capital, Sea",Series D,4,160000000,USD,160000000,,,,266507625,USD,266507625,Yes,,https://we-cash.in/home,,Late Stage Venture,,"205,109"
2018-03-07,Kaishuo Jianggushi is a Chinese children's stories content provider.,Kaishu Jianggushi,https://www.crunchbase.com/organization/kaishu-jianggushi,"Children, Content, EdTech","Beijing, Beijing, China, Asia",Series B - Kaishu Jianggushi,https://www.crunchbase.com/funding_round/kaishu-jianggushi-series-b--aac27087,5,"Loyal Valley Capital, Qianhai Fund of Funds, Shanghai Kunyan Investment Management, Trustbridge Partners, We Capital",Early Stage Venture,"Loyal Valley Capital, Shanghai Kunyan Investment Management, We Capital",Series B,4,24700000,USD,24700000,,,,153828639,USD,153828639,Yes,,https://www.kaishustory.com,$50M to $100M,Late Stage Venture,,"205,643"
2018-03-26,Zskuaixiao is a Business-to-business (B2B) consumer goods distributing platform.,Zskuaixiao,https://www.crunchbase.com/organization/zskuaixiao,"B2B, Consumer Goods, E-Commerce, Electrical Distribution, Service Industry","Guangzhou, Guangdong, China, Asia",Series B - Zskuaixiao,https://www.crunchbase.com/funding_round/zskuaixiao-series-b--7b7558e2,5,"Eminence Ventures, GLP, Longzhu Capital, Source Code Capital, The Hina Group",Early Stage Venture,"GLP, Longzhu Capital",Series B,2,205000000,CNY,32679218,,,,205000000,CNY,32679218,Yes,,https://www.zskuaixiao.com/index.html,$10M to $50M,M&A,,"207,535"
2018-03-02,ChainNode is an online blockchain community where people can discuss the metaverse and exchange blockchain development knowledge.,ChainNode,https://www.crunchbase.com/organization/chainnode,"Blockchain, Communities, Internet, Metaverse","Hangzhou, Zhejiang, China, Asia",Series A - ChainNode,https://www.crunchbase.com/funding_round/chainnode-series-a--9430bd37,6,"Bitmain, Daocin Capital, Funcity Capital, Puhua Capital, QF Capital, Vision Plus Capital",Early Stage Venture,"Funcity Capital, Puhua Capital",Series A,3,100000000,CNY,15752621,,,,113000000,CNY,17698339,Yes,,https://www.chainnode.com/,,Early Stage Venture,,"207,746"
2018-03-26,Cbeidou Supply Chain is a logistics supply chain platform targeting the catering industry based in Shenzhen.,Cbeidou Supply Chain,https://www.crunchbase.com/organization/cbeidou-supply-chain,"Automotive, Food and Beverage, Logistics","Shenzhen, Guangdong, China, Asia",Series A - Cbeidou Supply Chain,https://www.crunchbase.com/funding_round/cbeidou-supply-chain-series-a--c483a29b,6,"Blue Maple, Dark Horse Ventures, Jinbo Yao, K2VC, QC Capital, StartVenture",Early Stage Venture,"Dark Horse Ventures, StartVenture",Series A,1,7000000,USD,7000000,,,,7000000,USD,7000000,Yes,,http://canbd.cn/,,Early Stage Venture,,"207,748"
2018-03-20,NoxPlayer provides the best experience for users to play android games and apps on PC.,NoxPlayer,https://www.crunchbase.com/organization/nox,"Gaming, Information Technology, Internet","Beijing, Beijing, China, Asia",Series B - NoxPlayer,https://www.crunchbase.com/funding_round/nox-series-b--26d595c0,3,"Everest Venture Capital, Sea, Y&R Capital",Early Stage Venture,"Everest Venture Capital, Sea, Y&R Capital",Series B,1,31600000,USD,31600000,,,,31600000,USD,31600000,Yes,,https://www.bignox.com/,$10M to $50M,Early Stage Venture,,"208,444"
2018-03-26,Give Me Five is a film and television content production and distribution company.,Give Me Five,https://www.crunchbase.com/organization/give-me-five,"Digital Media, Film Production, Media and Entertainment, TV Production","Beijing, Beijing, China, Asia",Series B - Give Me Five,https://www.crunchbase.com/funding_round/give-me-five-series-b--78f48fda,5,"CICC, Co-Stone Venture Capital, Dunhong Capital Management, Mango Cultural and Creative Industry Private Equity Fund, Zhejiang Culture Industry Growth Fund",Early Stage Venture,Co-Stone Venture Capital,Series B,3,,,,,,,,,,Yes,,https://www.wuyuanculture.com,,Early Stage Venture,,"208,830"
2018-04-25,Innovative Cellular Therapeutics is a Shanghai-based biotechnology company engaged in research and development of cell therapy.,Innovative Cellular Therapeutics,https://www.crunchbase.com/organization/innovative-cellular-therapeutics,"Biotechnology, Health Care, Market Research, Therapeutics","Shanghai, Shanghai, China, Asia",Series B - Innovative Cellular Therapeutics,https://www.crunchbase.com/funding_round/innovative-cellular-therapeutics-series-b--d51947e5,4,"SBCVC, ShenZhen GTJA Investment Group, Volcanics Venture, Witruth Capital",Early Stage Venture,"ShenZhen GTJA Investment Group, Volcanics Venture",Series B,2,28600000,USD,28600000,,,,28600000,USD,28600000,Yes,,http://www.sidansai.com/,$1M to $10M,Late Stage Venture,1,"209,189"
2018-04-24,Full Truck Alliance is an IT service and IT consulting platform that facilitates transactions between shippers and truckers.,Full Truck Alliance,https://www.crunchbase.com/organization/full-truck-alliance,"Apps, Freight Service, Logistics, Ride Sharing, Transportation","Nanjing, Jiangsu, China, Asia",Private Equity Round - Full Truck Alliance,https://www.crunchbase.com/funding_round/full-truck-alliance-private-equity--dd36b7fb,10,"Baillie Gifford, CapitalG, China Reform Fund Management, Farallon Capital Management, GVC Capital, Hillhouse Investment, HSG, K11 Investment, SoftBank Vision Fund, Tencent",Private Equity,"China Reform Fund Management, SoftBank Vision Fund",Private Equity,4,1900000000,USD,1900000000,4100000000,USD,4100000000,3600000000,USD,3600000000,Yes,,https://www.fulltruckalliance.com/en,$100M to $500M,IPO,,"210,090"
2018-03-07,Jaka Robot is a Shanghai-based industrial robot developer company.,Jaka Robot,https://www.crunchbase.com/organization/jaka-robot,"Industrial, Robotics","Shanghai, Shanghai, China, Asia",Series A - Jaka Robot,https://www.crunchbase.com/funding_round/jaka-robot-series-a--02730fe2,1,F&G Venture,Early Stage Venture,F&G Venture,Series A,5,8920000,USD,8920000,,,,235254909,USD,235254909,Yes,,https://www.jakarobot.com/,,Late Stage Venture,,"210,238"
2018-02-26,Danke Apartment is a technology-enabled apartment management company.,Danke Apartment,https://www.crunchbase.com/organization/danke-apartment,"Property Management, Real Estate, Rental Property","Beijing, Beijing, China, Asia",Series B - Danke Apartment,https://www.crunchbase.com/funding_round/danke-apartment-series-b--0e657dce,6,"BAI capital, CMC Capital Group, Gaorong Capital, Joy Capital, Regent Capital, Vision Plus Capital",Early Stage Venture,"CMC Capital Group, Gaorong Capital",Series B,6,100000000,USD,100000000,,,,874733503,USD,874733503,Yes,,https://www.dankegongyu.com/,$100M to $500M,IPO,3,"211,590"
2018-05-01,Shoplazza is a cloud-based and multi-channel commerce platform design for online brands to go borderless,Shoplazza,https://www.crunchbase.com/organization/shoplazza,"E-Commerce, E-Commerce Platforms, Information Technology, Internet, Software","Shenzhen, Guangdong, China, Asia",Series A - Shoplazza,https://www.crunchbase.com/funding_round/shoplazza-series-a--d8eb9c75,3,"HSG, Sky9 Capital, Trip Capital",Early Stage Venture,"HSG, Sky9 Capital, Trip Capital",Series A,4,10000000,USD,10000000,,,,209000000,USD,209000000,Yes,,https://www.shoplazza.cn/,$50M to $100M,Late Stage Venture,,"211,776"
2018-04-18,New Leshi Smart Home is a Chinese television manufacturer.,New Leshi Smart Home,https://www.crunchbase.com/organization/leshi-zhixin-electronics-technology-tianjin,"Consumer Electronics, Hardware, Information Technology, Manufacturing","Beijing, Beijing, China, Asia",Corporate Round - New Leshi Smart Home,https://www.crunchbase.com/funding_round/leshi-zhixin-electronics-technology-tianjin-corporate-round--469b999c,3,"JD.com, Sunac China Holdings, Tencent",,"JD.com, Sunac China Holdings, Tencent",Corporate Round,5,3000000000,CNY,478069898,6000000000,CNY,956139796,11250000000,CNY,1678519314,Yes,,https://chinafilminsider.com/tag/letv,,Private Equity,,"212,134"
