Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2011-07-12,Xiaomi is an electronics and software company that focuses on mobile devices and technology.,Xiaomi,https://www.crunchbase.com/organization/xiaomi,"Consumer Electronics, Internet, Mobile","Beijing, Beijing, China, Asia",Series A - Xiaomi,https://www.crunchbase.com/funding_round/xiaomi-series-a--68deed85,4,"IDG Capital, Morningside Venture Partners, Qiming Venture Partners, Shunwei Capital",Early Stage Venture,"IDG Capital, Morningside Venture Partners",Series A,15,41000000,USD,41000000,,,,12856787500,USD,12856787500,Yes,,http://www.mi.com/en/,$10B+,IPO,3,"218,366"
2012-03-01,Meilele is a Chinese professional household B2C e-commerce platform that is focused on the commercialization of furniture.,Meilele,https://www.crunchbase.com/organization/meilele,"B2B, E-Commerce, Furniture","Chengdu, Sichuan, China, Asia",Series B - Meilele,https://www.crunchbase.com/funding_round/meilele-series-b--76526a2f,7,"K2VC, KTB Capital, Lightspeed China Partners, Lightspeed Venture Partners, LionRock Capital (Hong Kong), Vertex Ventures, Vertex Ventures China",Early Stage Venture,Vertex Ventures,Series B,2,40000000,USD,40000000,82500000,USD,82500000,40000000,USD,40000000,Yes,,http://www.meilele.com,$10M to $50M,Early Stage Venture,1,"221,133"
2011-03-01,Shenzhen Sxmobi Science and Technology Limited Company is a Chinese provider of entertainment and application services.,Sxmobi Science and Technology,https://www.crunchbase.com/organization/shenzhen-sxmobi-science-and-technology-limited-company,"Internet, Mobile, Travel","Shenzhen, Guangdong, China, Asia",Series A - Sxmobi Science and Technology,https://www.crunchbase.com/funding_round/shenzhen-sxmobi-science-and-technology-limited-company-series-a--4c41ead3,3,"China Soft Capital, Kinzon Capital, TOUCH WOOD",Early Stage Venture,Kinzon Capital,Series A,1,100000000,CNY,15219963,,,,100000000,CNY,15219963,Yes,,http://www.sxmobi.com,,Early Stage Venture,,"224,343"
2011-06-29,Kwestr is an online social game that provides Facebook and Weibo users with an opportunity to earn badges for things they do in real life.,Kwestr,https://www.crunchbase.com/organization/kwestr,"Gamification, Marketing, PC Games","Beijing, Beijing, China, Asia",Seed Round - Kwestr,https://www.crunchbase.com/funding_round/kwestr-seed--f7c32308,7,"Adam Bornstein, Adam Lang, Alexander Yu, Jacob Hsu, Karl Knoflach, SOSV, UnitedStyles",Seed,SOSV,Seed,1,57000,USD,57000,,,,57000,USD,57000,Yes,,http://www.kwestr.com,,Seed,1,"226,856"
2011-09-22,"Alibaba Group operates an online marketplace that connects buyers and sellers across various sectors, facilitating e-commerce transactions.",Alibaba Group,https://www.crunchbase.com/organization/alibaba,"Association, B2B, Information Technology, Office Supplies, Shopping","Hangzhou, Zhejiang, China, Asia",Private Equity Round - Alibaba Group,https://www.crunchbase.com/funding_round/alibaba-private-equity--80b480f3,4,"DST Global, Silver Lake, Temasek Holdings, YF Capital",Private Equity,"DST Global, Silver Lake",Private Equity,19,1600000000,USD,1600000000,30400000000,USD,30400000000,18907000000,USD,18907000000,Yes,,https://www.alibabagroup.com,$10B+,IPO,2,"228,193"
2011-01-10,UNIFLY is a manufacturer of lubricating oil products for vehicles.,UNIFLY,https://www.crunchbase.com/organization/unifly-6222,"Automotive, Electric Vehicle, Sales","Beijing, Beijing, China, Asia",Post-IPO Equity - UNIFLY,https://www.crunchbase.com/funding_round/unifly-6222-post-ipo-equity--2b0f8031,19,"Beijing Council International Auction Co.,Ltd, Beijing Xietianqing, Beilun ZhongGang ZhuangShi, Fortune Link, Fu Gao Shi Ye, Jia Zhong Guang Li Touzi, Lotus Lake Ventures, PaRan GongCheng, Qiu Zhang Dian Zi, Ruiantai Touzi, Ruo Yu Jing Ji, San Cheng You Mo, Shanghai Xuntian Investment, Shanghai Yingbo Enterprise Development, Shanghai Yingjieyu Investment Management, ShiYuKe TouZi, Tongda Touzi Xinxizixun, Yi Pu Tou Zi, Yongji Touzi",,,Post-IPO Equity,6,48560200,CNY,7317260,,,,197120500,CNY,30287364,Yes,,http://www.unifly.com.cn/,$1M to $10M,IPO,,"228,952"
2011-12-01,Blogfarki - En güncel haberlere birlikte ulaşalım,Blogfarki.com,https://www.crunchbase.com/organization/91-boyuan-wireles,"Mobile, Mobile Payments, Wireless","Foochow, Fujian, China, Asia",Series B - Blogfarki.com,https://www.crunchbase.com/funding_round/91-boyuan-wireles-series-b--83eebe05,5,"DT Capital Partners, iD TechVentures, IDG Capital, Vertex Ventures, Vertex Ventures China",Early Stage Venture,Vertex Ventures,Series B,1,30000000,USD,30000000,120000000,USD,120000000,30000000,USD,30000000,Yes,,https://www.blogfarki.com,,M&A,2,"229,010"
2011-09-01,"Huarui Electrical Appliance engages in the design, production, and sale of commutators for households and motor vehicles.",Huarui Electrical Appliance,https://www.crunchbase.com/organization/huarui-electrical-appliance,"Consumer Electronics, Electronics, Manufacturing","Ningbo, Zhejiang, China, Asia",Series A - Huarui Electrical Appliance,https://www.crunchbase.com/funding_round/huarui-electrical-appliance-series-a--903d02b7,2,"Cornerstone Capital, United Ventures",Early Stage Venture,"Cornerstone Capital, United Ventures",Series A,3,50000000,CNY,7835591,,,,91000000,CNY,14460471,Yes,,http://www.china-commutator.com/,,IPO,,"231,655"
2012-03-01,Ihaveu.com is a Chinese luxury shopping site.,Ihaveu.com,https://www.crunchbase.com/organization/ihaveu-com,"E-Commerce, Retail, Shopping","Tianjin, Guangdong, China, Asia",Series B - Ihaveu.com,https://www.crunchbase.com/funding_round/ihaveu-com-series-b--da29fb1e,3,"IDG Capital, JAFCO Asia, Lightspeed Venture Partners",Early Stage Venture,"IDG Capital, Lightspeed Venture Partners",Series B,2,40000000,USD,40000000,,,,51000000,USD,51000000,Yes,,http://www.ihaveu.com,$10M to $50M,Early Stage Venture,,"231,773"
2012-01-01,VIVA Provides Wireless Media Information Technology Services.,VIVA,https://www.crunchbase.com/organization/viva,"Advertising, Broadcasting, Marketing, Media and Entertainment, Mobile, News, Service Industry, Social Media, TV","Beijing, Beijing, China, Asia",Series B - VIVA,https://www.crunchbase.com/funding_round/viva-series-b--1298eac2,2,"Highland Capital Partners, Ventech China",Early Stage Venture,"Highland Capital Partners, Ventech China",Series B,3,10000000,USD,10000000,,,,40000000,USD,40000000,Yes,,http://www.vivame.cn,Less than $1M,Late Stage Venture,2,"234,598"
2011-03-21,"Galloping Horse is an advertising, film, and television production company.",Galloping Horse,https://www.crunchbase.com/organization/galloping-horse,"Advertising, Film Production, Video","Beijing, Beijing, China, Asia",Venture Round - Galloping Horse,https://www.crunchbase.com/funding_round/galloping-horse-series-unknown--4e10264b,5,"CCB International, China Equity, Kaixin Investment, New Access Capital, Zero2IPO Ventures",,CCB International,Venture - Series Unknown,2,750000000,CNY,114228361,,,,154228361,USD,154228361,Yes,,http://www.xmbt.com.cn/,,,,"237,938"
2011-11-01,Royal Tech CSP is specialized in the R&D of solar thermal technologies and promotion of solar thermal applications.,Royal Tech CSP,https://www.crunchbase.com/organization/royal-tech-csp,"Energy, Environmental Consulting, Renewable Energy, Solar","Changzhou, Zhejiang, China, Asia",Venture Round - Royal Tech CSP,https://www.crunchbase.com/funding_round/royal-tech-csp-series-unknown--64ebae96,1,Tripod Capital,,Tripod Capital,Venture - Series Unknown,2,,,,,,,,,,Yes,,http://www.royalcsp.com,,Early Stage Venture,,"238,164"
2012-06-11,Forgame is a Chinese company focused on developing and launching cloud games.,Forgame,https://www.crunchbase.com/organization/forgame,"Gamification, Gaming, Online Games","Guangzhou, Guangdong, China, Asia",Private Equity Round - Forgame,https://www.crunchbase.com/funding_round/forgame-private-equity--311168e7,3,"Ignition Partners, Qiming Venture Partners, TA Associates",Private Equity,"Qiming Venture Partners, TA Associates",Private Equity,3,68790000,USD,68790000,,,,88790000,USD,88790000,Yes,,http://www.forgame.com,$10M to $50M,IPO,1,"239,130"
2011-04-27,PapayaMobile connects games to people through social platforms globally.,PapayaMobile,https://www.crunchbase.com/organization/papayamobile,"Android, Enterprise Software, Mobile, Wireless","Beijing, Beijing, China, Asia",Series B - PapayaMobile,https://www.crunchbase.com/funding_round/papayamobile-series-b--63630ea5,2,"DCM Ventures, Keytone Ventures",Early Stage Venture,"DCM Ventures, Keytone Ventures",Series B,3,18000000,USD,18000000,,,,22000000,USD,22000000,Yes,,https://www.papayamobile.com,$10M to $50M,,2,"239,900"
2012-06-27,Develops mobile advertising platform,Adwo Media Holdings,https://www.crunchbase.com/organization/adwo-media-holdings,"Advertising, Advertising Platforms","Beijing, Beijing, China, Asia",Series B - Adwo Media Holdings,https://www.crunchbase.com/funding_round/adwo-media-holdings-series-b--dc942bf8,2,"Translink Capital, Vangoo Investment Partners",Early Stage Venture,"Translink Capital, Vangoo Investment Partners",Series B,2,12000000,USD,12000000,,,,12000000,USD,12000000,Yes,,http://www.adwo.com,$1B to $10B,Early Stage Venture,1,"246,882"
2011-07-01,"Adhering to the ‘Retail + Technology’ strategy, Meituan commits to its mission that 'We help people eat better, live better'.",Meituan,https://www.crunchbase.com/organization/meituan,"Consumer, E-Commerce, Food Delivery, Group Buying, Internet, Local Business","Beijing, Beijing, China, Asia",Series B - Meituan,https://www.crunchbase.com/funding_round/meituan-series-b--d64f5f11,5,"Alibaba Group, Funding Global Innovation, HSG, Northern Light Venture Capital, Walden International",Early Stage Venture,Alibaba Group,Series B,14,50000000,USD,50000000,,,,20858000000,USD,20858000000,Yes,,https://www.meituan.com/en-US/about-us,$10B+,M&A,2,"248,339"
2011-11-23,Meilishuo.com is a Chinese Pinterest-like website that enables women to find personalized clothing and skin care products.,Meilishuo,https://www.crunchbase.com/organization/meilishuo,"E-Commerce, Fashion, Shopping, Women's","Beijing, Beijing, China, Asia",Series C - Meilishuo,https://www.crunchbase.com/funding_round/meilishuo-series-c--d2902f21,4,"BlueRun Ventures, GGV Capital, Sequoia Capital, Zero2IPO Ventures",Late Stage Venture,GGV Capital,Series C,6,10000000,USD,10000000,,,,40000000,USD,40000000,Yes,,http://www.meilishuo.com,Less than $1M,M&A,4,"249,124"
2011-06-01,Umeng+ is a Beijing-based startup providing mobile app analytics solutions for mobile development teams and individual developers.,Umeng+,https://www.crunchbase.com/organization/umeng,"Analytics, Mobile, Mobile Apps, Wireless","Beijing, Beijing, China, Asia",Series A - Umeng+,https://www.crunchbase.com/funding_round/umeng-series-a--965a1393,2,"Matrix Partners China, Sinovation Ventures",Early Stage Venture,Matrix Partners China,Series A,2,10000000,USD,10000000,,,,10000000,USD,10000000,Yes,,http://www.umeng.com,$1M to $10M,M&A,2,"253,514"
2012-01-01,iDreamsky Technology is a mobile game publishing platform located in China.,iDreamsky Technology,https://www.crunchbase.com/organization/idreamsky-technology,"Android, Gaming, Mobile","Shenzhen, Guangdong, China, Asia",Series A - iDreamsky Technology,https://www.crunchbase.com/funding_round/idreamsky-technology-series-a--253bf3fc,2,"Legend Capital, Redpoint",Early Stage Venture,"Legend Capital, Redpoint",Series A,3,10000000,USD,10000000,,,,12000000,USD,12000000,Yes,,http://www.idreamsky.com/,$100M to $500M,IPO,,"256,393"
2011-11-01,Jiuxian provides wine online sales services.,Jiuxian,https://www.crunchbase.com/organization/jiuxian,"E-Commerce, E-Commerce Platforms, Food and Beverage, Sales, Wine And Spirits","Beijing, Beijing, China, Asia",Series B - Jiuxian,https://www.crunchbase.com/funding_round/jiuxian-series-b--3f47151c,2,"HSG, Oriental Fortune Capital",Early Stage Venture,"HSG, Oriental Fortune Capital",Series B,8,,,,,,,363670679,USD,363670679,Yes,,http://www.jiuxian.com,$10B+,Late Stage Venture,,"256,683"
2012-03-01,Soltrium is a manufacturer of solar cell front conductive silver paste and PERC silver paste.,Soltrium,https://www.crunchbase.com/organization/soltrium,"Advanced Materials, Commercial, Manufacturing, Renewable Energy, Solar","Shenzhen, Guangdong, China, Asia",Series A - Soltrium,https://www.crunchbase.com/funding_round/soltrium-series-a--520f28ad,4,"Deepshire Investment Management, Fortune Link, Orient Securities, RIC Capital Management",Early Stage Venture,,Series A,4,,,,,,,,,,Yes,,http://www.soltriumcorp.cn,,Early Stage Venture,,"257,643"
2011-07-18,Boya Software specializes in software and information technology services.,Boya Software,https://www.crunchbase.com/organization/boya-software,"Consulting, Information Technology, Software","Haidian, Beijing, China, Asia",Series A - Boya Software,https://www.crunchbase.com/funding_round/boya-software-series-a--e8e234f4,10,"Boya Yangguang Touzi, Bright Stone, Extra Investment, Fuguo Venture Investment, Fuli Capital, Hangzhou Heishi Touzi Hehuo Qiye, Hi-EFF Capital, Huamao Changye Touzi, Zhongfu Investment Group, ZTE Venture Capital Fund Management",Early Stage Venture,,Series A,2,10000000,CNY,1545887,,,,13000000,CNY,1985021,Yes,,http://www.boyasoftware.com/,$1M to $10M,Early Stage Venture,,"257,848"
2011-09-28,"Ningbo Renjian Pharmaceutical is a biochemical company that focuses on biochemical, synthetic chemical, and bioengineering domains.",Ningbo Renjian Pharmaceutical,https://www.crunchbase.com/organization/ningbo-renjian-pharmaceutical,"Biotechnology, Medical","Ningbo, Zhejiang, China, Asia",Series A - Ningbo Renjian Pharmaceutical,https://www.crunchbase.com/funding_round/ningbo-renjian-pharmaceutical-series-a--73d8879c,3,"JD Capital, Vertex Ventures, Vertex Ventures China",Early Stage Venture,JD Capital,Series A,1,9400000,USD,9400000,84600000,USD,84600000,9400000,USD,9400000,Yes,,http://www.rjpharm.com/en/index.asp,,Early Stage Venture,,"263,492"
2012-05-01,Pod Inns is a provider of contemporary and convenient accommodations in the Chinese hotel industry.,Pod Inns,https://www.crunchbase.com/organization/pod-inns,"Hospitality, Hotel, Travel","Hangzhou, Zhejiang, China, Asia",Series B - Pod Inns,https://www.crunchbase.com/funding_round/pod-inns-series-b--bac96802,3,"Eight Roads Ventures, KTB Ventures, Legend Capital",Early Stage Venture,Eight Roads Ventures,Series B,1,,,,,,,,,,Yes,,http://en.podinns.com,,Early Stage Venture,,"264,693"
2012-03-09,Shenzhen Pengai Medical Beauty Hospital provider of aesthetic medical services in China.,Shenzhen Pengai Medical Beauty Hospital,https://www.crunchbase.com/organization/shenzhen-pengai-medical-beauty-hospital,"Alternative Medicine, Biotechnology, Health Care, Medical","Nanshan, Hunan, China, Asia",Series A - Shenzhen Pengai Medical Beauty Hospital,https://www.crunchbase.com/funding_round/shenzhen-pengai-medical-beauty-hospital-series-a--3d66e0ee,3,"CMHJ Partners, IDG Capital, TDR Capital",Early Stage Venture,IDG Capital,Series A,1,15000000,USD,15000000,,,,15000000,USD,15000000,Yes,,http://www.pengai.com.cn,,IPO,,"264,788"
2011-01-01,CooTek is a fast-growing global mobile internet company that develops innovative mobile apps and artificial intelligence technology.,CooTek,https://www.crunchbase.com/organization/cootek,"Android, Artificial Intelligence (AI), iOS, Machine Learning, Mobile Apps, Natural Language Processing, Software","Shanghai, Shanghai, China, Asia",Series B - CooTek,https://www.crunchbase.com/funding_round/cootek-series-b--b812d234,2,"PurpleSky Capital, SIG China (SIG Asia Investments)",Early Stage Venture,SIG China (SIG Asia Investments),Series B,8,10000000,USD,10000000,,,,206171853,USD,206171853,Yes,,https://www.cootek.com/,$10M to $50M,IPO,,"265,070"
2012-01-01,Tuna Sea Fishing is a pelagic fishing enterprise specializing in ultra-low temperature high-end tuna longline fishing.,Tuna Sea Fishing,https://www.crunchbase.com/organization/tuna-sea-fishing,"Food and Beverage, Marketing, Sales","Dalian Shi, Liaoning, China, Asia",Private Equity Round - Tuna Sea Fishing,https://www.crunchbase.com/funding_round/tuna-sea-fishing-private-equity--3a7d8384,1,Hosen Capital,Private Equity,Hosen Capital,Private Equity,1,,,,,,,,,,Yes,,http://www.diaoyur.com/baike/,,Private Equity,,"265,349"
2011-06-01,Shengjing Group offers businesses consulting services.,ShengJing360,https://www.crunchbase.com/organization/shengjing360,Consulting,"Beijing, Beijing, China, Asia",Series A - ShengJing360,https://www.crunchbase.com/funding_round/shengjing360-series-a--9e9acc7b,5,"Fortune Venture Capital, Share Capital, The Hina Group, Tsinghua Unigroup, Ufida Happiness Capital",Early Stage Venture,,Series A,2,90000000,CNY,13892765,,,,90000000,CNY,13892765,Yes,,http://www.shengjing360.com,,Early Stage Venture,,"265,380"
2011-05-12,JinMaJia.com is an online platform for property rights transactions and financing services.,JinMaJia.com,https://www.crunchbase.com/organization/jinmajia-com,"Finance, Financial Services, Property Development","Beijing, Beijing, China, Asia",Series A - JinMaJia.com,https://www.crunchbase.com/funding_round/jinmajia-com-series-a--0fbb1be0,10,"Anhui Assets and Equity Exchange, Fujiansheng Chanquan Jiaoyi Zhongxin, Guangzhou Exchange Group, Hunan United Equity Exchange, Kunming Fanya United Equity Exchange, Ningxia Technology Resources & Property Right Exchange, Qingdao Property Rights Exchange, Shenzhen United Property Rights Exchange, Xinan United Property Right Exchange, Zhuhai Property Right Business Centre",Early Stage Venture,,Series A,2,10000000,CNY,1538708,,,,13000000,CNY,1968945,Yes,,http://www.jinmajia.com,,Seed,,"265,587"
2012-04-01,CDP's integrative technology platform offers the full-suite of products and services that address the entirety of Human Capital Management.,CDP Group,https://www.crunchbase.com/organization/cdp,"B2B, Commercial Insurance, Employee Benefits, Health Insurance, Information Technology, Insurance, Life Insurance, Property Insurance, Software","Shanghai, Shanghai, China, Asia",Series C - CDP Group,https://www.crunchbase.com/funding_round/cdp-series-c--50ebbbb1,3,"CBC Capital, CSV Capital Partners, Investor AB",Late Stage Venture,CBC Capital,Series C,4,12000000,USD,12000000,,,,118340000,USD,118340000,Yes,,http://www.cdpgroupltd.com,$100M to $500M,Late Stage Venture,,"265,703"
2012-01-11,"YEEHOO GROUP.INC is a company focused on the design, manufacturing, and sales of high quality infant clothing and more.",Yeehoo Group,https://www.crunchbase.com/organization/yeehoo-group,"Baby, Manufacturing, Product Design","Guangzhou, Guangdong, China, Asia",Private Equity Round - Yeehoo Group,https://www.crunchbase.com/funding_round/yeehoo-group-private-equity--8e02e17c,1,Lunar Capital,Private Equity,Lunar Capital,Private Equity,1,100000000,USD,100000000,,,,100000000,USD,100000000,Yes,,http://www.yeehoo.com.cn,,Private Equity,1,"266,575"
2011-03-01,Duzhe is a reading platform that offers e-magazines.,Duzhe,https://www.crunchbase.com/organization/duzhe,"Internet, News, Publishing","Lanzhou, Gansu, China, Asia",Series A - Duzhe,https://www.crunchbase.com/funding_round/duzhe-series-a--232e68e8,9,"APGTIME, ChemChina, Everbright Capital, Foreign Language Teaching and Research Press, Gansu Guotou, Genertec Investment Management, Gepic Energy Development, JISCO, SDIC Fund Management",Early Stage Venture,,Series A,2,220000000,CNY,33483920,,,,225800000,CNY,34333026,Yes,,https://www.duzhe.com/,,IPO,,"267,371"
2011-08-01,Arrail Dental Clinic is specialized in providing oral health care services to its clients both home and abroad.,Arrail Dental Clinic,https://www.crunchbase.com/organization/arrail-dental-clinic,"Dental, Health Care, Medical","Beijing, Beijing, China, Asia",Series B - Arrail Dental Clinic,https://www.crunchbase.com/funding_round/arrail-dental-clinic-series-b--22889bd9,3,"GF Venture Capital, KPCB China, Qiming Venture Partners",Early Stage Venture,GF Venture Capital,Series B,5,20000000,USD,20000000,,,,400000000,USD,400000000,Yes,,http://www.arrailgroup.com,$100M to $500M,Late Stage Venture,1,"267,571"
2011-05-25,"Qingdao Huarui Auto Parts Co., Ltd. focuses on R&D, production, and sales of automotive brake systems and parts.","Qingdao Huarui Auto Parts Co., Ltd.",https://www.crunchbase.com/organization/qingdao-huarui-auto-parts-co-ltd,"Automotive, Manufacturing, Supply Chain Management","Qingdao Shi, Shandong, China, Asia","Series A - Qingdao Huarui Auto Parts Co., Ltd.",https://www.crunchbase.com/funding_round/qingdao-huarui-auto-parts-co-ltd-series-a--28a555d3,1,CAS Investment Management,Early Stage Venture,CAS Investment Management,Series A,2,15000000,CNY,2309896,,,,18000000,CNY,2764534,Yes,,http://www.hrap.cn/,,Early Stage Venture,,"267,816"
2012-05-14,AltoBeam is a fabless IC design company engaged in the designing of digital TV receiver chipsets.,Altobeam,https://www.crunchbase.com/organization/altobeam,"Electronics, Semiconductor, TV","Beijing, Beijing, China, Asia",Series D - Altobeam,https://www.crunchbase.com/funding_round/altobeam-series-d--fe7d9e1c,4,"David Cheriton, DFJ DragonFund, Tano Capital, U.S. Venture Partners",Late Stage Venture,U.S. Venture Partners,Series D,4,6000000,USD,6000000,,,,20000000,USD,20000000,Yes,,http://www.altobeam.com,,Late Stage Venture,3,"268,896"
2011-03-09,Hengtuo Kaiyuan is an open source technology company that offers IT consulting and outsourcing.,Forever OSS,https://www.crunchbase.com/organization/forever-oss,"Aerospace, Information Technology, Open Source","Haidian, Beijing, China, Asia",Angel Round - Forever OSS,https://www.crunchbase.com/funding_round/forever-oss-angel--a69f74b1,1,Zhongtian Zhixiang (Tianjin) Economic Consulting Center,Seed,Zhongtian Zhixiang (Tianjin) Economic Consulting Center,Angel,8,3000000,CNY,456900,,,,305312800,CNY,46180675,Yes,,https://www.foreveross.com/,,IPO,,"271,519"
2011-04-01,"Nanjing King-friend Biochemical Pharmaceutical is focused on research, production, and sales of raw material medicines of heparin sodium.",nkf-pharma,https://www.crunchbase.com/organization/nkf-pharma,"Biotechnology, Health Care, Medical","Nanjing, Jiangsu, China, Asia",Venture Round - nkf-pharma,https://www.crunchbase.com/funding_round/nkf-pharma-series-unknown--296fec43,2,"Eight Roads Ventures, Matrix Partners China",,Eight Roads Ventures,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.nkf-pharma.com,$500M to $1B,IPO,,"273,402"
