Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2016-12-01,LinkTime Cloud is a Big data analytics platform provider,LinkTime Cloud,https://www.crunchbase.com/organization/linktime-cloud,"Analytics, Enterprise","Wuhan, Hubei, China, Asia",Seed Round - LinkTime Cloud,https://www.crunchbase.com/funding_round/linktime-cloud-seed--4e92b17e,1,GSR United Capital,Seed,,Seed,3,16000000,CNY,2323688,,,,16000000,CNY,2323688,Yes,,https://www.linktimecloud.com/,,Early Stage Venture,,"185,265"
2016-12-13,Heart Rhythm Care Group provides medical services for patients with heart disease.,Heart Rhythm Care Group,https://www.crunchbase.com/organization/heart-rhythm-care-group,"Health Care, Hospital, Medical","Beijing, Beijing, China, Asia",Angel Round - Heart Rhythm Care Group,https://www.crunchbase.com/funding_round/heart-rhythm-care-group-angel--b4391fac,1,Huarong Tianze Investment,Seed,Huarong Tianze Investment,Angel,2,3000000,CNY,434634,,,,13000000,CNY,1843025,Yes,,http://www.heartrhythm.cn,,Early Stage Venture,,"186,233"
2016-11-30,"Jiangxi Langhe Medical Instrument develops, produces, and sells urological medical products.",Langhe Medical,https://www.crunchbase.com/organization/langhe-medical,"Manufacturing, Medical Device, Sales","Guangzhou, Guangdong, China, Asia",Post-IPO Equity - Langhe Medical,https://www.crunchbase.com/funding_round/langhe-medical-post-ipo-equity--c382b543,2,"Eagle Investment Holdings, Oriental Fortune Capital",,,Post-IPO Equity,3,30000000,CNY,4354485,,,,36000000,CNY,5302823,Yes,,http://www.jxlhyl.com,,M&A,,"186,937"
2016-11-02,Xiaozhu.com is a platform for online communication and transactions for landlords and tenants.,Xiaozhu.com,https://www.crunchbase.com/organization/xiaozhu-com,"Internet, Real Estate, Rental","Beijing, Beijing, China, Asia",Series D - Xiaozhu.com,https://www.crunchbase.com/funding_round/xiaozhu-com-series-d--88ce947d,5,"5Y Capital, BAI capital, Capital Today, Joy Capital, MSA Capital",Late Stage Venture,"BAI capital, Capital Today, Joy Capital",Series D,8,65000000,USD,65000000,,,,571599827,USD,571599827,Yes,,http://www.xiaozhu.com/,$50M to $100M,Late Stage Venture,3,"199,576"
2016-10-26,Simtoo is first complete Drone Dragonfly,Simtoo,https://www.crunchbase.com/organization/simtoo,"Aerospace, Drone Management, Drones, Robotics","Shenzhen, Guangdong, China, Asia",Series B - Simtoo,https://www.crunchbase.com/funding_round/simtoo-series-b--df1efda4,3,"Hanking Family Office, Infinitas Interactive Media, Moatable",Early Stage Venture,"Hanking Family Office, Infinitas Interactive Media, Moatable",Series B,2,72000000,CNY,10631961,,,,92000000,CNY,13772871,Yes,,http://www.simtoo.com/,$1M to $10M,Early Stage Venture,,"199,889"
2016-10-31,VTradEx provides mobile internet and hybrid cloud solutions.,vTradEx,https://www.crunchbase.com/organization/vtradex,"Cloud Data Services, Internet, Mobile","Xuhui, Shanghai, China, Asia",Post-IPO Equity - vTradEx,https://www.crunchbase.com/funding_round/vtradex-post-ipo-equity--7fdd122f,3,"Beyondsoft International (Singapore) Pte Ltd, Cowin Capital, Grand Flight Investment",,"Beyondsoft International (Singapore) Pte Ltd, Cowin Capital, Grand Flight Investment",Post-IPO Equity,2,90000000,CNY,13280663,,,,63280663,USD,63280663,Yes,,http://www.vtradex.com/,$1M to $10M,IPO,,"205,040"
2016-12-21,Bona Film Group distributes self-produced films through nearly all of the theater circuits in China.,Bona Film Group,https://www.crunchbase.com/organization/bona-film-group,"Digital Entertainment, Film, Film Distribution, Film Production, TV","Beijing, Beijing, China, Asia",Private Equity Round - Bona Film Group,https://www.crunchbase.com/funding_round/bona-film-group-private-equity--256ec69d,11,"Alibaba Pictures, CMB International Capital Corporation, Fosun International, GoldStone Investment, HSG, Industrial and Commercial Bank of China, Leaguer Stock, Macrolink Group, Providence Ventures, Tencent, Zhongzhi Enterprise Group",Private Equity,"Alibaba Pictures, Tencent",Private Equity,7,2500000000,CNY,360106015,12500000000,CNY,1800530076,471563366,USD,471563366,Yes,,http://www.bonafilm.cn/,$500M to $1B,IPO,,"206,925"
2016-11-23,Ximu Credit utilizes big data to understand consumer credit worthiness,Ximu Credit,https://www.crunchbase.com/organization/ximu-credit,"Analytics, Big Data, Credit","Shanghai, Shanghai, China, Asia",Series A - Ximu Credit,https://www.crunchbase.com/funding_round/ximu-credit-series-a--f47f0787,5,"China Growth Capital | CGC, China Merchants Venture Capital, Chunxiao Capital, Fosun RZ Capital, Prophet Capital",Early Stage Venture,"China Merchants Venture Capital, Prophet Capital",Series A,1,102000000,CNY,14752930,,,,102000000,CNY,14752930,Yes,,http://www.ximucredit.com/,$1M to $10M,Early Stage Venture,,"211,331"
2016-12-15,Capital Helicopter provides aviation training services for the government sector.,Capital Helicopter,https://www.crunchbase.com/organization/capital-helicopter,"Aerospace, Government, Training","Shunyi, Beijing, China, Asia",Post-IPO Equity - Capital Helicopter,https://www.crunchbase.com/funding_round/capital-helicopter-post-ipo-equity--8be181bb,18,"Beijing Capital Airlines, Beiyin Fengye, CGN Nuclear Technology Development, China Fortune Securities, CICC Wealth Management, Guodu Securities, Guotai Junan Securities, Guoyuan Securities, HNA Technic, Hongfan Jijin, Huatai Securities, Hubei Qianyong Touzi, Nanjing Junyang Touzi, Panshi Ruitong, Ruixin Touzi, Sunhonor Capital, Tebon Securities Co, Wanda Dingyi",,,Post-IPO Equity,3,2603000000,CNY,375388747,,,,425870114,USD,425870114,Yes,,http://www.capitalcopter.com/,,IPO,,"211,733"
2016-11-08,Zhihong Logistics provides logistics transportation services.,Zhihong Logistics,https://www.crunchbase.com/organization/zhihong-logistics,"Delivery Service, Freight Service, Logistics","Guangzhou, Guangdong, China, Asia",Series B - Zhihong Logistics,https://www.crunchbase.com/funding_round/zhihong-logistics-series-b--f6600b21,4,"Jianmu Investment, Jizi Touzi, Shanghai Creation Investment, Yida China Holdings",Early Stage Venture,Yida China Holdings,Series B,4,200000000,CNY,29472521,,,,200000000,CNY,29472521,Yes,,http://www.gzzhwl.com ,,Early Stage Venture,,"212,172"
2016-11-22,Miaopai develops a video sharing and live streaming service.,Miaopai,https://www.crunchbase.com/organization/miaopai,"Apps, Music Streaming, Software, Video, Video Streaming","Beijing, Beijing, China, Asia",Series E - Miaopai,https://www.crunchbase.com/funding_round/miaopai-series-e--7aa7f95a,7,"Axiom Asia Private Capital, Everbright, iDreamsky Technology, Sailing Capital, Shanghai Media Group, SINA Corporation, Weibo",Late Stage Venture,"SINA Corporation, Weibo",Series E,6,500000000,USD,500000000,2500000000,USD,2500000000,775000000,USD,775000000,Yes,,http://www.miaopai.com,,Late Stage Venture,,"218,234"
2016-12-01,Tsing Pu is a humanistic holiday product and services operator.,Tsing Pu,https://www.crunchbase.com/organization/tsing-pu,Tourism,"Beijing, Beijing, China, Asia",Series A - Tsing Pu,https://www.crunchbase.com/funding_round/tsing-pu-series-a--a279ac61,3,"Huarui Electrical Appliance, Ronghui Capital, SkyChee Ventures",Early Stage Venture,SkyChee Ventures,Series A,2,200000000,CNY,29046096,,,,268000000,CNY,40022793,Yes,,https://www.tsingpu.com/,,Early Stage Venture,,"221,138"
2016-10-27,"Xiaoyuan Siling is an online platform for students that provides information like campus activities, events, and campus life.",Xiaoyuan Siling,https://www.crunchbase.com/organization/xiaoyuan-siling,"Information Services, Information Technology, Online Portals","Baoshan, Shanghai, China, Asia",Series A - Xiaoyuan Siling,https://www.crunchbase.com/funding_round/xiaoyuan-siling-series-a--55fd3a9b,2,"Kincang Capital, Tencent",Early Stage Venture,"Kincang Capital, Tencent",Series A,3,20000000,CNY,2949211,,,,43000000,CNY,6668171,Yes,,http://www.shwilling.com,,Early Stage Venture,,"223,792"
2016-12-12,Yunmanman is a Chinese online logistics firm.,Yunmanman,https://www.crunchbase.com/organization/yunmanman,"Internet, Logistics, Software, Transportation","Nanjing, Jiangsu, China, Asia",Series D - Yunmanman,https://www.crunchbase.com/funding_round/yunmanman-series-d--25a305ca,5,"GGV Capital, HSG, Lightspeed China Partners, Xianghe Capital, YF Capital",Late Stage Venture,"GGV Capital, Xianghe Capital",Series D,7,110000000,USD,110000000,,,,285000000,USD,285000000,Yes,,https://www.ymm56.com,$10M to $50M,Late Stage Venture,1,"227,682"
2016-10-26,51 Credit Card Manager develops a credit card management application.,51 Credit Card Manager,https://www.crunchbase.com/organization/51-credit-card-manager,"Credit Cards, Finance, Financial Services, FinTech, Internet, Payments, Software","Hangzhou, Zhejiang, China, Asia",Series C - 51 Credit Card Manager,https://www.crunchbase.com/funding_round/51-credit-card-manager-series-c--9cf021d3,3,"Guosen H&S Investments, Harvest Capital, Yintai Group",Late Stage Venture,"Harvest Capital, Yintai Group",Series C,6,84000000,USD,84000000,,,,459963189,USD,459963189,Yes,,https://www.u51.com,$10M to $50M,IPO,,"229,864"
2016-12-06,Miaohai is a sports content services.,Miaohai,https://www.crunchbase.com/organization/miaohai,"Content, Social, Sports","Beijing, Beijing, China, Asia",Angel Round - Miaohai,https://www.crunchbase.com/funding_round/miaohai-angel--1c09d1dd,7,"Beijing Sharetimes Technology, CMC Capital Group, iQiyi Sports, Jiangboya Instrument Accessories, Lianke Chuangying Technology Development, Tengxun Touzi, Yingsheng Venture Capital",Seed,CMC Capital Group,Angel,1,20000000,CNY,2898253,,,,20000000,CNY,2898253,Yes,,http://www.miaohi.com/,$1M to $10M,Seed,,"231,424"
2016-12-22,Huochebang is an on-demand platform that matches trucks to users in China’s sprawling trucking industry.,Huochebang,https://www.crunchbase.com/organization/huochebang,"Internet, Logistics, Transportation","Guizhou, Liaoning, China, Asia",Series B - Huochebang,https://www.crunchbase.com/funding_round/huochebang-series-b--21c090e3,4,"All-Stars Investment, DCM Ventures, International Finance Corporation, Tencent",Early Stage Venture,"All-Stars Investment, International Finance Corporation",Series B,5,115000000,USD,115000000,,,,327000000,USD,327000000,Yes,,http://www.huochebang.cn/,$100M to $500M,Early Stage Venture,1,"233,416"
2016-12-23,Atour Hotel is a hotel offering hospitality services.,Atour Hotel,https://www.crunchbase.com/organization/atour-hotel,"Hospitality, Hotel, Lifestyle, Travel Accommodations","Minhang, Shanghai, China, Asia",Series C - Atour Hotel,https://www.crunchbase.com/funding_round/atour-hotel-series-c--83a5d076,3,"Divine Capital, Legend Capital, Zhaoxia Lu",Late Stage Venture,"Legend Capital, Zhaoxia Lu",Series C,6,100000000,USD,100000000,,,,540900000,USD,540900000,Yes,,http://www.yaduo.com/,$100M to $500M,IPO,,"235,313"
2016-12-21,Aihuishou is a bidding-based C2B platform for recycling and selling second-hand electronic items such as mobile phones.,Aihuishou,https://www.crunchbase.com/organization/aihuishou,"Consumer Electronics, E-Commerce, Electronics, Recycling, Secondhand Goods","Yangpu, Hainan, China, Asia",Series D - Aihuishou,https://www.crunchbase.com/funding_round/aihuishou-series-d--b835115f,4,"Cathay Capital Private Equity, Fortune Venture Capital, JD.com, Tiantu Capital",Late Stage Venture,"Cathay Capital Private Equity, Fortune Venture Capital",Series D,7,400000000,CNY,57616962,,,,877616962,USD,877616962,Yes,,http://aihuishou.com/,$1B to $10B,IPO,,"235,454"
2016-12-31,Kuaitv is a video application for making short videos specializes in short form video content for food.,Kuaitv,https://www.crunchbase.com/organization/kuaitv,"Media and Entertainment, Video, Video Editing","Nanjing, Jiangsu, China, Asia",Series A - Kuaitv,https://www.crunchbase.com/funding_round/kuaitv-series-a--d1a6d6e0,6,"AC Accelerator, Eagles Fund, Kainike Zichan, Manzi Fund, Shanghai Shijie, Yiyi",Early Stage Venture,AC Accelerator,Series A,2,10000000,CNY,1439947,,,,15000000,CNY,2264244,Yes,,http://www.kuaitv.com/,,Early Stage Venture,,"237,107"
2016-12-20,Lefit is a Hangzhou-based new concept fitness start-up gym operator.,Lefit,https://www.crunchbase.com/organization/lefit,"Fitness, Health Care, Personal Health, Wearables, Wellness","Hangzhou, Zhejiang, China, Asia",Series B - Lefit,https://www.crunchbase.com/funding_round/lefit-series-b--6f88b0f3,4,"Huasheng Capital, IDG Capital, Puhua Capital, Toutoushidao Capital",Early Stage Venture,"Huasheng Capital, Toutoushidao Capital",Series B,3,100000000,CNY,14386833,,,,62386833,USD,62386833,Yes,,https://www.lefit.com,,Late Stage Venture,,"238,834"
2016-12-29,Huisuanzhang is a financial services platform for Chinese integrated enterprises.,Huisuanzhang,https://www.crunchbase.com/organization/huisuanzhang,"Accounting, Financial Services, FinTech, Internet, Professional Services","Beijing, Beijing, China, Asia",Series A - Huisuanzhang,https://www.crunchbase.com/funding_round/huisuanzhang-series-a--030c823c,4,"China Soft Capital, Chuanrong Capital, IDG Capital, Jiaxing Lingchuang Fund",Early Stage Venture,"China Soft Capital, IDG Capital",Series A,7,150000000,CNY,21566288,,,,314447339,USD,314447339,Yes,,https://www.huisuanzhang.com/,$10M to $50M,Late Stage Venture,,"240,078"
2016-12-14,Next Entertainment is a Taiwan-based live broadcasting platform company.,Next Entertainment,https://www.crunchbase.com/organization/next-entertainment,"Broadcasting, Digital Entertainment, Media and Entertainment, Video Streaming","Taiwan, Jiangsu, China, Asia",Series A - Next Entertainment,https://www.crunchbase.com/funding_round/next-entertainment-series-a--db5be49b,4,"GSR Ventures, Inke, Mayfield Fund, Signia Venture Partners",Early Stage Venture,Inke,Series A,1,25000000,USD,25000000,,,,25000000,USD,25000000,Yes,,http://www.meme.chat/,,M&A,1,"245,005"
2016-12-31,JoiWayTechnology is an employment service platform.,JoiWayTechnology,https://www.crunchbase.com/organization/joiwaytechnology,"Consulting, Employment, Recruiting","Guangzhou, Guangdong, China, Asia",Series B - JoiWayTechnology,https://www.crunchbase.com/funding_round/joiwaytechnology-series-b--29ead3b9,3,"Miniso, Shanhua Touzi, Tsing-Yuan Capital",Early Stage Venture,"Shanhua Touzi, Tsing-Yuan Capital",Series B,6,20000100,CNY,2879908,,,,257000100,CNY,38752069,Yes,,https://www.joiway.com,,Late Stage Venture,,"246,652"
2016-12-22,Pingjia is a software company that provides automobile and insurance ecological data services.,Pingjia,https://www.crunchbase.com/organization/pingjia,"Auto Insurance, Automotive, Big Data, Information Services, InsurTech, Service Industry","Xuhui, Shanghai, China, Asia",Series A - Pingjia,https://www.crunchbase.com/funding_round/pingjia-series-a--297399fb,3,"China Merchants Venture Capital, Kinzon Capital, Vsun Capital",Early Stage Venture,"China Merchants Venture Capital, Kinzon Capital",Series A,4,48000000,CNY,6906177,,,,156000000,CNY,24002519,Yes,,http://www.chinaubi.com,,Early Stage Venture,,"247,403"
2016-12-07,Yimidida is an online logistics network platform that provides crowd-sourced delivery services.,Yimidida,https://www.crunchbase.com/organization/yimidida,"Cloud Data Services, Logistics, Productivity Tools, Supply Chain Management","Shanghai, Shanghai, China, Asia",Series A - Yimidida,https://www.crunchbase.com/funding_round/yimidida-series-a--b6c7ddc6,3,"Cathay Capital Private Equity, GLP, Source Code Capital",Early Stage Venture,"Cathay Capital Private Equity, GLP",Series A,6,100000000,CNY,14455513,,,,543605513,USD,543605513,Yes,,http://www.yimidida.com,,Late Stage Venture,,"247,153"
2016-11-16,Youjian provides hairdressing education services.,Youjian,https://www.crunchbase.com/organization/youjian,"Education, Professional Services, Training","Shenzhen, Guangdong, China, Asia",Series A - Youjian,https://www.crunchbase.com/funding_round/youjian-series-a--bff9051f,3,"Bofang Hulian Touzi, GF Securities, Shenzhen Qianhai Huxing Asset Management",Early Stage Venture,"GF Securities, Shenzhen Qianhai Huxing Asset Management",Series A,3,20000000,CNY,2924514,,,,43000000,CNY,6328726,Yes,,https://www.udream.com/,,Early Stage Venture,,"247,462"
2016-11-25,Tangdou is a Chinese Senior Citizen Dance Video Firm,Tangdou,https://www.crunchbase.com/organization/tangdou,"Digital Media, Media and Entertainment, Video","Beijing, Beijing, China, Asia",Series B - Tangdou,https://www.crunchbase.com/funding_round/tangdou-series-b--6ed43c53,9,"Engage Capital, Enspire Capital, Frees Fund, IDG Capital, Legend Capital, Redpoint, Shunwei Capital, Vertex Ventures, Vertex Ventures China",Early Stage Venture,IDG Capital,Series B,3,20000000,USD,20000000,,,,32000000,USD,32000000,Yes,,http://www.tangdou.com/,,Late Stage Venture,,"248,336"
2016-11-29,"Starblaze offers ASIC solutions company to enables big-data application that provides storage service for mass data, from edge to cloud.",Starblaze,https://www.crunchbase.com/organization/starblaze,"Cloud Storage, Hardware, Information Technology","Haidian, Beijing, China, Asia",Angel Round - Starblaze,https://www.crunchbase.com/funding_round/starblaze-angel--25c38bc0,16,"BAI capital, Baijia Investment Consulting, Chuangfu Investment Management, Future Go, Gaotong Capital, General Technology Venture Capital, Guiyang Venture Capital, Haidian Pioneer Park, Hua Capital, Huizhi Information Technology, Infinity Equity, Meigao Senmei Communication Technology, Prosperity Investment, SK Hynix Semiconductor China, Tengxun Touzi, ZTEVC",Seed,,Angel,6,3000000,CNY,434815,,,,563000000,CNY,87940921,Yes,,http://www.starblaze-tech.com/,,Private Equity,,"248,694"
2016-12-26,YiYiKao is a healthcare and medical exam training platform.,YiYiKao,https://www.crunchbase.com/organization/yiyikao,"Health Care, Medical, Training","Beijing, Beijing, China, Asia",Series A - YiYiKao,https://www.crunchbase.com/funding_round/yiyikao-series-a--3412eb6a,3,"China Fellow Partners, Mooc-CN Education, Sinoking Capital",Early Stage Venture,Mooc-CN Education,Series A,2,20000000,CNY,2879479,,,,29000000,CNY,4252239,Yes,,https://www.yikaotop.com/,,Early Stage Venture,,"248,764"
2016-10-31,IMRobotic is a B2B e-commerce platform specialized in robotic products.,IMRobotic,https://www.crunchbase.com/organization/imrobotic,"E-Commerce, Industrial Manufacturing, Robotics","Jiading, Shanghai, China, Asia",Series B - IMRobotic,https://www.crunchbase.com/funding_round/imrobotic-series-b--aa36b96e,4,"Atlas Capital, MingJiang Touzi, Minzhu Capital, Xuzhou Handler Special Vehicle",Early Stage Venture,Atlas Capital,Series B,3,20000000,CNY,2951258,,,,43000000,CNY,6475538,Yes,,http://www.imrobotic.com/,,Early Stage Venture,,"253,720"
2016-11-24,IPO3.COM is a internet information portal and investment platform.,IPO3.COM,https://www.crunchbase.com/organization/ipo3-com,"Business Information Systems, Financial Services, Information Services","Baoan, Guangdong, China, Asia",Series A - IPO3.COM,https://www.crunchbase.com/funding_round/ipo3-com-series-a--4d655a52,4,"Jiu Yu Capital, King Capital, QF Capital, Zero2IPO Capital",Early Stage Venture,QF Capital,Series A,2,30000000,CNY,4337198,,,,43800000,CNY,6462315,Yes,,http://www.ipo3.com,,Early Stage Venture,,"253,813"
2016-10-31,Qipei Yun is an auto parts supply chain service provider company.,Qipei Yun,https://www.crunchbase.com/organization/qipei-yun,"Automotive, Supply Chain Management","Xiamen, Fujian, China, Asia",Seed Round - Qipei Yun,https://www.crunchbase.com/funding_round/qipei-yun-seed--ecb38e17,2,"Taiya Dingfu, Taiya Investment Group",Seed,Taiya Dingfu,Seed,2,20000000,CNY,2951258,,,,23000000,CNY,3438956,Yes,,https://www.qpyun.cn/,,Seed,,"254,277"
2016-11-28,"QuantGroup is a data-driven, open-form financial services platform.",QuantGroup,https://www.crunchbase.com/organization/quantgroup,"Big Data, Database, Financial Services, FinTech","Beijing, Beijing, China, Asia",Series C - QuantGroup,https://www.crunchbase.com/funding_round/quantgroup-series-c--9491aee5,3,"Fosun Capital, Guosen H&S Investments, Sunshine Insurance Group",Late Stage Venture,Sunshine Insurance Group,Series C,5,500000000,CNY,72350702,,,,500000000,CNY,72350702,Yes,,http://www.quantgroup.cn/,Less than $1M,Late Stage Venture,,"254,878"
2016-12-31,Libo is a toy and adult product manufacturer company.,Libo,https://www.crunchbase.com/organization/libo,"Manufacturing, Supply Chain Management, Toys","Linyi, Shandong, China, Asia",Series A - Libo,https://www.crunchbase.com/funding_round/libo-series-a--51e8e9ce,2,"New Potential Energy Fund, Plum Ventures",Early Stage Venture,"New Potential Energy Fund, Plum Ventures",Series A,2,30000000,CNY,4319841,,,,80000000,CNY,12203022,Yes,,http://www.libotoy.com/,,Early Stage Venture,,"255,449"
2016-12-01,Teddy Mobile Technology develops a smartphone application that helps to identify caller identity based on big data capabilities.,Teddy Mobile,https://www.crunchbase.com/organization/teddy-mobile,"Information Technology, Mobile, Software","Beijing, Beijing, China, Asia",Series A - Teddy Mobile,https://www.crunchbase.com/funding_round/teddy-mobile-series-a--52791ba5,2,"10Fund, Shangshi Fund",Early Stage Venture,"10Fund, Shangshi Fund",Series A,3,10000000,CNY,1452305,,,,46352305,USD,46352305,Yes,,http://teddymobile.cn/,$1M to $10M,Late Stage Venture,,"255,483"
