Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2014-05-12,"Adsame is a digital marketing agency engaged in the development of advertising, data insight, and publishing solutions.",Adsame,https://www.crunchbase.com/organization/adsame,"Ad Network, Advertising, Data Management, Marketing","Shanghai, Shanghai, China, Asia",Series C - Adsame,https://www.crunchbase.com/funding_round/adsame-series-c--ac269093,4,"Dream Capital Group, Matrix Partners China, Pacific Venture Partners, Vertex Ventures China",Late Stage Venture,"Dream Capital Group, Pacific Venture Partners",Series C,2,30000000,USD,30000000,,,,50000000,USD,50000000,Yes,,http://www.adsame.com,,Late Stage Venture,,"193,590"
2014-07-04,Shulian is a reader service platform for educational book publishers.,Shulian,https://www.crunchbase.com/organization/shulian-0de5,"Education, Internet, Online Portals","Hangzhou, Zhejiang, China, Asia",Seed Round - Shulian,https://www.crunchbase.com/funding_round/shulian-0de5-seed--b931f079,2,"Tisiwi Ventures, Yinxinggu Capital",Seed,,Seed,6,3000000,CNY,484004,,,,253000000,CNY,35887596,Yes,,https://www.yunti.ren,,Early Stage Venture,,"204,948"
2014-09-26,"InnoLight Technology is a leading high speed optical transceiver supplier in China, who researches, designs, builds and markets the best.",Innolight,https://www.crunchbase.com/organization/innolight,"Cloud Computing, Market Research","Suzhou, Jiangsu, China, Asia",Series C - Innolight,https://www.crunchbase.com/funding_round/innolight-series-c--6cd571a3,2,"CapitalG, Lightspeed China Partners",Late Stage Venture,"CapitalG, Lightspeed China Partners",Series C,4,38000000,USD,38000000,,,,39000000,USD,39000000,Yes,,https://www.innolight.com/,$10M to $50M,Late Stage Venture,2,"209,378"
2014-09-16,DAOJIA.com.cn focuses on providing city dwellers with take away services of special restaurants.,Daojia,https://www.crunchbase.com/organization/daojia,"Delivery, Food and Beverage, Hospitality, Service Industry","Shanghai, Shanghai, China, Asia",Series D - Daojia,https://www.crunchbase.com/funding_round/daojia-series-d--cb404eb7,4,"CDH Investments, JD.com, Macquarie Capital, Morningside",Late Stage Venture,"JD.com, Macquarie Capital",Series D,4,50000000,USD,50000000,,,,67000000,USD,67000000,Yes,,http://daojia.com.cn,$50M to $100M,M&A,,"211,630"
2014-09-03,DCloud is a provider of web development services designed to support HTML5.,DCloud,https://www.crunchbase.com/organization/dcloud,"Cloud Computing, Web Design, Web Development","Haidian, Beijing, China, Asia",Series A - DCloud,https://www.crunchbase.com/funding_round/dcloud-series-a--210bca0a,3,"Greenwoods Asset Management, Yonghua Capital, Zhongguancun Xingye Investment",Early Stage Venture,"Greenwoods Asset Management, Yonghua Capital, Zhongguancun Xingye Investment",Series A,4,12000000,CNY,1952342,,,,55000000,CNY,8320811,Yes,,https://dcloud.io/,,Early Stage Venture,,"211,930"
2014-09-10,"YGChe is a online platform in China targeting the pre-owned automobile market, utilizing an O2O model.",YGChe,https://www.crunchbase.com/organization/ygche,"Automotive, E-Commerce, Internet","Haidian, Beijing, China, Asia",Series A - YGChe,https://www.crunchbase.com/funding_round/ygche-series-a--632a0d24,3,"CITIC Capital Holdings, Vertex Ventures, Vertex Ventures China",Early Stage Venture,"CITIC Capital Holdings, Vertex Ventures",Series A,1,5000000,USD,5000000,11670000,USD,11670000,5000000,USD,5000000,Yes,,http://www.ygche.com.cn/,,Early Stage Venture,,"218,589"
2014-08-25,Xingshuai Teach chinese education companies,Xingshuai Teach,https://www.crunchbase.com/organization/xingshuai-teach,"Education, Training, Tutoring","Guangzhou, Guangdong, China, Asia",Series B - Xingshuai Teach,https://www.crunchbase.com/funding_round/xingshuai-teach-series-b--b977daf6,2,"Legend Capital, Northern Light Venture Capital",Early Stage Venture,"Legend Capital, Northern Light Venture Capital",Series B,2,30000000,USD,30000000,,,,32400000,USD,32400000,Yes,,http://www.xsteach.com,Less than $1M,Early Stage Venture,1,"218,623"
2014-05-01,"Adhering to the ‘Retail + Technology’ strategy, Meituan commits to its mission that 'We help people eat better, live better'.",Meituan,https://www.crunchbase.com/organization/meituan,"Consumer, E-Commerce, Food Delivery, Group Buying, Internet, Local Business","Beijing, Beijing, China, Asia",Series C - Meituan,https://www.crunchbase.com/funding_round/meituan-series-c--59864c04,3,"Alibaba Group, General Atlantic, HSG",Late Stage Venture,"General Atlantic, HSG",Series C,14,300000000,USD,300000000,,,,20858000000,USD,20858000000,Yes,,https://www.meituan.com/en-US/about-us,$10B+,M&A,2,"219,938"
2014-07-11,Taiyixingchen provides professional application delivery and security products.,Taiyixingchen,https://www.crunchbase.com/organization/taiyixingchen,"Information Technology, Network Security, Security","Haidian, Beijing, China, Asia",Series A - Taiyixingchen,https://www.crunchbase.com/funding_round/taiyixingchen-series-a--bddca36d,2,"GSR United Capital, GSR Ventures",Early Stage Venture,"GSR United Capital, GSR Ventures",Series A,2,20000000,CNY,3228033,,,,33000000,CNY,5344707,Yes,,http://www.t1networks.com/,,Early Stage Venture,,"223,190"
2014-05-01,Mizhe.com operates an e-commerce website that offers discounts for shoppers on Chinese e-commerce sites.,Mizhe.com,https://www.crunchbase.com/organization/mizhe-com,"Consumer Goods, E-Commerce, Shopping","Hangzhou, Zhejiang, China, Asia",Series B - Mizhe.com,https://www.crunchbase.com/funding_round/mizhe-com-series-b--a9c18ee3,2,"Gaorong Capital, IDG Capital",Early Stage Venture,"Gaorong Capital, IDG Capital",Series B,3,30000000,USD,30000000,,,,31637176,USD,31637176,Yes,,http://www.mizhe.com,,Early Stage Venture,,"224,192"
2014-07-23,Weimob a WeChat-based CRM solution provider that helps businesses to build m-commerce platforms on WeChat at lower costs. ,Weimob,https://www.crunchbase.com/organization/weimob,"CRM, E-Commerce, Enterprise Software, Marketing, SaaS, Social Network, Software","Shanghai, Shanghai, China, Asia",Series A - Weimob,https://www.crunchbase.com/funding_round/weimob-series-a--035b7275,2,"Huaying Capital, Meridian Capital Asia",Early Stage Venture,Meridian Capital Asia,Series A,7,30000000,CNY,4845072,270000000,CNY,43605644,674145072,USD,674145072,Yes,,http://weimob.com,$100M to $500M,IPO,1,"227,292"
2014-07-02,VeriSilicon Holdings is an IC design foundry that provides custom silicon solutions and system-on-chip turnkey services.,VeriSilicon Holdings,https://www.crunchbase.com/organization/verisilicon-holdings,"Cloud Computing, DSP, Manufacturing, Semiconductor","Shanghai, Shanghai, China, Asia",Venture Round - VeriSilicon Holdings,https://www.crunchbase.com/funding_round/verisilicon-holdings-series-unknown--483b4f36,15,"Austin Ventures, Celesta Capital, CID Group, Harbinger, IBM, Intel Capital, KTB Network, Legend Capital, SBCVC, Sierra Ventures, Tenaya Capital, United Capital Investment Group Limited, VantagePoint Capital Partners, WestSummit Capital, WI Harper Group",,,Venture - Series Unknown,11,22255990,USD,22255990,,,,96663991,USD,96663991,Yes,,http://www.verisilicon.com,$100M to $500M,IPO,3,"234,254"
2014-04-06,Xunlei Limited is a global innovator in shared computing and blockchain technology.,Xunlei,https://www.crunchbase.com/organization/kankan,"Blockchain, Cloud Computing, Information Technology, Software","Shenzhen, Guangdong, China, Asia",Series F - Xunlei,https://www.crunchbase.com/funding_round/kankan-series-f--f8482675,5,"5Y Capital, IDG Capital, Kingsoft, Morningside, Xiaomi",Late Stage Venture,Xiaomi,Series F,6,310000000,USD,310000000,,,,420400000,USD,420400000,Yes,,http://www.xunlei.com/,$50M to $100M,IPO,1,"237,010"
2014-06-03,Magilm Pictures is a film production and marketing company.,Magilm Pictures,https://www.crunchbase.com/organization/magilm-pictures,"Advertising, Digital Entertainment, Film Production, Marketing","Beijing, Beijing, China, Asia",Series B - Magilm Pictures,https://www.crunchbase.com/funding_round/magilm-pictures-series-b--4424c6e1,4,"Alpha Group, Cowin Capital, Hairui Bona, Tianxing Capital",Early Stage Venture,"Cowin Capital, Tianxing Capital",Series B,5,20000000,CNY,3206155,,,,350000000,CNY,53296462,Yes,,http://www.magilm.com/,,Late Stage Venture,,"238,464"
2014-07-15,FangDD is the an O2O real estate platform in China.,FangDD,https://www.crunchbase.com/organization/fangdd,"Internet, Real Estate, Residential","Shenzhen, Guangdong, China, Asia",Series B - FangDD,https://www.crunchbase.com/funding_round/fangdd-series-b--673edbaf,3,"CDH Investments, Lightspeed China Partners, Vision Knight Capital",Early Stage Venture,"Lightspeed China Partners, Vision Knight Capital",Series B,8,80000000,USD,80000000,,,,331639564,USD,331639564,Yes,,http://www.fangdd.com,$100M to $500M,IPO,1,"238,991"
2014-08-14,Maimai is a China-based career and social-networking platform.,Maimai,https://www.crunchbase.com/organization/maimai,"Apps, Enterprise Software, Internet, Messaging","Beijing, Beijing, China, Asia",Series B - Maimai,https://www.crunchbase.com/funding_round/maimai-series-b--a0e7e7bd,2,"5Y Capital, IDG Capital",Early Stage Venture,"5Y Capital, IDG Capital",Series B,5,20000000,USD,20000000,,,,300000000,USD,300000000,Yes,,http://maimai.cn/,$10M to $50M,Late Stage Venture,2,"239,616"
2014-04-19,Arrail Dental Clinic is specialized in providing oral health care services to its clients both home and abroad.,Arrail Dental Clinic,https://www.crunchbase.com/organization/arrail-dental-clinic,"Dental, Health Care, Medical","Beijing, Beijing, China, Asia",Series C - Arrail Dental Clinic,https://www.crunchbase.com/funding_round/arrail-dental-clinic-series-c--2813db97,5,"Common Fund, KPCB China, New Horizon Capital, Prometheus Capital, Qiming Venture Partners",Late Stage Venture,New Horizon Capital,Series C,5,70000000,USD,70000000,,,,400000000,USD,400000000,Yes,,http://www.arrailgroup.com,$100M to $500M,Late Stage Venture,1,"244,873"
2014-08-21,Bale.cn is an entertainment company that specializes in film distribution and television production.,Bale.cn,https://www.crunchbase.com/organization/bale-cn,"Film Distribution, Media and Entertainment, TV Production","Beijing, Beijing, China, Asia",Series B - Bale.cn,https://www.crunchbase.com/funding_round/bale-cn-series-b--c0378901,5,"Alibaba Group, Harmony Capital, Leshi Touzi, TCL Capital, Yaowa App",Early Stage Venture,Alibaba Group,Series B,3,100000000,CNY,16254512,,,,130000000,CNY,20989483,Yes,,http://www.bale.cn,,Early Stage Venture,,"245,572"
2014-04-01,Momo is a free location-based services instant messaging application that enables smartphone users to chat with people nearby.,Momo,https://www.crunchbase.com/organization/momo,"Agriculture, Content, Internet of Things, Medical, Mobile Apps, Nursing and Residential Care, Security, SMS","Beijing, Beijing, China, Asia",Series D - Momo,https://www.crunchbase.com/funding_round/momo-series-d--af6db0e3,3,"HSG, Tiger Global Management, YF Capital",Late Stage Venture,"HSG, YF Capital",Series D,9,211800000,USD,211800000,,,,999912436,USD,999912436,Yes,,http://www.immomo.com,$1B to $10B,IPO,,"246,947"
2014-04-15,Liepin provides job seekers with tools and solutions to connect with suitable career opportunities.,Liepin,https://www.crunchbase.com/organization/liepin-com,"Internet, Recruiting, Social Recruiting","Beijing, Beijing, China, Asia",Series C - Liepin,https://www.crunchbase.com/funding_round/liepin-com-series-c--70d5f230,2,"Matrix Partners China, Warburg Pincus",Late Stage Venture,"Matrix Partners China, Warburg Pincus",Series C,4,70000000,USD,70000000,,,,170000000,USD,170000000,Yes,,http://www.liepin.com,$100M to $500M,IPO,1,"247,734"
2014-07-07,IMPACT Therapeutics is a therapeutics company dedicated to the development of similar drugs to treat cancer.,IMPACT Therapeutics,https://www.crunchbase.com/organization/impact-therapeutics,"Biotechnology, Pharmaceutical, Therapeutics","Nanjing, Jiangsu, China, Asia",Series A - IMPACT Therapeutics,https://www.crunchbase.com/funding_round/impact-therapeutics-series-a--37ad6e62,3,"Cenova, Lilly Asia Ventures, WuXi Healthcare Ventures",Early Stage Venture,"Cenova, Lilly Asia Ventures",Series A,7,,,,,,,179816339,USD,179816339,Yes,,http://www.impacttherapeutics.com,$1M to $10M,Late Stage Venture,,"247,311"
2014-04-25,Dyad.com is a mentorship platform that has helped students earn over $27M in university scholarships.,Dyad.com,https://www.crunchbase.com/organization/dyad,"Career Planning, EdTech, Education, Internet, Social Media, Video","Shanghai, Shanghai, China, Asia",Seed Round - Dyad.com,https://www.crunchbase.com/funding_round/dyad-seed--e2ea2185,6,"AngelVest, Artesian VC, Banyan Capital Partners, Harbor Pacific Capital, Joshua Motta, Ron Cao",Seed,,Seed,2,400000,USD,400000,,,,1000000,USD,1000000,Yes,,http://www.dyad.com/,$1M to $10M,Seed,2,"248,310"
2014-09-10,Jimubox is a Chinese marketplace lending platform that facilitates SME loans and individual consumption loans for Chinese Borrowers.,Jimubox,https://www.crunchbase.com/organization/jimubox,"Consumer Lending, Financial Services, FinTech, Lending, Marketplace, Micro Lending","Beijing, Beijing, China, Asia",Series B - Jimubox,https://www.crunchbase.com/funding_round/jimubox-series-b--0ea3c74f,9,"Halvorson Ventures, Hillingdon Ventures, Matrix Partners China, Moon Wan Sun Investments, MSA Capital, Shunwei Capital, Ventech China, Vertex Ventures, Xiaomi",Early Stage Venture,Xiaomi,Series B,4,37190000,USD,37190000,100000000,USD,100000000,131190000,USD,131190000,Yes,,http://www.jimubox.com,$1M to $10M,Late Stage Venture,,"248,441"
2014-08-06,YueHua Entertainment offers music production services.,YueHua Entertainment,https://www.crunchbase.com/organization/yuehua-entertainment,"Audio Recording and Production, Digital Entertainment, Music","Beijing, Beijing, China, Asia",Series B - YueHua Entertainment,https://www.crunchbase.com/funding_round/yuehua-entertainment-series-b--b6196948,1,CMC Capital Group,Early Stage Venture,CMC Capital Group,Series B,1,300000000,CNY,48677790,,,,300000000,CNY,48677790,Yes,,http://www.yuehuamusic.com/,$50M to $100M,M&A,1,"248,436"
2014-10-01,Kuangen Network Technology focuses on industrial control network security.,Kuangen Network Technology,https://www.crunchbase.com/organization/kuangen-network-technology,"Industrial, Internet of Things, Security","Haidian, Beijing, China, Asia",Angel Round - Kuangen Network Technology,https://www.crunchbase.com/funding_round/kuangen-network-technology-angel--78a25174,2,"Muyun Touzi, PreIPO",Seed,,Angel,1,,,,,,,,,,Yes,,http://www.kuangn.com,,Seed,1,"250,978"
2014-06-06,DewMobile is an internet corporation focused on the development of apps for the global market.,DewMobile,https://www.crunchbase.com/organization/dew-mobile,"File Sharing, Internet, Mobile, Software, Wireless","Beijing, Beijing, China, Asia",Series B - DewMobile,https://www.crunchbase.com/funding_round/dew-mobile-series-b--c0cfddc6,3,"IDG Capital, Northern Light Venture Capital, Sinovation Ventures",Early Stage Venture,IDG Capital,Series B,3,20000000,USD,20000000,,,,20000000,USD,20000000,Yes,,http://dewmobile.com,Less than $1M,Early Stage Venture,1,"253,382"
2014-10-01,Xuele Zhongguo is an online learning platform for children of primary school.,Xuele Zhongguo,https://www.crunchbase.com/organization/xuele-zhongguo,"Children, E-Learning, Education","Hangzhou, Zhejiang, China, Asia",Series A - Xuele Zhongguo,https://www.crunchbase.com/funding_round/xuele-zhongguo-series-a--b2ab7605,2,"Gang Wang, GSR Ventures",Early Stage Venture,"Gang Wang, GSR Ventures",Series A,4,20000000,CNY,3256356,,,,220905159,USD,220905159,Yes,,http://ab.xuelecn.com/,,Late Stage Venture,,"255,393"
2014-09-01,Changingedu is a Shanghai-based online education service app maker.,Changingedu,https://www.crunchbase.com/organization/changingedu,"E-Learning, EdTech, Education, Mobile","Xuhui, Shanghai, China, Asia",Series A - Changingedu,https://www.crunchbase.com/funding_round/changingedu-series-a--1435e074,2,"IDG Capital, Trustbridge Partners",Early Stage Venture,"IDG Capital, Trustbridge Partners",Series A,5,,,,,,,188000000,USD,188000000,Yes,,https://www.changingedu.com/,Less than $1M,Late Stage Venture,,"256,965"
2014-07-01,Juanpi.com is a Chinese online platform selling discounted consumer products.,Juanpi,https://www.crunchbase.com/organization/juanpi-com,"E-Commerce, Fashion, Internet, Shopping","Wuhan, Hubei, China, Asia",Series A - Juanpi,https://www.crunchbase.com/funding_round/juanpi-com-series-a--5c21a0c4,2,"New Access Capital, Newsion Venture Capital",Early Stage Venture,"New Access Capital, Newsion Venture Capital",Series A,3,50000000,CNY,8076189,,,,135701315,USD,135701315,Yes,,http://www.juanpi.com,,Late Stage Venture,,"257,173"
2014-06-17,UCloud Information Technology provides cloud storage and data analytics services to online gaming and e-commerce operators.,UCloud Information Technology,https://www.crunchbase.com/organization/ucloud-information-technology,"Big Data, Cloud Computing, Cloud Data Services, E-Commerce, Enterprise Software, Information Technology","Shanghai, Shanghai, China, Asia",Series B - UCloud Information Technology,https://www.crunchbase.com/funding_round/ucloud-information-technology-series-b--3531f602,2,"BAI capital, Legend Capital",Early Stage Venture,"BAI capital, Legend Capital",Series B,5,50000000,USD,50000000,,,,314429434,USD,314429434,Yes,,http://www.ucloud.cn,$100M to $500M,IPO,,"256,278"
2014-09-26,TalkingData is China’s largest independent Big Data service platform with focus on the mobile Internet.,TalkingData,https://www.crunchbase.com/organization/talking-data,"Analytics, Big Data, Data Management, Internet, Mobile","Beijing, Beijing, China, Asia",Series B - TalkingData,https://www.crunchbase.com/funding_round/talking-data-series-b--6aeb3d5f,2,"Milestone Capital China, SBCVC",Early Stage Venture,"Milestone Capital China, SBCVC",Series B,10,,,,,,,141627190,USD,141627190,Yes,,http://www.talkingdata.com,$50M to $100M,,,"257,221"
2014-09-01,"Huarui Electrical Appliance engages in the design, production, and sale of commutators for households and motor vehicles.",Huarui Electrical Appliance,https://www.crunchbase.com/organization/huarui-electrical-appliance,"Consumer Electronics, Electronics, Manufacturing","Ningbo, Zhejiang, China, Asia",Series C - Huarui Electrical Appliance,https://www.crunchbase.com/funding_round/huarui-electrical-appliance-series-c--d28fd93e,1,NewMargin Ventures,Late Stage Venture,NewMargin Ventures,Series C,3,23000000,CNY,3741884,,,,91000000,CNY,14460471,Yes,,http://www.china-commutator.com/,,IPO,,"259,337"
2014-04-22,Akasakatei Japanese restaurant chain with strong brands and 40 direct stores.,Akasakatei,https://www.crunchbase.com/organization/akasakatei,"Consumer Goods, Restaurants, Retail","Shanghai, Shanghai, China, Asia",Venture Round - Akasakatei,https://www.crunchbase.com/funding_round/akasakatei-series-unknown--c87f5ee9,1,ClearVue Partners,,ClearVue Partners,Venture - Series Unknown,1,10000000,USD,10000000,,,,10000000,USD,10000000,Yes,,http://www.chibanting.com/,,,1,"262,028"
2014-09-15,"Weichaishi.com is a temporary task outsourcing platform in which users can participate in tasks or experience, earn awards, and make money.",Weichaishi.com,https://www.crunchbase.com/organization/weichaishi-com,"Brand Marketing, Mobile, Video","Beijing, Beijing, China, Asia",Series A - Weichaishi.com,https://www.crunchbase.com/funding_round/weichaishi-com-series-a--0c878c8d,2,"ClearVue Partners, NGP Capital",Early Stage Venture,ClearVue Partners,Series A,2,3200000,USD,3200000,,,,6200000,USD,6200000,Yes,,http://weichaishi.com/,,Early Stage Venture,1,"262,934"
2014-09-23,Tongbanjie is the developer of a Chinese mobile financial application.,Tongbanjie,https://www.crunchbase.com/organization/tongbanjie,"Apps, Finance, Internet, Mobile Apps","Hangzhou, Zhejiang, China, Asia",Series B - Tongbanjie,https://www.crunchbase.com/funding_round/tongbanjie-series-b--b5976c7c,3,"China Growth Capital | CGC, IDG Capital, Legend Capital",Early Stage Venture,Legend Capital,Series B,3,50000000,USD,50000000,,,,60000000,USD,60000000,Yes,,http://tongbanjie.com,$1M to $10M,Early Stage Venture,,"263,190"
2014-09-04,Vericant helps academic institutions identify their top Chinese applicants via 3rd-party video interviews & spoken English evaluation.,Vericant,https://www.crunchbase.com/organization/vericant,"EdTech, Education, Language Learning","Chaoyang, Liaoning, China, Asia",Series A - Vericant,https://www.crunchbase.com/funding_round/vericant-series-a--93d8cb94,3,"AngelVest, Fresco Capital, Shunwei Capital",Early Stage Venture,Shunwei Capital,Series A,1,,,,,,,,,,Yes,,http://www.vericant.com,$1M to $10M,M&A,,"263,949"
2014-06-05,Dayima Little Helper is a mobile application focused on providing menstrual period nursing help for women.,Dayima,https://www.crunchbase.com/organization/dayima,"Mobile, Social Media, Women's","Beijing, Beijing, China, Asia",Series C - Dayima,https://www.crunchbase.com/funding_round/dayima-series-c--cb0cae1b,3,"BAI capital, Ceyuan Ventures, HSG",Late Stage Venture,HSG,Series C,4,30000000,USD,30000000,,,,41023619,USD,41023619,Yes,,http://www.dayima.us,,Late Stage Venture,,"264,020"
2014-09-26,XuanWheel is a bicycle smart-accessories manufacturing company.,XuanWheel,https://www.crunchbase.com/organization/xuanwheel,"Cycling, Electronics, Manufacturing","Chengdu, Sichuan, China, Asia",Angel Round - XuanWheel,https://www.crunchbase.com/funding_round/xuanwheel-angel--faf9683a,3,"Eagles Fund, Hofan Venture, Yiyi",Seed,Yiyi,Angel,1,6600000,CNY,1076528,,,,6600000,CNY,1076528,Yes,,http://www.ixuanlun.com/,,Seed,,"263,485"
2014-06-10,Dazzle Interactive is a mobile game company.,Dazzle Interactive,https://www.crunchbase.com/organization/dazzle-interactive,"Gaming, Mobile Apps, Online Games","Nanjing, Jiangsu, China, Asia",Seed Round - Dazzle Interactive,https://www.crunchbase.com/funding_round/dazzle-interactive-seed--a66d74c7,3,"China Culture Industrial Investment Fund, Nanjing Guanghe Hudong Touzi, ShunWang Technology",Seed,ShunWang Technology,Seed,1,300000000,CNY,48287034,,,,300000000,CNY,48287034,Yes,,http://www.ctdazzle.com,,M&A,,"264,353"
2014-07-11,Beijing Zhongliankang Biological Technology,United Health,https://www.crunchbase.com/organization/united-health-beijing-zhongliankang-biological-technology,"Biotechnology, Health Care","Beijing, Beijing, China, Asia",Series B - United Health,https://www.crunchbase.com/funding_round/united-health-beijing-zhongliankang-biological-technology-series-b--2805c4d3,3,"Suzhou VC, Vertex Ventures, Vertex Ventures China",Early Stage Venture,Vertex Ventures,Series B,1,6700000,USD,6700000,19300000,USD,19300000,6700000,USD,6700000,Yes,,,,Early Stage Venture,,"264,550"
