Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2022-04-25,Fuda Technology is an auto parts designer and manufacturer company.,Fuda Technology,https://www.crunchbase.com/organization/fuda-technology,"Automotive, Manufacturing","Wuhan, Hubei, China, Asia",Venture Round - Fuda Technology,https://www.crunchbase.com/funding_round/fuda-technology-series-unknown--98a44c7d,1,Tianyi Group,,Tianyi Group,Venture - Series Unknown,1,180000,CNY,27442,,,,180000,CNY,27442,Yes,,http://www.hbfdkj.net/,,,,"40,140"
2022-06-07,"Nest Bio is a manufacturer of disposable medical consumables, focusing on the R&D and production of cell culture consumables.",Nest,https://www.crunchbase.com/organization/nest-3ebd,"Health Care, Manufacturing, Medical, Medical Device","Wuxi, Anhui, China, Asia",Series A - Nest,https://www.crunchbase.com/funding_round/nest-3ebd-series-a--a9a8f41b,5,"China Pacific Insurance, Co-Stone Venture Capital, Defu Capital, GL Capital, Legend Capital",Early Stage Venture,"Defu Capital, GL Capital, Legend Capital",Series A,1,,,,,,,,,,Yes,,https://www.cell-nest.com/,$1M to $10M,Early Stage Venture,3,"42,149"
2022-05-31,HjMicro develops higher efficiency and easier deployment server processor (CPU) chips based on the ARM architecture.,HjMicro,https://www.crunchbase.com/organization/hjmicro,"Cloud Computing, Semiconductor","Hangzhou, Zhejiang, China, Asia",Seed Round - HjMicro,https://www.crunchbase.com/funding_round/hjmicro-seed--816eab8d,10,"Biren Technology, C Capital, C Ventures, CD Capital, CDH Investments, Green Pine Capital Partners, Hillhouse Investment, Small is Big Investment Management, Walden International, Zhongyiren Investment",Seed,"CDH Investments, Hillhouse Investment, Walden International",Seed,1,800000000,CNY,119893295,,,,800000000,CNY,119893295,Yes,,https://www.hj-micro.com/,,Seed,2,"43,180"
2022-06-07,"They are a manufacturer of Android handheld terminals which support functions such as 1D/2D, RFID, GPS, Wi-Fi, and BT.",Wuxi iData Technology Company Ltd,https://www.crunchbase.com/organization/wuxi-idata-technology-company-ltd,"Computer, Hardware, Manufacturing, Smart Home","Wuxi, Anhui, China, Asia",Series A - Wuxi iData Technology Company Ltd,https://www.crunchbase.com/funding_round/wuxi-idata-technology-company-ltd-series-a--1aa5ccfd,6,"Avary Holding, Guolian Group, Sany Group, Wuxi Venture Capital Group, Xinshang Capital, Yunmu Capital",Early Stage Venture,Sany Group,Series A,1,,,,,,,,,,Yes,,http://www.idatachina.com/,$10M to $50M,Early Stage Venture,,"43,816"
2022-05-06,Sensors Data provides big data analysis services for over 300 companies.,Sensors Data,https://www.crunchbase.com/organization/sensors-data,"Analytics, Big Data, Information Services, Information Technology, Internet","Haidian, Beijing, China, Asia",Series D - Sensors Data,https://www.crunchbase.com/funding_round/sensors-data-series-d--874dfd37,16,"5Y Capital, Bessemer Venture Partners, Bright Capital, DCM Ventures, GGV Capital, HSG, Linear Capital Partners, M31 Capital, Max Capital, Mingshi Investment, The Carlyle Group, Tiger Global Management, Warburg Pincus, Wuyuan Capital, Xianghe Capital, Yuan Capital",Late Stage Venture,"The Carlyle Group, Tiger Global Management",Series D,7,200000000,USD,200000000,,,,289949764,USD,289949764,Yes,,http://www.sensorsdata.cn,,Late Stage Venture,4,"44,100"
2022-04-12,Yunlu Technology is a provider of digital solutions for the full life cycle of infrastructure.,Yunlu Technology,https://www.crunchbase.com/organization/yunlu-technology,"IT Infrastructure, Manufacturing, Software","Fengtai, Beijing, China, Asia",Series A - Yunlu Technology,https://www.crunchbase.com/funding_round/yunlu-technology-series-a--51f36cef,2,"Cornerstone Capital, Guang Ji Chuang Tou",Early Stage Venture,,Series A,1,100000000,CNY,15708204,,,,100000000,CNY,15708204,Yes,,http://www.ylsas.com/,$1M to $10M,Early Stage Venture,,"45,798"
2022-05-10,Jeejio develops AI-based chips for IoT devices and applications.,Jeejio,https://www.crunchbase.com/organization/jeejio,"Artificial Intelligence (AI), Electronics, Internet of Things, Semiconductor","Beijing, Beijing, China, Asia",Seed Round - Jeejio,https://www.crunchbase.com/funding_round/jeejio-seed--402cb5c9,5,"Nanjing Kirin, National Science and Technology Achievement Transformation Guidance Fund, SAIF Partners, TTCEL, Zhongke Advanced Fund",Seed,,Seed,2,300000000,CNY,44545414,,,,300000000,CNY,44545414,Yes,,https://www.jeejio.com,,Seed,1,"46,065"
2022-06-15,Linkwise Technology is a semiconductor company that provides material automation solutions for semiconductor production line logistics.,Linkwise Technology,https://www.crunchbase.com/organization/linkwise-technology-92fb,"Advanced Materials, Industrial Automation, Semiconductor","Suzhou, Jiangsu, China, Asia",Series A - Linkwise Technology,https://www.crunchbase.com/funding_round/linkwise-technology-92fb-series-a--e81f9e74,1,Zhengxuan Investment,Early Stage Venture,Zhengxuan Investment,Series A,3,,,,,,,,,,Yes,,http://www.linkwisetech.cn,,Early Stage Venture,,"46,191"
2022-05-16,Starna Therapeutics developing tissue selective targeted RNA therapies for unmet patient needs.,Starna Therapeutics,https://www.crunchbase.com/organization/starna-therapeutics,"Biotechnology, Therapeutics","Suzhou, Jiangsu, China, Asia",Series A - Starna Therapeutics,https://www.crunchbase.com/funding_round/starna-therapeutics-series-a--8704dc6f,6,"Hillhouse Investment, Hony Capital, LYFE Capital, Primavera Capital Group, Sherpa Healthcare Partners, Source Code Capital",Early Stage Venture,LYFE Capital,Series A,2,150000000,CNY,22103681,,,,32103681,USD,32103681,Yes,,http://www.starnatx.com,,Early Stage Venture,3,"46,214"
2022-04-02,HOOSUN provides smart factory solutions and high-end intelligent equipment R&D and manufacturing services for global users.,HOOSUN,https://www.crunchbase.com/organization/hoosun,"Industrial, Information Technology, Manufacturing, Smart Building","Shanghai, Shanghai, China, Asia",Post-IPO Equity - HOOSUN,https://www.crunchbase.com/funding_round/hoosun-post-ipo-equity--ce9c1166,4,"CICC, Greenwoods Asset Management, Greenwoods Investment, V Fund Management",,"CICC, Greenwoods Asset Management",Post-IPO Equity,4,100000000,CNY,15715610,,,,108850000,CNY,17121117,Yes,,http://www.hoosuntec.com,$1M to $10M,IPO,2,"46,458"
2022-06-18,Bai Xiao T is a clothing brand that provides customized apparel recommendations and products for men.,Bai Xiao T,https://www.crunchbase.com/organization/lipin-cloud,"Apparel, Fashion, Men's","Ningbo, Zhejiang, China, Asia",Series B - Bai Xiao T,https://www.crunchbase.com/funding_round/lipin-cloud-series-b--72e7cfd4,4,"Belle International Holdings Ltd, Chisage, Meridian Capital Asia, Plum Ventures",Early Stage Venture,Plum Ventures,Series B,2,170000000,CNY,25310048,,,,170000000,CNY,25310048,Yes,,http://www.baixiaot.com/,$100M to $500M,Early Stage Venture,1,"47,276"
2022-04-01,ACE Battery offers clean energy with digital and intelligent solutions and services.,ACE Battery,https://www.crunchbase.com/organization/anshi-new-energy,"Battery, Energy, Energy Management","Shenzhen, Guangdong, China, Asia",Series A - ACE Battery,https://www.crunchbase.com/funding_round/anshi-new-energy-series-a--cff791db,5,"CITIC Capital Holdings, Fortune Venture Capital, Hillhouse Capital, Shenzhen Guozhong Venture Capital Management, Source Code Capital",Early Stage Venture,,Series A,2,,,,,,,300000000,CNY,42158516,Yes,,https://www.acebattery.com,$1M to $10M,Early Stage Venture,,"48,206"
2022-07-20,"Kuoran Gene is a one-stop molecular diagnostic solution provider, and offers translational research and application of precision medicine.",kuorangene,https://www.crunchbase.com/organization/kuorangene,"Biotechnology, Health Care, Health Diagnostics, Medical, Precision Medicine","Shanghai, Shanghai, China, Asia",Seed Round - kuorangene,https://www.crunchbase.com/funding_round/kuorangene-seed--afc0f8b8,1,Guosheng Group,Seed,Guosheng Group,Seed,1,,,,,,,,,,Yes,,http://www.kuorangene.com/,,Seed,,"48,859"
2022-06-29,BANGBANG ROBOT manufactures and sells movable assistant robot for the disabled people.,BANGBANG ROBOT,https://www.crunchbase.com/organization/bangbang-robot,"Manufacturing, Medical Device, Robotics","Songjiang, Shanghai, China, Asia",Series B - BANGBANG ROBOT,https://www.crunchbase.com/funding_round/bangbang-robot-series-b--1bc223f1,4,"01vc, BioTrack Capital, Lake Bleu Capital, Long Hill Capital",Early Stage Venture,"BioTrack Capital, Lake Bleu Capital",Series B,3,100000000,CNY,14923591,,,,100000000,CNY,14923591,Yes,,http://www.bangbangrobotics.com/,$10M to $50M,Early Stage Venture,3,"48,908"
2022-06-07,Sober Heterogeneity provides a complete set of system software and performance optimisation solutions for AIOT and HPC+AI.,Sober Heterogeneity,https://www.crunchbase.com/organization/sober-heterogeneity,"Artificial Intelligence (AI), Internet of Things, Software","Haidian, Beijing, China, Asia",Angel Round - Sober Heterogeneity,https://www.crunchbase.com/funding_round/sober-heterogeneity-angel--2fc319e9,4,"Innoangel Fund, MiraclePlus, Tsinghua Capital, Zhuoyuan Capital",Seed,,Angel,1,,,,,,,,,,Yes,,http://www.thewakesystems.com/,,Seed,3,"49,279"
2022-06-16,"Huafu Information is committed to research and application development in the fields of artificial intelligence, big data and IT software.",Huafu Information,https://www.crunchbase.com/organization/huafu-information,"Artificial Intelligence (AI), Big Data, Enterprise, Information Technology","Shenzhen, Guangdong, China, Asia",Venture Round - Huafu Information,https://www.crunchbase.com/funding_round/huafu-information-series-unknown--0265d9e1,10,"Brill Capital, China CITIC Bank, China Merchants Bank, Co-Stone Venture Capital, Cornerstone Capital, Hongsheng Investment, Kunpeng Capital, Timesbole, V-Capital, Zhongwei Yihe Investment",,"China CITIC Bank, China Merchants Bank",Venture - Series Unknown,2,,,,,,,100000000,CNY,14594705,Yes,,https://www.hfitech.com/,$50M to $100M,,,"49,334"
2022-07-19,"Limin Agrochemical is an herbicide manufacturer that provides cornfield herbicides, soybean field herbicides, and other goods.",Limin Agrochemical,https://www.crunchbase.com/organization/limin-agrochemical,"Agriculture, Farming, Manufacturing","Harbin, Heilongjiang, China, Asia",Venture Round - Limin Agrochemical,https://www.crunchbase.com/funding_round/limin-agrochemical-series-unknown--a4af16fb,1,Nantong Jiangshan Agrochemical & Chemical,,Nantong Jiangshan Agrochemical & Chemical,Venture - Series Unknown,1,122000000,CNY,18088277,248000000,CNY,36769612,122000000,CNY,18088277,Yes,,http://www.fongqiu.com/web_site/default.aspx?menu=default,,,,"50,821"
2022-05-23,MultiDimension Technology is a manufacturer of magnetic sensors.,MULTi DiMENSiON,https://www.crunchbase.com/organization/multi-dimension,"Hardware, Manufacturing, Sensor","Zhangjiagang, Jiangsu, China, Asia",Venture Round - MULTi DiMENSiON,https://www.crunchbase.com/funding_round/multi-dimension-series-unknown--4d0f564f,7,"China Fortune Securities, Dublin Capital Partners, Jia Yi Venture Capital, Ruizhu Capital, Runnong Investment, Tengjin Investment, Zhongsheng Group",,Jia Yi Venture Capital,Venture - Series Unknown,9,,,,,,,263000000,CNY,39892450,Yes,,http://www.dowaytech.com/,$10M to $50M,,,"50,948"
2022-06-06,Winicssec is an industrial control system security products and service provider based in Beijing.,Winicssec,https://www.crunchbase.com/organization/winicssec,"Industrial, Security","Beijing, Beijing, China, Asia",Venture Round - Winicssec,https://www.crunchbase.com/funding_round/winicssec-series-unknown--7782b85c,6,"ABC International, China Development Bank Capital, Conswall Capital, Guangzhou Industrial Investment Group, Shanghai GuoHe Capital, Shenzhen Investment Holdings",,"China Development Bank Capital, Guangzhou Industrial Investment Group",Venture - Series Unknown,6,,,,,,,310000000,CNY,47668707,Yes,,http://www.winicssec.com/,,,,"51,332"
2022-05-09,"Digiproto focuses on the digital transformation of safety critical areas, provides MBSE products and solutions.",Digiproto,https://www.crunchbase.com/organization/digiproto,"Embedded Software, Hardware, Software","Shaoxing, Zhejiang, China, Asia",Seed Round - Digiproto,https://www.crunchbase.com/funding_round/digiproto-seed--1cad3cb9,2,"TusStar, Zhengxuan Investment",Seed,Zhengxuan Investment,Seed,1,,,,,,,,,,Yes,,https://digiproto.com/,,Seed,,"51,879"
2022-05-18,Guangdong Christie Optical Technology is a optical equipment and visual light source manufacturer.,Guangdong Christie Optical Technology,https://www.crunchbase.com/organization/christie-optics,"Machinery Manufacturing, Manufacturing, Optical Communication","Dongguang, Guangdong, China, Asia",Series C - Guangdong Christie Optical Technology,https://www.crunchbase.com/funding_round/christie-optics-series-c--458b71b0,5,"CFT Capital, Hongtai Fund, Minsheng Securities, Share VC, Xinrui Zheshang Touzi",Late Stage Venture,"CFT Capital, Hongtai Fund, Minsheng Securities",Series C,1,400000000,CNY,59219779,,,,400000000,CNY,59219779,Yes,,http://www.kstuv.com/,,Late Stage Venture,,"51,995"
2022-04-11,Aiagain is the provider of an online wechat management platform for wechat sellers.,Aiagain,https://www.crunchbase.com/organization/aiagain,"Brand Marketing, Software","Guangzhou, Guangdong, China, Asia",Series B - Aiagain,https://www.crunchbase.com/funding_round/aiagain-series-b--2b97dd72,2,"Vision Plus Capital, Volcanics Venture",Early Stage Venture,,Series B,5,,,,,,,17000000,CNY,2608209,Yes,,http://www.aiagain.com,,Early Stage Venture,1,"52,528"
2022-05-11,USCI Medical Laboratory is a national high-tech company that offers genetic testing services.,USCI Medical Laboratory,https://www.crunchbase.com/organization/usci-medical-loboratary,"Health Care, Medical, Wellness","Haidian, Beijing, China, Asia",Private Equity Round - USCI Medical Laboratory,https://www.crunchbase.com/funding_round/usci-medical-loboratary-private-equity--9e29d68a,7,"Decheng Capital, Guangdong Hengjian Venture Capital, Hangzhou Joyni Capital Management, Health 100, Infinity Equity, Shandong Hongqiao, Zhongguancun Science City Science",Private Equity,Decheng Capital,Private Equity,4,,,,,,,260000000,CNY,38962830,Yes,,http://www.scisoon.cn/,,Private Equity,2,"52,764"
2022-04-19,Cloud Acceleration is a devops value stream management platform.,Cloud Booster,https://www.crunchbase.com/organization/cloud-booster,"Corporate Training, DevOps, Office Administration","Changping, Beijing, China, Asia",Series A - Cloud Booster,https://www.crunchbase.com/funding_round/cloud-booster-series-a--83c517ff,2,"Cloudwise, Koala Fund",Early Stage Venture,"Cloudwise, Koala Fund",Series A,1,,,,,,,,,,Yes,,https://www.cloudbooster.com/,,Early Stage Venture,,"52,933"
2022-06-08,Shuanxing is a new generation of zero-trust data operation security platform.,Shuanxing,https://www.crunchbase.com/organization/shuanxing,"Artificial Intelligence (AI), Big Data, Database, Security, Software","Beijing, Beijing, China, Asia",Seed Round - Shuanxing,https://www.crunchbase.com/funding_round/shuanxing-seed--22e4bf3b,3,"Dynamic Balance Capital, Jingtai Investment, Mount Morning Capital",Seed,"Dynamic Balance Capital, Jingtai Investment",Seed,1,,,,,,,,,,Yes,,http://www.datasecops.com.cn,,Seed,3,"53,700"
2022-06-20,Yuanyin Bio focuses on the research and application of circular RNA technology.,Yuanyin Bio,https://www.crunchbase.com/organization/yuanyin-bio,"Biopharma, Biotechnology, Medical, Pharmaceutical","Haidian, Beijing, China, Asia",Series A - Yuanyin Bio,https://www.crunchbase.com/funding_round/yuanyin-bio-series-a--e9e29091,7,"3H Health Investment, Cenova, MSA Capital, Quan Capital, Sanzheng Health, Sherpa Healthcare Partners, Tencent",Early Stage Venture,"MSA Capital, Tencent",Series A,2,42000000,USD,42000000,,,,57654352,USD,57654352,Yes,,https://www.therorna.com,,Early Stage Venture,3,"54,025"
2022-04-18,Laiye provides an AI platform to enhance productivity and workforce efficiency.,Laiye,https://www.crunchbase.com/organization/laiye,"Apps, Artificial Intelligence (AI), Mobile Apps, Natural Language Processing, Robotic Process Automation (RPA)","Beijing, Beijing, China, Asia",Series C - Laiye,https://www.crunchbase.com/funding_round/laiye-series-c--d929ba23,5,"HOPU Investment Management Company, Lightspeed China Partners, Lightspeed Venture Partners, VMS Asset Management, Youshan Capital",Late Stage Venture,HOPU Investment Management Company,Series C,8,70000000,USD,70000000,,,,201000000,USD,201000000,Yes,,http://www.laiye.com,$1M to $10M,Late Stage Venture,5,"54,419"
2022-06-02,First Technology is a projection display technology enterprise with core patent capabilities.,First Technology,https://www.crunchbase.com/organization/fscreen,"Consumer Electronics, Electronics, Enterprise Software, Information Technology, Manufacturing","Chengdu, Sichuan, China, Asia",Series C - First Technology,https://www.crunchbase.com/funding_round/fscreen-series-c--4cc0c114,11,"CDHTI Venture Capital, CHERAMI, CITIC Limited, CY Capital, Finnova Capital, Jintan Investment, Qingda Touzi, Rongxing Venture Capital, SZHTI Group, Tsinghua University, Yuanchuang Investment Management",Late Stage Venture,Tsinghua University,Series C,2,100000000,CNY,15014339,,,,100000000,CNY,15014339,Yes,,http://www.fscreen.com/,$10M to $50M,Late Stage Venture,,"55,036"
2022-06-24,Xuanjia Biotechnology is a medical science company that provides supramolecular science and technology research and development solutions.,Xuanjia Biotechnology,https://www.crunchbase.com/organization/shine-96e7,"Biotechnology, Medical, Product Research","Shenzhen, Guangdong, China, Asia",Series A - Xuanjia Biotechnology,https://www.crunchbase.com/funding_round/shine-96e7-series-a--f5481c9d,5,"Bloomage BioTechnology, Cowin Capital, Hongtai Fund, Hongxin Ziben, Oriental Fortune Capital",Early Stage Venture,"Bloomage BioTechnology, Oriental Fortune Capital",Series A,4,200000000,CNY,29896260,,,,210000000,CNY,31452051,Yes,,http://www.shineskychina.com,,,2,"55,115"
2022-05-13,AcKaM is a high-tech enterprise that provides steam system integration and the intelligent manufacture of system equipment.,AcKaM,https://www.crunchbase.com/organization/ackam,"Energy, Energy Management, Manufacturing","Changzhou, Zhejiang, China, Asia",Series B - AcKaM,https://www.crunchbase.com/funding_round/ackam-series-b--ddfdee48,2,"Changzhou Economic and Technological Development Zone Oriental Industry Guidance Fund, Eastern Bell Capital",Early Stage Venture,Eastern Bell Capital,Series B,2,100000000,CNY,14729710,,,,100000000,CNY,14729710,Yes,,https://ackam.net,,Early Stage Venture,1,"55,253"
2022-04-11,Enterprise Digital is a provider of enterprise digital transformation solutions.,Enterprise Digital,https://www.crunchbase.com/organization/enterprise-digital,"Automotive, Marketing, SaaS","Shenzhen, Guangdong, China, Asia",Series A - Enterprise Digital,https://www.crunchbase.com/funding_round/enterprise-digital-series-a--f22b1f8c,3,"China Prosperity Capital, HSG, SIG China (SIG Asia Investments)",Early Stage Venture,China Prosperity Capital,Series A,2,,,,,,,,,,Yes,,https://www.qiyucloud.com.cn,,Early Stage Venture,,"55,373"
2022-06-14,"Kingwills New Materials develops, produce and sell flash-spun metamaterial Kunlun Hypak.",Kingwills New Materials,https://www.crunchbase.com/organization/kingwills-new-materials,"Advanced Materials, Manufacturing","Shanghai, Shanghai, China, Asia",Series A - Kingwills New Materials,https://www.crunchbase.com/funding_round/kingwills-new-materials-series-a--c18af7b9,5,"Asia Green Fund, CICC, Citic Environment, Hillhouse Investment, Oriental Yuhong",Early Stage Venture,"Hillhouse Investment, Oriental Yuhong",Series A,2,100000000,CNY,14834594,,,,200000000,CNY,29047013,Yes,,http://www.king-wills.com/,,Early Stage Venture,3,"55,393"
2022-07-13,Frogsound Technology is an intelligent voice interaction system developer.,Frogsound Technology,https://www.crunchbase.com/organization/frogsound-technology,"Semantic Search, Speech Recognition","Suzhou, Jiangsu, China, Asia",Series B - Frogsound Technology,https://www.crunchbase.com/funding_round/frogsound-technology-series-b--8794e8b8,3,"GP Capital, iVision Ventures, Starlight Capital",Early Stage Venture,,Series B,3,100000000,CNY,14883832,,,,300000000,CNY,44259321,Yes,,https://www.hamedal.com/,,Late Stage Venture,,"55,446"
2022-07-28,LinearX is an intelligent driving platform software company.,LinearX,https://www.crunchbase.com/organization/linearx,"Consulting, Industrial Automation, Information Technology, Software","Shanghai, Shanghai, China, Asia",Seed Round - LinearX,https://www.crunchbase.com/funding_round/linearx-seed--28639267,4,"Broad Vision Funds, Dawu Venture Capital, Oriental Fortune Capital, Shenzhen Capital Group",Seed,"Broad Vision Funds, Shenzhen Capital Group",Seed,1,100000000,CNY,14820743,,,,100000000,CNY,14820743,Yes,,https://www.linearx.io/,,Seed,4,"56,482"
2022-06-28,Circle Technology is a smart marketing service technology company.,Circle Technology,https://www.crunchbase.com/organization/circle-technology-43c7,"Artificial Intelligence (AI), Brand Marketing, Digital Marketing","Shanghai, Shanghai, China, Asia",Series A - Circle Technology,https://www.crunchbase.com/funding_round/circle-technology-43c7-series-a--63f99490,3,"Eminence Ventures, Haina Asia Venture Capital Fund, Ivy Capital",Early Stage Venture,Ivy Capital,Series A,3,50000000,CNY,7453453,,,,200000000,CNY,29894856,Yes,,https://www.ruthus.com,,Early Stage Venture,,"56,704"
