Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2020-06-29,CapitalBio Technology is a life science company that develops and commercializes health-care solutions.,CapitalBio Technology,https://www.crunchbase.com/organization/capitalbio-technology,"AgTech, Biotechnology, Health Care, Life Science","Beijing, Beijing, China, Asia",Series C - CapitalBio Technology,https://www.crunchbase.com/funding_round/capitalbio-technology-series-c--2ffdc332,13,"Friend Capital, Guangdong Boyi Jianzhu Shejiyuan, Health 100, Hongma Investment, Huzhou Jiasi Enterprise Consulting Service Office, Lianxing Capital, Meinian Onehealth Healthcare Holdings, New Alliance Capital, Red Horse Capital, Sinopec Capital, Suzhou Youcai Huiying Investment Center, Tusholdings, Xin Ding Capital",Late Stage Venture,Guangdong Boyi Jianzhu Shejiyuan,Series C,5,800000000,CNY,112976797,,,,833000000,CNY,117993350,Yes,,https://www.capitalbiotechnology.com,,Private Equity,,"62,600"
2020-06-01,Heyuan Biotechnology is a biotechnology company focusing on the field of gene therapy services.,Heyuan Biotechnology,https://www.crunchbase.com/organization/heyuan-biotechnology,"Biotechnology, Health Care","Shanghai, Shanghai, China, Asia",Series C - Heyuan Biotechnology,https://www.crunchbase.com/funding_round/heyuan-biotechnology-series-c--a3428c36,6,"Boyuan Capital, Jinpu Investment, Kunlun Capital, Loyal Valley Capital, Morningside, Sherpa Capital",Late Stage Venture,Loyal Valley Capital,Series C,1,300000000,USD,300000000,,,,300000000,USD,300000000,Yes,,http://www.oobio.com.cn,,Late Stage Venture,,"64,317"
2020-06-10,Milian Technology is a Marriage and dating platform.,Milian Technology,https://www.crunchbase.com/organization/milian-technology,Dating,"Beijing, Beijing, China, Asia",Series B - Milian Technology,https://www.crunchbase.com/funding_round/milian-technology-series-b--5a186e18,4,"Shunwei Capital, Sky9 Capital, Xiaomi, XVC",Early Stage Venture,"Sky9 Capital, Xiaomi",Series B,3,,,,,,,11446906,USD,11446906,Yes,,https://520yidui.com/,$100M to $500M,Early Stage Venture,,"65,286"
2020-01-01,"Sunny Dental providing more professional orthodontics, implants, prosthetics, children's oral cavity and dental pulp.",Sunny Dental,https://www.crunchbase.com/organization/sunny-dental,"Dental, Medical","Beijing, Beijing, China, Asia",Series A - Sunny Dental,https://www.crunchbase.com/funding_round/sunny-dental-series-a--c7914a30,2,"Qiming Venture Partners, RiverHead Capital",Early Stage Venture,"Qiming Venture Partners, RiverHead Capital",Series A,2,200000000,CNY,28722426,,,,200000000,CNY,28722426,Yes,,http://www.sunnydental.com/,,Early Stage Venture,2,"66,375"
2020-03-30,Goumee is a live-streaming fashion e-commerce platform.,Goumee,https://www.crunchbase.com/organization/goumee,"E-Commerce, Fashion","Hangzhou, Zhejiang, China, Asia",Series A - Goumee,https://www.crunchbase.com/funding_round/goumee-series-a--7cb9085f,4,"BridgeOne Capital, Huaying Capital, Meridian Capital Asia, Shanghai Yaoji Technology",Early Stage Venture,"Huaying Capital, Meridian Capital Asia",Series A,2,100000000,CNY,14083912,,,,100000000,CNY,14083912,Yes,,http://www.goumee.com/,$1M to $10M,Early Stage Venture,1,"67,391"
2020-04-29,Mabwell Biotech is a Chinese innovative biopharmaceutical company.,Mabwell Biotech,https://www.crunchbase.com/organization/mabwell-biotech,"Biopharma, Biotechnology, Life Science","Shanghai, Shanghai, China, Asia",Series A - Mabwell Biotech,https://www.crunchbase.com/funding_round/mabwell-biotech-series-a--4ba4314a,9,"Founder H Fund, Haitong Leading Capital Management, Huajin Capital, Huarong Rongde Asset Management, Loyal Valley Capital, Oriental Fortune Capital, Shiyu Capital, Sincere Capital, Winfast Holding",Early Stage Venture,Shiyu Capital,Series A,1,278500000,USD,278500000,,,,278500000,USD,278500000,Yes,,http://www.mabwell.com,$1M to $10M,Early Stage Venture,,"68,558"
2020-01-17,4inLook is a developer of an e-commerce platform specializing in the sale of color contacts and other cosmetic products.,4inLook,https://www.crunchbase.com/organization/4inlook,"Beauty, Cosmetics, E-Commerce","Jiading, Shanghai, China, Asia",Venture Round - 4inLook,https://www.crunchbase.com/funding_round/4inlook-series-unknown--ab467bbb,3,"Highlight Capital, Tiger Cub Funds, TS Capital",,"Highlight Capital, Tiger Cub Funds",Venture - Series Unknown,2,200000000,CNY,29155794,,,,200000000,CNY,29155794,Yes,,http://www.4inlook.com/,,,,"68,691"
2020-01-03,DentaLink is a developer of dental imaging technology and dental clinic management software.,DentaLink China,https://www.crunchbase.com/organization/dentalink-china,"Health Care, Software","Shenzhen, Guangdong, China, Asia",Series C - DentaLink China,https://www.crunchbase.com/funding_round/dentalink-china-series-c--66f5a7a2,5,"China Development Bank Securities, CICC Capital, HSG, Ping An Ventures, Qianhai Fund of Funds",Late Stage Venture,HSG,Series C,2,,,,,,,,,,Yes,,http://dental360.cn/,,Late Stage Venture,1,"70,515"
2020-04-03,Suzhou Ribo Life Science develops nucleic acid drugs and related products based on the RNA interference technology.,Suzhou Ribo Life Science,https://www.crunchbase.com/organization/souzhou-ribo-life-science,"Biotechnology, Genetics, Medical","Kunshan, Anhui, China, Asia",Series C - Suzhou Ribo Life Science,https://www.crunchbase.com/funding_round/souzhou-ribo-life-science-series-c--fac53ca1,7,"China State-Owned Capital Venture Investment Fund, CICC, Everest Ventures, FTZ Fund, GL Ventures LLC, Hillhouse Investment, SAIC Capital",Late Stage Venture,"China State-Owned Capital Venture Investment Fund, CICC, GL Ventures LLC",Series C,4,470000000,CNY,66269052,,,,141541256,USD,141541256,Yes,,http://www.ribolia.com,$1M to $10M,Late Stage Venture,1,"70,849"
2020-06-24,Suzhou Aijiwei Robot develops automated guided vehicles (AGV) to facilitate warehousing management.,Suzhou Aijiwei Robot,https://www.crunchbase.com/organization/suzhou-aijiwei-robot,"Industrial Automation, Logistics, Robotics, Warehousing","Suzhou, Jiangsu, China, Asia",Venture Round - Suzhou Aijiwei Robot,https://www.crunchbase.com/funding_round/suzhou-aijiwei-robot-series-unknown--c546bfa0,2,"Lenovo Capital and Incubator Group (LCIG), Xuzhou Science and Technology Ventures",,Lenovo Capital and Incubator Group (LCIG),Venture - Series Unknown,2,,,,,,,100000000,CNY,13912463,Yes,,http://www.agvsz.com,$1M to $10M,,2,"71,447"
2020-02-01,Bouffalo Lab is a semiconductor chip design company that provides a full range of IoT solutions.,Bouffalo Lab,https://www.crunchbase.com/organization/bouffalo-lab,Semiconductor,"Shanghai, Shanghai, China, Asia",Series B - Bouffalo Lab,https://www.crunchbase.com/funding_round/bouffalo-lab-series-b--f74e117d,4,"China Growth Capital | CGC, HSG, Magic Capital, Qiming Venture Partners",Early Stage Venture,"China Growth Capital | CGC, HSG, Magic Capital, Qiming Venture Partners",Series B,5,26000000,USD,26000000,,,,98000000,USD,98000000,Yes,,http://www.bouffalolab.com/,,Early Stage Venture,1,"72,622"
2020-01-01,Direct Drive Technology provides direct drive solutions to replace the reduction gears in any machine.,Direct Drive Technology,https://www.crunchbase.com/organization/direct-drive-technology,"Electronics, Industrial Automation, Manufacturing, Robotics","Dongguang, Guangdong, China, Asia",Seed Round - Direct Drive Technology,https://www.crunchbase.com/funding_round/direct-drive-technology-seed--357729a8,4,"5Y Capital, Dami Ventures, MiraclePlus, XBOTPARK Jijin",Seed,5Y Capital,Seed,4,,,,,,,100000000,CNY,13901632,Yes,,https://www.directdrive.com,,Early Stage Venture,,"73,780"
2020-05-27,BYD Semiconductor operates as an electronic components manufacturing company.,BYD Semiconductor,https://www.crunchbase.com/organization/shenzhen-byd-microelectronics,"Industrial Engineering, Manufacturing","Shenzhen, Guangdong, China, Asia",Series A - BYD Semiconductor,https://www.crunchbase.com/funding_round/shenzhen-byd-microelectronics-series-a--30e56551,14,"Advanced Manufacturing Industry Investment Fund, CICC, Himalaya Capital Investors, HSG, Hua Ventures, Qilu (Xiamen) Equity Investment, Shenzhen AVIC Kaisheng Auto Semiconductor Investment, Shenzhen Xindixin Investment, Shenzhen Yidun Media Investment Fund, Unicom Zhongjin Innovative Industry Equity Investment, Xiamen Han’er Qingya Investment, Zhongdianzhongjin (Xiamen) Intelligent Industry Equity Investment Fund, Zhongjinchuanhua (Ningbo) Industry Equity Investment Fund, Zhongjinqichen (Suzhou) Emerging Industry Equity Investment Fund",Early Stage Venture,,Series A,2,1900000000,CNY,265018900,7500000000,CNY,1046127237,2700000000,CNY,377825240,Yes,,http://www.bydmicro.com/cn/index.html,$1B to $10B,Early Stage Venture,3,"74,138"
2020-01-08,"Transcenta is a global biotherapeutic company that fully integrates antibody-based biotherapeutics discovery, R&D and manufacture.",Transcenta,https://www.crunchbase.com/organization/transcenta,"Biopharma, Biotechnology","Huangpu, Shanghai, China, Asia",Series B - Transcenta,https://www.crunchbase.com/funding_round/transcenta-series-b--d719ec8e,12,"ARCH Venture Partners, China Equity, China Merchants Venture Capital, CR-CP Life Science Fund, Epiphron Capital, Fortune Venture Capital, Hillhouse Investment, HSG, Lilly Asia Ventures, Temasek Holdings, Teng Yue Partners, Yipu Capital",Early Stage Venture,"ARCH Venture Partners, CR-CP Life Science Fund, Fortune Venture Capital",Series B,4,100000000,USD,100000000,,,,342000000,USD,342000000,Yes,,http://www.transcenta.com/,$1M to $10M,IPO,2,"74,958"
2020-04-27,Tianxi Kitchen Appliances manufactures kitchen appliances and cookers.,Tianxi Kitchen Appliances,https://www.crunchbase.com/organization/tianxi-kitchen-appliances,"Consumer Goods, E-Commerce, Home Appliances, Manufacturing","Jinyun, Zhejiang, China, Asia",Series A - Tianxi Kitchen Appliances,https://www.crunchbase.com/funding_round/tianxi-kitchen-appliances-series-a--8d029d9a,5,"Finnova Capital, Innolink Fund, Midea Capital, New Pearl Group, Yunhao Capital",Early Stage Venture,,Series A,1,,,,,,,,,,Yes,,http://www.chinacooker.com/,,Early Stage Venture,,"76,044"
2020-05-18,UINO provides real-time digital twin visualization software to manage digital infrastructures.,UINO,https://www.crunchbase.com/organization/uino,"3D Technology, Big Data, Software","Beijing, Beijing, China, Asia",Series B - UINO,https://www.crunchbase.com/funding_round/uino-series-b--a6acefad,4,"Broadband Capital Management, Hundsun Technologies, Mount Morning Capital, Oriental Fortune Capital",Early Stage Venture,"Broadband Capital Management, Mount Morning Capital",Series B,5,250000000,CNY,35163722,,,,742000000,CNY,109197591,Yes,,http://www.uinnova.com,,Late Stage Venture,,"78,048"
2020-04-30,Minima Technology is a food cold chain logistics platform.,Minima Technology,https://www.crunchbase.com/organization/minima-technology,"Food and Beverage, Freight Service, Logistics","Wuhan, Hubei, China, Asia",Series A - Minima Technology,https://www.crunchbase.com/funding_round/minima-technology-series-a--f733e2b5,6,"GLP, Guohua Taifeng Touzi, Informrack, Innoangel Fund, Sumitomo Corporation Equity Asia, Zimi Fund",Early Stage Venture,Sumitomo Corporation Equity Asia,Series A,3,10000000,CNY,1415969,,,,25500000,CNY,3761179,Yes,,http://www.minimat.cn,,Early Stage Venture,,"78,999"
2020-05-28,"DEEPEXI provides the ability to implement productization and instrumentation, and accelerate the realization of digital transformation value",DEEPEXI,https://www.crunchbase.com/organization/deepexi,"Architecture, Internet","Beijing, Beijing, China, Asia",Series A - DEEPEXI,https://www.crunchbase.com/funding_round/deepexi-series-a--fea57a1f,8,"5Y Capital, BAI capital, China Merchants Venture, Chuxin Capital, Hillhouse Investment, IDG Capital, Lighthouse Capital Management, Three Gorges Capital",Early Stage Venture,Hillhouse Investment,Series A,7,50000000,USD,50000000,,,,239881174,USD,239881174,Yes,,http://www.deepexi.com,$50M to $100M,Early Stage Venture,2,"79,732"
2020-06-23,Sophonix is a biotechnology company.,Sophonix,https://www.crunchbase.com/organization/sophonix,Biotechnology,"Beijing, Beijing, China, Asia",Series B - Sophonix,https://www.crunchbase.com/funding_round/sophonix-series-b--791f28e5,5,"Anlongmed Fund, Delian Capital, ETP Fund, GoldTech, Zero2IPO Capital",Early Stage Venture,Zero2IPO Capital,Series B,1,100000000,CNY,14167517,,,,100000000,CNY,14167517,Yes,,http://en.sophonix.net/,$1M to $10M,Early Stage Venture,,"80,579"
2020-04-30,"Marknum Technology is a Cybersecurity-focused AI solutions firm, focuses on Internet Security Technology and Public safety.",Marknum Technology,https://www.crunchbase.com/organization/marknum-technology,"Analytics, Artificial Intelligence (AI), Cyber Security","Beijing, Beijing, China, Asia",Series B - Marknum Technology,https://www.crunchbase.com/funding_round/marknum-technology-series-b--4a0ef7dc,5,"Aurora Private Equity, GSR United Capital, GSR Ventures, Qingdao Weier Asset Management, Zhuhai Weier Capital",Early Stage Venture,Aurora Private Equity,Series B,1,14000000,USD,14000000,,,,14000000,USD,14000000,Yes,,http://www.marknum.com/,$1M to $10M,Early Stage Venture,,"82,309"
2020-06-15,Baijia Food is an agricultural product processing demonstration enterprise.,Baijia Food,https://www.crunchbase.com/organization/baijia-food,"Agriculture, Food and Beverage, Food Processing","Chengdu, Sichuan, China, Asia",Series B - Baijia Food,https://www.crunchbase.com/funding_round/baijia-food-series-b--9ab1790d,5,"Binfu Capital, Cowin Capital, Hillhouse Investment, Maotai Jianxin (Guizhou) Investment Fund, Yisan Capital",Early Stage Venture,Hillhouse Investment,Series B,2,200000000,CNY,28201585,,,,310000000,CNY,43919688,Yes,,http://www.scbaijia.com/,$10M to $50M,Early Stage Venture,,"82,441"
2020-06-02,Silicon Integrated offers mixed-signal chips.,Silicon Integrated,https://www.crunchbase.com/organization/silicon-integrated,"Application Specific Integrated Circuit (ASIC), Electronics, Manufacturing","Wuhan, Hubei, China, Asia",Series B - Silicon Integrated,https://www.crunchbase.com/funding_round/silicon-integrated-series-b--024fc663,5,"Allin Capital, CTC Capital, Hua Ventures, Jiangmen Venture Capital, Source Code Capital",Early Stage Venture,CTC Capital,Series B,2,180000000,CNY,25347115,,,,180000000,CNY,25347115,Yes,,https://www.si-in.com/home,$10M to $50M,Late Stage Venture,1,"82,955"
2020-02-24,WELINK is a domestic video cloud solution service provider company.,WELINK,https://www.crunchbase.com/organization/welink-e7ed,"Cloud Computing, Information Services, Video","Beijing, Beijing, China, Asia",Series A - WELINK,https://www.crunchbase.com/funding_round/welink-e7ed-series-a--c1b020ce,3,"Binfu Capital, miHoYo, Sea of Stars Capital",Early Stage Venture,"Binfu Capital, miHoYo",Series A,5,20000000,CNY,2845193,,,,590000000,CNY,91385853,Yes,,http://www.pyou.com/,,Early Stage Venture,,"83,370"
2020-06-28,Supercharging fashion,Revobit,https://www.crunchbase.com/organization/4d-shoetech,"Fashion, Shoes, Software","Guangzhou, Guangdong, China, Asia",Series A - Revobit,https://www.crunchbase.com/funding_round/4d-shoetech-series-a--cbdf2c73,3,"CMC Capital Group, HSG, Linear Venture",Early Stage Venture,CMC Capital Group,Series A,2,100000000,CNY,14127886,,,,100000000,CNY,14127886,Yes,,https://revobit.cn/,,Early Stage Venture,1,"85,548"
2020-05-08,OP Retail is an intelligent chain stores operation solution provider.,OP Retail,https://www.crunchbase.com/organization/op-retail,Retail,"Suzhou, Jiangsu, China, Asia",Series B - OP Retail,https://www.crunchbase.com/funding_round/op-retail-series-b--97389a0f,3,"DT Capital Partners, Ocean Fortune Glory Asset Management, SND Ventures Group",Early Stage Venture,DT Capital Partners,Series B,2,80000000,CNY,11308859,,,,95000000,CNY,13511666,Yes,,http://www.opretail.com,$50M to $100M,Early Stage Venture,1,"85,574"
2020-04-16,dForce is an Integrated Platform for Decentralized Finance Protocols.,dForce,https://www.crunchbase.com/organization/dforce-network,"Blockchain, Cryptocurrency, Decentralized Finance (DeFi), Financial Services, Internet","Beijing, Beijing, China, Asia",Seed Round - dForce,https://www.crunchbase.com/funding_round/dforce-network-seed--0f434547,3,"CMB International Capital Corporation, Huobi Capital, Multicoin Capital",Seed,Multicoin Capital,Seed,1,1500000,USD,1500000,,,,1500000,USD,1500000,Yes,,https://dforce.network/,$1M to $10M,Seed,1,"85,443"
2020-05-15,Data Ground is a robotics and artificial intelligence (AI) technology developer.,Data Ground,https://www.crunchbase.com/organization/data-ground,"Artificial Intelligence (AI), Robotics","Shanghai, Shanghai, China, Asia",Series B - Data Ground,https://www.crunchbase.com/funding_round/data-ground-series-b--87ce4851,4,"Mount Morning Capital, SAIF Partners, Shenzhen Guozhong Venture Capital Management, ZCG",Early Stage Venture,Shenzhen Guozhong Venture Capital Management,Series B,1,270000000,CNY,38016389,,,,270000000,CNY,38016389,Yes,,,,Early Stage Venture,,"85,479"
2020-04-24,Jiepei.com is an online electronic components marketplace,Jiepei.com,https://www.crunchbase.com/organization/jiepei-com,"Electronics, Marketplace","Shenzhen, Guangdong, China, Asia",Series A - Jiepei.com,https://www.crunchbase.com/funding_round/jiepei-com-series-a--82e102c6,4,"Conswall Capital, Galaxy Capital, Vision Plus Capital, Watere Capital",Early Stage Venture,Vision Plus Capital,Series A,4,100000000,CNY,14120504,,,,430000000,CNY,64581257,Yes,,https://www.jiepei.com/,,Early Stage Venture,1,"86,971"
2020-05-26,Lingxi Microelectronics is a analog-to-digital converter (ADC) developer.,Lingxi Microelectronics,https://www.crunchbase.com/organization/lingxi-microelectronics,,"Shenzhen, Guangdong, China, Asia",Seed Round - Lingxi Microelectronics,https://www.crunchbase.com/funding_round/lingxi-microelectronics-seed--1970d265,1,Vertex Ventures China,Seed,Vertex Ventures China,Seed,1,,,,,,,,,,Yes,,http://www.linsimicro.com/index.aspx,,Seed,2,"87,195"
2020-04-14,SiBionics is a medtech company that engages in the field of chronic disease management.,SiBionics,https://www.crunchbase.com/organization/sibionics,"Artificial Intelligence (AI), Health Care, Medical Device","Shenzhen, Guangdong, China, Asia",Series B - SiBionics,https://www.crunchbase.com/funding_round/sibionics-series-b--947e728b,4,"China SDIC Gaoxin, EFung Capital, Green Pine Capital Partners, HSG",Early Stage Venture,China SDIC Gaoxin,Series B,8,28400000,USD,28400000,,,,226012718,USD,226012718,Yes,,https://www.sibionics.com/en/,$10M to $50M,Late Stage Venture,,"87,246"
2020-06-19,Volcan Craft (Kaishan) is a new liquor brand.,Volcan Craft,https://www.crunchbase.com/organization/kaishan,"E-Commerce, Food and Beverage, Retail, Wine And Spirits","Shanghai, Shanghai, China, Asia",Series B - Volcan Craft,https://www.crunchbase.com/funding_round/kaishan-series-b--78535b0e,3,"Genesis Capital, Hillhouse Investment, Source Code Capital",Early Stage Venture,Genesis Capital,Series B,2,100000000,CNY,14139672,,,,15539672,USD,15539672,Yes,,http://www.volcancraft.com/,,Early Stage Venture,,"88,747"
2020-06-11,JW Therapeutics is a developer of cell-based therapy technologies created to revolutionize cancer treatment.,JW Therapeutics,https://www.crunchbase.com/organization/jw-therapeutics,"Biotechnology, Health Care, Oncology, Therapeutics","Shanghai, Shanghai, China, Asia",Series B - JW Therapeutics,https://www.crunchbase.com/funding_round/jw-therapeutics-series-b--37cbee32,10,"ARCH Venture Partners, CPE, CR-CP Life Science Fund, HSG, Juno Therapeutics, Loyal Valley Capital, Mirae Asset, Oriza Holdings, Temasek Holdings, WuXi AppTec",Early Stage Venture,"CPE, Mirae Asset",Series B,3,100000000,USD,100000000,900000000,USD,900000000,190000000,USD,190000000,Yes,,http://www.jwtherapeutics.com/,$10M to $50M,IPO,,"88,884"
2020-05-25,Modou (Beijing) operates chain soybean product business.,Modou (Beijing),https://www.crunchbase.com/organization/modou-beijing,"Consumer Goods, Food and Beverage, Restaurants","Beijing, Beijing, China, Asia",Angel Round - Modou (Beijing),https://www.crunchbase.com/funding_round/modou-beijing-angel--77e9e6a0,3,"Beijing Life Service Industry Development Fund, Qingsong Fund, Shixinronghe Investment Management",Seed,Qingsong Fund,Angel,1,10000000,CNY,1401188,,,,10000000,CNY,1401188,Yes,,,,Seed,,"89,004"
2020-06-15,Immvira’s scientific objectives are based on numerous experimental designs of oHSV and outcomes of clinical trials.,Immvira,https://www.crunchbase.com/organization/immvira,Clinical Trials,"Shenzhen, Guangdong, China, Asia",Series B - Immvira,https://www.crunchbase.com/funding_round/immvira-series-b--a87821ab,3,"Apricot Capital, Cowin Capital, Huagai Capital",Early Stage Venture,Huagai Capital,Series B,7,58000000,USD,58000000,,,,98492244,USD,98492244,Yes,,https://www.immvira-theravir.com/,$1B to $10B,Late Stage Venture,,"90,048"
