Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2018-01-01,InDeco is a one-stop Internet space solution provider.,InDeco China,https://www.crunchbase.com/organization/indeco-china,Internet,"Beijing, Beijing, China, Asia",Series A - InDeco China,https://www.crunchbase.com/funding_round/indeco-china-series-a--d0e946e1,4,"Chaosheng Capital, Everbright, Source Code Capital, ZhenFund",Early Stage Venture,Source Code Capital,Series A,3,,,,,,,20000000,USD,20000000,Yes,,http://in-deco.com/,,Late Stage Venture,,"123,299"
2018-01-01,Fen-z Interactive is a social media marketing service provider.,Fen-z Interactive,https://www.crunchbase.com/organization/fen-z-interactive,"Advertising, Marketing, Social Media","Chaoyang, Liaoning, China, Asia",Series A - Fen-z Interactive,https://www.crunchbase.com/funding_round/fen-z-interactive-series-a--14e753a3,2,"Ruchuan Capital, Yinbaodian Chuangtou",Early Stage Venture,Yinbaodian Chuangtou,Series A,3,,,,,,,100000000,CNY,15464316,Yes,,http://www.fen-z.com/,,Early Stage Venture,,"126,329"
2017-12-27,"Suning Finance is a financial technology platform that includes wealth management, loans, insurance, and the suning card.",Suning Finance,https://www.crunchbase.com/organization/suning-finance,"Finance, Financial Services, Insurance, InsurTech","Xuanwu, Henan, China, Asia",Venture Round - Suning Finance,https://www.crunchbase.com/funding_round/suning-finance-series-unknown--3e675754,5,"Everbright-IDG Industrial Fund, GP Capital, Macrolink Group, Shenzhen Capital Group, YF Capital",,YF Capital,Venture - Series Unknown,4,5335000000,CNY,813826663,26965000000,CNY,4113371317,1860301970,USD,1860301970,Yes,,https://jinrong.suning.com/,,M&A,,"127,179"
2017-12-21,WOWJOY TECHNOLOGY is a provider of data-driven medical services.,WOWJOY TECHNOLOGY,https://www.crunchbase.com/organization/wowjoy-technology,"Health Care, Internet, Medical","Hangzhou, Zhejiang, China, Asia",Angel Round - WOWJOY TECHNOLOGY,https://www.crunchbase.com/funding_round/wowjoy-technology-angel--dfb7a604,6,"Funcity Capital, GOVTOR, Real Power Capital, Shulan Health, Shulan Junjie Capital, Zhuhai Hengqin Shuimu Zhuohua Management Consulting",Seed,,Angel,4,3000000,CNY,455415,,,,25516454,USD,25516454,Yes,,https://www.wowjoy.cn/,,Early Stage Venture,,"129,633"
2018-01-01,"Future Vision provides myopia prevention and control, amblyopia rehabilitation training, and medical optometry for children aged 3-16",Future Vision,https://www.crunchbase.com/organization/future-vision,"Eyewear, Health Care, Optical Communication","Shanghai, Shanghai, China, Asia",Venture Round - Future Vision,https://www.crunchbase.com/funding_round/future-vision-series-unknown--a8013b2b,2,"Empower Investment, Volcanics Venture",,,Venture - Series Unknown,2,,,,,,,,,,Yes,,http://www.wleye.com/,,Early Stage Venture,,"147,377"
2018-02-14,"JD Logistics is a supply chain solutions provider focused on warehousing, express, oversized, cold chain, and cross-border services.",JD Logistics,https://www.crunchbase.com/organization/jd-logistics,"Delivery Service, Logistics, Supply Chain Management","Beijing, Beijing, China, Asia",Venture Round - JD Logistics,https://www.crunchbase.com/funding_round/jd-logistics-series-unknown--bb3bc592,12,"China Development Bank Capital, China Life Insurance, China Merchants Group, China Structural Reform Fund, Hillhouse Investment, HSG, ICBC International, InnoVision Capital, K11 Investment, K3 Ventures, Kunyan Capital, Tencent",,,Venture - Series Unknown,3,2500000000,USD,2500000000,11000000000,USD,11000000000,3590000000,USD,3590000000,Yes,,https://www.jdl.com,$10B+,IPO,1,"147,464"
2018-01-01,Beijing Institute of Technology Genshu Technology is focused on transformation and industrialization of aerospace biomedical science.,Beijing Institute of Technology Genshu Technology,https://www.crunchbase.com/organization/beijing-institute-of-technology-genshu-technology,Aerospace,"Beijing, Beijing, China, Asia",Venture Round - Beijing Institute of Technology Genshu Technology,https://www.crunchbase.com/funding_round/beijing-institute-of-technology-genshu-technology-series-unknown--e28ff58f,1,Beijing Capital Science and Technology Development Group,,,Venture - Series Unknown,3,,,,,,,,,,Yes,,https://www.lggs.tech/,,Early Stage Venture,,"158,060"
2018-01-01,"AIWAYS is a manufacturer of smart electric car, based in Shanghai.",AIWAYS,https://www.crunchbase.com/organization/aiways,"Artificial Intelligence (AI), Automotive, Electric Vehicle, Manufacturing","Shanghai, Shanghai, China, Asia",Series A - AIWAYS,https://www.crunchbase.com/funding_round/aiways-series-a--163a80b4,1,CCI Holdings,Early Stage Venture,,Series A,7,2000000000,CNY,306708481,,,,5200000000,CNY,791729484,Yes,,https://www.ai-ways.com/,Less than $1M,,,"158,131"
2018-01-01,"Viablife Biotech provides synthetic biology, research, development, production, and application services in the biotechnology industry.",Viablife Biotech,https://www.crunchbase.com/organization/viablife-biotech,"Biopharma, Biotechnology, Life Science, Manufacturing","Hangzhou, Zhejiang, China, Asia",Venture Round - Viablife Biotech,https://www.crunchbase.com/funding_round/viablife-biotech-series-unknown--03751c4f,1,Shulan Junjie Capital,,,Venture - Series Unknown,2,,,,,,,,,,Yes,,https://www.viablife.com/,,,,"159,247"
2018-01-01,Fourier focuses on the development and design of digital-analog hybrid chips.,Fourier,https://www.crunchbase.com/organization/fourier-3917,"Application Specific Integrated Circuit (ASIC), Audio, Semiconductor","Xuhui, Shanghai, China, Asia",Seed Round - Fourier,https://www.crunchbase.com/funding_round/fourier-3917-seed--4b96df7b,1,Compound Interest Huitong,Seed,,Seed,2,,,,,,,,,,Yes,,https://www.foursemi.com,,Late Stage Venture,,"159,267"
2018-01-01,Provider of gene sequencing and detection solutions used in cancer research and treatment.,Geneplus-Beijing Co. Ltd.,https://www.crunchbase.com/organization/geneplus-beijing-co-ltd,"Biotechnology, Health Diagnostics, Oncology","Huakang, Anhui, China, Asia",Venture Round - Geneplus-Beijing Co. Ltd.,https://www.crunchbase.com/funding_round/geneplus-beijing-co-ltd-series-unknown--f4e66264,1,Volcanics Venture,,,Venture - Series Unknown,4,,,,,,,153302445,USD,153302445,Yes,,https://www.gene-plus.com/,,Late Stage Venture,,"159,725"
2018-01-01,Neptune Robotics develops and manufactures underwater drones designed for enterprises in the maritime industry.,Neptune Robotics,https://www.crunchbase.com/organization/neptune-robotics,"Information Technology, Manufacturing, Marine Technology, Robotics","Shenzhen, Guangdong, China, Asia",Seed Round - Neptune Robotics,https://www.crunchbase.com/funding_round/neptune-robotics-seed--7e0006fb,2,"Cloud Angel Fund, HAX",Seed,,Seed,3,,,,,,,17250000,USD,17250000,Yes,,https://neptune-robotics.com/,$1M to $10M,Early Stage Venture,,"159,768"
2017-12-26,Kinger Robot is an industrial robot developer company.,Kinger Robot,https://www.crunchbase.com/organization/kinger-robot,"Industrial, Manufacturing, Robotics","Qingdao Shi, Shandong, China, Asia",Series A - Kinger Robot,https://www.crunchbase.com/funding_round/kinger-robot-series-a--4d6237d8,3,"Mesnac, Qingdao Hi-Tech Venture Capital, Rongyu Ziben",Early Stage Venture,,Series A,4,10000000,CNY,1527674,,,,33000000,CNY,5162177,Yes,,http://www.kingerobot.com/,,Private Equity,,"160,673"
2018-01-01,Tauren is a domestic and hybrid design enterprise of analog and analog-digital chips.,Tauren,https://www.crunchbase.com/organization/tauren,"Electronics, Hardware, Semiconductor","Pudong, Shandong, China, Asia",Venture Round - Tauren,https://www.crunchbase.com/funding_round/tauren-series-unknown--ad7d2182,1,Mount Morning Capital,,,Venture - Series Unknown,2,,,,,,,49500000,CNY,7397113,Yes,,http://www.taurentech.net/,,,,"161,034"
2018-01-01,"eSign is a market leader in electronic signatures offering services to corporations, government service systems, and individual users.",eSign,https://www.crunchbase.com/organization/esign-4ff9,"E-Signature, Enterprise, Privacy, Security","Hangzhou, Zhejiang, China, Asia",Series B - eSign,https://www.crunchbase.com/funding_round/esign-4ff9-series-b--72e70943,1,Eminence Ventures,Early Stage Venture,,Series B,2,,,,,,,1200000000,CNY,185994606,Yes,,https://www.esign.cn,,Late Stage Venture,,"161,681"
2018-01-01,Qingflow is a software-as-a-service platform that enables users to create management systems.,Qingflow,https://www.crunchbase.com/organization/qingflow,"Information Technology, SaaS, Software","Minhang, Shanghai, China, Asia",Venture Round - Qingflow,https://www.crunchbase.com/funding_round/qingflow-series-unknown--349081c3,1,01vc,,,Venture - Series Unknown,3,,,,,,,75000000,CNY,11750329,Yes,,https://qingflow.com,,Early Stage Venture,,"161,687"
2017-12-19,Xianghang develops media-free holographic projection technology.,Xianghang,https://www.crunchbase.com/organization/xianghang,"Hardware, Information Technology","Jingan, Shanghai, China, Asia",Angel Round - Xianghang,https://www.crunchbase.com/funding_round/xianghang-angel--4ef27d25,2,"AVIC, Hangzhou Economic Development Zone Capital",Seed,,Angel,2,3000000,CNY,454126,,,,103000000,CNY,14702591,Yes,,http://www.xianghangkeji.com,,Early Stage Venture,,"162,887"
2018-01-17,Zhongchuzhiyun is a logistics company.,Zhongchuzhiyun,https://www.crunchbase.com/organization/zhongchuzhiyun,Logistics,"Nanjing, Jiangsu, China, Asia",Series A - Zhongchuzhiyun,https://www.crunchbase.com/funding_round/zhongchuzhiyun-series-a--078e1ef3,2,"China Southern Capital Management, Nanjing Nangang Iron & Steel United Co",Early Stage Venture,,Series A,4,,,,,,,761000000,CNY,120390438,Yes,,https://www.zczy56.com/,,Late Stage Venture,,"164,573"
2018-01-01,Bluetron Industrial Internet Information is a part of the Computer Systems Design and Related Services Industry.,Bluetron Industrial Internet Information,https://www.crunchbase.com/organization/bluetron-industrial-internet-information,"Cloud Data Services, Computer, Information Technology, Internet, Professional Services, Software","Ningbo, Zhejiang, China, Asia",Seed Round - Bluetron Industrial Internet Information,https://www.crunchbase.com/funding_round/bluetron-industrial-internet-information-seed--a1cc67d2,2,"SDIC Venture Capital, Wanxiang Group",Seed,,Seed,2,,,,,,,500000000,CNY,78601522,Yes,,http://www.bluetron.cn,,,,"164,781"
2018-02-01,"Sweeper is a biological environmental protection, planting and breeding company.",Sweeper,https://www.crunchbase.com/organization/sinosweeper,"Agriculture, Environmental Engineering, Waste Management","Nanjing, Jiangsu, China, Asia",Series A - Sweeper,https://www.crunchbase.com/funding_round/sinosweeper-series-a--7667ae09,1,GSR United Capital,Early Stage Venture,,Series A,5,5000000,CNY,793676,,,,5193676,USD,5193676,Yes,,https://www.sinosweeper.com,,Early Stage Venture,,"166,972"
2018-01-01,Yidianling operates as a technology-enabled psychology service provider.,Yidianling,https://www.crunchbase.com/organization/yidianling-b1aa,"Information Technology, Psychology, Wellness","Hangzhou, Zhejiang, China, Asia",Seed Round - Yidianling,https://www.crunchbase.com/funding_round/yidianling-b1aa-seed--6c199cbc,1,Prox Ventures,Seed,,Seed,2,,,,,,,,,,Yes,,https://www.ydl.com/,,Early Stage Venture,,"167,468"
2018-01-10,Hipower provides clinical trials and post-marketing clinical re-evaluation technical services for pharmaceutical products.,Hipower,https://www.crunchbase.com/organization/hipower,"Biotechnology, Health Care, Medical, Pharmaceutical","Guangzhou, Guangdong, China, Asia",Venture Round - Hipower,https://www.crunchbase.com/funding_round/hipower-series-unknown--d2b6c0e1,1,Hejun Capital,,,Venture - Series Unknown,2,50000000,CNY,7682498,,,,50000000,CNY,7682498,Yes,,http://www.gz-hipower.com/,,Early Stage Venture,,"167,403"
2017-12-22,Huitongda is a Chinese logistics service company providing home appliance supply chain services for the township market.,Huitongda,https://www.crunchbase.com/organization/huitongda,"E-Commerce, Home Appliances, Logistics, Retail, Supply Chain Management","Nanjing, Jiangsu, China, Asia",Series C - Huitongda,https://www.crunchbase.com/funding_round/huitongda-series-c--721e4c03,1,U.S.-China Green Fund,Late Stage Venture,U.S.-China Green Fund,Series C,6,500000000,CNY,76043314,1530000000,USD,1530000000,6300000000,CNY,996246806,Yes,,http://www.htd.cn,$50M to $100M,IPO,1,"177,311"
2018-01-25,"Kuaishou is an online video platform that allows its users to broadcast daily activities, habits, and more online.",Kuaishou Technology,https://www.crunchbase.com/organization/kuaishou,"Artificial Intelligence (AI), Mobile Apps, Photo Sharing, Social Network, Video Streaming","Beijing, Beijing, China, Asia",Series E - Kuaishou Technology,https://www.crunchbase.com/funding_round/kuaishou-series-e--daa56a73,4,"5Y Capital, DCM Ventures, Mubadala Capital Ventures, Tencent",Late Stage Venture,Tencent,Series E,9,1000000000,USD,1000000000,17000000000,USD,17000000000,4370000000,USD,4370000000,Yes,,http://www.kuaishou.com,$1B to $10B,IPO,3,"179,962"
2018-01-01,"Pencil Road is an enterprise service platform covering business information, brand marketing, investment and financing services,etc",Pencil Road,https://www.crunchbase.com/organization/pencil-road,"Business Development, Digital Media, News","Haidian, Beijing, China, Asia",Venture Round - Pencil Road,https://www.crunchbase.com/funding_round/pencil-road-series-unknown--05c21ca8,8,"Dahe Ventures, Heqian Touzi, Innoangel Fund, K2VC, NEEO FUND, Weizhong Xiang Jijin, Xinyi Capital, Zhizhuo Capital",,Heqian Touzi,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://www.pencilnews.cn,,,,"184,876"
2017-12-18,Hesai Technology is a designer and manufacturer of laser sensors for robots and self-driving cars.,Hesai Technology,https://www.crunchbase.com/organization/hesai,"Autonomous Vehicles, Laser, Manufacturing, Sensor, Transportation","Shanghai, Shanghai, China, Asia",Venture Round - Hesai Technology,https://www.crunchbase.com/funding_round/hesai-series-unknown--604111d2,1,ZhenFund,,,Venture - Series Unknown,11,1000000,CNY,151155,,,,603847182,USD,603847182,Yes,,http://www.hesaitech.com,$100M to $500M,IPO,,"189,000"
2018-01-15,"Zelgen is focused on cancer, hematology and auto-immune products.",Zelgen,https://www.crunchbase.com/organization/suzhou-zelgen-biopharmaceuticals,"Biopharma, Biotechnology, Health Care","Kunshan, Anhui, China, Asia",Series B - Zelgen,https://www.crunchbase.com/funding_round/suzhou-zelgen-biopharmaceuticals-series-b--d393754f,3,"Minsheng Life Insurance, Share Capital, Shenzhen Capital Group",Early Stage Venture,"Minsheng Life Insurance, Share Capital, Shenzhen Capital Group",Series B,3,400000000,CNY,62132062,,,,400000000,CNY,62132062,Yes,,http://www.zelgen.com/en/lianxiwomen/,$1M to $10M,IPO,,"197,338"
2017-12-26,China TOP1 online service platform in construction equipment industry,Iron Armour,https://www.crunchbase.com/organization/iron-armour-inc,"Construction, Internet, Internet of Things, Machinery Manufacturing, Trading Platform","Beijing, Beijing, China, Asia",Series C - Iron Armour,https://www.crunchbase.com/funding_round/iron-armour-inc-series-c--9cf3724c,6,"CBC Capital, DCM Ventures, Far East Horizon, Grand Flight Investment, Qiming Venture Partners, Yuansheng Capital",Late Stage Venture,"CBC Capital, Grand Flight Investment",Series C,4,50000000,USD,50000000,,,,100000000,USD,100000000,Yes,,https://www.tiejia.com.cn/,,Late Stage Venture,,"197,680"
2017-12-28,Huaqin Communication Technology is a mobile phone research and development company.,Huaqin Communication Technology,https://www.crunchbase.com/organization/huaqin-communication-technology,"Communication Hardware, Mobile Devices, Software, Telecommunications, Wireless","Shanghai, Shanghai, China, Asia",Series A - Huaqin Communication Technology,https://www.crunchbase.com/funding_round/huaqin-communication-technology-series-a--d244b6a7,7,"Hua Capital, Intel Capital, Northern Light Venture Capital, Sinoking Capital, Summitview Capital, Walden International, Wise Road Capital",Early Stage Venture,"Hua Capital, Intel Capital",Series A,3,870000000,CNY,133182291,,,,2020000000,CNY,297590110,Yes,,https://www.huaqin.com,$10B+,Early Stage Venture,2,"199,180"
2018-01-01,Lingxi is a company that applies machine intelligence to provide sales conversion services.,Lingxi,https://www.crunchbase.com/organization/lingxi,"Artificial Intelligence (AI), Financial Services, Machine Learning, Sales","Beijing, Beijing, China, Asia",Angel Round - Lingxi,https://www.crunchbase.com/funding_round/lingxi-angel--2a9bbfb1,1,Huirong Deyun Investment,Seed,,Angel,3,,,,,,,6200000,USD,6200000,Yes,,https://www.xi-ai.com,$1M to $10M,Late Stage Venture,,"199,676"
2018-01-01,Ronbay Technology is a manufacturer of cathode materials for power batteries.,Ronbay Technology,https://www.crunchbase.com/organization/ronbay-technology,"Energy, Manufacturing","Yuyao, Zhejiang, China, Asia",Venture Round - Ronbay Technology,https://www.crunchbase.com/funding_round/ronbay-technology-series-unknown--ad937d0c,10,"CAS Investment Management, CHERAMI, GoldenSand Capital, GP Hi-Tech Capital, Haitong Capital, Kingdom Capital, Sega Wenhua, Tsinghua Holdings Capital, V Fund Management, Zhejiang Paradise",,,Venture - Series Unknown,3,,,,,,,,,,Yes,,http://www.ronbaymat.com,,IPO,,"203,255"
2018-01-16,Ziroom is an rental services company provides home rental and property management services.,Ziroom,https://www.crunchbase.com/organization/ziroom,"PropTech, Real Estate, Rental, Rental Property","Beijing, Beijing, China, Asia",Series A - Ziroom,https://www.crunchbase.com/funding_round/ziroom-series-a--ba630c91,5,"HSG, K11 Investment, Mubadala Capital Ventures, Tencent, Warburg Pincus",Early Stage Venture,"HSG, Tencent, Warburg Pincus",Series A,4,4000000000,CNY,620790266,16000000000,CNY,2483161064,2120790266,USD,2120790266,Yes,,http://www.ziroom.com/,$500M to $1B,Private Equity,1,"203,455"
2018-01-17,Bingobox is an unmanned convenience store startup operating in China.,Bingobox,https://www.crunchbase.com/organization/bingobox,"E-Commerce, Retail, Sales Automation","Zhangshan, Guangdong, China, Asia",Series B - Bingobox,https://www.crunchbase.com/funding_round/bingobox-series-b--75fdeba9,5,"Fosun Capital, GGV Capital, Prometheus Capital, Qiming Venture Partners, Ventech China",Early Stage Venture,"Fosun Capital, GGV Capital",Series B,2,80000000,USD,80000000,,,,94705638,USD,94705638,Yes,,,$100M to $500M,Early Stage Venture,2,"205,129"
2018-01-03,"Guomai publishes multi-media cultural products for the new middle class in the categories of literature, history, science, and religion.",Guomai,https://www.crunchbase.com/organization/guomai,"Content, News, Publishing","Hangzhou, Zhejiang, China, Asia",Series B - Guomai,https://www.crunchbase.com/funding_round/guomai-series-b--4a597300,6,"Aqua Ventures, Bona Film Group, Hg, IDG Capital, Matrix Partners China, Puhua Capital",Early Stage Venture,"Bona Film Group, IDG Capital",Series B,2,45700000,USD,45700000,,,,45700000,USD,45700000,Yes,,http://guomai.cc,$1M to $10M,Early Stage Venture,,"205,745"
2018-01-01,"PricisioNext offers semiconductor packaging, photonics packaging, miniLED packaging, and power device packaging solutions.",PrecisioNext,https://www.crunchbase.com/organization/precisionext,"Manufacturing, Packaging Services, Semiconductor","Shenzhen, Guangdong, China, Asia",Angel Round - PrecisioNext,https://www.crunchbase.com/funding_round/precisionext-angel--4142d897,2,"Lightspeed China Partners, QF Capital",Seed,,Angel,3,,,,,,,120000000,CNY,17200613,Yes,,https://www.precisionext.com,,Early Stage Venture,,"206,865"
2018-01-15,Liking Fit is a Chinese franchise smart gym operator.,Liking Fit,https://www.crunchbase.com/organization/liking-fit,"Fitness, Health Care, Internet, Wellness","Shanghai, Shanghai, China, Asia",Venture Round - Liking Fit,https://www.crunchbase.com/funding_round/liking-fit-series-unknown--fecc0d13,5,"Cowin Capital, EBZY Capital, Lightspeed China Partners, Sigma Square Capital, Zhonglu Capital",,"EBZY Capital, Sigma Square Capital",Venture - Series Unknown,1,350000000,CNY,54365554,,,,350000000,CNY,54365554,Yes,,http://www.likingfit.com/,$1B to $10B,,1,"207,680"
2017-12-20,"Tianfu provides intelligent industrial software research, development, and technical services.",Tianfu,https://www.crunchbase.com/organization/tianfu,"Industrial, Information Services, Information Technology, Software","Nanjing, Jiangsu, China, Asia",Series A - Tianfu,https://www.crunchbase.com/funding_round/tianfu-series-a--8945bc39,1,Lenovo Capital and Incubator Group (LCIG),Early Stage Venture,,Series A,4,10000000,CNY,1519526,,,,13000000,CNY,2012803,Yes,,http://www.njtf.cn/,$1M to $10M,Late Stage Venture,,"208,673"
