Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2018-08-03,Kuaipeilian is an online piano training platform.,Kuaipeilian,https://www.crunchbase.com/organization/kuaipeilian,"Education, Music","Beijing, Beijing, China, Asia",Angel Round - Kuaipeilian,https://www.crunchbase.com/funding_round/kuaipeilian-angel--45fea09a,2,"Gaorong Capital, IDG Capital",Seed,Gaorong Capital,Angel,3,50000000,CNY,7320966,,,,160000000,CNY,24314889,Yes,,http://www.kuaipeilian.com,,Early Stage Venture,,"126,700"
2018-07-01,Core Medical is a CRO that provides clinical professional services.,Core Medical,https://www.crunchbase.com/organization/core-medical,"Health Care, Medical","Beijing, Beijing, China, Asia",Series A - Core Medical,https://www.crunchbase.com/funding_round/core-medical-series-a--47bbb46f,1,Qiming Venture Partners,Early Stage Venture,Qiming Venture Partners,Series A,2,4400000,USD,4400000,,,,4400000,USD,4400000,Yes,,http://www.coremed.com.cn/,,Early Stage Venture,1,"126,725"
2018-07-01,YUYI provides customized and integrated data innovation solutions based on unique natural language processing patent technology.,YUYI,https://www.crunchbase.com/organization/yuyi,"Artificial Intelligence (AI), Information Services, Information Technology, Machine Learning","Hangzhou, Zhejiang, China, Asia",Seed Round - YUYI,https://www.crunchbase.com/funding_round/yuyi-seed--858d3040,2,"Suzhou Gaomei Capital, Tisiwi Ventures",Seed,Suzhou Gaomei Capital,Seed,3,10000000,CNY,1509343,,,,111000000,CNY,17297484,Yes,,http://www.yuyidata.com/,,Early Stage Venture,,"126,996"
2018-08-01,KCL is a commodity technology logistics service platform.,KCL,https://www.crunchbase.com/organization/kcl,"Freight Service, Logistics, Transportation","Haidian, Beijing, China, Asia",Seed Round - KCL,https://www.crunchbase.com/funding_round/kcl-seed--39900ee8,1,Raymond AMC,Seed,Raymond AMC,Seed,3,100000000,CNY,14655880,,,,193000000,CNY,28477138,Yes,,https://www.bjkcwl.com/,,Early Stage Venture,,"132,309"
2018-08-29,UGO is an AI & Robotics company.,UGO,https://www.crunchbase.com/organization/ugo,"Artificial Intelligence (AI), Robotics","Hangzhou, Zhejiang, China, Asia",Seed Round - UGO,https://www.crunchbase.com/funding_round/ugo-seed--8b323693,1,Naton,Seed,Naton,Seed,2,2933067,USD,2933067,,,,18670937,USD,18670937,Yes,,,,Early Stage Venture,,"132,517"
2018-07-27,LEYAOJU is a food production and processing company that provides frozen rice products.,LEYAOJU,https://www.crunchbase.com/organization/leyaoju,"Food and Beverage, Food Processing, Manufacturing","Xiamen, Fujian, China, Asia",Angel Round - LEYAOJU,https://www.crunchbase.com/funding_round/leyaoju-angel--b505a378,1,SR Capital,Seed,SR Capital,Angel,3,3000000,CNY,440419,,,,16947325,USD,16947325,Yes,,http://leyaojufood.com/,,,,"131,075"
2018-08-06,A Beijing-based healthcare software developer.,Yidebang,https://www.crunchbase.com/organization/yidebang,"Health Care, Software","Beijing, Beijing, China, Asia",Series A - Yidebang,https://www.crunchbase.com/funding_round/yidebang-series-a--53f381d5,1,Fosun Pharma,Early Stage Venture,Fosun Pharma,Series A,4,14613260,USD,14613260,,,,37734163,USD,37734163,Yes,,http://www.yideb.com,$10M to $50M,Early Stage Venture,,"132,165"
2018-08-21,Aocai is an E-commerce company that offers various items.,Aocai,https://www.crunchbase.com/organization/xiaocaiyin-com,E-Commerce,"Shenzhen, Guangdong, China, Asia",Angel Round - Aocai,https://www.crunchbase.com/funding_round/xiaocaiyin-com-angel--725f9ba7,1,Dingju Investment,Seed,Dingju Investment,Angel,2,10000000,CNY,1460600,,,,110000000,CNY,15150978,Yes,,https://aocai.cn,,Early Stage Venture,,"131,243"
2018-07-12,Broadgnss Technologies is a Enterprise services company.,Broadgnss Technologies,https://www.crunchbase.com/organization/broadgnss-technologies,Enterprise,"Shenzhen, Guangdong, China, Asia",Seed Round - Broadgnss Technologies,https://www.crunchbase.com/funding_round/broadgnss-technologies-seed--8e9be53e,1,Shenzhen Guozhong Venture Capital Management,Seed,Shenzhen Guozhong Venture Capital Management,Seed,2,3000000,USD,3000000,,,,3000000,USD,3000000,Yes,,http://www.broadgnss.com/,$1M to $10M,Early Stage Venture,,"131,544"
2018-08-01,"Lynxi Technology develops brain-like chips, modules, computing boards and servers, supporting software toolchains, and system software.",Lynxi Technology,https://www.crunchbase.com/organization/lynxi-technology,"Electronics, Semiconductor, Software","Beijing, Beijing, China, Asia",Angel Round - Lynxi Technology,https://www.crunchbase.com/funding_round/lynxi-technology-angel--d03eecf2,3,"Tsinghua Technology Transfer Fund, Youchoose Capital, Zhuoyuan Capital",Seed,,Angel,4,,,,,,,,,,Yes,,http://lynxitech.com,,Early Stage Venture,,"133,038"
2018-08-17,Teligene is a drug discovery company edicating to developing innovative small-molecule drugs.,Teligene,https://www.crunchbase.com/organization/teligene,"Biotechnology, Health Care, Pharmaceutical","Nanjing, Jiangsu, China, Asia",Series B - Teligene,https://www.crunchbase.com/funding_round/teligene-series-b--e87940ad,5,"CCB Capital, IDG Capital, Loyal Valley Capital, Shenzhen Capital Group, ShenZhen GTJA Investment Group",Early Stage Venture,,Series B,2,,,,,,,600000000,CNY,92920971,Yes,,http://www.teligene.com/,,Late Stage Venture,,"146,405"
2018-07-10,Govion Technology is a Smart Hardware company.,Govion Technology,https://www.crunchbase.com/organization/govion-technology,"Computer, Hardware, Semiconductor","Huizhou, Guangdong, China, Asia",Series A - Govion Technology,https://www.crunchbase.com/funding_round/govion-technology-series-a--9b4449e2,1,Shunwei Capital,Early Stage Venture,Shunwei Capital,Series A,2,7563000,USD,7563000,,,,7563000,USD,7563000,Yes,,http://www.govion.cn,$1M to $10M,Late Stage Venture,,"147,053"
2018-08-29,Baibu is a B2B textile trading e-commerce platform.,Baibu,https://www.crunchbase.com/organization/baibu,"B2B, E-Commerce, Textiles","Guangzhou, Guangdong, China, Asia",Series C - Baibu,https://www.crunchbase.com/funding_round/baibu-series-c--2345a331,4,"Bull Capital, Chengwei Capital, Source Code Capital, Yunqi Partners",Late Stage Venture,,Series C,7,30000000,USD,30000000,,,,566369701,USD,566369701,Yes,,http://www.ibaibu.com,$1B to $10B,Late Stage Venture,1,"147,557"
2018-08-10,"Shebaotong provides social security, provident fund, commercial insurance, salary services, labor cost optimization and other services.",Shebaotong,https://www.crunchbase.com/organization/shebaotong,"Insurance, Security","Shanghai, Shanghai, China, Asia",Series B - Shebaotong,https://www.crunchbase.com/funding_round/shebaotong-series-b--dfd8fa34,3,"Vision Plus Capital, Volcanics Venture, ZhenFund",Early Stage Venture,,Series B,5,45854000,CNY,6698121,,,,365854000,CNY,54547792,Yes,,https://www.shebaotong.com,,Late Stage Venture,,"159,157"
2018-07-30,"Ultrain, a next generation public-blockchain technology venture that focuses on builds a high performance decentralized blockchain platform.",Ultrain,https://www.crunchbase.com/organization/ultrain,"Blockchain, Information Technology, Software","Hangzhou, Zhejiang, China, Asia",Series A - Ultrain,https://www.crunchbase.com/funding_round/ultrain-series-a--9087311f,15,"8 Decimal Capital, Arrington XRP Capital, Bixin, Ceyuan Ventures, DHVC, Draper Dragon, FBG Capital, Kosmos Ventures, Mix Capital, Norther Capital, Norís Capital, OK Gang Capital, Sailor Capital, Sky9 Capital, Spark Digital Capital",Early Stage Venture,"Arrington XRP Capital, DHVC, Draper Dragon, FBG Capital",Series A,2,20000000,USD,20000000,,,,20000000,USD,20000000,Yes,,https://ultrain.io,Less than $1M,Early Stage Venture,,"160,029"
2018-08-22,"Black Fish is a consumer finance platform that offers financial service like consumer loans, installment and wealth management facilities.",Black Fish,https://www.crunchbase.com/organization/black-fish,"Consumer, Credit, Financial Services, FinTech, Payments","Nanjing, Jiangsu, China, Asia",Series A - Black Fish,https://www.crunchbase.com/funding_round/black-fish-series-a--43a7e837,8,"5Y Capital, AlphaX Partners, China Growth Capital | CGC, Fullshare Group, Gobi Partners, JAFCO Asia, Lightspeed China Partners, Rakuten Capital",Early Stage Venture,"AlphaX Partners, China Growth Capital | CGC, Lightspeed China Partners, Rakuten Capital",Series A,2,50000000,USD,50000000,,,,195000000,USD,195000000,Yes,,https://www.blackfish.cn,,Early Stage Venture,2,"179,877"
2018-08-02,Zhang Fei Chong Dian is a provider of lithium battery changing and leasing service for electric bicycle.,Zhangfeichongdian,https://www.crunchbase.com/organization/zhangfeichongdian,Transportation,"Beijing, Beijing, China, Asia",Series A - Zhangfeichongdian,https://www.crunchbase.com/funding_round/zhangfeichongdian-series-a--7ea14487,2,"KYMCO Capital, QS Capital",Early Stage Venture,KYMCO Capital,Series A,3,2936000,USD,2936000,,,,12805859,USD,12805859,Yes,,https://zhangfeichongdian.com/,,,,"179,883"
2018-08-09,Tongcheng Bills Network is a bill service platform.,Tongcheng Bills Network,https://www.crunchbase.com/organization/tongcheng-bills-network,"Billing, Network Hardware","Beijing, Beijing, China, Asia",Series A - Tongcheng Bills Network,https://www.crunchbase.com/funding_round/tongcheng-bills-network-series-a--d65a0f71,2,"China Lesso Group, Tangzhu Capital",Early Stage Venture,"China Lesso Group, Tangzhu Capital",Series A,2,2917300,USD,2917300,,,,24323853,USD,24323853,Yes,,https://www.tcpjw.com/,,Early Stage Venture,,"185,565"
2018-07-06,Lanjinrong is a Beijing Based Fintech Start Up.,Lanjinrong,https://www.crunchbase.com/organization/lanjinrong,FinTech,"Beijing, Beijing, China, Asia",Series C - Lanjinrong,https://www.crunchbase.com/funding_round/lanjinrong-series-c--e165c061,4,"DCM Ventures, GGV Capital, K2VC, Qiming Venture Partners",Late Stage Venture,"DCM Ventures, GGV Capital, K2VC, Qiming Venture Partners",Series C,1,11560000,USD,11560000,,,,11560000,USD,11560000,Yes,,https://www.lanjinrong.com/home,,Late Stage Venture,1,"186,881"
2018-07-01,"Rongsheng Petrochemical produces, markets, and sells petrochemicals, chemical fibers, and other related products.",Rongsheng Petrochemical,https://www.crunchbase.com/organization/rongsheng-petrochemical,"Chemical, Chemical Engineering, Clean Energy, Energy, Oil and Gas","Hangzhou, Zhejiang, China, Asia",Post-IPO Equity - Rongsheng Petrochemical,https://www.crunchbase.com/funding_round/rongsheng-petrochemical-post-ipo-equity--f9027abb,1,Zhonghe Capital,,,Post-IPO Equity,2,,,,,,,24600000000,CNY,3572855016,Yes,,http://www.cnrspc.com/,$10B+,IPO,,"186,882"
2018-07-07,Zhang Tong Jia Yuan is a high-tech enterprise specializing in R & D management platform.,Zhangtongjiayuan,https://www.crunchbase.com/organization/zhang-tong-jia-yuan,"Children, Education, Management Information Systems, Primary Education, Software","Xiamen, Fujian, China, Asia",Series D - Zhangtongjiayuan,https://www.crunchbase.com/funding_round/zhang-tong-jia-yuan-series-d--4ef2a971,5,"Centurium Capital, China Equity, New Oriental Education & Technology Group, Yuxin Capital, Zhihe Capital",Late Stage Venture,Centurium Capital,Series D,6,100000000,CNY,15054346,,,,75645396,USD,75645396,Yes,,http://www.ztjy.cn/,$50M to $100M,Late Stage Venture,,"187,682"
2018-08-01,Tekeluo Biotech is a healthcare company.,Tekeluo Biotech,https://www.crunchbase.com/organization/tekeluo-biotech,"Biotechnology, Health Care","Jiaxing, Zhejiang, China, Asia",Series A - Tekeluo Biotech,https://www.crunchbase.com/funding_round/tekeluo-biotech-series-a--2a5997a0,5,"Ascendin Fund, JMCR Partners, Kaitai Capital, Shengshan Capital, Viva Ventures Biotech Fund",Early Stage Venture,"JMCR Partners, Kaitai Capital, Viva Ventures Biotech Fund",Series A,1,32000000,CNY,4689882,,,,32000000,CNY,4689882,Yes,,,,Early Stage Venture,,"195,693"
2018-07-03,CMC Inc is a Chinese state-backed media group.,CMC,https://www.crunchbase.com/organization/cmc-inc,,"Shanghai, Shanghai, China, Asia",Series A - CMC,https://www.crunchbase.com/funding_round/cmc-inc-series-a--86ed2061,4,"Alibaba Group, CMB International Capital Corporation, Tencent, Vanke",Early Stage Venture,"Alibaba Group, Tencent, Vanke",Series A,1,10000000000,CNY,1505729300,30000000000,CNY,4517187900,10000000000,CNY,1505729300,Yes,,https://www.cmccap.com,,Early Stage Venture,,"197,396"
2018-07-19,Suning Sports is the sports arm of Suning's group of companies that aims to offer the best-in-class products and services to sports fans.,Suning Sports,https://www.crunchbase.com/organization/suning-sports,"Enterprise, Retail, Sports","Nanjing, Jiangsu, China, Asia",Series A - Suning Sports,https://www.crunchbase.com/funding_round/suning-sports-series-a--bff82ae6,10,"ABC International, Alibaba Group, CCB International, China Evergrande New Energy Vehicle Group, China Minsheng Bank, CMC Capital Group, Goldman Sachs, SenseTime, Sports Industrial Fund of Zhejiang Province, YF Capital",Early Stage Venture,"Alibaba Group, Goldman Sachs",Series A,1,600000000,USD,600000000,2000000000,USD,2000000000,600000000,USD,600000000,Yes,,http://www.suningholdings.com,,Early Stage Venture,,"198,988"
2018-08-28,FlashEX provides intracity logistics services.,FlashEX,https://www.crunchbase.com/organization/flashex,"Delivery, Delivery Service, Logistics, Same Day Delivery","Beijing, Beijing, China, Asia",Series D - FlashEX,https://www.crunchbase.com/funding_round/flashex-series-d--d6ed0172,8,"BHG Long Hills Capital, Hearst Ventures, Lighthouse Capital Partners, N5Capital, Shihaisong Capital, Shunwei Capital, SIG China (SIG Asia Investments), VStar Capital",Late Stage Venture,"N5Capital, Shihaisong Capital, VStar Capital",Series D,5,60000000,USD,60000000,1140000000,USD,1140000000,289000000,USD,289000000,Yes,,http://www.ishansong.com/,$500M to $1B,IPO,,"199,604"
2018-08-15,ALLSENSE Technology is an industrial internet company.,ALLSENSE Technology,https://www.crunchbase.com/organization/allsense-technology,"Enterprise, Industrial","Minhang, Shanghai, China, Asia",Seed Round - ALLSENSE Technology,https://www.crunchbase.com/funding_round/allsense-technology-seed--ad970d36,3,"FutureCap, iVision Ventures, Linear Venture",Seed,FutureCap,Seed,3,2170800,USD,2170800,,,,2170800,USD,2170800,Yes,,http://www.allsenseww.com/#home,,Early Stage Venture,,"201,378"
2018-08-08,TOT BIOPHARM is a clinical-stage biopharmaceutical company dedicated to developing and commercializing innovative oncology drugs.,TOT BIOPHARM,https://www.crunchbase.com/organization/tot-biopharm,"Biopharma, Biotechnology, Health Care, Medical, Oncology, Pharmaceutical","Suzhou, Jiangsu, China, Asia",Series B - TOT BIOPHARM,https://www.crunchbase.com/funding_round/tot-biopharm-series-b--8a6cd1ee,8,"99Fund, Cathay Capital, Center Ventures, Chengwei Capital, China Universal Asset Management, GoldTech, Vivo Capital, Yuanta Financial Holdings Group",Early Stage Venture,"99Fund, China Universal Asset Management",Series B,2,102000000,USD,102000000,,,,108000000,USD,108000000,Yes,,http://www.totbiopharm.com/,$100M to $500M,IPO,,"201,440"
2018-08-01,Zhaoyou is a B2B ecommerce platform for the petroleum industry.,51zhaoyou.com,https://www.crunchbase.com/organization/51zhaoyou-com,"B2B, Fuel, Oil and Gas","Shanghai, Shanghai, China, Asia",Series C - 51zhaoyou.com,https://www.crunchbase.com/funding_round/51zhaoyou-com-series-c--b6e3f756,9,"DCM Ventures, GGV Capital, GLP, Oceanpine Capital, Rainbow Capital, SIG China (SIG Asia Investments), Sky9 Capital, Tide Capital, Yunqi Partners",Late Stage Venture,"GLP, Rainbow Capital",Series C,3,150000000,USD,150000000,,,,199800000,USD,199800000,Yes,,http://www.51zhaoyou.com,,Late Stage Venture,3,"202,787"
2018-08-13,MydreamPlus is a co-working space startup based in Beijing.,MydreamPlus,https://www.crunchbase.com/organization/mydream,"Collaboration, Coworking, Virtual Workforce","Beijing, Beijing, China, Asia",Series C - MydreamPlus,https://www.crunchbase.com/funding_round/mydream-series-c--e1e0b9f1,6,"General Atlantic, Hillhouse Investment, Joy Capital, K2VC, M31 Capital, Ocean Link",Late Stage Venture,"General Atlantic, Hillhouse Investment",Series C,4,120000000,USD,120000000,,,,187753211,USD,187753211,Yes,,https://www.mydreamplus.com/,,Late Stage Venture,2,"203,011"
2018-08-01,Chemclin Biotech is a Chinese provider that is focused on in-vitro diagnostic instruments and auxiliary reagents for clinical diagnosis.,Chemclin,https://www.crunchbase.com/organization/chemclin,"Biotechnology, Health Care, Health Diagnostics","Beijing, Beijing, China, Asia",Private Equity Round - Chemclin,https://www.crunchbase.com/funding_round/chemclin-private-equity--b93a4b56,8,"China Renaissance, FTZ Fund, Highlight Capital, Legend Capital, Matrix Partners China, Ping An Ventures, VMS Asset Management, Zhongjin Kangrui Medical Industrial Fund",Private Equity,"China Renaissance, Legend Capital",Private Equity,3,2000000000,CNY,293117599,,,,314617599,USD,314617599,Yes,,http://www.chemclin.com,$50M to $100M,M&A,,"203,076"
2018-07-05,Yinyu is a mobile music community application.,Yinyu,https://www.crunchbase.com/organization/yinyu,"Media and Entertainment, Mobile Apps, Music","Haidian, Beijing, China, Asia",Series A - Yinyu,https://www.crunchbase.com/funding_round/yinyu-series-a--b3e867a6,3,"ByteDance, Gaorong Capital, HSG",Early Stage Venture,,Series A,2,20000000,USD,20000000,,,,20477456,USD,20477456,Yes,,https://inyuapp.com/,,Early Stage Venture,,"203,320"
2018-07-17,Ruixun Biotech is a healthcare company that provides biotechnology.,Ruixun Biotech,https://www.crunchbase.com/organization/ruixun-biotech,"Biotechnology, Health Care","Suzhou, Jiangsu, China, Asia",Seed Round - Ruixun Biotech,https://www.crunchbase.com/funding_round/ruixun-biotech-seed--61e7bbd9,4,"FutureCap, Mingshi Investment, Volcanics Venture, ZhenFund",Seed,"FutureCap, Volcanics Venture, ZhenFund",Seed,5,1950000,USD,1950000,,,,1950000,USD,1950000,Yes,,http://www.rainsurebio.com/,,Late Stage Venture,,"204,601"
2018-07-09,Jiangyuyi Chuang is a manufacturer of medical testing equipment and smart wearable devices.,Jiangyuyi Chuang,https://www.crunchbase.com/organization/jiangyuyi-chuang,"Health Care, Manufacturing, Medical, Service Industry, Wearables","Hangzhou, Zhejiang, China, Asia",Angel Round - Jiangyuyi Chuang,https://www.crunchbase.com/funding_round/jiangyuyi-chuang-angel--6e026a97,1,Cairc,Seed,Cairc,Angel,1,20000000,CNY,3022838,,,,20000000,CNY,3022838,Yes,,https://www.hfmeditech.com/s/,,Seed,,"204,713"
2018-08-10,Koala Reading is a children's reading app platform.,Koala Reading,https://www.crunchbase.com/organization/koala-reading,"E-Learning, Education, Primary Education","Beijing, Beijing, China, Asia",Series B - Koala Reading,https://www.crunchbase.com/funding_round/koala-reading-series-b--3ae1e167,4,"CMC Capital Group, GGV Capital, Qiming Venture Partners, XVC",Early Stage Venture,"GGV Capital, XVC",Series B,7,20000000,USD,20000000,,,,55049031,USD,55049031,Yes,,https://www.koalareading.com/,$1M to $10M,M&A,3,"205,091"
2018-07-11,JD Digits works to connect financial and physical industries with digital technology.,JD Digits,https://www.crunchbase.com/organization/jd-finance,"B2C, Finance, FinTech, Internet, Retail","Beijing, Beijing, China, Asia",Series B - JD Digits,https://www.crunchbase.com/funding_round/jd-finance-series-b--871c28e5,4,"APOFCO, CICC, COFCO, Intonation Ventures",Early Stage Venture,"APOFCO, CICC, COFCO",Series B,3,13000000000,CNY,1945467062,107000000000,CNY,16012690431,33950000000,CNY,5033801314,Yes,,https://jr.jddinnovation.com,$1B to $10B,Early Stage Venture,,"205,737"
2018-08-06,Tianrang is a Chinese artificial intelligence startup.,Tianrang,https://www.crunchbase.com/organization/tianrang,"Artificial Intelligence (AI), Hydroelectric, Information Technology, Machine Learning","Shanghai, Shanghai, China, Asia",Series A - Tianrang,https://www.crunchbase.com/funding_round/tianrang-series-a--58a52f4e,5,"CMB International Capital Corporation, Gaorong Capital, Purple Bull Startups, Wacai.com, Yinxinggu Capital",Early Stage Venture,"CMB International Capital Corporation, Gaorong Capital",Series A,2,180000000,CNY,26262037,,,,180000000,CNY,26262037,Yes,,https://www.tianrang.com/,,Early Stage Venture,,"206,333"
2018-07-01,NextVPU offers embedded AI solutions for most of the smart devices and applications.,NextVPU,https://www.crunchbase.com/organization/nextvpu,"Artificial Intelligence (AI), Semiconductor","Shanghai, Shanghai, China, Asia",Seed Round - NextVPU,https://www.crunchbase.com/funding_round/nextvpu-seed--a09a9f1d,3,"Qianhai Fund of Funds, SeptWolves, StarVC",Seed,"Qianhai Fund of Funds, SeptWolves",Seed,7,,,,,,,808000000,CNY,113973183,Yes,,http://nextvpu.com/,,Late Stage Venture,,"208,745"
2018-07-23,Infinite Gravity is a game development company specializes in the sandbox games.,Infinite Gravity,https://www.crunchbase.com/organization/infinite-gravity,"Casual Games, Information Technology","Shijingshan, Beijing, China, Asia",Angel Round - Infinite Gravity,https://www.crunchbase.com/funding_round/infinite-gravity-angel--bc9fa37f,1,Eagles Fund,Seed,,Angel,2,3000000,CNY,441729,,,,13000000,CNY,1847309,Yes,,https://www.gravitywavegame.com,,Early Stage Venture,,"209,797"
2018-08-27,Harbour BioMed is a clinical stage biopharmaceutical company developing innovative therapeutics in the fields of immuno-oncology.,Harbour Biomed,https://www.crunchbase.com/organization/harbour-biomed,"Biopharma, Biotechnology, Oncology, Pharmaceutical","Shanghai, Shanghai, China, Asia",Series B - Harbour Biomed,https://www.crunchbase.com/funding_round/harbour-biomed-series-b--f3cebe58,7,"Advantech Capital, China Life Private Equity Investment, GIC, Legend Capital, SWFI, Vertex Ventures, Vertex Ventures China",Early Stage Venture,"GIC, SWFI",Series B,5,85000000,USD,85000000,,,,312800000,USD,312800000,Yes,,http://www.harbourbiomed.com/,$10M to $50M,IPO,2,"212,337"
