Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2016-01-01,"Wecare Probiotics is a national high-tech enterprise specializing in the R & D, production, and application of probiotic strains.",Wecare Probiotics,https://www.crunchbase.com/organization/wecare-probiotics,"Biotechnology, Health Care","Songjiang, Shanghai, China, Asia",Venture Round - Wecare Probiotics,https://www.crunchbase.com/funding_round/wecare-probiotics-series-unknown--0cacae84,1,TF Capital,,,Venture - Series Unknown,2,,,,,,,,,,Yes,,https://www.wecare-life.com/,,Late Stage Venture,,"157,303"
2016-02-16,365AirPalm is a mobile internet company that offers sales automation and channel distribution services.,365AirPalm,https://www.crunchbase.com/organization/365airpalm,"Internet, Mobile, Sales","Nanjing, Jiangsu, China, Asia",Series A - 365AirPalm,https://www.crunchbase.com/funding_round/365airpalm-series-a--4821e62c,3,"CBC Capital, GoldenSand Capital, Welight Capital",Early Stage Venture,,Series A,3,428600,USD,428600,,,,714300,USD,714300,Yes,,https://www.waiqin365.com/,,Late Stage Venture,,"158,802"
2016-01-01,"Xinhexin Biomedicine specializes in steroid drug intermediates and API manufacture and sales, import and export of related items.",Xinhexin Biomedicine,https://www.crunchbase.com/organization/xinhexin-biomedicine,"Biotechnology, Manufacturing, Medical, Pharmaceutical","Hunan, Fujian, China, Asia",Venture Round - Xinhexin Biomedicine,https://www.crunchbase.com/funding_round/xinhexin-biomedicine-series-unknown--09d61879,1,Guosen H&S Investments,,,Venture - Series Unknown,2,,,,,,,50000000,CNY,6835737,Yes,,http://www.norchem-pharma.com,,,,"159,880"
2016-01-01,Anjie IoT is technological innovation firm that offers energy safety and economic solutions in sectors like public infrastructure.,Anjie IoT,https://www.crunchbase.com/organization/anjie-iot,"Energy Efficiency, Information Technology, Intelligent Systems, Internet of Things","Tianjin, Guangdong, China, Asia",Venture Round - Anjie IoT,https://www.crunchbase.com/funding_round/anjie-iot-series-unknown--c74b66a0,1,Volcanics Venture,,,Venture - Series Unknown,2,,,,,,,100000000,CNY,15667105,Yes,,http://www.anjieservice.com/index.html,,Late Stage Venture,,"159,925"
2016-01-01,Yuanian Technology has been focusing on the field of management consulting and management informationization.,Yuanian,https://www.crunchbase.com/organization/yuannian,"Consulting, Information Technology, Management Consulting, Software","Haidian, Beijing, China, Asia",Venture Round - Yuanian,https://www.crunchbase.com/funding_round/yuannian-series-unknown--03744e7b,1,Tsinghua Innovation Ventures,,,Venture - Series Unknown,2,,,,,,,,,,Yes,,https://www.yuanian.com/,,,,"166,429"
2016-01-12,ANKKI is a data security governance solution.,ANKKI,https://www.crunchbase.com/organization/ankki,"Cyber Security, Database, Security","Nanshanqu, Guangdong, China, Asia",Series A - ANKKI,https://www.crunchbase.com/funding_round/ankki-series-a--ca82267f,1,Lihe Huarui,Early Stage Venture,,Series A,4,3000000,CNY,456616,,,,63000000,CNY,9126943,Yes,,http://www.ankki.com,,,,"168,088"
2016-01-06,YunLSP is the developer of SaaS cloud collaboration systems and tools designed for the logistics enterprise system.,Hai Guanjia,https://www.crunchbase.com/organization/yunlsp,"B2B, Logistics, SaaS, Software","Suzhou, Jiangsu, China, Asia",Angel Round - Hai Guanjia,https://www.crunchbase.com/funding_round/yunlsp-angel--48305791,1,K2VC,Seed,,Angel,3,10000000,CNY,1528732,,,,130000000,CNY,19383089,Yes,,http://www.yunlsp.com/,$1M to $10M,Early Stage Venture,,"168,904"
2016-01-01,"Everbright Photonics is a manufacturer of semiconductors, laser chips, IC devices, and modules.",Everbright Photonics,https://www.crunchbase.com/organization/everbright-photonics,Hardware,"Suzhou, Jiangsu, China, Asia",Series A - Everbright Photonics,https://www.crunchbase.com/funding_round/everbright-photonics-series-a--2abdefc8,1,East-Lake Venture Capital,Early Stage Venture,East-Lake Venture Capital,Series A,4,,,,,,,300000000,CNY,43111077,Yes,,http://www.everbrightphotonics.com,$10M to $50M,Late Stage Venture,,"171,133"
2016-02-04,Genetic engineering technology company based in Shanghai.,Righton,https://www.crunchbase.com/organization/righton,"Biotechnology, Information Technology","Shanghai, Shanghai, China, Asia",Series A - Righton,https://www.crunchbase.com/funding_round/righton-series-a--569f9e9b,2,"CD Capital, KingMed Diagnostics",Early Stage Venture,,Series A,5,,,,,,,,,,Yes,,http://www.rightongene.com/,,IPO,,"184,628"
2016-01-01,Zhejiang Century Huatong Group engages in the development and operation of Internet games.,Zhejiang Century Huatong Group,https://www.crunchbase.com/organization/zhejiang-century-huatong-group,"Information Technology, Internet, Online Games","Shaoxing, Zhejiang, China, Asia",Post-IPO Equity - Zhejiang Century Huatong Group,https://www.crunchbase.com/funding_round/zhejiang-century-huatong-group-post-ipo-equity--476ffe9c,1,Houji Capital,,,Post-IPO Equity,2,,,,,,,429000000,USD,429000000,Yes,,http://www.sjhuatong.com/,$1B to $10B,IPO,,"185,552"
2016-01-01,Yi Hangxian is a comprehensive service platform for the national trade industry.,Yi Hangxian,https://www.crunchbase.com/organization/yi-hangxian,"Logistics, Professional Services, Trading Platform","Qingdao Shi, Shandong, China, Asia",Seed Round - Yi Hangxian,https://www.crunchbase.com/funding_round/yi-hangxian-seed--c0c11fd7,1,Haier Capital,Seed,Haier Capital,Seed,3,10000000,CNY,1539940,,,,23000000,CNY,3464777,Yes,,http://www.yihangxian.com,,Early Stage Venture,,"193,447"
2016-01-13,"Uber China is a Chinese unit of Uber, a mobile app connecting passengers with drivers for hire.",Uber China,https://www.crunchbase.com/organization/uber-china,"Mobile Apps, Ride Sharing, Transportation","Beijing, Beijing, China, Asia",Series B - Uber China,https://www.crunchbase.com/funding_round/uber-china-series-b--8f811f90,12,"Baidu, CBC Capital, China Life Insurance, China Minsheng Bank, China Taiping Insurance, CITIC Securities, Guangzhou Automobile Industry Group, Haas Portman, Hedosophia, HNA Group, Uber, Vanke",Early Stage Venture,Baidu,Series B,2,2000000000,USD,2000000000,7000000000,USD,7000000000,2300000000,USD,2300000000,Yes,,https://www.uber.com,$1B to $10B,M&A,,"194,514"
2016-02-01,MAYCUR.COM provides smart cloud financial products and solutions.,MAYCUR.COM,https://www.crunchbase.com/organization/maycur-com,"Cloud Computing, Financial Services, Software","Hangzhou, Zhejiang, China, Asia",Angel Round - MAYCUR.COM,https://www.crunchbase.com/funding_round/maycur-com-angel--8f2c6efe,2,"Cybernaut Venture Capital, Zhejiang Zhong Ying Holding Group",Seed,Cybernaut Venture Capital,Angel,9,10000000,CNY,1520619,,,,740000000,CNY,110007840,Yes,,https://www.maycur.com/,,Late Stage Venture,,"194,995"
2015-12-28,Qingteng Cloud Security is a SaaS-based cloud security company focusing on the endpoint adaptive security.,Qingteng Cloud Security,https://www.crunchbase.com/organization/qingteng-cloud-security,"Education, Finance, Government, Information Technology, Internet, SaaS, Software, Telecommunications","Beijing, Beijing, China, Asia",Series A - Qingteng Cloud Security,https://www.crunchbase.com/funding_round/qingteng-cloud-security-series-a--0d0d55be,4,"CBC Capital, Cloud Angel Fund, Redpoint, ZhenFund",Early Stage Venture,"CBC Capital, Redpoint",Series A,4,9300000,USD,9300000,,,,178558101,USD,178558101,Yes,,https://qingteng.cn/,$10M to $50M,Late Stage Venture,,"198,581"
2016-01-22,Baofeng Mojing is a Chinese video streaming company,Baofeng Mojing,https://www.crunchbase.com/organization/baofeng-mojing,"Consumer, Video, Video Streaming","Beijing, Beijing, China, Asia",Series B - Baofeng Mojing,https://www.crunchbase.com/funding_round/baofeng-mojing-series-b--43d17601,6,"Aisidi, Baofeng Xinying, CITIC Capital Holdings, Haohai Capital, Huayi Brothers Media Group, Tianjin Pharmaceutical Group International Holdings",Early Stage Venture,CITIC Capital Holdings,Series B,2,35000000,USD,35000000,,,,45000000,USD,45000000,Yes,,http://baofengmojing.cn,,Early Stage Venture,,"203,408"
2016-01-01,TechBloom China is a digital lean optimization company that offers AIoT technology product and services.,TechBloom China,https://www.crunchbase.com/organization/techbloom,"Information Services, Information Technology, Logistics, Software","Beijing, Beijing, China, Asia",Angel Round - TechBloom China,https://www.crunchbase.com/funding_round/techbloom-angel--dfad7725,1,Fortune Venture Capital,Seed,Fortune Venture Capital,Angel,4,,,,,,,,,,Yes,,http://techbloom.net/,,Late Stage Venture,,"204,399"
2016-02-01,Shenzhen Idol Network Technology is an entertainment company that provides exclusive services for fans to chase stars.,Shenzhen Idol Network Technology,https://www.crunchbase.com/organization/shenzhen-idol-network-technology,"Consumer Applications, Media and Entertainment, Social Media","Shenzhen, Guangdong, China, Asia",Series A - Shenzhen Idol Network Technology,https://www.crunchbase.com/funding_round/shenzhen-idol-network-technology-series-a--cf73669f,4,"Atom Ventures, BW Ventures, Peakview Capital, Viki Fund",Early Stage Venture,"BW Ventures, Peakview Capital, Viki Fund",Series A,4,10000000,CNY,1520619,,,,36000000,CNY,5404180,Yes,,http://www.idol001.com,,Early Stage Venture,,"208,421"
2016-02-19,"ANTAITECH integrates production, design, engineering implementation, operation, and maintenance services.",ANTAITECH,https://www.crunchbase.com/organization/antaitech,"Information Services, Smart Cities","Hefei, Anhui, China, Asia",Post-IPO Equity - ANTAITECH,https://www.crunchbase.com/funding_round/antaitech-post-ipo-equity--ac332268,21,"Anhui Antian Feiyang Investment, Anhui Huawen Capital Investment Management, Anhui Publishing Group, Anhui Technology Import and Export, APGTIME, Guoyuan Capital, Guoyuan Securities, Haitong Securities, Huaan Securities, Huasheng Investment Management, Huatai Securities, Hui Liu, Industrial Securities, Liang Zhao, Ming Jing, Oriental Fortune Capital, Qing Li, Tianfeng Securities, Weijing Lu, Xiaoping Yang, Yantao Zhang",,,Post-IPO Equity,6,66000000,CNY,10120899,,,,361000000,CNY,53435623,Yes,,http://www.antaiib.com,,IPO,,"219,285"
2016-02-01,Beta Data is a SaaS service platform based on financial big data.,Beta Data,https://www.crunchbase.com/organization/beta-data-fb1b,"Big Data, Financial Services, SaaS","Shanghai, Shanghai, China, Asia",Series A - Beta Data,https://www.crunchbase.com/funding_round/beta-data-fb1b-series-a--7e3f8311,3,"Capital Nuts Investment Management Ltd, DT Capital Partners, Xiamen Hanrui Touzi Guanli Youxian Gongsi",Early Stage Venture,,Series A,5,9999900,CNY,1520604,,,,38000000,CNY,5720618,Yes,,http://www.betawm.com/,,Early Stage Venture,,"225,339"
2016-01-01,Mountain Top is a Chinese celebrity management agency that aims to create a new ecosystem of entertainment economy.,Mountain Top,https://www.crunchbase.com/organization/mountain-top-culture-media-co,"Celebrity, Media and Entertainment, TV","Beijing, Beijing, China, Asia",Seed Round - Mountain Top,https://www.crunchbase.com/funding_round/mountain-top-culture-media-co-seed--c76fab35,1,Guangdian Capital,Seed,,Seed,4,,,,,,,25800000,USD,25800000,Yes,,http://www.mttop.cn/index,,Early Stage Venture,,"225,886"
2016-01-20,PPM Solution is a manufacturer of automotive parts and components.,PPM Solution,https://www.crunchbase.com/organization/ppm-solution,"Automotive, Manufacturing, Mining","Shenzhen, Guangdong, China, Asia",Post-IPO Equity - PPM Solution,https://www.crunchbase.com/funding_round/ppm-solution-post-ipo-equity--2cc49589,17,"Bosera Asset Management, Caitong Asset, China Merchants Securities, CITIC Securities, Essence Capital, Guangdong Zhongke Yanchuang Touzi Guanli Hehuo Qiye, Hehui Capital, Himalayas Asset Managment, Qianhai Fubang, Shenzhen Capital Group, Shenzhenshi Honghua Ziben Guanli Youxian Gongsi, Shenzhenshi Maitian Touzi Youxian Zeren Gongsi, Shenzhenshi Qianhai Dege Touzi Qiye, Suosibang Touzi, SZHTI Group, Tadong Touzi, Wanjia Asset",,,Post-IPO Equity,5,150000000,CNY,22800850,,,,223930000,CNY,34110017,Yes,,http://www.ppmsolution.com/,,IPO,,"232,518"
2016-01-01,IPO3.COM is a internet information portal and investment platform.,IPO3.COM,https://www.crunchbase.com/organization/ipo3-com,"Business Information Systems, Financial Services, Information Services","Baoan, Guangdong, China, Asia",Angel Round - IPO3.COM,https://www.crunchbase.com/funding_round/ipo3-com-angel--00e7dd3b,5,"Fenghou Capital, IDG Capital, Oriental Fortune Capital, Vsun Capital, Zero2IPO Ventures",Seed,"IDG Capital, Zero2IPO Ventures",Angel,2,13800000,CNY,2125117,,,,43800000,CNY,6462315,Yes,,http://www.ipo3.com,,Early Stage Venture,,"233,280"
2016-01-01,Bubi focuses on innovation of blockchain related technologies and products.,Bubi,https://www.crunchbase.com/organization/bubi,"Blockchain, Finance, Financial Services","Beijing, Beijing, China, Asia",Seed Round - Bubi,https://www.crunchbase.com/funding_round/bubi-seed--f960db4b,3,"China Merchants Venture Capital, Qifu Capital Management, Sinovation Ventures",Seed,Qifu Capital Management,Seed,3,30000000,CNY,4619820,,,,130000000,CNY,19955244,Yes,,http://www.bubi.cn/en,$1M to $10M,Early Stage Venture,,"234,171"
2015-12-29,Caibei is a provider of enterprise training and employee online learning services.,Caibei,https://www.crunchbase.com/organization/caibei,"Education, Training","Shenzhen, Guangdong, China, Asia",Seed Round - Caibei,https://www.crunchbase.com/funding_round/caibei-seed--800e0f3e,2,"Xiuneng Capital, Yingzhijie Capital",Seed,,Seed,5,1000000,CNY,154229,,,,74800000,CNY,10999368,Yes,,https://www.caibeitv.com,$1M to $10M,,,"236,060"
2016-01-25,CARsgen is a leading immunotherapy company focused on the development of new chimeric antigen receptor,CARsgen Therapeutics,https://www.crunchbase.com/organization/carsgen,"Health Diagnostics, Medical, Therapeutics","Shanghai, Shanghai, China, Asia",Series B - CARsgen Therapeutics,https://www.crunchbase.com/funding_round/carsgen-series-b--7ebb8c06,4,"JIC Genesis Fountain Healthcare Ventures, Jolly Innovation Ventures, Kaitai Capital, KTB Ventures",Early Stage Venture,"Jolly Innovation Ventures, KTB Ventures",Series B,4,30000000,USD,30000000,,,,276000000,USD,276000000,Yes,,http://www.carsgen.com,$1M to $10M,IPO,,"236,737"
2016-02-19,360 Mobile Security developes mobile antivirus and performance applications.,360 Mobile Security,https://www.crunchbase.com/organization/360-mobile-security,"Android, Mobile, Security","Beijing, Beijing, China, Asia",Venture Round - 360 Mobile Security,https://www.crunchbase.com/funding_round/360-mobile-security-series-unknown--85dac87a,3,"Frees Fund, GX Capital, Sea of Stars Capital",,Frees Fund,Venture - Series Unknown,2,100000000,USD,100000000,,,,180000000,USD,180000000,Yes,,http://www.360securityapps.com/,,,,"237,734"
2016-01-07,"QuanCheng is a SaaS corporate expense management startup, specializing in corporate expense management and vendor management.",QuanCheng,https://www.crunchbase.com/organization/quancheng,"Payments, SaaS, Software, Venture Capital","Shanghai, Shanghai, China, Asia",Series B - QuanCheng,https://www.crunchbase.com/funding_round/quancheng-series-b--ac2c3330,3,"Arbor Ventures, ClearVue Partners, Eight Roads Ventures",Early Stage Venture,Eight Roads Ventures,Series B,2,30000000,USD,30000000,,,,30000000,USD,30000000,Yes,,http://www.quancheng-ec.com/,,Early Stage Venture,2,"237,995"
2016-01-05,Zhaogang.com is a website that is specialized in steel trading information services for buyers and suppliers.,Zhaogang.com,https://www.crunchbase.com/organization/zhaogang,"Advanced Materials, Industrial Manufacturing, Trading Platform","Yangpu, Hainan, China, Asia",Series E - Zhaogang.com,https://www.crunchbase.com/funding_round/zhaogang-series-e--72a932f2,4,"JC Capital, Shougang Group Co, Ltd., Yunqi Partners, Zhongtai Securities",Late Stage Venture,"Yunqi Partners, Zhongtai Securities",Series E,6,1100000000,CNY,168653481,5400000000,CNY,827935272,379357530,USD,379357530,Yes,,http://www.zhaogang.com,$500M to $1B,Late Stage Venture,,"238,931"
2016-02-01,Microtech Medical is a Chinese medical equipment start-up developing and manufacturing medical devices.,Microtech Medical,https://www.crunchbase.com/organization/microtech-medical,"Health Care, Manufacturing, Medical, Medical Device","Hangzhou, Zhejiang, China, Asia",Series A - Microtech Medical,https://www.crunchbase.com/funding_round/microtech-medical-series-a--574a7473,3,"China Health Industry Investment Fund, Lilly Asia Ventures, Qiming Venture Partners",Early Stage Venture,"Lilly Asia Ventures, Qiming Venture Partners",Series A,7,160000000,CNY,24329901,,,,1163320000,CNY,173566737,Yes,,http://www.microtechmd.com/en,$50M to $100M,IPO,1,"239,802"
2016-01-01,"WiFiPix processes data analysis based on online and offline users' consuming data, aiming to provide sales solution plan.",WiFiPix,https://www.crunchbase.com/organization/wifipix,"Analytics, Big Data","Beijing, Beijing, China, Asia",Series A - WiFiPix,https://www.crunchbase.com/funding_round/wifipix-series-a--67e70261,1,N5Capital,Early Stage Venture,,Series A,4,,,,,,,,,,Yes,,http://www.wifipix.com/,,Early Stage Venture,,"243,363"
2016-01-27,Apricot Forest's mobile app provides doctors with patient records,Apricot Forest,https://www.crunchbase.com/organization/apricot-forest,"Apps, Health Care, mHealth, Mobile","Beijing, Beijing, China, Asia",Series C - Apricot Forest,https://www.crunchbase.com/funding_round/apricot-forest-series-c--67294021,2,"Joincare Pharmaceutical, Kaiwu Capital",Late Stage Venture,Joincare Pharmaceutical,Series C,4,32000000,USD,32000000,,,,41510000,USD,41510000,Yes,,http://www.xingshulin.com/,,Late Stage Venture,,"246,236"
2016-02-01,Oteao is a B2B marketplace platform for the tea industry.,Oteao,https://www.crunchbase.com/organization/oteao,"B2B, Consumer, E-Commerce, Tea","Xiamen, Fujian, China, Asia",Series B - Oteao,https://www.crunchbase.com/funding_round/oteao-series-b--5bbad41f,2,"GF Securities, Shunwei Capital",Early Stage Venture,"GF Securities, Shunwei Capital",Series B,3,100000000,CNY,15206188,,,,28204750,USD,28204750,Yes,,https://www.oteao.com/,,Early Stage Venture,1,"246,324"
2016-01-03, SoundAI is an innovation company that specializes in acoustics frontier technology and artificial intelligence interaction.,SoundAI,https://www.crunchbase.com/organization/soundai,"Artificial Intelligence (AI), Audio, Speech Recognition","Beijing, Beijing, China, Asia",Angel Round - SoundAI,https://www.crunchbase.com/funding_round/soundai-angel--8e399a55,2,"Frees Fund, Runzhe Capital",Seed,"Frees Fund, Runzhe Capital",Angel,4,120000000,CNY,18454509,,,,580000000,CNY,86558425,Yes,,http://www.soundai.com/,,Early Stage Venture,1,"247,921"
2016-02-11,"Kingsoft Cloud is a platform for businesses and developers, providing online cloud storage and cloud distribution services.",Kingsoft Cloud,https://www.crunchbase.com/organization/kingsoft-cloud,"Cloud Computing, Cloud Infrastructure, Internet, Web Hosting","Beijing, Beijing, China, Asia",Series C - Kingsoft Cloud,https://www.crunchbase.com/funding_round/kingsoft-cloud-series-c--aba66e19,3,"China Asset Management, IDG Capital, Kingsoft",Late Stage Venture,"China Asset Management, Kingsoft",Series C,10,60000000,USD,60000000,,,,968480000,USD,968480000,Yes,,http://en.ksyun.com/,$1B to $10B,IPO,,"248,070"
2016-01-01,Futurus is a technology research and development company focusing on future display technology in automotive industry.,Futurus Technology,https://www.crunchbase.com/organization/futurus-technology,"Consumer, Consumer Electronics, Electronics","Beijing, Beijing, China, Asia",Seed Round - Futurus Technology,https://www.crunchbase.com/funding_round/futurus-technology-seed--5879ca5a,3,"Innoangel Fund, River Capital, SBCVC",Seed,"Innoangel Fund, River Capital",Seed,4,,,,,,,24825357,USD,24825357,Yes,,https://www.futurus.co/,$1M to $10M,Early Stage Venture,,"247,588"
2016-02-16,D&J China is a Chinese business park and suburban office developer.,D&J China,https://www.crunchbase.com/organization/d-j-china,"Industrial Engineering, Parks, Property Development","Shanghai, Shanghai, China, Asia",Series B - D&J China,https://www.crunchbase.com/funding_round/d-j-china-series-b--92a6af39,2,"Sun Dongping, Warburg Pincus",Early Stage Venture,"Sun Dongping, Warburg Pincus",Series B,3,220000000,USD,220000000,,,,700000000,USD,700000000,Yes,,http://www.djchina.com,,Private Equity,1,"246,960"
2016-02-10,Infervision is an AI high-tech company that uses deep learning technology and computer vision to help diagnose cancers.,Infervision,https://www.crunchbase.com/organization/infervision,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning, Medical, Software","Beijing, Beijing, China, Asia",Angel Round - Infervision,https://www.crunchbase.com/funding_round/infervision-angel--8daddafb,2,"Innoangel Fund, Powercloud Venture Capital",Seed,"Innoangel Fund, Powercloud Venture Capital",Angel,6,12500000,CNY,1901465,,,,214658586,USD,214658586,Yes,,https://global.infervision.com,$1M to $10M,Late Stage Venture,,"249,295"
2016-01-01,ICHunt.com is a B2B trading platform for global electronic components.,ICHunt.com,https://www.crunchbase.com/organization/ichunt-com,Trading Platform,"Shenzhen, Guangdong, China, Asia",Series A - ICHunt.com,https://www.crunchbase.com/funding_round/ichunt-com-series-a--8c857117,2,"Matrix Partners China, Welight Capital",Early Stage Venture,"Matrix Partners China, Welight Capital",Series A,5,5000000,USD,5000000,,,,129648078,USD,129648078,Yes,,https://www.ichunt.com/,$10M to $50M,Late Stage Venture,,"252,352"
2016-01-06,Juzi Entertainment provides entertainment and media services.,Juzi Entertainment,https://www.crunchbase.com/organization/juzi-entertainment-2595,"Fashion, Film, Media and Entertainment, Music","Beijing, Beijing, China, Asia",Series B - Juzi Entertainment,https://www.crunchbase.com/funding_round/juzi-entertainment-2595-series-b--f9ec8aa7,4,"China Growth Capital | CGC, Matrix Partners China, Ventech China, ZhenFund",Early Stage Venture,Ventech China,Series B,3,25000000,USD,25000000,,,,33062696,USD,33062696,Yes,,http://www.happyjuzi.com/,,Early Stage Venture,,"252,495"
2016-01-01,Aijia Home Furnishing Products is an online home furnishing platform,Aijia Home Furnishing Products,https://www.crunchbase.com/organization/aijia-home-furnishing-products-co,"E-Commerce, Furniture","Nanjing, Jiangsu, China, Asia",Series A - Aijia Home Furnishing Products,https://www.crunchbase.com/funding_round/aijia-home-furnishing-products-co-series-a--16df9325,2,"Fortune Capital, Zhisland Capital",Early Stage Venture,"Fortune Capital, Zhisland Capital",Series A,2,,,,,,,1000000000,CNY,145725988,Yes,,https://www.ihomefnt.com/,$1M to $10M,Early Stage Venture,,"255,647"
